,VPS72 (6944)
ACH-000004,-0.624537034049
ACH-000007,-0.47881803747900004
ACH-000009,-0.6285367035399999
ACH-000011,-0.39315207320600004
ACH-000012,-0.393034592356
ACH-000013,-0.554523087588
ACH-000014,-0.498234247468
ACH-000015,-0.57174592245
ACH-000017,-0.25687492427700004
ACH-000018,-0.66962178283
ACH-000019,-0.789811425873
ACH-000021,-0.44063854628300003
ACH-000022,-0.339786851054
ACH-000025,-0.49819409973000006
ACH-000028,-0.29458236895100004
ACH-000030,-0.449986350849
ACH-000035,-0.585679626545
ACH-000036,-0.593695803745
ACH-000037,-0.57603292673
ACH-000039,-0.658397490705
ACH-000040,-0.6767941463789999
ACH-000041,-0.414990741262
ACH-000042,-0.598781857331
ACH-000045,-0.602547589243
ACH-000047,-0.33067534147100003
ACH-000052,-0.7911662386220001
ACH-000053,-0.396024212787
ACH-000054,-0.47372060351499995
ACH-000055,-0.513289070728
ACH-000060,-0.684210441227
ACH-000067,-0.6246925003589999
ACH-000070,-0.5522301348449999
ACH-000075,-0.413983337783
ACH-000078,-0.386635733535
ACH-000082,-0.36830242770800004
ACH-000085,-0.282698563613
ACH-000086,-0.496467688666
ACH-000087,-0.309916731951
ACH-000092,-0.693122188943
ACH-000095,-0.49744170428900003
ACH-000097,-0.511606631686
ACH-000098,-0.785593449483
ACH-000099,-0.388879016491
ACH-000108,-0.7245109250820001
ACH-000113,-0.689545386914
ACH-000115,-0.591412457541
ACH-000116,-0.48773027768700006
ACH-000118,-0.6118482419100001
ACH-000120,-0.668291598345
ACH-000123,-0.686574236986
ACH-000127,-0.497297359705
ACH-000128,-0.576458811196
ACH-000132,-0.584464668927
ACH-000133,-0.621258733418
ACH-000137,-0.536916684632
ACH-000138,-0.334462204928
ACH-000142,-0.632717391524
ACH-000143,-0.718542625389
ACH-000146,-0.384603169073
ACH-000148,-0.45506919770000004
ACH-000150,-0.5696171159610001
ACH-000152,-0.576380511722
ACH-000153,-0.7970337565800001
ACH-000159,-0.596009806719
ACH-000160,-0.157387170026
ACH-000163,-0.338788684224
ACH-000167,0.176640258122
ACH-000168,-0.580008074815
ACH-000169,-0.43280620224
ACH-000178,-0.562675999084
ACH-000182,-0.53743069051
ACH-000183,-0.644398828583
ACH-000188,-0.504152509851
ACH-000189,-0.755096841699
ACH-000190,-0.213956117865
ACH-000198,-0.47287453968500004
ACH-000204,-0.182768484419
ACH-000206,-0.433106544784
ACH-000207,-0.522198552953
ACH-000211,-0.37801272585699996
ACH-000215,-0.393372628205
ACH-000221,-0.635695070878
ACH-000222,-0.336812734115
ACH-000223,-0.658911137354
ACH-000226,-0.590730559018
ACH-000227,0.0424080819707
ACH-000228,-0.7784574028740001
ACH-000231,-0.608483717606
ACH-000232,-0.409385701127
ACH-000233,-0.288356248882
ACH-000234,-0.43694472189499994
ACH-000235,-0.502467147334
ACH-000237,-0.551465846691
ACH-000238,-0.434106628165
ACH-000243,-0.37124405675
ACH-000244,-0.427165794868
ACH-000246,-0.36598670590599996
ACH-000248,-0.36083463275899996
ACH-000250,-0.500244849704
ACH-000251,-0.651154012658
ACH-000253,-0.44153509328900004
ACH-000255,-0.6975916239219999
ACH-000256,-0.404600100864
ACH-000257,-0.7844505682189999
ACH-000258,-0.447143331797
ACH-000259,-0.5934871317539999
ACH-000260,-0.570095137687
ACH-000261,-0.18282055937600003
ACH-000262,-0.60634737434
ACH-000263,-1.03291454915
ACH-000264,-0.550311871685
ACH-000265,-0.527380149477
ACH-000266,-0.662580973525
ACH-000272,-0.47290711569300004
ACH-000273,-0.36109998679099997
ACH-000274,-0.09463680557219999
ACH-000277,-0.568731149953
ACH-000278,-0.487270441728
ACH-000279,-0.33622519456200006
ACH-000280,-0.530900131077
ACH-000281,-0.54862365744
ACH-000288,-0.656067824443
ACH-000291,-0.442275815238
ACH-000293,-0.498418859633
ACH-000294,-0.7048609969509999
ACH-000295,-0.403286607597
ACH-000296,-0.706394565121
ACH-000302,-0.5029097634499999
ACH-000304,-0.435963997866
ACH-000307,-0.527203157741
ACH-000308,-0.646990479139
ACH-000310,-0.219958841327
ACH-000311,-0.44077769978799997
ACH-000312,-0.421686395849
ACH-000315,-0.7004345863779999
ACH-000316,-0.429412122048
ACH-000317,-0.315978304212
ACH-000318,-0.449394942481
ACH-000319,-0.405019782202
ACH-000320,-0.43358896658600005
ACH-000322,-0.717789144129
ACH-000323,-0.528876097611
ACH-000324,-0.511053064187
ACH-000329,-0.250189606763
ACH-000330,-0.385696395439
ACH-000331,-0.659484121175
ACH-000332,-0.532107449064
ACH-000334,-0.40488836088200003
ACH-000335,-0.614415788672
ACH-000336,-0.5289337690020001
ACH-000337,-0.40908008867
ACH-000339,-0.475235582118
ACH-000341,-0.328759294251
ACH-000348,-0.389074509033
ACH-000350,-0.320584223156
ACH-000352,-0.5286511642539999
ACH-000356,-0.46030044868500003
ACH-000361,-0.474251888807
ACH-000362,-0.627256087161
ACH-000363,-0.694506826785
ACH-000364,-0.6708986277929999
ACH-000365,-0.561710963884
ACH-000366,-0.484227233845
ACH-000368,-0.52978402062
ACH-000374,-0.500019809972
ACH-000375,-0.503324958135
ACH-000376,-0.385096099872
ACH-000381,-0.585570619403
ACH-000383,-0.30999273221900003
ACH-000387,-0.706873879611
ACH-000389,-0.581244234744
ACH-000390,-0.178815476114
ACH-000393,-0.416732295348
ACH-000395,-0.64777504337
ACH-000397,-0.420272342729
ACH-000401,-0.556848760598
ACH-000402,-0.692127277193
ACH-000403,-0.313950461261
ACH-000404,-0.6961732135609999
ACH-000406,-0.458171888463
ACH-000407,-0.445615942486
ACH-000408,-0.522731036794
ACH-000410,-0.44467617276
ACH-000411,-0.7310799484630001
ACH-000414,-0.265821140527
ACH-000415,-0.386641787698
ACH-000416,-0.588342269593
ACH-000420,-0.43716890677500003
ACH-000421,-0.5020149351650001
ACH-000424,-0.405868480725
ACH-000425,-0.36338569390000003
ACH-000426,-0.479312025686
ACH-000427,-0.323166699444
ACH-000433,-0.57097715136
ACH-000436,-0.428996154674
ACH-000444,-0.468916063563
ACH-000445,-0.5735604726560001
ACH-000448,-0.495038529851
ACH-000450,-0.538264198808
ACH-000452,-0.538488960861
ACH-000454,-0.8359056057809999
ACH-000458,-0.584907102045
ACH-000459,-0.7543226159630001
ACH-000460,-0.45151281846
ACH-000461,-0.314079528555
ACH-000463,-0.624505505088
ACH-000464,-0.297834194607
ACH-000466,-0.590992939361
ACH-000467,-0.47840219916599996
ACH-000468,-0.288140041691
ACH-000469,-0.310219285812
ACH-000470,-0.39277556116800005
ACH-000471,-0.348053349218
ACH-000472,-0.387926024356
ACH-000473,-0.519697084979
ACH-000475,-0.499290485331
ACH-000476,-0.47923169815600003
ACH-000477,-0.574819917263
ACH-000480,-0.51880121234
ACH-000481,-0.47904059063500004
ACH-000483,-0.26214013568000005
ACH-000484,-0.638554044613
ACH-000485,-0.695268666575
ACH-000486,-0.6377120105640001
ACH-000487,-0.497023085148
ACH-000488,-0.531638357472
ACH-000490,-0.5401066199669999
ACH-000491,-0.300701016521
ACH-000495,-0.70900726751
ACH-000496,-0.396912751153
ACH-000499,-0.688192535776
ACH-000500,-0.8052582687790001
ACH-000502,-0.463750947364
ACH-000503,-0.7121697267479999
ACH-000505,-0.414941088592
ACH-000507,-0.42550471876199997
ACH-000510,-0.26697412508900004
ACH-000511,-0.515102876576
ACH-000512,-0.193956518639
ACH-000516,-0.416958977997
ACH-000517,-0.483343416478
ACH-000518,-0.510792529146
ACH-000520,-0.7113191315909999
ACH-000521,-0.636697771366
ACH-000522,-0.60089306863
ACH-000524,-0.397302651478
ACH-000527,-0.579396021003
ACH-000528,-0.396135694578
ACH-000537,-0.5763922616839999
ACH-000541,-0.37814806427000003
ACH-000542,-0.195524640342
ACH-000544,-0.415031438174
ACH-000545,-0.465280871306
ACH-000547,-0.5010477125630001
ACH-000548,-0.5620637015600001
ACH-000549,-0.577719780361
ACH-000550,-0.427527974901
ACH-000552,-0.700087225159
ACH-000556,-0.590232222039
ACH-000557,-0.48311153674199997
ACH-000570,-0.410045175922
ACH-000571,-0.289852144155
ACH-000573,-0.399659806035
ACH-000576,-0.5151286217809999
ACH-000580,-0.685770742425
ACH-000584,-0.436583416264
ACH-000585,-0.43984348003300006
ACH-000588,-0.403990279148
ACH-000589,-0.451725899288
ACH-000591,-0.557129764418
ACH-000593,-0.303973933688
ACH-000600,-0.510376966309
ACH-000601,-0.588140725226
