,GRIN2C (2905)
ACH-000004,-0.136264324143
ACH-000007,0.053974482807099995
ACH-000009,0.061030277235699995
ACH-000011,-0.083164334923
ACH-000012,0.0191421363068
ACH-000013,0.0690433570758
ACH-000014,0.07901013423
ACH-000015,0.16849892472600003
ACH-000017,0.0384637890216
ACH-000018,0.100566525517
ACH-000019,0.097145643522
ACH-000021,0.0719649902381
ACH-000022,0.014735570990500001
ACH-000025,0.06015966825130001
ACH-000028,-0.148047525204
ACH-000030,0.112026495024
ACH-000035,-0.11158294949799999
ACH-000036,0.187405008493
ACH-000037,0.012222443156900001
ACH-000039,-0.118992084187
ACH-000040,-0.031423107896500005
ACH-000041,-0.0903465316488
ACH-000042,-0.10485390541000002
ACH-000045,0.0135252008297
ACH-000047,0.0531271381815
ACH-000052,-0.0321689960792
ACH-000053,0.026645679757
ACH-000054,0.0400575018197
ACH-000055,0.165903646513
ACH-000060,0.014176925567100002
ACH-000067,0.119269564002
ACH-000070,0.17207592874400002
ACH-000075,0.0784699479642
ACH-000078,0.20921584715999997
ACH-000082,0.08791828288899999
ACH-000085,0.0194191220497
ACH-000086,-0.0886639770453
ACH-000087,0.083433170489
ACH-000092,0.180977978931
ACH-000095,0.140744111879
ACH-000097,-0.072478350852
ACH-000098,0.0506280723461
ACH-000099,0.018512250745900002
ACH-000108,0.0402309865979
ACH-000113,0.00577902919123
ACH-000115,0.100131405731
ACH-000116,0.012323442438100001
ACH-000118,-0.027835146006400004
ACH-000120,-0.0552580170049
ACH-000123,0.0734081861448
ACH-000127,-0.141806254335
ACH-000128,0.070805652487
ACH-000132,-0.011934177082299999
ACH-000133,0.126458998084
ACH-000137,0.276734719695
ACH-000138,0.0985529399628
ACH-000142,-0.146653801994
ACH-000143,-0.08602067268269999
ACH-000146,0.25744945014000004
ACH-000148,0.135383424711
ACH-000150,0.149965255149
ACH-000152,0.0553558822665
ACH-000153,0.478096708213
ACH-000159,0.143887710212
ACH-000160,0.011357968342299999
ACH-000163,-0.147706948492
ACH-000167,0.0161409945017
ACH-000168,-0.052626311719899996
ACH-000169,0.269398469279
ACH-000178,-0.062130265806800006
ACH-000182,0.11247210086899999
