,HNRNPA3 (220988)
ACH-000004,-0.11889504835100001
ACH-000007,-0.233393598821
ACH-000009,0.033238174030299994
ACH-000011,-0.42576325866899994
ACH-000012,-0.166991353282
ACH-000013,0.00287972908321
ACH-000014,-0.154850295639
ACH-000015,0.00170940720699
ACH-000017,-0.08972700759989999
ACH-000018,-0.344924947529
ACH-000019,0.10189816667099999
ACH-000021,-0.021355665581900003
ACH-000022,0.0334545850891
ACH-000025,-0.0567774297526
ACH-000028,-0.156005535216
ACH-000030,0.171623719865
ACH-000035,-0.037691643868900004
ACH-000036,-0.24487771742400002
ACH-000037,-0.428319925589
ACH-000039,-0.21329645305599998
ACH-000040,-0.2101867741
ACH-000041,-0.106680795001
ACH-000042,-0.0393231701252
ACH-000045,-0.296561378114
ACH-000047,-0.061584187828800006
ACH-000052,-0.184495952909
ACH-000053,0.144219602002
ACH-000054,-0.12177356771400001
ACH-000055,-0.157401500569
ACH-000060,-0.441254766986
ACH-000067,-0.429751850708
ACH-000070,0.022449457091099998
ACH-000075,-0.340380579957
ACH-000078,-0.000165644074799
ACH-000082,-0.0607624430578
ACH-000085,-0.100622337865
ACH-000086,-0.223407427823
ACH-000087,-0.129268864917
ACH-000092,-0.0589673436098
ACH-000095,-0.18840930889199997
ACH-000097,0.172222334005
ACH-000098,-0.083813501278
ACH-000099,-0.153321309976
ACH-000108,0.201693005607
ACH-000113,-0.148548653011
ACH-000115,-0.0308745054611
ACH-000116,0.0964001817246
ACH-000118,0.0984270295084
ACH-000120,-0.118443186007
ACH-000123,-0.027829979975400005
ACH-000127,0.022474141878499998
ACH-000128,-0.11540729387599999
ACH-000132,-0.15067952358699999
ACH-000133,-0.129009322388
ACH-000137,-0.171036326223
ACH-000138,0.0973275905095
ACH-000142,-0.14226815771600002
ACH-000143,-0.35214947172899996
ACH-000146,0.0303322691407
ACH-000148,-0.24713380760099998
ACH-000150,0.0572355679815
ACH-000152,0.00906948915664
ACH-000153,0.202477124628
ACH-000159,-0.139950939411
ACH-000160,0.1705267771
ACH-000163,-0.0427049941756
ACH-000167,3.1462876777900006
ACH-000168,0.037729184106
ACH-000169,-0.14363649973099998
ACH-000178,0.0847826824038
ACH-000182,-0.0795746150641
ACH-000183,-0.135899976128
ACH-000188,-0.04934719515430001
ACH-000189,-0.341235273311
ACH-000190,-0.326589846104
ACH-000198,-0.019956091427500003
ACH-000204,-0.15043120475500002
ACH-000206,-0.134558656387
ACH-000207,-0.179185667436
ACH-000211,-0.0416896433174
ACH-000215,-0.1437239168
ACH-000221,-0.17325665396899997
ACH-000222,0.00167700295834
ACH-000223,-0.149294395128
ACH-000226,-0.100634317555
ACH-000227,0.0818977829395
ACH-000228,-0.028933539671200003
ACH-000231,-0.134824356826
ACH-000232,-0.117910772663
ACH-000233,-0.048651284251300005
ACH-000234,-0.00979264510074
ACH-000235,-9.40192393771e-05
ACH-000237,-0.153778746339
ACH-000238,0.220530625661
ACH-000243,-0.105140435889
ACH-000244,-0.161790259845
ACH-000246,-0.0340273060659
ACH-000248,-0.00207436706818
ACH-000250,-0.0811876050488
ACH-000251,-0.170306931223
ACH-000253,-0.035787898897699996
ACH-000255,-0.145500737802
ACH-000256,-0.120318923457
ACH-000257,-0.391624177844
ACH-000258,0.318253295018
ACH-000259,-0.100059738761
ACH-000260,0.0456148760113
ACH-000261,-0.032305945474
ACH-000262,-0.148140220736
ACH-000263,-0.21505719647799998
ACH-000264,0.00988062373669
ACH-000265,-0.18039023125
ACH-000266,0.0123312923151
ACH-000272,-0.173293242942
ACH-000273,-0.167371273233
ACH-000274,-0.0429447400339
ACH-000277,0.148016653969
ACH-000278,0.0884068180565
ACH-000279,-0.221225316966
ACH-000280,0.170762677881
