,CSRNP3 (80034)
ACH-000004,0.22092811771899998
ACH-000007,0.309566694577
ACH-000009,0.373718612736
ACH-000011,0.251286747859
ACH-000012,0.18123235524999998
ACH-000013,0.283383425939
ACH-000014,0.0297315916929
ACH-000015,0.0702916343875
ACH-000017,0.299301178946
ACH-000018,-0.0703387688005
ACH-000019,0.33345514649700003
ACH-000021,0.22318475232700002
ACH-000022,0.0547832547739
ACH-000025,0.275323734427
ACH-000028,0.17637929919599998
ACH-000030,0.189695439734
ACH-000035,0.17528415472699999
ACH-000036,0.171808975341
ACH-000037,0.318310079182
ACH-000039,0.07256394380030001
ACH-000040,0.042829662485999995
ACH-000041,0.220177414736
ACH-000042,0.0370028450936
ACH-000045,0.121859402235
ACH-000047,0.15952941262599998
ACH-000052,0.19022910624699998
ACH-000053,0.308522584557
ACH-000054,0.126718701257
ACH-000055,0.313842527249
ACH-000060,0.28574553364599997
ACH-000067,0.0438232905975
ACH-000070,0.249285338594
ACH-000075,0.24868018270300002
ACH-000078,0.23076293065900003
ACH-000082,0.138146532875
ACH-000085,0.522042161052
ACH-000086,0.20157335972100002
ACH-000087,-0.037160263016699994
ACH-000092,-0.0557680164413
ACH-000095,0.16006026649900001
ACH-000097,0.0765247623726
ACH-000098,0.0334490672245
ACH-000099,0.309554778028
ACH-000108,0.009023214335899999
ACH-000113,0.173483783013
ACH-000115,0.19241875530400002
ACH-000116,0.232031534921
ACH-000118,0.189210788033
ACH-000120,0.179791712524
ACH-000123,0.29633416894299996
ACH-000127,0.250179374489
ACH-000128,0.23514924885000002
ACH-000132,0.151880085313
ACH-000133,0.047928165768099995
ACH-000137,0.218819934129
ACH-000138,-0.030779431433
ACH-000142,0.27062217336100003
ACH-000143,0.133507143121
ACH-000146,0.225909752549
ACH-000148,0.06359784132230001
ACH-000150,0.25708417841200004
ACH-000152,0.318368956343
ACH-000153,0.08750822150399999
ACH-000159,0.0663876954206
ACH-000160,0.151294952342
ACH-000163,0.0901316091405
ACH-000167,0.025119656378700003
ACH-000168,0.12002496239
ACH-000169,0.17077965130800002
ACH-000178,0.171116884498
ACH-000182,0.154014113704
ACH-000183,0.22190292598
ACH-000188,0.261475901193
ACH-000189,-0.0636757798448
ACH-000190,0.209133094437
ACH-000198,0.20023080259599998
ACH-000204,0.256938881355
ACH-000206,0.466728696273
ACH-000207,0.33068220453499997
ACH-000211,0.315086075847
ACH-000215,0.269600192257
ACH-000221,-0.0577827704017
ACH-000222,-0.188889573685
ACH-000223,0.210990174596
ACH-000226,0.10374479042000001
ACH-000227,0.419248357659
ACH-000228,0.0955865434142
ACH-000231,0.049227512334900005
ACH-000232,0.09424914041060001
ACH-000233,0.29410439730099996
ACH-000234,0.128179872642
ACH-000235,0.0654675060367
ACH-000237,0.123174573251
ACH-000238,0.22068594629799998
ACH-000243,0.033304159153700004
ACH-000244,0.373204940692
ACH-000246,0.103307078162
ACH-000248,-0.031128612286099998
ACH-000250,0.19227942679499999
ACH-000251,-0.0505565633241
ACH-000253,0.27723647987399996
ACH-000255,0.189774480616
ACH-000256,0.296126559323
ACH-000257,0.450908112
ACH-000258,0.31075585486900004
ACH-000259,0.16491383957900002
ACH-000260,0.143371212761
ACH-000261,0.208840682403
ACH-000262,-0.0597229644004
ACH-000263,0.544372014058
ACH-000264,0.154545229091
ACH-000265,-0.00211994151416
ACH-000266,0.07332785149960001
ACH-000272,0.115917634488
ACH-000273,0.284081563265
ACH-000274,0.136496724124
ACH-000277,0.28873051922
ACH-000278,0.400442606172
ACH-000279,0.126051116973
ACH-000280,0.0630906103752
ACH-000281,0.221374764945
ACH-000288,0.218059779348
ACH-000291,0.106005752643
ACH-000293,0.21302276584600002
ACH-000294,0.28890513620700004
ACH-000295,0.19008271122200002
ACH-000296,0.23703696958700002
ACH-000302,0.20058262096700002
ACH-000304,-0.18600735770799998
ACH-000307,0.225109201791
ACH-000308,0.08198493061960001
ACH-000310,0.333103553093
ACH-000311,-0.138124752293
ACH-000312,0.0904341475478
ACH-000315,0.205286898652
ACH-000316,0.012951448734600001
ACH-000317,-0.043441889881
ACH-000318,0.128558980259
ACH-000319,0.468285653396
ACH-000320,-0.174614311774
ACH-000322,0.23458557621999998
ACH-000323,0.264451061385
ACH-000324,0.22551966273000001
ACH-000329,0.181587842546
ACH-000330,-0.008420090695600001
ACH-000331,0.223346845779
ACH-000332,0.0773160491963
ACH-000334,-0.134770575676
ACH-000335,0.015102910883700001
ACH-000336,0.132800711904
ACH-000337,0.27668558235
ACH-000339,0.16423735003599998
ACH-000341,0.19795133335
ACH-000348,0.220077379314
ACH-000350,0.129653825646
ACH-000352,0.250357126607
ACH-000356,0.18061165761
ACH-000361,0.16287720937
ACH-000362,0.17093331707000003
ACH-000363,0.218274967512
ACH-000364,0.0611745866859
ACH-000365,0.252402656371
ACH-000366,0.17327563922699998
ACH-000368,0.0402722676393
ACH-000374,0.21052238055300002
ACH-000375,0.140651317765
ACH-000376,0.188179189628
ACH-000381,0.0751600976668
ACH-000383,0.137181618378
ACH-000387,0.0509629336365
ACH-000389,0.294525834845
ACH-000390,0.00279183173633
ACH-000393,0.132510274895
ACH-000395,0.128557793164
ACH-000397,0.167410577156
ACH-000401,0.271263755229
ACH-000402,0.329330235938
ACH-000403,0.265350687506
ACH-000404,0.37248280282799995
ACH-000406,0.15716158431299998
ACH-000407,0.274114252342
ACH-000408,0.271994619421
ACH-000410,0.13732718252
ACH-000411,0.07829686212550001
ACH-000414,0.100032606187
ACH-000415,0.12979048513900002
ACH-000416,0.158733223661
ACH-000420,0.208050625648
ACH-000421,0.22437373070799999
ACH-000424,0.39890065204400005
ACH-000425,0.152352384593
ACH-000426,0.09952343727730001
ACH-000427,0.184649452775
ACH-000433,0.320165293899
ACH-000436,0.0245605998505
ACH-000444,0.283326504001
ACH-000445,-0.100564476072
ACH-000448,0.201597202578
ACH-000450,0.19834349910000001
ACH-000452,0.22540070003499998
ACH-000454,0.273647378153
ACH-000458,0.271910990949
ACH-000459,0.371938031372
ACH-000460,0.139302380744
ACH-000461,-0.0053287067622200006
ACH-000463,0.254659047669
ACH-000464,0.213699691494
ACH-000466,0.203097033278
ACH-000467,0.18270657898200002
ACH-000468,0.176488644866
ACH-000469,0.0754160723652
ACH-000470,0.142490442977
ACH-000471,0.236802344408
ACH-000472,0.24400201478100003
ACH-000473,0.18783125346700003
ACH-000475,0.140339368502
ACH-000476,0.169193207315
ACH-000477,0.19028914555999998
ACH-000480,0.19663031902800002
ACH-000481,0.240973927509
ACH-000483,0.17980703944200002
ACH-000484,0.127589383095
ACH-000485,0.16494544858100002
ACH-000486,0.170570694076
ACH-000487,0.259984646778
ACH-000488,0.29110637400199996
ACH-000490,0.18833713863899998
ACH-000491,0.114647691746
ACH-000495,-0.0923188565436
ACH-000496,-0.0238898836537
ACH-000499,0.0625702805226
ACH-000500,0.579844902288
ACH-000502,0.176003983306
ACH-000503,0.38926726133699996
ACH-000505,0.12140563388900001
ACH-000507,0.211071288769
ACH-000510,0.145545739758
ACH-000511,0.026432808049499996
ACH-000512,0.064168598608
ACH-000516,0.0742026709435
ACH-000517,0.243767436146
ACH-000518,0.17686534147900002
ACH-000520,0.194269042829
ACH-000521,0.047481647003499994
ACH-000522,0.08794809582100001
ACH-000524,0.333790954666
ACH-000527,0.25161615746599997
ACH-000528,0.250732666371
ACH-000537,0.250092844807
ACH-000541,-0.151955180842
ACH-000542,0.22580835026299997
ACH-000544,0.199609114573
ACH-000545,0.23083774262200002
ACH-000547,0.20008052777899998
ACH-000548,0.118733577763
ACH-000549,0.212865370706
ACH-000550,0.184126515194
ACH-000552,0.274068488026
ACH-000556,0.210424844621
ACH-000557,0.13486808433800002
ACH-000570,0.102974612279
ACH-000571,0.26521312279
ACH-000573,0.15353931286699998
ACH-000576,0.37265053666500003
ACH-000580,0.09067579663360001
ACH-000584,0.166687316998
ACH-000585,0.203022660655
ACH-000588,0.32975375899799997
ACH-000589,-0.0533130734612
ACH-000591,0.18576491136
ACH-000593,0.0941889784137
ACH-000600,0.305315174953
ACH-000601,0.120499668378
ACH-000604,0.0340511805438
ACH-000605,0.23279617556200002
ACH-000606,0.270301874655
ACH-000608,0.249707377849
ACH-000614,0.163185441835
ACH-000616,0.24990752639699998
ACH-000618,0.245550300977
ACH-000619,0.224734976525
ACH-000620,0.186395693728
ACH-000621,0.220456565779
ACH-000622,0.158520872422
ACH-000623,0.182163499302
ACH-000624,0.161700615794
ACH-000627,0.36460430744000005
ACH-000630,0.173161071884
ACH-000632,0.135647160686
ACH-000633,0.104033898444
ACH-000637,0.105261238294
ACH-000638,0.115881174028
ACH-000646,0.38637101316600003
ACH-000647,0.166862204619
ACH-000648,0.254281756431
ACH-000649,0.18978131262200001
ACH-000651,0.0936590695406
ACH-000652,-0.0632415565568
ACH-000653,0.08135474547220001
ACH-000657,0.0565392407308
ACH-000658,0.151757165534
ACH-000661,0.38824746620399997
ACH-000662,0.273453804273
ACH-000663,-0.0328133134946
ACH-000665,0.014403875855299998
ACH-000671,0.279301199679
ACH-000673,0.19513763653000002
ACH-000676,0.203381083591
ACH-000677,0.252073346037
ACH-000681,0.049954827802599994
ACH-000682,0.20975167208
ACH-000683,0.19597977621100002
ACH-000684,0.036632803854199994
