,AQPEP (206338)
ACH-000004,-0.280012750553
ACH-000007,0.23480633449000002
ACH-000009,0.0531582778706
ACH-000011,-0.0722811373825
ACH-000012,0.0356023856109
ACH-000013,-0.0913265569468
ACH-000014,-0.152953668194
ACH-000015,-0.20878877064100002
ACH-000017,-0.10479782425
ACH-000018,-0.206205297343
ACH-000019,0.08278009878060001
ACH-000021,-0.0200147680792
ACH-000022,-0.11880569015999999
ACH-000025,-0.06964371546889998
ACH-000028,-0.040107706471300006
ACH-000030,0.0283789776535
ACH-000035,-0.08347394333580001
ACH-000036,0.15991999101600002
ACH-000037,-0.11222366619799999
ACH-000039,0.011978775799
ACH-000040,0.0688810835283
ACH-000041,-0.0165182876614
ACH-000042,-0.0852236641733
ACH-000045,-0.031491008423799996
ACH-000047,-0.0720076646454
ACH-000052,-0.34432284571099997
ACH-000053,0.032502101277600004
ACH-000054,-0.159097136167
ACH-000055,0.07762642889789999
ACH-000060,-0.006155612366810001
ACH-000067,-0.178784072499
ACH-000070,-0.0504337710645
ACH-000075,-0.17644917400899998
ACH-000078,0.0534920881791
ACH-000082,-0.198318193968
ACH-000085,-0.150149650759
ACH-000086,-0.00879575232503
ACH-000087,0.0409474177394
ACH-000092,0.0174138750341
ACH-000095,-0.044267706319399996
ACH-000097,0.0582512114193
ACH-000098,-0.0550187490533
ACH-000099,0.14945148396400001
ACH-000108,0.069318686071
ACH-000113,-0.00774117263866
ACH-000115,-0.189598021371
ACH-000116,-0.0200484761899
ACH-000118,-0.0395907814238
ACH-000120,-0.203717814053
ACH-000123,0.0980809011001
ACH-000127,-0.0653752194753
ACH-000128,0.014583236390500002
ACH-000132,-0.06900740167939999
ACH-000133,-0.0719752564894
ACH-000137,-0.31805816015
ACH-000138,-0.128934708926
ACH-000142,-0.0258056729585
ACH-000143,-0.169747904848
ACH-000146,0.113042995651
ACH-000148,0.0488423941428
ACH-000150,0.124812539208
ACH-000152,0.007104412030869999
ACH-000153,-0.00781969998409
ACH-000159,-0.112262643528
ACH-000160,-0.175273773273
ACH-000163,-0.025510727960099996
ACH-000167,0.458498109694
ACH-000168,0.0840887034014
ACH-000169,0.0430511865032
ACH-000178,-0.19969589865499998
ACH-000182,-0.200062722551
ACH-000183,-0.04548460015980001
ACH-000188,-0.0382378546456
ACH-000189,-0.313739366576
ACH-000190,-0.326894432175
ACH-000198,-0.164642960708
ACH-000204,-0.274133637408
ACH-000206,0.189070795559
ACH-000207,0.04642950510319999
ACH-000211,0.000536520911675
ACH-000215,0.0238197554303
ACH-000221,-0.0985578518444
ACH-000222,-0.09389588386669999
ACH-000223,0.0172022491117
ACH-000226,-0.15403363214000002
ACH-000227,0.12493011863
ACH-000228,0.033823844503700004
ACH-000231,0.012846976988299999
ACH-000232,-0.0644868611856
ACH-000233,-0.08231488073089999
ACH-000234,0.178998029082
ACH-000235,-0.0667947804971
ACH-000237,-0.0750459323843
ACH-000238,-0.16793676847
ACH-000243,-0.06642851742480001
ACH-000244,0.32679967866
ACH-000246,0.07932989355560001
ACH-000248,-0.09075464610060001
ACH-000250,-0.0375315809785
ACH-000251,-0.460771881773
ACH-000253,-0.00169599532299
ACH-000255,-0.08771935670669999
ACH-000256,-0.04663772740540001
ACH-000257,-0.36836862297899997
ACH-000258,0.18577415811200002
ACH-000259,0.0291204286777
ACH-000260,0.0781604555662
ACH-000261,-0.11173615613099999
ACH-000262,-0.0222934281035
ACH-000263,0.196676631571
ACH-000264,0.00224422331402
ACH-000265,0.052044436839899996
ACH-000266,-0.127779270801
ACH-000272,0.09127841567669999
ACH-000273,0.0278936362538
ACH-000274,-0.0736270686685
ACH-000277,-0.100814261842
ACH-000278,0.163292715925
ACH-000279,-0.131500545223
ACH-000280,-0.0206208276522
ACH-000281,-0.0779008078328
ACH-000288,-0.0100029286685
ACH-000291,0.0410155411447
ACH-000293,0.065002740517
ACH-000294,-0.0458270235585
ACH-000295,0.20943913452
ACH-000296,-0.0671620068438
ACH-000302,-0.0769915069872
ACH-000304,0.10042875909299999
ACH-000307,-0.057364720069199994
ACH-000308,-0.0414189842369
ACH-000310,0.160605734173
ACH-000311,-0.0813709407897
ACH-000312,0.054777983064199995
ACH-000315,-0.45027097376
ACH-000316,0.119751624348
ACH-000317,-0.24183657544599999
ACH-000318,-0.0845105504707
ACH-000319,-0.174373880602
ACH-000320,0.18462857542999997
ACH-000322,-0.175672752051
ACH-000323,-0.102304049575
ACH-000324,-0.042245479346
ACH-000329,-0.050363645429699996
ACH-000330,-0.010118843320000001
ACH-000331,-0.0894141744754
ACH-000332,-0.0749647251563
ACH-000334,-0.052427033397699996
ACH-000335,0.013875058810299998
ACH-000336,-0.169223437439
ACH-000337,0.238867506739
ACH-000339,0.010040867032299998
ACH-000341,0.23508454880600002
ACH-000348,-0.10392326623400001
ACH-000350,-0.0912252153538
ACH-000352,0.0875459933443
ACH-000356,0.0806944781213
ACH-000361,-0.252134562399
ACH-000362,0.043894977718
ACH-000363,-0.0865301000137
ACH-000364,-0.36810807497500003
ACH-000365,-0.0797454858897
ACH-000366,-0.0302912047938
ACH-000368,-0.154467231201
ACH-000374,-0.00633184416734
ACH-000375,-0.113354885678
ACH-000376,-0.153378336746
ACH-000381,0.014632718021
ACH-000383,0.06742157605
ACH-000387,-0.058413261959
ACH-000389,-0.11204846740499999
ACH-000390,-0.056530280292100006
ACH-000393,-0.140745319497
ACH-000395,0.0392980381714
ACH-000397,-0.069525080819
ACH-000401,-0.22071573919100002
ACH-000402,0.108404196884
ACH-000403,0.012783893123600001
ACH-000404,0.257939175462
ACH-000406,-0.00518284421666
ACH-000407,-0.11928780891799999
ACH-000408,0.107664272228
ACH-000410,-0.023366913300400003
ACH-000411,-0.081995013761
ACH-000414,-0.012436370994299999
ACH-000415,-0.0196519340047
ACH-000416,0.0213531227116
ACH-000420,-0.20037085528
ACH-000421,0.07318605739680001
ACH-000424,0.034408914668199994
ACH-000425,0.017275280752299997
ACH-000426,-0.07182511093739999
ACH-000427,-0.25156056585700004
ACH-000433,-0.21505940345199998
ACH-000436,-0.0243167087624
ACH-000444,-0.0557932571813
ACH-000445,-0.07736770863310001
ACH-000448,-0.00170778755964
ACH-000450,0.10442988197799999
ACH-000452,-0.10157974160599999
ACH-000454,-0.104062436769
ACH-000458,-0.0458261878598
ACH-000459,-0.08735876889589998
ACH-000460,0.023174594995400002
ACH-000461,-0.180849989956
ACH-000463,-0.129301731843
ACH-000464,-0.0426093625213
ACH-000466,0.040575553336
ACH-000467,0.0018045269609
ACH-000468,0.000306822752147
ACH-000469,-0.046861644237900006
ACH-000470,-0.052310316954699995
ACH-000471,-0.027045817541
ACH-000472,0.00913277404179
ACH-000473,-0.15696262765000002
ACH-000475,-0.0081969350107
ACH-000476,-0.0818108858282
ACH-000477,0.036792369143800005
ACH-000480,0.143259289834
ACH-000481,0.09962352456769999
ACH-000483,0.29842934179499997
ACH-000484,0.06839723686219999
ACH-000485,-0.121821142745
ACH-000486,-0.0489162396567
ACH-000487,-0.21480954620499998
ACH-000488,0.0513048622858
ACH-000490,-0.1058247111
ACH-000491,-0.443356878002
ACH-000495,-0.0686200077112
ACH-000496,0.104618070416
ACH-000499,-0.0809506204996
ACH-000500,0.0827715830448
ACH-000502,-0.035963917380900004
ACH-000503,-0.608121584353
ACH-000505,-0.19863104098700002
ACH-000507,-0.0433108933536
ACH-000510,-0.011934891971700001
ACH-000511,0.0490072123937
ACH-000512,-0.055122172844099995
ACH-000516,-0.044492258517000005
ACH-000517,0.035758101756099996
ACH-000518,0.00030447105399
ACH-000520,-0.0585128543289
ACH-000521,-0.122362569165
ACH-000522,-0.129136543276
ACH-000524,0.0239930489706
ACH-000527,0.0282731098851
ACH-000528,-0.058899246498099994
ACH-000537,0.08002677143410002
ACH-000541,0.053853325835100004
ACH-000542,-0.0211149177382
ACH-000544,-0.263443221308
ACH-000545,0.166156694384
ACH-000547,-0.21780047011999998
