,MEPE (56955)
ACH-000822,-0.11565297842399999
ACH-000823,-0.258670550993
ACH-000824,-0.49579220166999993
ACH-000827,-0.36380685856899997
ACH-000829,-0.43193599597099996
ACH-000831,-0.26162222398699997
ACH-000832,-0.37378151065399995
ACH-000833,-0.303462863596
ACH-000834,-0.190940716875
ACH-000835,-0.322306762315
ACH-000836,-0.5481898600899999
ACH-000837,-0.435494468605
ACH-000838,-0.36067028898000003
ACH-000839,-0.32949487026700003
ACH-000840,-0.343339254152
ACH-000841,-0.5141254722990001
ACH-000843,-0.26847596313
ACH-000846,0.0368288659504
ACH-000847,-0.535441392483
ACH-000848,-0.37402554501400004
ACH-000849,-0.24314231829900002
ACH-000851,-0.302105278704
ACH-000855,-0.23716745249200002
ACH-000856,-0.16733285171700002
ACH-000858,-0.321501989929
ACH-000859,-0.359611915138
ACH-000861,-0.265145146967
ACH-000862,-0.200610763429
ACH-000865,-0.285780861975
ACH-000866,-0.283375203704
ACH-000867,-0.407154657604
ACH-000869,-0.347575439838
ACH-000872,-0.28773878673799996
ACH-000873,-0.6788339004199999
ACH-000876,-0.483300145894
ACH-000878,-0.194930460382
ACH-000880,-0.41034484683
ACH-000881,-0.304868836829
ACH-000882,-0.192725578655
ACH-000884,-0.357792955916
ACH-000885,-0.436029754371
ACH-000887,-0.5076468480290001
ACH-000888,-0.313507014542
ACH-000889,-0.396751181307
ACH-000890,-0.37056689074500004
ACH-000896,-0.500310893015
ACH-000898,-0.432893368854
ACH-000900,-0.603364677718
ACH-000901,-0.5941790731700001
ACH-000905,-0.332666130971
ACH-000906,-0.418889195609
ACH-000907,-0.311407187242
ACH-000910,-0.255692155529
ACH-000911,-0.328143259287
ACH-000912,-0.232422423933
ACH-000913,-0.22022809263700002
ACH-000915,-0.276411496927
ACH-000916,-0.16381045077
ACH-000917,-0.19530311730900002
ACH-000921,-0.17100715820300003
ACH-000924,-0.30388271906500003
ACH-000926,-0.35907692516500006
ACH-000928,-0.171500811659
ACH-000929,-0.349824275416
ACH-000932,-0.311846794537
ACH-000935,-0.409043825729
ACH-000936,-0.202424791466
ACH-000937,-0.438456628567
ACH-000938,-0.41454889770400005
ACH-000939,-0.221318260904
ACH-000941,-0.36341075439599996
ACH-000943,-0.311593509889
ACH-000946,-0.37077633217100003
ACH-000947,-0.328949863525
ACH-000948,-0.352161035595
ACH-000950,-0.353003137162
ACH-000953,-0.568818429397
ACH-000957,-0.138205074387
ACH-000958,-0.32301050211300003
ACH-000960,-0.363604245924
ACH-000963,-0.771058519428
ACH-000968,-0.0115402298132
ACH-000969,-0.472464542239
ACH-000973,-0.42760291891400004
ACH-000974,-0.452142298195
ACH-000975,-0.424877860647
ACH-000976,-0.416205009006
ACH-000978,-0.268422197197
ACH-000980,-0.198238547594
ACH-000984,-0.316039512951
ACH-000986,-0.357899202878
ACH-000988,-0.27420387700599996
ACH-000993,-0.227868731848
ACH-000994,-0.158489866753
ACH-000996,-0.398551682492
ACH-001001,-0.311661854607
ACH-001020,-0.0512499563572
ACH-001028,-0.325542515027
ACH-001031,-0.254768698076
ACH-001038,-0.256095381791
ACH-001048,-0.34417035036300003
ACH-001050,-0.361531392294
ACH-001053,-0.41112925360799996
ACH-001054,-0.38460632907
ACH-001061,-0.241927347008
ACH-001067,-0.335264069463
ACH-001075,-0.597354010864
ACH-001096,-0.16490213962300002
ACH-001128,-0.545029739925
ACH-001134,-0.225210585716
ACH-001151,-0.338038878414
ACH-001163,-0.434760392002
ACH-001164,-0.122338633551
ACH-001173,-0.252828515061
ACH-001183,-0.254057868542
ACH-001184,-0.40799699528399996
ACH-001190,-0.30851467548
ACH-001192,-0.39013443293300004
ACH-001193,-0.267156801728
ACH-001196,-0.0900151480609
ACH-001197,-0.400703156318
ACH-001205,-0.394879707505
ACH-001211,-0.5394530514270001
ACH-001212,-0.22992065361400002
ACH-001228,-0.484281288286
ACH-001232,-0.16354702689099998
ACH-001239,-0.32050793751699996
ACH-001274,-0.310201424232
ACH-001275,-0.38165273963699997
ACH-001277,-0.185633023003
ACH-001278,-0.321416689853
ACH-001280,-0.570558386807
ACH-001283,-0.24181062986699997
ACH-001289,-0.235684631929
ACH-001295,-0.431395963495
ACH-001300,-0.19449579597199998
ACH-001301,-0.489028470833
ACH-001302,-0.294475795497
ACH-001303,-0.32500596038400004
ACH-001306,-0.22999187274900001
ACH-001318,-0.589880818644
ACH-001322,-0.36083104657700005
ACH-001328,-0.28669603324000004
ACH-001332,-0.576194452236
ACH-001333,-0.20955562058
ACH-001336,-0.330296470129
ACH-001340,-0.240673224911
ACH-001346,-0.396885294841
ACH-001353,-0.35977207755900004
ACH-001354,-0.526058011433
ACH-001367,-0.09498642622749999
ACH-001368,-0.465055690777
ACH-001374,-0.490681713024
ACH-001375,-0.36108336494000004
ACH-001377,-0.41254236011999995
ACH-001380,-0.456913552973
ACH-001391,-0.586566863223
ACH-001407,-0.306340734569
ACH-001408,-0.27719123236
ACH-001413,-0.178995628188
ACH-001430,-0.500276873815
ACH-001431,-0.366184980026
ACH-001450,-0.0145392771265
ACH-001496,-0.31152726456999996
ACH-001500,-0.568114125252
ACH-001521,-0.0157464193619
ACH-001523,-0.432638281118
ACH-001532,-0.371102528798
ACH-001536,-0.21720421488299999
ACH-001550,-0.569413934149
ACH-001552,-0.06955873120810001
ACH-001554,-0.334550955833
ACH-001645,-0.254345005261
ACH-001654,-0.24769680983000003
ACH-001715,-0.386964503306
ACH-001735,-0.331700209123
ACH-001736,-0.36482946108000003
ACH-001737,-0.559704489806
ACH-001740,-0.31817657234200003
ACH-001745,-0.376835328203
ACH-001750,-0.32985039373799996
ACH-001765,-0.282094598535
ACH-001956,-0.348003372067
ACH-001957,-0.21588946493500002
