,HIST1H1A (3024)
ACH-000004,-0.273730774994
ACH-000007,-0.11770312920600001
ACH-000009,-0.04324494739490001
ACH-000011,-0.132740524586
ACH-000012,-0.17810636212
ACH-000013,-0.172322404632
ACH-000014,-0.0317545272305
ACH-000015,-0.021894124586
ACH-000017,-0.262626192975
ACH-000018,-0.241228078114
ACH-000019,-0.456087971797
ACH-000021,-0.04015421715630001
ACH-000022,-0.0204797706601
ACH-000025,-0.0856048987804
ACH-000028,-0.171005592102
ACH-000030,-0.22459257781
ACH-000035,-0.113415928719
ACH-000036,-0.250010000131
ACH-000037,0.061821730997199995
ACH-000039,-0.016188740546799998
ACH-000040,-0.0766930961633
ACH-000041,-0.051702724988
ACH-000042,-0.007775316774810001
ACH-000045,-0.208515005158
ACH-000047,-0.365944704533
ACH-000052,-0.0609915321677
ACH-000053,-0.14259968635
ACH-000054,-0.176142528015
ACH-000055,-0.0768040861212
ACH-000060,-0.19689651048300003
ACH-000067,-0.146140578234
ACH-000070,-0.017377070472900002
ACH-000075,-0.24237901638099998
ACH-000078,0.05115326542259999
ACH-000082,-0.095577582591
ACH-000085,-0.15806613072200001
ACH-000086,-0.22790027498000004
ACH-000087,-0.040489490183699996
ACH-000092,-0.121001189743
ACH-000095,-0.0888062644319
ACH-000097,-0.17122724895999997
ACH-000098,-0.0799698408142
ACH-000099,-0.00692558667255
ACH-000108,-0.045682837089400005
ACH-000113,-0.41450676075900006
ACH-000115,-0.17633900534699998
ACH-000116,-0.24119141945099998
ACH-000118,-0.09259825558710001
ACH-000120,-0.0695537369604
ACH-000123,-0.09171971146819999
ACH-000127,-0.257781356385
ACH-000128,-0.09542385837680001
ACH-000132,-0.0558189051871
ACH-000133,-0.0805851274495
ACH-000137,-0.258795548201
ACH-000138,-0.0819194994296
ACH-000142,-0.0981847104862
ACH-000143,-0.00237199420019
ACH-000146,-0.18740761760699998
ACH-000148,-0.027702929892799998
ACH-000150,-0.0377662149266
ACH-000152,-0.285613018526
ACH-000153,-0.27674765187100003
ACH-000159,-0.0759592649529
ACH-000160,0.126025785155
ACH-000163,0.013866004877799999
ACH-000167,0.220123713301
ACH-000168,-0.17531771087200002
ACH-000169,-0.06516429945669999
ACH-000178,-0.345391319792
ACH-000182,-0.256474725314
ACH-000183,-0.23608149902199999
ACH-000188,-0.275779351309
ACH-000189,-0.19207576153099998
ACH-000190,0.151472169799
ACH-000198,-0.08979747291110002
ACH-000204,-0.225376652055
ACH-000206,-0.258435137137
ACH-000207,-0.213992100248
ACH-000211,-0.134581260286
ACH-000215,-0.101672489917
ACH-000221,0.031682544922599996
ACH-000222,-0.147330178777
ACH-000223,-0.32982191075399997
ACH-000226,-0.0651042307757
ACH-000227,0.0152475437989
ACH-000228,-0.104131368974
