,HEG1 (57493)
ACH-000004,0.207581054432
ACH-000007,0.21194735181
ACH-000009,0.0664280069569
ACH-000011,0.3131310326
ACH-000012,0.166351286483
ACH-000013,0.23285394554699998
ACH-000014,0.26397379604000004
ACH-000015,0.301034279693
ACH-000017,0.181016313464
ACH-000018,0.403578408504
ACH-000019,0.357547234926
ACH-000021,0.317828315589
ACH-000022,0.22730389606899998
ACH-000025,0.18419183349399998
ACH-000028,0.29493646042
ACH-000030,0.23096765448800002
ACH-000035,0.0576393780215
ACH-000036,0.30435137334600004
ACH-000037,0.37538115544699996
ACH-000039,0.11745438208100001
ACH-000040,0.20696911669100002
ACH-000041,0.247932871262
ACH-000042,0.22385613206399999
ACH-000045,0.275255157776
ACH-000047,0.1967648645
ACH-000052,0.23339827242199998
ACH-000053,0.305694473213
ACH-000054,0.21817653453299998
ACH-000055,0.220948595708
ACH-000060,0.18333590349399997
ACH-000067,0.238973111391
ACH-000070,0.276846265564
ACH-000075,0.318029490044
ACH-000078,0.434943708013
ACH-000082,0.215790518677
ACH-000085,0.33442282462699996
ACH-000086,0.36429108405599997
ACH-000087,0.455919159011
ACH-000092,0.263273092921
ACH-000095,0.243109139992
ACH-000097,0.12224001798800001
ACH-000098,0.315034975725
ACH-000099,0.362214201927
ACH-000108,0.255712619298
ACH-000113,0.25269950255999996
ACH-000115,0.318476342671
ACH-000116,0.34525672914300004
ACH-000118,0.189507308919
ACH-000120,0.267856763479
ACH-000123,0.26192514213199997
ACH-000127,0.182448856087
ACH-000128,0.22178678956300002
ACH-000132,0.34351957943800004
ACH-000133,0.09860773598339999
ACH-000137,0.275158843918
ACH-000138,0.23784792835000002
ACH-000142,0.398514720423
ACH-000143,0.38289824836900005
ACH-000146,0.192366074866
ACH-000148,0.24988951389699998
ACH-000150,0.38097386918399995
ACH-000152,0.300885412216
ACH-000153,0.224740517313
ACH-000159,0.318492187156
ACH-000160,0.35891530043700004
ACH-000163,0.279559109837
ACH-000167,0.036554048407300005
ACH-000168,0.225840856549
ACH-000169,0.265661852688
ACH-000178,0.279491095303
ACH-000182,0.219303261415
ACH-000183,0.0927862355383
ACH-000188,0.22765030697500002
ACH-000189,0.0212032640357
ACH-000190,0.282886758292
ACH-000198,0.19043330904
ACH-000204,0.210502828155
ACH-000206,0.30121078246399996
ACH-000207,0.107257506065
ACH-000211,0.192146223429
ACH-000215,0.19252576434399998
ACH-000221,0.227180128743
ACH-000222,0.303878561241
ACH-000223,0.224690410887
ACH-000226,0.113166646026
ACH-000227,0.23374411584000002
ACH-000228,0.269006665563
ACH-000231,0.294527180816
ACH-000232,0.255306605899
ACH-000233,0.294037333387
ACH-000234,0.277673717419
ACH-000235,0.237750984219
ACH-000237,0.259929621188
ACH-000238,0.23567911631900001
ACH-000243,0.290848237377
ACH-000244,0.233237040959
ACH-000246,0.256003499082
ACH-000248,0.234793234184
ACH-000250,0.306200523375
ACH-000251,0.10438989360999999
ACH-000253,0.311669025445
ACH-000255,0.29665374415199997
ACH-000256,0.383821841463
ACH-000257,-0.00642345322584
ACH-000258,0.326021251643
ACH-000259,0.177666298274
ACH-000260,0.21583878833700001
ACH-000261,0.099852167105
ACH-000262,0.148248816334
ACH-000263,0.135448953
ACH-000264,0.220769152549
ACH-000265,0.399102856919
ACH-000266,0.283906656158
ACH-000272,0.383270417616
ACH-000273,0.184252880582
ACH-000274,0.21643037633499998
ACH-000277,0.279098568775
ACH-000278,0.278535215136
ACH-000279,0.221145021568
ACH-000280,0.261766634635
ACH-000281,0.289852594157
ACH-000288,0.323861272257
ACH-000291,0.242377115555
ACH-000293,0.345747291719
ACH-000294,0.254688801444
ACH-000295,0.42317875840700003
ACH-000296,0.0921798690085
