,CHEK1 (1111)
ACH-000183,-1.7659666729499999
ACH-000188,-1.51825322894
ACH-000189,-1.40835179099
ACH-000190,-1.3649753200499999
ACH-000198,-1.70075263095
ACH-000204,-1.3630845369
ACH-000206,-1.5818040156400002
ACH-000207,-2.12758758957
ACH-000211,-1.49664807617
ACH-000215,-1.7801775955599999
ACH-000221,-1.39665134728
ACH-000222,-1.53449161035
ACH-000223,-1.8302445608000002
ACH-000226,-1.43688999273
ACH-000227,-2.7758799704799997
ACH-000228,-1.4384699943500001
ACH-000231,-1.65996527032
ACH-000232,-1.6459111649399998
ACH-000233,-1.7489441487000001
ACH-000234,-1.7356705175799998
ACH-000235,-1.5735775366
ACH-000237,-1.47792934671
ACH-000238,-1.9078588000299999
ACH-000243,-1.43339954847
ACH-000244,-1.2947664524299998
ACH-000246,-1.74725258308
ACH-000248,-1.3326464951399999
ACH-000250,-1.48156309081
ACH-000251,-1.3868706685299999
ACH-000253,-1.6485624065399997
ACH-000255,-1.20327865259
ACH-000256,-1.48971004619
ACH-000257,-1.62233465447
ACH-000258,-1.7949545673099998
ACH-000259,-1.72994070505
ACH-000260,-1.62624126081
ACH-000261,-1.41290154528
ACH-000262,-1.45451715961
ACH-000263,-1.3952075072299999
ACH-000264,-2.0950672628
ACH-000265,-1.54089033296
ACH-000266,-1.2943035789700001
ACH-000272,-1.48543404303
ACH-000273,-1.47909696665
ACH-000274,-1.87172861348
ACH-000277,-1.87516390433
ACH-000278,-1.6191250777000001
ACH-000279,-1.8298502406200001
ACH-000280,-1.1846047366799999
ACH-000281,-1.16545263687
ACH-000288,-1.57268325532
ACH-000291,-1.6382307280200001
ACH-000293,-2.13613589601
ACH-000294,-1.9098483741900003
ACH-000295,-1.75839932991
ACH-000296,-1.27857716218
ACH-000302,-1.66921599787
ACH-000304,-1.9055335367099997
ACH-000307,-1.49042581479
ACH-000308,-1.7486324354099998
ACH-000310,-2.21294553668
ACH-000311,-1.63543629107
ACH-000312,-1.5301163345
ACH-000315,-1.75183159616
ACH-000316,-1.43309218081
ACH-000317,-1.90103440688
ACH-000318,-1.63807386466
ACH-000319,-1.47772605076
ACH-000320,-1.44903784722
ACH-000322,-1.67740118921
ACH-000323,-1.1942554899700002
ACH-000324,-1.4552202290799998
ACH-000329,-1.83972312444
ACH-000330,-0.36831190247400003
ACH-000331,-1.24129496062
ACH-000332,-1.4440720725999998
ACH-000334,-1.6849945234600001
ACH-000335,-1.4944399043099998
ACH-000336,-1.9714984582799997
ACH-000337,-1.37178065305
ACH-000339,-1.51744334964
ACH-000341,-1.72971197188
ACH-000348,-2.0703747453
ACH-000350,-0.9726589019390001
ACH-000352,-1.3608029694
ACH-000356,-1.3989168820200002
ACH-000361,-1.02307341639
ACH-000362,-1.8556023339099996
ACH-000363,-1.8088722820400003
ACH-000364,-1.29895422354
ACH-000365,-1.84375294433
ACH-000366,-1.5902112901199998
ACH-000368,-1.19363961264
ACH-000374,-1.89231937414
ACH-000375,-1.6622261909
ACH-000376,-1.43863044061
ACH-000381,-1.3614114219
ACH-000383,-1.8084963079299998
ACH-000387,-1.45578367024
ACH-000389,-1.5198308082799998
ACH-000390,-1.77680720965
ACH-000393,-1.3708566715600001
ACH-000395,-1.62727653845
ACH-000397,-1.7247826601499998
ACH-000401,-1.4491627431999998
ACH-000402,-1.61958135775
ACH-000403,-1.7226760449
ACH-000404,-1.6839852097999999
ACH-000406,-1.7648173983700002
ACH-000407,-1.4072839589500001
ACH-000408,-1.36953623238
ACH-000410,-1.4308592956200001
ACH-000411,-1.6312171045500001
ACH-000414,-1.82379848151
ACH-000415,-1.6780506357499998
ACH-000416,-1.38304041106
ACH-000420,-1.6845833323800001
ACH-000421,-1.27102503403
ACH-000424,-1.45487315905
ACH-000425,-1.4592711400799998
ACH-000426,-1.9962570655200003
ACH-000427,-1.63960833049
ACH-000433,-1.50099279314
ACH-000436,-1.50304397669
ACH-000444,-1.51145776885
ACH-000445,-1.21904576382
ACH-000448,-1.38731851256
ACH-000450,-1.6865935214399999
ACH-000452,-1.8565235969999998
ACH-000454,-1.19729657091
ACH-000458,-1.5990705282700002
ACH-000459,-1.42636177269
ACH-000460,-1.38240898127
ACH-000461,-1.6245335148299997
ACH-000463,-1.4138685317700002
ACH-000464,-1.43617314585
ACH-000466,-1.3455988342299998
ACH-000467,-1.2834471329000001
ACH-000468,-1.4923194223700003
ACH-000469,-1.6853953629700003
ACH-000470,-1.58038956352
ACH-000471,-1.7342067092900002
ACH-000472,-1.5541629966100001
ACH-000473,-1.3894436355200002
ACH-000475,-1.91356202507
ACH-000476,-1.56674956704
ACH-000477,-1.88977362771
ACH-000480,-1.4706962282499998
ACH-000481,-1.6898887198399999
ACH-000483,-1.5803091082
ACH-000484,-1.64397446035
ACH-000485,-1.7796794101400002
ACH-000486,-1.54760036322
ACH-000487,-1.54904798627
ACH-000488,-1.49432824313
ACH-000490,-1.3203623160200002
ACH-000491,-1.76719263468
ACH-000495,-1.20366836216
ACH-000496,-1.34665747194
ACH-000499,-1.5957399039700002
ACH-000500,-1.53825362718
ACH-000502,-1.5907298851499998
ACH-000503,-1.47574122521
ACH-000505,-1.50217926635
ACH-000507,-1.47999424084
ACH-000510,-1.63169533449
ACH-000511,-1.40862020627
ACH-000512,-1.1313904974200002
ACH-000516,-1.68969391665
ACH-000517,-1.7067475644
ACH-000518,-1.51853884606
ACH-000520,-1.47799144904
ACH-000521,-1.3623235629799997
ACH-000522,-1.6740061175999998
ACH-000524,-2.10761787262
ACH-000527,-1.40032258759
ACH-000528,-1.48268694847
ACH-000537,-1.7332669640599998
ACH-000541,-1.64842053883
ACH-000542,-1.46656226511
ACH-000544,-1.14098541719
ACH-000545,-1.3546470882100001
ACH-000547,-1.1663700689399998
ACH-000548,-1.33463611861
ACH-000549,-1.11947827274
ACH-000550,-1.4588722898299997
ACH-000552,-1.4809987954799997
ACH-000556,-1.52236071651
ACH-000557,-2.8243805297099995
ACH-000570,-1.66851438955
ACH-000571,-2.3561316607900005
ACH-000573,-1.9032823310900002
ACH-000576,-1.32666303184
ACH-000580,-1.9554367105500001
ACH-000584,-1.79961542757
ACH-000585,-1.9179511244599998
ACH-000588,-1.6113949821
ACH-000589,-1.46731187399
ACH-000591,-1.6490455855500001
ACH-000593,-1.76254753083
ACH-000600,-1.90613345817
ACH-000601,-1.5747760012600003
ACH-000604,-1.26279105699
ACH-000605,-1.7108549947100002
ACH-000606,-1.4662599250400001
ACH-000608,-2.5806712444
ACH-000614,-2.17671914157
ACH-000616,-1.21288515479
ACH-000618,-1.57782090775
ACH-000619,-1.54209787706
ACH-000620,-1.54164083924
ACH-000621,-1.9661441973900002
ACH-000622,-1.61365312568
ACH-000623,-1.6770104548299998
ACH-000624,-1.70667127661
ACH-000627,-1.3418618705299998
ACH-000630,-1.27434869756
ACH-000632,-1.87981201933
ACH-000633,-1.47511045611
ACH-000637,-1.67339284634
ACH-000638,-1.3946786016100001
ACH-000646,-1.3834792770299997
ACH-000647,-1.51227573218
ACH-000648,-1.7720885449200001
ACH-000649,-1.40795359759
ACH-000651,-1.49621323127
ACH-000652,-1.18606911028
ACH-000653,-1.6613046302399999
ACH-000657,-1.6553559836000002
ACH-000658,-1.9180461628599998
ACH-000661,-2.02732911173
ACH-000662,-1.3532724775999998
ACH-000663,-1.60066573223
ACH-000665,-1.42680569081
ACH-000671,-1.56312848364
ACH-000673,-1.5955206409399998
ACH-000676,-1.73687288616
ACH-000677,-1.7679687413900003
ACH-000681,-1.81189905559
ACH-000682,-1.41667715914
ACH-000683,-1.8629693585599998
ACH-000684,-1.28776315864
ACH-000688,-0.593571968528
ACH-000693,-1.61379502347
ACH-000694,-1.48395157598
ACH-000695,-1.70782155599
ACH-000696,-1.3912329147100002
ACH-000697,-1.44952408714
ACH-000699,-2.42531670081
ACH-000701,-1.30630640503
ACH-000706,-1.6179296622400001
ACH-000711,-1.6553344740399998
ACH-000713,-1.4652612392700002
ACH-000714,-1.94374929632
ACH-000718,-1.7285859436000002
ACH-000720,-1.4529066286899999
ACH-000721,-1.60186373011
ACH-000724,-2.03138973369
ACH-000725,-2.6337826917299996
ACH-000732,-1.46849691681
ACH-000734,-1.6415362587600002
ACH-000735,-1.3187844625799998
ACH-000736,-1.7058078988
ACH-000738,-1.5884855453100002
ACH-000746,-2.1365779388900004
ACH-000747,-1.3728381710600002
ACH-000748,-1.41916631151
ACH-000753,-1.77597230257
ACH-000756,-1.7712415610099999
ACH-000757,-1.52340573061
ACH-000758,-1.4455725047
ACH-000760,-1.48482888128
ACH-000763,-1.9775014246
ACH-000764,-1.2478425464799998
ACH-000765,-1.6146415740200002
ACH-000766,-1.66477510377
ACH-000767,-1.3338832385200001
ACH-000768,-1.44884187297
ACH-000769,-1.60100741223
ACH-000770,-1.6196866646599999
ACH-000771,-1.27870546084
ACH-000773,-1.55753749569
ACH-000776,-1.8283587116900002
ACH-000777,-1.5636533101499999
ACH-000778,-2.44675365598
ACH-000781,-1.5945663095200002
ACH-000782,-1.6770546438499998
ACH-000783,-2.17059299663
ACH-000784,-1.58841875064
ACH-000785,-1.58972756904
ACH-000787,-1.42118838965
ACH-000788,-1.7690179626700002
ACH-000791,-1.43772680885
ACH-000792,-1.35632765554
ACH-000794,-1.4818008223299999
ACH-000796,-1.57515014762
ACH-000799,-1.46270502291
ACH-000800,-1.4621627161700002
ACH-000802,-1.5508476581
ACH-000804,-1.8099751486700002
ACH-000805,-1.4634681775999998
ACH-000809,-1.46663787046
ACH-000810,-1.73940354075
ACH-000811,-1.6325669063100001
ACH-000817,-1.59645589033
ACH-000819,-1.1667636674200002
ACH-000820,-1.1186142047299998
ACH-000821,-1.7090172009399998
ACH-000822,-1.94379172688
ACH-000823,-1.81115755523
ACH-000824,-2.0150428605200004
ACH-000827,-1.4140143681200001
ACH-000829,-1.68218451348
ACH-000831,-1.51714681475
ACH-000832,-1.55198060319
ACH-000833,-1.5252287065
ACH-000834,-1.47083439486
ACH-000835,-1.10284758793
ACH-000836,-1.3559186707799997
ACH-000837,-1.48720722472
ACH-000838,-1.48267707272
ACH-000839,-1.1223267560899999
ACH-000840,-1.34667576405
ACH-000841,-1.35159317938
ACH-000843,-1.7413764072
ACH-000846,-1.4745574026800001
ACH-000847,-1.62395264988
ACH-000848,-1.1755226159899999
ACH-000849,-1.5400861891100002
ACH-000851,-1.5164207703400001
ACH-000855,-1.16915564486
ACH-000856,-1.65813111541
ACH-000858,-1.4640396414899999
ACH-000859,-1.35575787914
ACH-000861,-1.53841986103
ACH-000862,-1.38483979766
ACH-000865,-1.7757011742299997
ACH-000866,-1.5876239236200003
ACH-000867,-1.65445628729
ACH-000869,-1.95716166795
ACH-000872,-1.5037170893
ACH-000873,-1.4204286533000001
ACH-000876,-2.59407075408
ACH-000878,-1.3988474290000001
ACH-000880,-1.40723886525
ACH-000881,-1.68762333339
ACH-000882,-1.59349642079
ACH-000884,-1.4621251756
ACH-000885,-1.7320285504400004
ACH-000887,-1.33352612192
ACH-000888,-1.6465671181200001
ACH-000889,-2.03576394984
ACH-000890,-1.3307441871899999
ACH-000896,-1.6025198936000002
ACH-000898,-1.8935851854499999
ACH-000900,-1.4324596860499998
ACH-000901,-1.8570666106799998
ACH-000905,-1.52898090373
ACH-000906,-1.80650974716
ACH-000907,-1.04467463271
ACH-000910,-1.8597817895400002
ACH-000911,-1.3027150755799999
ACH-000912,-1.46137191681
ACH-000913,-1.69980395595
ACH-000915,-1.7063460757700002
ACH-000916,-1.19180928937
ACH-000917,-1.5700746026899999
ACH-000921,-1.43626839232
ACH-000924,-1.14492205968
ACH-000926,-1.5014906391299998
ACH-000928,-1.45151498316
ACH-000929,-1.69759640894
ACH-000932,-1.42090204366
ACH-000935,-1.2884557214299999
ACH-000936,-1.15213915384
ACH-000937,-2.1351965285
ACH-000938,-1.9342514408099998
ACH-000939,-1.36461174774
ACH-000941,-1.9818859458000002
ACH-000943,-1.60485301403
ACH-000946,-1.49634095585
ACH-000947,-1.62287910044
ACH-000948,-1.33501549999
ACH-000950,-1.2589244204
ACH-000953,-2.0298028871700002
ACH-000957,-1.35583220012
ACH-000958,-1.58394492376
ACH-000960,-1.9404850774400002
ACH-000963,-1.78890783871
ACH-000968,-1.6415372304
ACH-000969,-1.6814139940600001
ACH-000973,-1.4111679539
ACH-000974,-1.63302217424
ACH-000975,-1.4437460340000001
ACH-000976,-1.41805088505
ACH-000978,-1.5628043064800001
ACH-000980,-1.66209200086
ACH-000984,-1.51299228856
ACH-000986,-1.36066428192
ACH-000988,-1.35313621253
ACH-000993,-1.30918905868
ACH-000994,-1.81386768898
ACH-000996,-1.36514790565
ACH-001001,-1.76495239434
ACH-001020,-1.23962129714
ACH-001028,-1.66025576394
ACH-001031,-1.75445203259
ACH-001038,-2.09998475466
ACH-001048,-1.59834941994
ACH-001050,-1.52013610254
ACH-001053,-1.1627174653499999
ACH-001054,-1.44992823727
ACH-001061,-1.4159845826299997
ACH-001067,-1.7014560523500002
ACH-001075,-1.25888970972
ACH-001096,-1.44184000448
ACH-001128,-1.43140387337
ACH-001134,-1.4599009831299998
ACH-001151,-1.44841446386
ACH-001163,-1.70674680361
ACH-001164,-1.48367927323
ACH-001173,-1.64253708784
ACH-001183,-1.5223932304199999
ACH-001184,-1.50869042087
ACH-001190,-1.31594608296
ACH-001192,-1.57422169669
ACH-001193,-1.536086894
ACH-001196,-1.38029701787
ACH-001197,-1.82900405089
ACH-001205,-1.8720220580900002
ACH-001211,-1.63208506
ACH-001212,-1.36243579593
ACH-001228,-1.91862330595
ACH-001232,-1.13437052935
ACH-001239,-1.52400408054
ACH-001274,-1.59249378775
ACH-001275,-1.7477859657400001
ACH-001277,-1.6199481968399998
ACH-001278,-1.6714456794600001
ACH-001280,-2.1696615573400004
ACH-001283,-1.65706503488
ACH-001289,-1.5294549421099999
ACH-001295,-1.7871934280700001
ACH-001300,-1.82732466506
ACH-001301,-1.57315199941
ACH-001302,-1.7353396333500002
ACH-001303,-1.9980752093599998
ACH-001306,-1.3588394685299998
ACH-001318,-1.57958677501
ACH-001322,-1.38121896069
ACH-001328,-1.3964451500400001
ACH-001332,-1.21203470706
ACH-001333,-1.3684987265000002
ACH-001336,-1.29267087885
ACH-001340,-1.4541748838600002
ACH-001346,-1.4907688969600001
ACH-001353,-1.5905470290200001
ACH-001354,-1.49883091479
ACH-001367,-1.5565705648800001
ACH-001368,-1.64209312482
ACH-001374,-1.77509767738
ACH-001375,-1.3928105353600002
ACH-001377,-1.62798872771
ACH-001380,-1.4526833756200002
ACH-001391,-1.9954686340599999
ACH-001407,-1.6037209985699998
ACH-001408,-1.39917418381
ACH-001413,-1.5192155796200002
ACH-001430,-2.0559608105300002
ACH-001431,-2.00088208263
ACH-001450,-1.6039387929100002
ACH-001496,-1.60922092688
ACH-001500,-1.26963198385
ACH-001521,-2.26765165381
ACH-001523,-1.32663735038
ACH-001532,-1.78717636566
ACH-001536,-1.5066151728200001
ACH-001550,-1.4241153940600002
ACH-001552,-1.59390730104
ACH-001554,-1.8857625936200002
ACH-001645,-1.72418365905
ACH-001654,-1.70490009176
ACH-001715,-1.64557498674
ACH-001735,-1.9106408898900002
ACH-001736,-1.77205648854
ACH-001737,-1.53076375491
ACH-001740,-1.4971260962600001
ACH-001745,-1.41684421714
ACH-001750,-1.35008265445
ACH-001765,-1.58516858861
ACH-001956,-1.58989348391
ACH-001957,-1.58696639442
