,MRGBP (55257)
ACH-000004,-0.665370299673
ACH-000007,-1.1090750016500002
ACH-000009,-1.00332998356
ACH-000011,-1.36058701961
ACH-000012,-0.7587341989899999
ACH-000013,-0.8732025233230001
ACH-000014,-1.0835888518
ACH-000015,-0.799605648504
ACH-000017,-1.38450128473
ACH-000018,-0.845788081846
ACH-000019,-1.26922197316
ACH-000021,-0.93485027332
ACH-000022,-0.92668303294
ACH-000025,-0.974298504348
ACH-000028,-0.884785486605
ACH-000030,-0.575541898406
ACH-000035,-0.693179013757
ACH-000036,-1.1537467058700002
ACH-000037,-0.9891639125949999
ACH-000039,-0.677573404603
ACH-000040,-0.782317554495
ACH-000041,-0.7775941604719999
ACH-000042,-0.855872620451
ACH-000045,-0.951157729826
ACH-000047,-0.893812961375
ACH-000052,-0.6824627486020001
ACH-000053,-0.582865029977
ACH-000054,-1.1848905428
ACH-000055,-0.7954473209909999
ACH-000060,-1.1070274145999999
ACH-000067,-0.815264249805
ACH-000070,-0.941390455177
ACH-000075,-0.7174140373669999
ACH-000078,-1.27407490442
ACH-000082,-0.408397887199
ACH-000085,-1.0559845641399999
ACH-000086,-0.621681963889
ACH-000087,-0.883387731443
ACH-000092,-0.8150633737299999
ACH-000095,-0.595844696367
ACH-000097,-1.2029363314000001
ACH-000098,-0.8896128775200001
ACH-000099,-0.7867543025660001
ACH-000108,-0.9445146792010001
ACH-000113,-1.19464861015
ACH-000115,-1.9415000798700002
ACH-000116,-0.8836501688259999
ACH-000118,-0.835769098671
ACH-000120,-1.28333437833
ACH-000123,-1.13008272642
ACH-000127,-0.725208087612
ACH-000128,-0.9528191801549999
ACH-000132,-0.8072841820100001
ACH-000133,-1.09706429995
ACH-000137,-0.670285607554
ACH-000138,-0.698476304735
ACH-000142,-0.887361144899
ACH-000143,-0.775943943819
ACH-000146,-1.1839609336299999
ACH-000148,-0.9769291949200002
ACH-000150,-0.998230214422
ACH-000152,-0.8863477668449999
ACH-000153,-0.42758986765199997
ACH-000159,-1.09909597082
ACH-000160,-0.500317323248
ACH-000163,-0.6763896020469999
ACH-000167,-0.524488229446
ACH-000168,-0.885899103447
ACH-000169,-1.10574989296
ACH-000178,-0.986981113213
ACH-000182,-0.787860470254
ACH-000183,-0.835837014408
ACH-000188,-0.9736924753020001
ACH-000189,-1.08203004765
ACH-000190,-0.434466390621
ACH-000198,-1.50105134921
ACH-000204,-0.668917840865
ACH-000206,-1.5865753226
ACH-000207,-0.873952978526
ACH-000211,-1.35710608841
ACH-000215,-1.1787007775799998
ACH-000221,-1.01186974646
ACH-000222,-1.11960575939
ACH-000223,-0.8695262110780001
ACH-000226,-1.07071888495
ACH-000227,-0.68987282744
ACH-000228,-0.737918645771
ACH-000231,-0.804253557991
ACH-000232,-0.841860955806
ACH-000233,-0.954412055954
ACH-000234,-1.13410509543
ACH-000235,-0.925775123124
ACH-000237,-0.941145091429
ACH-000238,-1.21031426593
ACH-000243,-0.847127971629
ACH-000244,-1.26312952691
ACH-000246,-0.85979862543
ACH-000248,-1.2791727891
ACH-000250,-0.627465512537
ACH-000251,-0.757327088557
ACH-000253,-0.9190361067589999
ACH-000255,-0.682992122465
ACH-000256,-0.9928351249770001
ACH-000257,-0.933116352612
ACH-000258,-1.89460826227
ACH-000259,-1.23663184011
ACH-000260,-1.35481863978
ACH-000261,-1.11337444954
ACH-000262,-0.9781082038590001
ACH-000263,-0.464268309403
ACH-000264,-1.19599040677
ACH-000265,-0.757299767662
ACH-000266,-1.21026517403
ACH-000272,-0.903262217124
ACH-000273,-1.0641449477299998
ACH-000274,-0.93037891481
ACH-000277,-1.26451132292
ACH-000278,-0.9893461872220001
ACH-000279,-0.7558967162379999
ACH-000280,-1.22424725318
ACH-000281,-1.16710631116
ACH-000288,-1.17430248704
ACH-000291,-0.885122265017
ACH-000293,-0.95974916075
ACH-000294,-1.1218728741700001
ACH-000295,-0.941585904759
ACH-000296,-0.7042455527500001
ACH-000302,-0.558474587516
ACH-000304,-0.872851134204
ACH-000307,-0.7928315894660001
ACH-000308,-1.01949378564
ACH-000310,-0.648820394767
ACH-000311,-0.8781690696619999
ACH-000312,-0.8432446071269999
ACH-000315,-1.41357613456
ACH-000316,-0.959092764499
ACH-000317,-0.9751158359630001
ACH-000318,-0.670769177614
ACH-000319,-0.677023015218
ACH-000320,-0.9458729823980001
ACH-000322,-1.17992135436
ACH-000323,-0.63679722638
ACH-000324,-0.92128333901
ACH-000329,-0.9920092293639999
ACH-000330,-1.1146907970200002
ACH-000331,-0.77153227657
ACH-000332,-0.685769142897
ACH-000334,-1.27245911778
ACH-000335,-1.0722992606100001
ACH-000336,-1.4162322903400002
ACH-000337,-0.822766372367
ACH-000339,-1.02422053526
ACH-000341,-1.07301564902
ACH-000348,-1.17882295031
ACH-000350,-0.984340609207
ACH-000352,-1.2712920509399999
ACH-000356,-0.501474791106
ACH-000361,-0.8741425468780001
ACH-000362,-0.609415361994
ACH-000363,-0.9011267271269999
ACH-000364,-1.18791966584
ACH-000365,-0.793913969456
ACH-000366,-0.9784159511210001
ACH-000368,-1.12863007502
ACH-000374,-0.756362394903
ACH-000375,-0.833836454772
ACH-000376,-1.05683577316
ACH-000381,-1.10266712487
ACH-000383,-0.67268458108
ACH-000387,-0.864465047377
ACH-000389,-1.2223779831000001
ACH-000390,-1.02583121031
ACH-000393,-0.739577837278
ACH-000395,-1.20704438548
ACH-000397,-0.918674044059
ACH-000401,-1.1624723317399999
ACH-000402,-0.905653715248
ACH-000403,-1.2265038930399998
ACH-000404,-1.83018916113
ACH-000406,-0.8333322959810001
ACH-000407,-1.19871283174
ACH-000408,-0.9709500025910001
ACH-000410,-0.9587306265180001
ACH-000411,-0.882422757375
ACH-000414,-0.7394842703110001
ACH-000415,-0.9335472762379999
ACH-000416,-0.8456001825210001
ACH-000420,-1.11135545826
ACH-000421,-1.08324262509
ACH-000424,-1.2166087412100002
ACH-000425,-1.01378432642
ACH-000426,-1.9960265694400001
ACH-000427,-0.924078851898
ACH-000433,-1.27055375825
ACH-000436,-1.3654540762099998
ACH-000444,-0.9667251437450001
ACH-000445,-1.2162679006200001
ACH-000448,-1.0030332579999999
ACH-000450,-0.960709199157
ACH-000452,-0.888695458223
ACH-000454,-0.834549879206
ACH-000458,-0.9200171222619999
ACH-000459,-1.13605416709
ACH-000460,-0.9149169331470001
ACH-000461,-0.439293443079
ACH-000463,-1.04276070097
ACH-000464,-1.1101250983600002
ACH-000466,-1.3976009088799999
ACH-000467,-1.2241255110299998
ACH-000468,-1.04784986404
ACH-000469,-1.12588011534
ACH-000470,-1.19640381482
ACH-000471,-0.8626407481370001
ACH-000472,-0.81075943962
ACH-000473,-0.745934252354
ACH-000475,-0.906608469917
ACH-000476,-0.522081999425
ACH-000477,-0.759646897424
ACH-000480,-0.685177155325
ACH-000481,-0.9666042201520001
ACH-000483,-0.6050877900230001
ACH-000484,-0.930350773744
ACH-000485,-1.25164808905
ACH-000486,-1.14900588201
ACH-000487,-1.0131413264799998
ACH-000488,-0.8049571515780001
ACH-000490,-0.729557887908
ACH-000491,-0.8746686803479999
ACH-000495,-1.12388726487
ACH-000496,-1.00920739529
ACH-000499,-0.723908444766
ACH-000500,-0.727994538795
ACH-000502,-1.0700236128799998
ACH-000503,-1.01711568911
ACH-000505,-0.76650722076
ACH-000507,-0.717056298408
ACH-000510,-0.756145377998
ACH-000511,-1.16316199151
ACH-000512,-1.30594822267
ACH-000516,-1.45790577842
ACH-000517,-0.90656032141
ACH-000518,-1.0194558938299998
ACH-000520,-1.1479718327700001
ACH-000521,-0.566623982436
ACH-000522,-0.49603040846600005
ACH-000524,-0.9558593046189999
ACH-000527,-0.8952517865620001
ACH-000528,-0.848494449876
ACH-000537,-0.721497382188
ACH-000541,-1.21122728298
ACH-000542,-1.15463815133
ACH-000544,-0.615468893597
ACH-000545,-0.790872878575
ACH-000547,-1.0162330278899998
ACH-000548,-0.739832718782
ACH-000549,-0.6548191515899999
ACH-000550,-0.725880493054
ACH-000552,-1.3916087104700001
ACH-000556,-0.626864000021
ACH-000557,-1.26992473001
ACH-000570,-0.8716986663259999
ACH-000571,-1.4039631077799999
ACH-000573,-0.842671652764
ACH-000576,-0.9898753379999999
ACH-000580,-0.489190517202
ACH-000584,-1.05717636672
ACH-000585,-0.503949758202
ACH-000588,-1.16350724347
ACH-000589,-0.678265772156
ACH-000591,-1.3149669481200001
ACH-000593,-0.699956002429
ACH-000600,-0.845540662217
ACH-000601,-0.9813610604
ACH-000604,-0.7453085021420001
ACH-000605,-0.5194805704100001
ACH-000606,-0.7075754276999999
ACH-000608,-1.04427738806
ACH-000614,-1.10207227507
ACH-000616,-0.89720964281
ACH-000618,-0.6733967378210001
ACH-000619,-0.834331906978
ACH-000620,-0.6867809875650001
ACH-000621,-0.850596128607
ACH-000622,-1.1563424146799999
ACH-000623,-0.8835729352670001
ACH-000624,-0.803546872811
ACH-000627,-0.717619615356
ACH-000630,-0.889067208463
ACH-000632,-1.5310878971000002
ACH-000633,-0.641171177202
ACH-000637,-0.412134413468
ACH-000638,-0.828540668401
ACH-000646,-0.8070197521179999
ACH-000647,-0.969074695063
ACH-000648,-1.33203098247
ACH-000649,-0.8044934547779999
ACH-000651,-0.620085555362
ACH-000652,-1.12166398876
ACH-000653,-1.14156844287
ACH-000657,-0.948340932613
ACH-000658,-1.3802217256799998
ACH-000661,-0.839540700979
ACH-000662,-0.846419149377
ACH-000663,-0.769719993041
ACH-000665,-1.16689293531
ACH-000671,-0.96141361094
ACH-000673,-0.815661632472
ACH-000676,-0.641428132778
ACH-000677,-0.8395850003919999
ACH-000681,-0.952567220985
ACH-000682,-1.1072556547499999
ACH-000683,-0.921251747029
ACH-000684,-1.46172658857
ACH-000688,-1.3638665004
ACH-000693,-0.9217477134020001
ACH-000694,-0.908088130626
ACH-000695,-0.759508291063
ACH-000696,-0.953158822413
ACH-000697,-0.9028744877060001
ACH-000699,-1.08396997166
ACH-000701,-0.9298239044059999
ACH-000706,-0.7253897459020001
ACH-000711,-0.765302078699
ACH-000713,-0.882968146638
ACH-000714,-0.770796313626
ACH-000718,-0.9211177386839999
ACH-000720,-1.3707754517100001
ACH-000721,-1.2032970249200001
ACH-000724,-0.7729121413719999
ACH-000725,-0.36524167119
ACH-000732,-0.7036307968979999
ACH-000734,-1.04611624175
ACH-000735,-0.8418307340279999
ACH-000736,-0.592367418911
ACH-000738,-0.399158427411
ACH-000746,-0.808457403449
ACH-000747,-0.889272178027
ACH-000748,-1.0933112505299998
ACH-000753,-0.9505499001559999
ACH-000756,-0.890451386256
ACH-000757,-0.40585095260700005
ACH-000758,-1.02676222666
ACH-000760,-0.8299099643160001
ACH-000763,-1.19974389764
ACH-000764,-0.456058712743
ACH-000765,-1.00067627429
ACH-000766,-1.03549953233
ACH-000767,-0.873096633495
ACH-000768,-0.937492177673
ACH-000769,-0.8993488437639999
ACH-000770,-1.06470749463
ACH-000771,-1.0313952016399999
ACH-000773,-0.96062900689
ACH-000776,-1.16155482385
ACH-000777,-0.866380166843
ACH-000778,-0.710567280131
ACH-000781,-0.8683654331119999
ACH-000782,-0.791000310065
ACH-000783,-1.10898290544
ACH-000784,-0.379046074624
ACH-000785,-0.681765006682
ACH-000787,-1.21215463125
ACH-000788,-1.10753197999
ACH-000791,-0.9511676682760001
ACH-000792,-1.08222563136
ACH-000794,-0.861734609405
ACH-000796,-0.717936534815
ACH-000799,-0.572550085229
ACH-000800,-0.296197656193
ACH-000802,-1.19644611552
ACH-000804,-1.01250137407
ACH-000805,-0.865456502076
ACH-000809,-0.8198319630740001
ACH-000810,-0.919463361066
ACH-000811,-0.863596514656
ACH-000817,-0.9590048514299999
ACH-000819,-0.7575021537759999
ACH-000820,-0.641116494462
ACH-000821,-0.9642857978749999
ACH-000822,-1.20557471519
ACH-000823,-0.9040690976350001
ACH-000824,-0.668679084162
ACH-000827,-0.971894999829
ACH-000829,-1.22116901377
ACH-000831,-0.641552695337
ACH-000832,-1.15921276106
ACH-000833,-0.739686436323
ACH-000834,-0.877133777305
ACH-000835,-0.7417475998280001
ACH-000836,-0.6189917832840001
ACH-000837,-0.570377463343
ACH-000838,-1.4314312442299997
ACH-000839,-0.796739814436
ACH-000840,-0.531847969956
ACH-000841,-0.995814825795
ACH-000843,-1.05410396264
ACH-000846,-1.034039187
ACH-000847,-0.7519728432899999
ACH-000848,-0.5966862642899999
ACH-000849,-1.02423374257
ACH-000851,-1.06459510817
ACH-000855,-0.739590621627
ACH-000856,-0.8982366896610001
ACH-000858,-0.958063851217
ACH-000859,-0.7903889972220001
ACH-000861,-1.22356898942
ACH-000862,-0.6160436274100001
ACH-000865,-0.855851055006
ACH-000866,-1.04812017154
ACH-000867,-0.78427632031
ACH-000869,-0.9988260736869999
ACH-000872,-0.809603881504
ACH-000873,-0.872933932041
ACH-000876,-1.05858904698
ACH-000878,-1.3790448614
ACH-000880,-1.10846480064
ACH-000881,-0.993258065986
ACH-000882,-0.710953116902
ACH-000884,-0.884712965047
ACH-000885,-0.453657322184
ACH-000887,-0.718615534385
ACH-000888,-0.693518828454
ACH-000889,-1.0029578020299998
ACH-000890,-0.774828312579
ACH-000896,-0.7641384689030001
ACH-000898,-0.8109330520579999
ACH-000900,-0.6867685149639999
ACH-000901,-1.0638071553
ACH-000905,-0.489714212069
ACH-000906,-1.0367365231799999
ACH-000907,-0.9342551568999999
ACH-000910,-0.6369224667369999
ACH-000911,-0.8142623199660001
ACH-000912,-1.04485964822
ACH-000913,-1.03060038197
ACH-000915,-1.1967608071
ACH-000916,-0.425674681361
ACH-000917,-0.8353748763969999
ACH-000921,-1.2215336996500001
ACH-000924,-0.733695198699
ACH-000926,-0.813993720342
ACH-000928,-0.77790194395
ACH-000929,-1.02129785142
ACH-000932,-1.0586139106799999
ACH-000935,-1.05529086239
ACH-000936,-0.7832355708840001
ACH-000937,-0.803453287036
ACH-000938,-1.04581363265
ACH-000939,0.05084741014190001
ACH-000941,-0.426398294348
ACH-000943,-0.751809907282
ACH-000946,-0.629202010964
ACH-000947,-0.7182623691240001
ACH-000948,-0.945038033773
ACH-000950,-0.7080848354629999
ACH-000953,-0.913626104174
ACH-000957,-0.781857171608
ACH-000958,-1.28527231512
ACH-000960,-0.914299596828
ACH-000963,-0.921984845237
ACH-000968,-1.4067662478299998
ACH-000969,-0.737762361346
ACH-000973,-0.676336848443
ACH-000974,-0.7864319899429999
ACH-000975,-0.655681145216
ACH-000976,-1.19906676336
ACH-000978,-0.537430868755
ACH-000980,-1.03580353006
ACH-000984,-0.807766366044
ACH-000986,-0.995529008055
ACH-000988,-0.584829969048
ACH-000993,-1.2632215477
ACH-000994,-0.366585565889
ACH-000996,-1.1427867192899999
ACH-001001,-0.633532422124
ACH-001020,-0.7633022017669999
ACH-001028,-1.05274455061
ACH-001031,-1.1436040670899998
ACH-001038,-1.02410447811
ACH-001048,-0.859736593105
ACH-001050,-1.30945531069
ACH-001053,-0.296935969755
ACH-001054,-0.986381391748
ACH-001061,-0.994140327728
ACH-001067,-1.1438240801200001
ACH-001075,-1.11971920703
ACH-001096,-1.49435331825
ACH-001128,0.12135561300799999
ACH-001134,-0.6812872363019999
ACH-001151,-0.9170539475339999
ACH-001163,-0.744795752914
ACH-001164,-1.0987093695
ACH-001173,-0.923512274588
ACH-001183,-0.9173302961700002
ACH-001184,-1.02729152159
ACH-001190,-1.2175844578100001
ACH-001192,-1.07336547214
ACH-001193,-0.7615714892450001
ACH-001196,-0.9673602344169999
ACH-001197,-0.9584036924070001
ACH-001205,-0.835106256394
ACH-001211,-0.338198210387
ACH-001212,-0.656935241143
ACH-001228,-0.8667867320129999
ACH-001232,-1.14892673018
ACH-001239,-1.32911468382
ACH-001274,-1.09424952299
ACH-001275,-1.1576210557100002
ACH-001277,-0.769139368915
ACH-001278,-0.5793821465810001
ACH-001280,-0.483032121483
ACH-001283,-0.792293132622
ACH-001289,-1.3201047044499998
ACH-001295,-0.7781952152060001
ACH-001300,-1.33925134636
ACH-001301,-0.7203510483300001
ACH-001302,-0.505667765346
ACH-001303,-0.992501142308
ACH-001306,-1.07498028034
ACH-001318,-0.458992196708
ACH-001322,-0.9906631623090001
ACH-001328,-0.966845910174
ACH-001332,-1.0720045494700001
ACH-001333,-1.02089302742
ACH-001336,-0.816259515384
ACH-001340,-1.14100972502
ACH-001346,-0.882381220124
ACH-001353,-0.652407628159
ACH-001354,-1.24394556596
ACH-001367,-1.1126828487
ACH-001368,-0.8246462817419999
ACH-001374,-0.538116103269
ACH-001375,-0.905033913759
ACH-001377,-0.97285378919
ACH-001380,-0.723684963653
ACH-001391,-0.6976998482340001
ACH-001407,-0.386358581386
ACH-001408,-0.9468908698280001
ACH-001413,-0.971029234648
ACH-001430,-1.04194025476
ACH-001431,-1.0103448305399998
ACH-001450,-1.06577349317
ACH-001496,-0.518119131431
ACH-001500,-0.571148086255
ACH-001521,-1.1688768865799999
ACH-001523,-1.07607132761
ACH-001532,-1.06554625433
ACH-001536,-1.06181603879
ACH-001550,-0.487003017382
ACH-001552,-1.39408130155
ACH-001554,-0.8271136351989999
ACH-001645,-0.729834375785
ACH-001654,-0.913808132877
ACH-001715,-1.27536341387
ACH-001735,-0.959055884849
ACH-001736,-1.06902824894
ACH-001737,-0.787045962411
ACH-001740,-1.47354411685
ACH-001745,-1.52180501739
ACH-001750,-0.970571772172
ACH-001765,-0.6101434195009999
ACH-001956,-0.9416311047570001
ACH-001957,-1.08051700372
