,EDAR (10913)
ACH-000337,-0.376708392778
ACH-000339,-0.0393097326811
ACH-000341,-0.17887731695300002
ACH-000348,-0.0272825304857
ACH-000350,-0.0875133939077
ACH-000352,0.0133954488381
ACH-000356,-0.07961354181619999
ACH-000361,-0.0267709415979
ACH-000362,-0.156718409562
ACH-000363,-0.105786086272
ACH-000364,-0.24854415970600002
ACH-000365,-0.307143797101
ACH-000366,-0.00937154539278
ACH-000368,-0.014571047797399999
ACH-000374,0.00582342770187
ACH-000375,-0.258698408983
ACH-000376,-0.137610790747
ACH-000381,-0.11644549912999999
ACH-000383,-0.101353336384
ACH-000387,-0.217685252759
ACH-000389,0.11279249126499999
ACH-000390,-0.0427644545404
ACH-000393,-0.00109867776916
ACH-000395,-0.319708996197
ACH-000397,-0.12642299252
ACH-000401,-0.27173261279800004
ACH-000402,-0.34431291658
ACH-000403,0.0438934084298
ACH-000404,0.134972179725
ACH-000406,-0.207909889229
ACH-000407,-0.270057228695
ACH-000408,-0.34301226673
ACH-000410,-0.07546692537060001
ACH-000411,0.042296463839300004
ACH-000414,-0.0868022503414
ACH-000415,-0.035171833708099995
ACH-000416,-0.14602569124099998
ACH-000420,0.009638285598209999
ACH-000421,0.011545338895299998
ACH-000424,-0.168947367333
ACH-000425,-0.0671226364762
ACH-000426,-0.0411604118567
ACH-000427,-0.034435662128
ACH-000433,-0.057818905287
ACH-000436,0.0287787725146
ACH-000444,-0.137048490376
ACH-000445,-0.0769463395105
ACH-000448,0.043087893232000005
ACH-000450,-0.0606950972936
ACH-000452,-0.156427803535
ACH-000454,-0.25548791066
ACH-000458,-0.296469967481
ACH-000459,-0.47804223633500004
ACH-000460,-0.21841840736499998
ACH-000461,-0.09765367579360001
ACH-000463,-0.0800960572448
ACH-000464,0.210652009403
ACH-000466,-0.0270015439041
ACH-000467,-0.169876707883
ACH-000468,-0.479126444833
ACH-000469,-0.18049266585700002
ACH-000470,-0.183790795033
ACH-000471,-0.200655403517
ACH-000472,-0.04522702313080001
ACH-000473,-0.251935419288
ACH-000475,-0.188533546193
ACH-000476,-0.131166060044
ACH-000477,-0.152453362899
ACH-000480,-0.138628340847
ACH-000481,-0.0726148248761
ACH-000483,-0.2869347103
ACH-000484,-0.0504609194145
ACH-000485,-0.287000232382
ACH-000486,-0.0297430496136
ACH-000487,-0.111409771642
ACH-000488,0.0676648834444
ACH-000490,-0.115166682503
ACH-000491,-0.147582668208
ACH-000495,-0.036719825653800005
ACH-000496,-0.35903571913599996
ACH-000499,-0.287796045145
ACH-000500,0.437986581351
ACH-000502,-0.000907786638462
ACH-000503,0.017439313299900002
ACH-000505,-0.205139563638
ACH-000507,-0.044027906935400006
ACH-000510,-0.272167413259
ACH-000511,-0.239655175532
ACH-000512,-0.36553006630999996
ACH-000516,-0.176487216344
ACH-000517,-0.0228985428712
ACH-000518,-0.19440518175299998
ACH-000520,-0.369829271141
ACH-000521,-0.260830413762
ACH-000522,-0.145929153153
ACH-000524,0.0404189289506
ACH-000527,-0.0535239575444
ACH-000528,0.0041049429435599995
ACH-000537,-0.012529843664
ACH-000541,-0.42380613486100005
ACH-000542,-0.0774579029053
ACH-000544,-0.425571454982
ACH-000545,-0.159026082233
ACH-000547,-0.199028073788
ACH-000548,-0.081259636847
ACH-000549,-0.261578246996
ACH-000550,-0.11927499525100001
ACH-000552,-0.065151230615
ACH-000556,-0.143085781491
ACH-000557,-0.236302583473
ACH-000570,-0.19167206153000002
ACH-000571,0.102700823719
ACH-000573,-0.0190252913325
ACH-000576,-0.275265657905
ACH-000580,-0.356816181911
ACH-000584,-0.117890715023
ACH-000585,0.06611257137280001
ACH-000588,-0.0548063729605
ACH-000589,-0.237173446787
ACH-000591,0.0406175992339
ACH-000593,-0.148966926849
ACH-000600,-0.145246549966
ACH-000601,-0.181202064776
ACH-000604,-0.237397947759
ACH-000605,-0.173935579632
ACH-000606,-0.007402426569930001
ACH-000608,0.064177364787
ACH-000614,-0.32627949983800003
ACH-000616,-0.227551649992
ACH-000618,-0.101621069974
ACH-000619,-0.166791309915
ACH-000620,-0.0986988695517
ACH-000621,-0.041259507198699995
ACH-000622,0.0793965682935
ACH-000623,-0.0762422854424
ACH-000624,-0.102621145803
ACH-000627,-0.209085812284
ACH-000630,-0.09428842224680001
ACH-000632,-0.264448716164
ACH-000633,-0.000983716310553
ACH-000637,-0.007766607402560001
ACH-000638,0.07361132532669999
ACH-000646,0.17136686172200002
ACH-000647,-0.0365241421526
ACH-000648,-0.36564460607
ACH-000649,-0.0653964754604
ACH-000651,-0.117838985398
ACH-000652,0.0828503354334
ACH-000653,-0.422536203089
ACH-000657,-0.08207035415130001
ACH-000658,-0.0279966796603
ACH-000661,-0.139044913138
ACH-000662,0.152772732822
ACH-000663,-0.3322518162
ACH-000665,-0.135509888892
ACH-000671,-0.101062278539
ACH-000673,-0.08461364934730001
ACH-000676,-0.080358782668
ACH-000677,-0.0829590581187
ACH-000681,-0.0114677614804
ACH-000682,-0.0671070406226
ACH-000683,0.0218446406398
ACH-000684,-0.307956087819
ACH-000688,-0.08569695394139999
ACH-000693,-0.0746317774511
ACH-000694,-0.012303133241099998
ACH-000695,0.0365755532353
ACH-000696,-0.18522835857
ACH-000697,0.166135723298
ACH-000699,-0.09414946939339999
ACH-000701,0.217777370396
ACH-000706,-0.00533752901318
ACH-000711,-0.09162872401519999
ACH-000713,-0.21359634179200002
ACH-000714,0.0920248475554
ACH-000718,-0.132804323651
ACH-000720,-0.140436634956
ACH-000721,-0.24685558584800002
ACH-000724,-0.100566597388
ACH-000725,-0.121653527476
ACH-000732,-0.0414776488862
ACH-000734,-0.130400213268
ACH-000735,-0.006475650435539999
ACH-000736,-0.17191821155200002
ACH-000738,-0.18257032240499999
ACH-000746,-0.0266001644105
ACH-000747,-0.300464940526
ACH-000748,0.00400067496089
ACH-000753,-0.0887796404564
ACH-000756,-0.137767694924
ACH-000757,-0.191788552781
ACH-000758,-0.0836129970351
ACH-000760,-0.25433691383400003
ACH-000763,0.005213257251560001
ACH-000764,-0.030289990500300002
ACH-000765,-0.174789543402
ACH-000766,-0.26381001265
ACH-000767,-0.0114372162674
ACH-000768,-0.0520416432346
ACH-000769,-0.185934347477
ACH-000770,-0.17552852567899999
ACH-000771,0.057413962974800004
ACH-000773,-0.00375988832059
ACH-000776,-0.0424738616808
ACH-000777,-0.290920810747
ACH-000778,-0.6034496633209999
ACH-000781,-0.141701837884
ACH-000782,-0.0320356019
ACH-000783,0.011026883381600001
ACH-000784,-0.0754757264796
ACH-000785,-0.0343900092435
ACH-000787,-0.143156565375
ACH-000788,-0.0888498721834
ACH-000791,-0.0675266167783
ACH-000792,-0.025286548086900004
ACH-000794,-0.050231563796300005
ACH-000796,-0.040157765767199996
ACH-000799,0.026390842467
ACH-000800,-0.0417869719099
ACH-000802,-0.00781301257123
ACH-000804,-0.422799780934
ACH-000805,0.21301320420699998
ACH-000809,-0.064431821496
ACH-000810,-0.25086929094599997
ACH-000811,-0.153325447476
ACH-000817,-0.116265926914
ACH-000819,-0.0674718930496
ACH-000820,-0.0947189120881
ACH-000821,-0.11813468707999998
ACH-000822,0.0708786188689
ACH-000823,0.0668689620239
ACH-000824,-0.00550221863428
ACH-000827,-0.107143729323
ACH-000829,-0.138326238132
ACH-000831,-0.12349640457599999
ACH-000832,-0.134132476137
ACH-000833,-0.5166362963000001
ACH-000834,-0.30119477272100004
ACH-000835,0.024842765523900003
ACH-000836,-0.18825424093899998
ACH-000837,-0.203417444578
ACH-000838,-0.201734406105
ACH-000839,0.212320780304
ACH-000840,-0.25715962802
ACH-000841,-0.07310862556910001
ACH-000843,-0.190230220614
ACH-000846,0.174516981001
ACH-000847,-0.048980862833599995
ACH-000848,0.005750736661140001
ACH-000849,-0.198647924893
ACH-000851,-0.200449658656
ACH-000855,-0.184775015837
ACH-000856,-0.141645100623
ACH-000858,-0.046574373668200005
ACH-000859,-0.07181591612669999
ACH-000861,-0.17410237129099998
ACH-000862,-0.08586012619899999
ACH-000865,-0.19850994940799999
ACH-000866,-0.115601399144
ACH-000867,-0.156650972269
ACH-000869,-0.038155933879199994
ACH-000872,-0.030874018016300003
ACH-000873,-0.167511841027
ACH-000876,-0.130182704073
ACH-000878,-0.199963458805
ACH-000880,-0.0757388709423
ACH-000881,-0.0408867335789
ACH-000882,-0.0363367124489
ACH-000884,-0.113260808771
ACH-000885,0.00744603535977
ACH-000887,-0.155598395441
ACH-000888,-0.0629697539097
ACH-000889,-0.010158257216000001
ACH-000890,-0.179066566645
ACH-000896,-0.08752504518510001
ACH-000898,0.0429149172083
ACH-000900,-0.0424983418609
ACH-000901,-0.06381932303259999
ACH-000905,-0.11833660373400001
ACH-000906,-0.112525284541
ACH-000907,-0.0745178251364
ACH-000910,-0.139170119314
ACH-000911,-0.225129808435
ACH-000912,0.0514622322049
ACH-000913,0.0651799535501
ACH-000915,-0.20383032060400003
ACH-000916,-0.280893402591
ACH-000917,-0.20804418331900001
ACH-000921,-0.43374295963299997
ACH-000924,0.024003179101400002
ACH-000926,-0.101494962446
ACH-000928,0.0183898524143
ACH-000929,0.326662423727
ACH-000932,0.0168866834985
ACH-000935,0.20494323925000002
ACH-000936,-0.110121918725
ACH-000937,-0.104894640562
ACH-000938,-0.22697205449299998
ACH-000939,-0.141084587578
ACH-000941,-0.10131718834100001
ACH-000943,-0.18145521128699998
ACH-000946,0.0108946303606
ACH-000947,-0.164187743852
ACH-000948,0.0943572457375
ACH-000950,-0.147002310809
ACH-000953,0.0438583971232
ACH-000957,-0.282174675178
ACH-000958,-0.208084074342
ACH-000960,-0.0799688833292
ACH-000963,-0.11118563840500001
ACH-000968,0.118169148677
ACH-000969,-0.140488073648
ACH-000973,-0.0301430504243
ACH-000974,-0.00026251955114900004
ACH-000975,-0.164965059344
ACH-000976,-0.0528406444824
ACH-000978,-0.158771019829
ACH-000980,-0.0973119647341
ACH-000984,-0.13798385420999998
ACH-000986,-0.30177130016
ACH-000988,-0.0773722929573
ACH-000993,0.0579885433354
ACH-000994,-0.031470532034299996
ACH-000996,-0.0860407485615
ACH-001001,-0.101831107413
ACH-001020,-0.202703273448
ACH-001028,-0.174194683657
ACH-001031,-0.0649216550595
ACH-001038,-0.178001453238
ACH-001048,-0.21844870096299998
ACH-001050,-0.117901724015
ACH-001053,0.159339612156
ACH-001054,0.109830151909
ACH-001061,-0.118417693219
ACH-001067,-0.275287021289
ACH-001075,-0.0968650906668
ACH-001096,-0.016012831587200002
ACH-001128,0.273109919758
ACH-001134,0.0483921799823
ACH-001151,-0.111111937068
ACH-001163,-0.11795833056
ACH-001164,-0.0247184880222
ACH-001173,-0.100377603548
ACH-001183,-0.140335983395
ACH-001184,0.111666612134
ACH-001190,-0.195756349655
ACH-001192,-0.379998369616
ACH-001193,-0.104748642136
ACH-001196,0.0390710697819
ACH-001197,-0.214829983356
ACH-001205,-0.22997612269200002
ACH-001211,-0.30100270961
ACH-001212,-0.40294472834399997
ACH-001228,-0.032960949353499996
ACH-001232,-0.052643086135300006
ACH-001239,-0.206837664359
ACH-001274,-0.10737697117
ACH-001275,0.0644227917266
ACH-001277,0.07080208174060001
ACH-001278,-0.07296581756869999
ACH-001280,0.10620330203600001
ACH-001283,0.061647215217000007
ACH-001289,-0.0949892580415
ACH-001295,-0.21587098058
ACH-001300,-0.230956196399
ACH-001301,-0.157192894263
ACH-001302,-0.060475101280699994
ACH-001303,-0.2664987461
ACH-001306,-0.151349233641
ACH-001318,-0.19255536742499998
ACH-001322,-0.153242240487
ACH-001328,-0.23032982052700002
ACH-001332,-0.152267393247
ACH-001333,-0.149062410039
ACH-001336,-0.213543301754
ACH-001340,-0.0746975086247
ACH-001346,0.046013148691999996
ACH-001353,-0.043189145166999995
ACH-001354,-0.0707512344513
ACH-001367,-0.149754368592
ACH-001368,-0.0609650755856
ACH-001374,0.325152763314
ACH-001375,0.14539309473099998
ACH-001377,0.107867278826
ACH-001380,-0.0310166280201
ACH-001391,0.131627494869
ACH-001407,-0.0646321151961
ACH-001408,-0.07128161905949999
ACH-001413,-0.421624988908
ACH-001430,-0.23648873297800002
ACH-001431,-0.021120322768700003
ACH-001450,0.09516552250810001
ACH-001496,-0.23048751973700002
ACH-001500,-0.103506058783
ACH-001521,0.049240636076999994
ACH-001523,-0.0515242477343
ACH-001532,-0.067429593974
ACH-001536,-0.136057941692
ACH-001550,-0.027901276886999997
ACH-001552,-0.34687221736400004
ACH-001554,0.11616869455800001
ACH-001645,0.041648725338
ACH-001654,0.0117851116491
ACH-001715,-0.07942285662819999
ACH-001735,-0.195267578588
ACH-001736,-0.23449752558200002
ACH-001737,-0.536996863092
ACH-001740,-0.041194832304699995
ACH-001745,-0.0980262341376
ACH-001750,-0.210884394765
ACH-001765,-0.159881085352
ACH-001956,-0.10497754877599999
ACH-001957,-0.161601234113
