,THY1 (7070)
ACH-000004,-0.066387130509
ACH-000007,0.00906778121797
ACH-000009,0.168256436428
ACH-000011,0.197384577602
ACH-000012,0.100811071092
ACH-000013,-0.0187417240655
ACH-000014,0.271813783616
ACH-000015,0.0250407021442
ACH-000017,0.0963832097308
ACH-000018,0.0411444495096
ACH-000019,0.0306598246764
ACH-000021,0.204127155282
ACH-000022,-0.018472707102
ACH-000025,0.08360090982919999
ACH-000028,-0.00763743652058
ACH-000030,0.0778618075237
ACH-000035,0.18049304549000003
ACH-000036,0.106031825628
ACH-000037,0.0615330668236
ACH-000039,0.0906278544842
ACH-000040,-0.00482065364908
ACH-000041,0.028068561973900005
ACH-000042,0.101091664735
ACH-000045,0.121710560967
ACH-000047,0.09017018255860001
ACH-000052,-0.0398345150753
ACH-000053,0.05851906548219999
ACH-000054,-0.132538889145
ACH-000055,-0.0139508088414
ACH-000060,0.247688993913
ACH-000067,0.191346381131
ACH-000070,0.0559836435474
ACH-000075,0.0673607813491
ACH-000078,0.08955213997960002
ACH-000082,-0.0249449149419
ACH-000085,-0.159961186432
ACH-000086,0.125213843687
ACH-000087,0.0177576216817
ACH-000092,0.004606678027560001
ACH-000095,0.136193056816
ACH-000097,0.0884543101268
ACH-000098,0.0756793294262
ACH-000099,0.166494366143
ACH-000108,0.072148915209
ACH-000113,0.138962605647
ACH-000115,0.198695327137
ACH-000116,-0.025677861843
ACH-000118,0.106494355793
ACH-000120,0.244567409072
ACH-000123,0.08529875087680001
ACH-000127,0.11787466689300001
ACH-000128,0.0576653164413
ACH-000132,-0.118967789667
ACH-000133,0.16255353076600002
ACH-000137,0.0657772136326
ACH-000138,0.0262716556875
ACH-000142,-0.0618745015053
ACH-000143,0.281298281536
ACH-000146,0.0070814331174799995
ACH-000148,0.0448222951131
ACH-000150,-0.0476223314891
ACH-000152,-0.08868163572180002
ACH-000153,0.0943696841622
ACH-000159,0.0907226730553
ACH-000160,0.0329324598465
ACH-000163,0.00539583661302
ACH-000167,-0.0826201085075
ACH-000168,0.0119443098752
ACH-000169,-0.00047687979551599996
ACH-000178,0.013074059435299998
ACH-000182,0.017994820064299998
ACH-000183,-0.0335152434874
ACH-000188,0.027938447105
ACH-000189,0.0480957474105
ACH-000190,0.18227559072900001
ACH-000198,0.116255793319
ACH-000204,0.0289272925776
ACH-000206,0.189529875969
ACH-000207,0.26792279294300003
ACH-000211,0.172510603794
ACH-000215,-0.106181002772
ACH-000221,0.08721979118510001
ACH-000222,-0.027049080005900002
ACH-000223,0.111979206065
ACH-000226,0.22949580003400002
ACH-000227,-0.050843641203699996
ACH-000228,0.14085659982999998
ACH-000231,0.031111360857000003
ACH-000232,0.0382521165384
ACH-000233,0.199179326331
ACH-000234,-0.0376082160428
ACH-000235,0.0135080358029
ACH-000237,0.0690810653143
ACH-000238,0.28430305889199997
ACH-000243,0.08292538445480001
ACH-000244,0.161279582147
ACH-000246,0.054788775044599995
ACH-000248,0.00313606742861
ACH-000250,0.00694009759173
ACH-000251,0.04884351878169999
ACH-000253,-0.052808706223099994
ACH-000255,0.155637791084
ACH-000256,0.117463797179
ACH-000257,0.105143787052
ACH-000258,-0.00982918813659
ACH-000259,0.0997003225733
ACH-000260,0.15042636780500002
ACH-000261,0.0284398283002
ACH-000262,-0.151773105134
ACH-000263,-0.116434054872
ACH-000264,0.09311038127049999
ACH-000265,0.181716075905
ACH-000266,0.0686612383894
ACH-000272,0.135840651747
ACH-000273,-0.0794021331118
ACH-000274,-0.0714029904103
ACH-000277,-0.00226975320999
ACH-000278,0.138580046435
ACH-000279,0.10780911332800001
ACH-000280,0.0261851770989
ACH-000281,-0.06055360742
ACH-000288,0.010415565782
ACH-000291,0.117541443122
ACH-000293,-0.0251352850844
ACH-000294,0.20180766865699998
ACH-000295,0.19676786735500001
ACH-000296,0.035308515541300003
ACH-000302,0.149121023248
ACH-000304,0.029822530197
ACH-000307,0.0320747064523
ACH-000308,0.0323922017379
ACH-000310,0.0592205964776
ACH-000311,0.143483672062
ACH-000312,-0.0048028464654
ACH-000315,-0.12203144852499999
ACH-000316,-0.0673840812433
ACH-000317,0.0099693330248
ACH-000318,-0.0676351526129
ACH-000319,-0.049781419633800006
ACH-000320,0.014392917496799999
ACH-000322,0.157036565089
ACH-000323,-0.0662307370413
ACH-000324,0.0830073815146
ACH-000329,0.0330597952596
ACH-000330,0.102871807919
ACH-000331,0.176901184262
ACH-000332,-0.004339979345180001
ACH-000334,0.103637530437
ACH-000335,0.21911819322099998
ACH-000336,0.037732438278
ACH-000337,0.114842737711
ACH-000339,0.211712899439
ACH-000341,-0.0644488508193
ACH-000348,0.0789270463083
ACH-000350,-0.135210221707
ACH-000352,-0.0320644270427
ACH-000356,0.21301321941100002
ACH-000361,-0.11764540230000001
ACH-000362,0.11555053342
ACH-000363,0.133082988145
ACH-000364,-0.0139616943927
ACH-000365,0.31615396331900003
ACH-000366,-0.0415583470215
ACH-000368,0.118728099551
ACH-000374,-0.13589736479
ACH-000375,0.108818402216
ACH-000376,-0.00445440823362
ACH-000381,0.0877092198553
ACH-000383,0.125331110251
ACH-000387,0.17998822832199998
ACH-000389,0.127000236093
ACH-000390,0.00358299694448
ACH-000393,0.101068847159
ACH-000395,-0.025899370511500003
ACH-000397,-0.0820846579571
ACH-000401,0.04596191647609999
ACH-000402,-0.156776828526
ACH-000403,0.0739333334438
ACH-000404,0.35129667647699997
ACH-000406,0.006355100786840001
ACH-000407,0.0988479612871
ACH-000408,0.0524744265751
ACH-000410,0.0446998019534
ACH-000411,0.19461484728300002
ACH-000414,0.116605187088
ACH-000415,-0.00835228411567
ACH-000416,0.0497290967421
ACH-000420,-0.189634815215
ACH-000421,0.026141667472900004
ACH-000424,0.09111095562169999
ACH-000425,0.11307213115800001
ACH-000426,-0.0454702275403
ACH-000427,-0.13410287066999999
ACH-000433,-0.114152673987
ACH-000436,0.09645865350060001
ACH-000444,-0.031012435219099996
ACH-000445,-0.0245337669012
ACH-000448,0.0887311983908
ACH-000450,0.22783662829100002
ACH-000452,-0.0012107687331300002
ACH-000454,0.101560636908
ACH-000458,0.06973126162030001
ACH-000459,0.022027157979099998
ACH-000460,0.0917167808392
ACH-000461,-0.357896135529
ACH-000463,0.0291178949108
ACH-000464,-0.0170122635439
ACH-000466,0.111752157344
ACH-000467,0.164637687517
ACH-000468,0.0728774919837
ACH-000469,-0.0027882485697899996
ACH-000470,0.05276684552619999
ACH-000471,0.0165708657497
ACH-000472,0.0392173401237
ACH-000473,0.161713414124
ACH-000475,0.023078273880000003
ACH-000476,-0.00663783570678
ACH-000477,-0.21307783405699998
ACH-000480,0.06603465273569999
ACH-000481,0.193063126997
ACH-000483,0.057338211432099995
ACH-000484,0.155307082649
ACH-000485,0.07576341286610001
ACH-000486,0.10355580785299999
ACH-000487,0.0081143579354
ACH-000488,0.0374049996597
ACH-000490,0.025442862217900004
ACH-000491,0.14756130482000002
ACH-000495,0.00158203059058
ACH-000496,0.09491365741800001
ACH-000499,0.10325242699699999
ACH-000500,0.35882506002899994
ACH-000502,0.103886616895
ACH-000503,0.161981997091
ACH-000505,0.12312786353
ACH-000507,0.109460066216
ACH-000510,0.0345395583035
ACH-000511,0.16102746168600002
ACH-000512,0.0862774255003
ACH-000516,0.0248546401284
ACH-000517,0.054159998923000004
ACH-000518,0.0592629004269
ACH-000520,0.11470285957200001
ACH-000521,0.025181971418
ACH-000522,0.0166072292477
ACH-000524,-0.060605204396400006
ACH-000527,-0.042996544249099995
ACH-000528,0.0364855230425
ACH-000537,0.132999820015
ACH-000541,0.215302394002
ACH-000542,0.0420916018554
ACH-000544,0.077921399101
ACH-000545,0.124559377804
ACH-000547,-0.0580255308029
ACH-000548,0.0674621280779
ACH-000549,0.180822790227
ACH-000550,0.0999072584288
ACH-000552,0.17929633896699998
ACH-000556,0.153056863669
ACH-000557,0.0654423435515
ACH-000570,0.12639020607
ACH-000571,-0.14447001184900002
ACH-000573,0.016731704333
ACH-000576,0.09671708813989999
ACH-000580,0.118166389053
ACH-000584,0.0714141757367
ACH-000585,0.08298325270239999
ACH-000588,0.0333815080219
ACH-000589,0.0428691858355
ACH-000591,-0.0186296540199
ACH-000593,0.015560947836200002
ACH-000600,-0.0149833956453
ACH-000601,-0.00474395226129
ACH-000604,0.136972149284
ACH-000605,-0.0123630784204
ACH-000606,0.059800720105599996
ACH-000608,0.0655423134479
ACH-000614,0.186250301171
ACH-000616,0.180618120675
ACH-000618,0.051737079169699995
ACH-000619,0.0483072295593
ACH-000620,0.0501268636527
ACH-000621,-0.00123474912374
ACH-000622,0.0649311163347
ACH-000623,-0.11835650761600001
ACH-000624,0.06870197903030001
ACH-000627,0.060707143310599995
ACH-000630,0.0234311066793
ACH-000632,0.160253656263
ACH-000633,0.08473640214530001
ACH-000637,-0.263324587628
ACH-000638,0.124394400929
ACH-000646,0.0761924873214
ACH-000647,0.046221717982800004
ACH-000648,-0.0029254000014999997
ACH-000649,0.0928250601757
ACH-000651,0.08992818285569999
ACH-000652,0.0155176899365
ACH-000653,0.0669245140649
