,CPOX (1371)
ACH-000183,-0.6299404687969999
ACH-000188,-0.41286378694200004
ACH-000189,-0.37150524844099997
ACH-000190,-0.707815066012
ACH-000198,-0.6855749570309999
ACH-000204,-0.665772007275
ACH-000206,-0.37776164118699995
ACH-000207,-0.861382983954
ACH-000211,-0.5687265899639999
ACH-000215,-0.6537269390429999
ACH-000221,-0.835338267968
ACH-000222,-0.640733754429
ACH-000223,-0.55279442568
ACH-000226,-0.8697386345739999
ACH-000227,-0.568441595054
ACH-000228,-0.509388297952
ACH-000231,-0.579798081258
ACH-000232,-0.637588338068
ACH-000233,-0.842706250569
ACH-000234,-0.748991596852
ACH-000235,-0.7889559605329999
ACH-000237,-0.19747175877099998
ACH-000238,-0.39678884675
ACH-000243,-0.554208432436
ACH-000244,-0.211653532984
ACH-000246,-0.46470558236299997
ACH-000248,-0.567727616811
ACH-000250,-0.5768689567409999
ACH-000251,-0.596753622231
ACH-000253,-0.5450485507989999
ACH-000255,-0.323536844002
ACH-000256,-0.5092439504
ACH-000257,-0.5422622253630001
ACH-000258,-0.508250691371
ACH-000259,-0.553777843158
ACH-000260,-0.404019127032
ACH-000261,-0.617085604888
ACH-000262,-0.386568345783
ACH-000263,-0.46695742813
ACH-000264,-0.529847145035
ACH-000265,-0.584769523403
ACH-000266,-0.603523217611
ACH-000272,-0.7520734517509999
ACH-000273,-0.492161815435
ACH-000274,-0.81814674832
ACH-000277,-0.447736525885
ACH-000278,-0.21039636037099999
ACH-000279,-0.851549059166
ACH-000280,-0.417604359481
ACH-000281,-0.509931679392
ACH-000288,-0.6474191663109999
ACH-000291,-0.294817342143
ACH-000293,-0.729866381724
ACH-000294,-0.842925178435
ACH-000295,-0.481853687798
ACH-000296,-0.478571193542
ACH-000302,-0.66245856999
ACH-000304,-0.572414479125
ACH-000307,-0.48681704148500005
ACH-000308,-0.532517504524
ACH-000310,-0.667395107198
ACH-000311,-0.622133140502
ACH-000312,-0.513869288431
ACH-000315,-0.40802329818899996
ACH-000316,-0.615672703436
ACH-000317,-0.936066755017
ACH-000318,-0.662114174424
ACH-000319,-0.486411505541
ACH-000320,-0.488994040904
ACH-000322,-0.7589085733040001
ACH-000323,-0.590175832373
ACH-000324,-0.38750756490599997
ACH-000329,-0.582904310957
ACH-000330,-0.610711158179
ACH-000331,-0.550036646184
ACH-000332,-0.549839214222
ACH-000334,-0.632580586498
ACH-000335,-0.535147223499
ACH-000336,-0.7467062081820001
ACH-000337,-0.7273929806489999
ACH-000339,-0.800299286248
ACH-000341,-0.821541660306
ACH-000348,-0.36338289281900005
ACH-000350,-0.483641054183
ACH-000352,-0.736750051285
ACH-000356,-0.264300859146
ACH-000361,-0.37043323306299997
ACH-000362,-0.856760806721
ACH-000363,-0.743910038757
ACH-000364,-0.511302863112
ACH-000365,-1.02442265294
ACH-000366,-0.561700036318
ACH-000368,-0.695514420146
ACH-000374,-0.281378550076
ACH-000375,-0.312390609443
ACH-000376,-0.576451208489
ACH-000381,-0.569811081562
ACH-000383,-0.679695231368
ACH-000387,-0.24219384642499997
ACH-000389,-0.48828081562700004
ACH-000390,-0.773848161224
ACH-000393,-0.647171979367
ACH-000395,-0.507968412552
ACH-000397,-0.696641862122
ACH-000401,-0.23713124355700002
ACH-000402,-0.300326390425
ACH-000403,-0.6753759202699999
ACH-000404,-0.7978998911409999
ACH-000406,-0.788847139574
ACH-000407,-0.8430595033689999
ACH-000408,-0.6422738454
ACH-000410,-0.49748638252800004
ACH-000411,-0.76957723485
ACH-000414,-0.551986674235
ACH-000415,-0.29285146252099997
ACH-000416,-0.46841318877300003
ACH-000420,-0.374549580259
ACH-000421,-0.594783335532
ACH-000424,-0.934172909259
ACH-000425,-0.577125876788
ACH-000426,-0.355415805941
ACH-000427,-0.686177446019
ACH-000433,-0.610056318038
ACH-000436,-0.48913252165
ACH-000444,-0.524889197113
ACH-000445,-0.46992598461199997
ACH-000448,-0.6220962426609999
ACH-000450,-0.589384757559
ACH-000452,-0.471081986739
ACH-000454,-0.681037963306
ACH-000458,-0.45334315471000003
ACH-000459,-0.446563704489
ACH-000460,-0.43714164000699995
ACH-000461,-0.347098642231
ACH-000463,-0.6268958164389999
ACH-000464,-0.716094838891
ACH-000466,-0.371992395851
ACH-000467,-0.40869420493
ACH-000468,-0.716430906002
ACH-000469,-0.34897570737800004
ACH-000470,-0.6199258972389999
ACH-000471,-0.569178099728
ACH-000472,-0.7090647003120001
ACH-000473,-0.417238369496
ACH-000475,-0.672847253181
ACH-000476,-0.528553965404
ACH-000477,-0.523450505151
ACH-000480,-0.245229847164
ACH-000481,-0.8564911875110001
ACH-000483,-0.20655200917199998
ACH-000484,-0.653943141428
ACH-000485,-0.522709698893
ACH-000486,-0.539293751196
ACH-000487,-0.304776247743
ACH-000488,-0.6635018307020001
ACH-000490,-0.393023419976
ACH-000491,-0.551783420793
ACH-000495,-0.646134518306
ACH-000496,-0.8190950318269999
ACH-000499,-0.47232390258699997
ACH-000500,-0.7253323305
ACH-000502,-0.5278608539949999
ACH-000503,-0.430231128895
ACH-000505,-0.6722364705689999
ACH-000507,-0.532539502738
ACH-000510,-0.505498323441
ACH-000511,-0.445043177144
ACH-000512,-0.882661634148
ACH-000516,-0.614330327074
ACH-000517,-0.746337300983
ACH-000518,-0.560259012545
ACH-000520,-0.6841712952399999
ACH-000521,-0.604672735818
ACH-000522,-0.644271089569
ACH-000524,-0.574940560749
ACH-000527,-0.432022875629
ACH-000528,-0.609352398649
ACH-000537,-0.515377517252
ACH-000541,-0.537145482205
ACH-000542,-0.542824408923
ACH-000544,-0.7111329074670001
ACH-000545,-0.39668848925300004
ACH-000547,-0.48460214047399996
ACH-000548,-0.538901791902
ACH-000549,-0.464769441401
ACH-000550,-0.6579534893010001
ACH-000552,-0.7088798764059999
ACH-000556,-0.5677520597060001
ACH-000557,-0.731353749518
ACH-000570,-0.543776908019
ACH-000571,-0.675347949419
ACH-000573,-0.631444683409
ACH-000576,-0.8371483872229999
ACH-000580,-0.390014496688
ACH-000584,-0.456970281171
ACH-000585,-0.46887069701899997
ACH-000588,-0.919358132085
ACH-000589,-0.656507114754
ACH-000591,-0.44107811565399996
ACH-000593,-0.518818602376
ACH-000600,-0.586494447446
ACH-000601,-0.39773159835199995
ACH-000604,-0.678262513231
ACH-000605,-0.84537795757
ACH-000606,-0.355163304038
ACH-000608,-0.8153388083230001
ACH-000614,-0.529177680101
ACH-000616,-0.534801501173
ACH-000618,-0.502440090931
ACH-000619,-0.406485916284
ACH-000620,-0.559707251009
ACH-000621,-0.38712074343900005
ACH-000622,-0.568853960229
ACH-000623,-0.35842395727
ACH-000624,-0.695505270281
ACH-000627,-0.379125522333
ACH-000630,-0.5244365473579999
ACH-000632,-0.41003297275600004
ACH-000633,-0.455585793073
ACH-000637,-0.54068802593
ACH-000638,-0.468080743478
ACH-000646,-0.550583167415
ACH-000647,-0.762775286685
ACH-000648,-0.669307072861
ACH-000649,-0.484642902354
ACH-000651,-0.739469907285
ACH-000652,-0.6846489534450001
ACH-000653,-0.625563887695
ACH-000657,-0.405596640985
ACH-000658,-0.825773116542
ACH-000661,-0.19673515363299998
ACH-000662,-0.553100508693
ACH-000663,-0.749548282521
ACH-000665,-0.474307557501
ACH-000671,-0.8128949452249999
ACH-000673,-0.490902475278
ACH-000676,-0.45387092231000004
ACH-000677,-0.6559685209030001
ACH-000681,-0.49531059048299997
ACH-000682,-0.373725150216
ACH-000683,-0.681611809376
ACH-000684,-0.494522198869
ACH-000688,-0.65401208791
ACH-000693,-0.707388523329
ACH-000694,-0.5482310150999999
ACH-000695,-0.42924152676700006
ACH-000696,-0.510176728663
ACH-000697,-0.668734066571
ACH-000699,-0.35152244432400004
ACH-000701,-0.46424161461499996
ACH-000706,-0.59283972454
ACH-000711,-0.499519912298
ACH-000713,-0.502487650234
ACH-000714,-0.32829153824
ACH-000718,-0.680122327253
ACH-000720,-0.433001404478
ACH-000721,-0.511598163218
ACH-000724,-0.292244932534
ACH-000725,-0.54448674844
ACH-000732,-0.579480165888
ACH-000734,-0.35986807221600003
ACH-000735,-0.744069946073
ACH-000736,-0.42586063351099995
ACH-000738,-0.490415273332
ACH-000746,-0.48458907501299997
ACH-000747,-0.862208796445
ACH-000748,-0.43003117468400004
ACH-000753,-0.609542794106
ACH-000756,-0.69191576854
ACH-000757,-0.90590958422
ACH-000758,-0.650387624952
ACH-000760,-0.402493603244
ACH-000763,-0.70285208557
ACH-000764,-0.46947897377
ACH-000765,-0.550164276735
ACH-000766,-0.6437578857680001
ACH-000767,-0.6486820040519999
ACH-000768,-0.659220305219
ACH-000769,-0.538944102267
ACH-000770,-0.774834140638
ACH-000771,-0.46998835023999996
ACH-000773,-0.9032411645110001
ACH-000776,-0.202835055745
ACH-000777,-0.29638498458
ACH-000778,-0.729093014734
ACH-000781,-0.379195324847
ACH-000782,-0.394747496504
ACH-000783,-0.596524613154
ACH-000784,-0.572666272652
ACH-000785,-0.7695422434270001
ACH-000787,-0.501219218631
ACH-000788,-0.483617008567
ACH-000791,-0.547400216974
ACH-000792,-0.305829754945
ACH-000794,-0.329413190704
ACH-000796,-0.685844951544
ACH-000799,-0.727763706945
ACH-000800,-0.426367372367
ACH-000802,-0.37489748361999997
ACH-000804,-0.6918567208580001
ACH-000805,-0.419134452614
ACH-000809,-0.609208603376
ACH-000810,-0.5580501776919999
ACH-000811,-0.41785152207599996
ACH-000817,-0.40994588960199996
ACH-000819,-0.637965530302
ACH-000820,-0.49868071129600006
ACH-000821,-0.550515519813
ACH-000822,-0.654432932162
ACH-000823,-0.437077276884
ACH-000824,-0.587765951889
ACH-000827,-0.478689271363
ACH-000829,-0.644098423907
ACH-000831,-0.744016685945
ACH-000832,-0.47361591811000003
ACH-000833,-0.5225431383560001
ACH-000834,-0.48192895246000006
ACH-000835,-0.506389150808
ACH-000836,-0.683524276966
ACH-000837,-0.7505132388950001
ACH-000838,-0.563918646266
ACH-000839,-0.595936308393
ACH-000840,-0.519832348825
ACH-000841,-0.42009693835999995
ACH-000843,-0.913792066336
ACH-000846,-0.438640274346
ACH-000847,-0.750959103636
ACH-000848,-0.489960155699
ACH-000849,-0.768252343112
ACH-000851,-0.578209308825
ACH-000855,-0.793401763858
ACH-000856,-0.43708716108
ACH-000858,-0.875813724243
ACH-000859,-0.49382621839900004
ACH-000861,-0.595816280886
ACH-000862,-0.284315918895
ACH-000865,-0.30383413860999997
ACH-000866,-0.638931494272
ACH-000867,-0.573338303452
ACH-000869,-0.588022385304
ACH-000872,-0.37174706843000005
ACH-000873,-0.601919125973
ACH-000876,-0.624574065162
ACH-000878,-0.46932734541
ACH-000880,-0.535992596778
ACH-000881,-0.518456768381
ACH-000882,-0.329687350903
ACH-000884,-0.46224279277099994
ACH-000885,-0.454126759595
ACH-000887,-0.543529675256
ACH-000888,-0.542183673341
ACH-000889,-0.617171997533
ACH-000890,-0.670358487664
ACH-000896,-0.693507938026
ACH-000898,-0.736725188547
ACH-000900,-0.578549844132
ACH-000901,-0.629927367985
ACH-000905,-0.804143303092
ACH-000906,-0.636327656951
ACH-000907,-0.42246785325400005
ACH-000910,-0.772948220828
ACH-000911,-0.7550711044570001
ACH-000912,-0.46602843213699996
ACH-000913,-0.61606474929
ACH-000915,-0.7694321504430001
ACH-000916,-0.115808744408
ACH-000917,-0.580688391213
ACH-000921,-0.490928498589
ACH-000924,-0.52058281574
ACH-000926,-0.594961947825
ACH-000928,-1.36702838241
ACH-000929,-0.7596241645749999
ACH-000932,-0.8931125984739999
ACH-000935,-0.49447756030900003
ACH-000936,-0.5408299026060001
ACH-000937,-1.00715879344
ACH-000938,-0.658274680515
ACH-000939,-0.41212340665799996
ACH-000941,-0.556410407907
ACH-000943,-0.745853036064
ACH-000946,-0.412961849649
ACH-000947,-0.432438495194
ACH-000948,-0.418535543274
ACH-000950,-0.7234616440549999
ACH-000953,-0.720067009592
ACH-000957,-0.419843248148
ACH-000958,-0.5664815745130001
ACH-000960,-0.6382413262009999
ACH-000963,-0.505263499945
ACH-000968,-0.340315947252
ACH-000969,-0.784211856234
ACH-000973,-0.652414110581
ACH-000974,-0.779738049702
ACH-000975,-0.636347343917
ACH-000976,-0.49090727783
ACH-000978,-1.0208128352299999
ACH-000980,-0.879231553509
ACH-000984,-0.63164205272
ACH-000986,-0.378031400774
ACH-000988,-0.654413904019
ACH-000993,-0.273997628509
ACH-000994,-1.08213603683
ACH-000996,-0.19228047818
ACH-001001,-0.440204902896
ACH-001020,-0.07170690439260001
ACH-001028,-0.6966313401459999
ACH-001031,-0.244416015865
ACH-001038,-0.617726722431
ACH-001048,-0.41168387794399997
ACH-001050,-0.553944311706
ACH-001053,-0.484954358464
ACH-001054,-0.48766651553199997
ACH-001061,-0.506031911293
ACH-001067,-0.440392540553
ACH-001075,-0.509336962546
ACH-001096,-0.532443041012
ACH-001128,-0.867883173083
ACH-001134,-0.543659827047
ACH-001151,-0.572110028216
ACH-001163,-0.43641884540700004
ACH-001164,-0.366365349801
ACH-001173,-0.543613095518
ACH-001183,-0.5301186140290001
ACH-001184,-0.362568277525
ACH-001190,-0.6825735387
ACH-001192,-0.524613872145
ACH-001193,-0.7510511046420001
ACH-001196,-0.485483964552
ACH-001197,-0.31376338116
ACH-001205,-0.271247623601
ACH-001211,-0.175303070832
ACH-001212,-0.592211600871
ACH-001228,-0.491196650985
ACH-001232,-0.587967239823
ACH-001239,-0.7246194658439999
ACH-001274,-0.621073259757
ACH-001275,-0.5161708997300001
ACH-001277,-0.360538184081
ACH-001278,-0.588329997597
ACH-001280,-0.265193066725
ACH-001283,-0.280958362097
ACH-001289,-0.200716037501
ACH-001295,-0.638590203561
ACH-001300,-0.555119931502
ACH-001301,-0.47078886865099995
ACH-001302,-0.119283476974
ACH-001303,-0.6626318071
ACH-001306,-0.573280875011
ACH-001318,-0.366598927404
ACH-001322,-0.277679207813
ACH-001328,-0.369633365896
ACH-001332,-0.601883374296
ACH-001333,-0.0846836066017
ACH-001336,-0.483427949032
ACH-001340,-0.46984665796
ACH-001346,-0.409342599818
ACH-001353,-0.432373644472
ACH-001354,-0.459717770624
ACH-001367,-0.535501832208
ACH-001368,-0.71625701228
ACH-001374,-0.545615849034
ACH-001375,-0.652210556188
ACH-001377,-0.43400104290299996
ACH-001380,-0.5466115149759999
ACH-001391,-0.427439189653
ACH-001407,-0.400717448061
ACH-001408,-0.493730743906
ACH-001413,-0.36507723791999996
ACH-001430,-0.634280621565
ACH-001431,-0.40261155278000005
ACH-001450,-0.8348091006530001
ACH-001496,-0.40544139567299997
ACH-001500,-0.58209071826
ACH-001521,-0.448341266897
ACH-001523,-0.48462707311399994
ACH-001532,-0.231354918775
ACH-001536,-0.44583049945500003
ACH-001550,-0.54730226495
ACH-001552,-0.656367181331
ACH-001554,-0.464216715017
ACH-001645,-0.60427067166
ACH-001654,-0.40887484599
ACH-001715,-0.613071933226
ACH-001735,-0.7647864178820001
ACH-001736,-0.640089311413
ACH-001737,-1.1706739154899999
ACH-001740,-0.19657836506999998
ACH-001745,-0.231536567546
ACH-001750,-0.245927692996
ACH-001765,-0.480467766799
ACH-001956,-0.40967350635600003
ACH-001957,-0.473754860276
