,IPO5 (3843)
ACH-000004,-0.0715920967715
ACH-000007,-0.581539430214
ACH-000009,-0.669179478611
ACH-000011,-0.935674472139
ACH-000012,-0.350381305158
ACH-000013,-0.233608045013
ACH-000014,0.006391686590129999
ACH-000015,-0.405976964502
ACH-000017,-0.39184175184000003
ACH-000018,-0.6887131624230001
ACH-000019,-0.399799573179
ACH-000021,-0.287519142334
ACH-000022,-0.384682467339
ACH-000025,-0.614200594054
ACH-000028,-0.38165732846999995
ACH-000030,-0.461603463141
ACH-000035,-0.529766550656
ACH-000036,-0.20999675313299998
ACH-000037,-0.685224216603
ACH-000039,-0.5477868835409999
ACH-000040,-0.31623767011799997
ACH-000041,-0.811647259235
ACH-000042,-0.5692180261559999
ACH-000045,-0.17935732803399998
ACH-000047,-0.274980243041
ACH-000052,-0.546177534009
ACH-000053,-0.677761654964
ACH-000054,-0.654864655996
ACH-000055,-0.153328525941
ACH-000060,-0.403872144585
ACH-000067,-0.321836155337
ACH-000070,-0.08682516388360001
ACH-000075,-0.38410976644199996
ACH-000078,-0.932116372596
ACH-000082,-0.221053046972
ACH-000085,-0.5797649225029999
ACH-000086,-0.5487306789249999
ACH-000087,-0.516401740752
ACH-000092,-0.30296440575
ACH-000095,-0.402277074592
ACH-000097,-0.536326834263
ACH-000098,-0.235332766532
ACH-000099,-0.658480022123
ACH-000108,-0.7766480365360001
ACH-000113,-0.353544589768
ACH-000115,-0.5778802588899999
ACH-000116,-0.49500876980400005
ACH-000118,-0.534679213935
ACH-000120,-0.9473447339609999
ACH-000123,-0.18695359042800003
ACH-000127,-0.665244098205
ACH-000128,-0.466597886742
ACH-000132,-0.7027327073549999
ACH-000133,-0.399043441509
ACH-000137,-0.18832114688299997
ACH-000138,-0.691870453053
ACH-000142,-0.339117000528
ACH-000143,-0.252124247866
ACH-000146,-0.340305330899
ACH-000148,-0.49078814903000006
ACH-000150,-0.41443795957400004
ACH-000152,-0.275896636732
ACH-000153,-0.800719300311
ACH-000159,-0.500998626641
ACH-000160,-0.297811616211
ACH-000163,-0.9071356309340001
ACH-000167,-0.8614465844339999
ACH-000168,-0.215250452786
ACH-000169,-0.298272063968
ACH-000178,-0.556157018355
ACH-000182,-0.492086062354
ACH-000183,0.257908944395
ACH-000188,-0.5717306063009999
ACH-000189,-0.667663338201
ACH-000190,-0.507776606065
ACH-000198,-0.875781271754
ACH-000204,-0.18347334968100001
ACH-000206,-0.22237860007500002
ACH-000207,-0.401731556914
ACH-000211,-0.321746535284
ACH-000215,-0.10891690473200001
ACH-000221,-0.21424277835499997
ACH-000222,-0.40589329679999997
ACH-000223,-0.480088059959
ACH-000226,-0.633237532068
ACH-000227,-0.478071596726
ACH-000228,-0.20958030354600002
ACH-000231,-0.40523012097499994
ACH-000232,-0.351618575372
ACH-000233,-0.396204449979
ACH-000234,-0.525294973257
ACH-000235,-0.773625891735
ACH-000237,-0.40229924613000007
ACH-000238,-0.500959622749
ACH-000243,-0.330492022504
ACH-000244,-0.148042668037
ACH-000246,-0.921394231459
ACH-000248,-0.370851304654
ACH-000250,-0.391425842848
ACH-000251,-0.47964265476999995
ACH-000253,-0.411978950285
ACH-000255,-0.347526739481
ACH-000256,-0.184757624117
ACH-000257,-0.232852005374
ACH-000258,-0.35811186078699997
ACH-000259,-0.599520323945
ACH-000260,-0.242202253417
ACH-000261,-0.202499294188
ACH-000262,-0.0624294946331
ACH-000263,-0.186321775587
ACH-000264,-0.442620903966
ACH-000265,-0.526833634691
ACH-000266,-0.36671426538199997
ACH-000272,-0.245121840232
ACH-000273,-0.38691370770499994
ACH-000274,-0.186414476457
ACH-000277,-0.37163120143600004
ACH-000278,-0.711147967564
ACH-000279,-0.6045896286729999
ACH-000280,-0.950176871749
ACH-000281,-0.506327474262
ACH-000288,-0.272293714555
ACH-000291,-0.9472149888700001
ACH-000293,-0.258340139049
ACH-000294,-0.04550018506580001
ACH-000295,-0.0400948676925
ACH-000296,-0.56140931314
ACH-000302,-0.211946772471
ACH-000304,-0.50825018473
ACH-000307,-0.611737500143
ACH-000308,-0.257360896419
ACH-000310,-0.454959472107
ACH-000311,-0.423516602328
ACH-000312,-0.34194730303800003
ACH-000315,-0.646741265818
ACH-000316,-0.638876519831
ACH-000317,-0.0666317223611
ACH-000318,-0.275456111279
ACH-000319,-0.16259227628599998
ACH-000320,-0.784098802642
ACH-000322,-0.624222061349
ACH-000323,-0.21688383367199998
ACH-000324,-0.552387514948
ACH-000329,-0.193380624328
ACH-000330,-0.22215128289500002
ACH-000331,-0.353872545401
ACH-000332,-0.617284384509
ACH-000334,-0.42260710299099996
ACH-000335,-0.6915008878899999
ACH-000336,-0.7025840342569999
ACH-000337,-0.473570347906
ACH-000339,-0.392599415331
ACH-000341,-0.477633524313
ACH-000348,-0.375850604357
ACH-000350,-0.407126352229
ACH-000352,-0.326032461536
ACH-000356,-0.442313650366
ACH-000361,-0.189414225997
ACH-000362,0.0365126216606
ACH-000363,-0.261507851977
ACH-000364,-0.556216395711
ACH-000365,-0.311530761329
ACH-000366,-0.19206627439100002
ACH-000368,-0.16621528295
ACH-000374,-0.365729771627
ACH-000375,-0.450388568425
ACH-000376,-0.47025178805600004
ACH-000381,-0.457471544999
ACH-000383,-0.30299357767900004
ACH-000387,-0.190594034841
ACH-000389,-0.0925068453502
ACH-000390,-0.154141985797
ACH-000393,-0.478855073025
ACH-000395,-0.505012564177
ACH-000397,-0.223498799951
ACH-000401,-0.355676317888
ACH-000402,-0.200057889737
ACH-000403,-0.32436579067
ACH-000404,-0.341511853623
ACH-000406,-0.510376845673
ACH-000407,-0.207137317778
ACH-000408,-1.11815468161
ACH-000410,-0.49948459696999997
ACH-000411,-0.6077628554060001
ACH-000414,-0.206377874983
ACH-000415,-0.235236753706
ACH-000416,-0.44987278337700004
ACH-000420,-0.49516410456200005
ACH-000421,-0.44326406945600005
ACH-000424,-0.76846481451
ACH-000425,-0.380755000709
ACH-000426,0.324617732489
ACH-000427,-0.254927479336
ACH-000433,-0.146191572613
ACH-000436,-0.0846586291442
ACH-000444,-0.273400504449
ACH-000445,-0.157616276896
ACH-000448,-0.47350349823700005
ACH-000450,-0.709453744672
ACH-000452,-0.526480553399
ACH-000454,-0.42708373849500003
ACH-000458,-0.6779123738160001
ACH-000459,-0.641614170507
ACH-000460,-0.37987457294699994
ACH-000461,-0.558580205138
ACH-000463,-1.11380271763
ACH-000464,-0.23762584531
ACH-000466,-0.331661320282
ACH-000467,-0.640819544994
ACH-000468,-0.731266814402
ACH-000469,-0.28545901030299997
ACH-000470,-0.6269355482419999
ACH-000471,-0.6237657614150001
ACH-000472,-0.487341191168
ACH-000473,-0.43950874710500004
ACH-000475,-0.32629150427700004
ACH-000476,-0.17792412347300002
ACH-000477,-0.7363849110519999
ACH-000480,-0.183577525669
ACH-000481,-0.323357729589
ACH-000483,-0.33887770001999995
ACH-000484,-0.23294670233399997
ACH-000485,-0.157989623521
ACH-000486,-0.489446553236
ACH-000487,-0.41099438570200003
ACH-000488,-0.351740709812
ACH-000490,-0.299394175115
ACH-000491,-0.300451410818
ACH-000495,-0.340047134731
ACH-000496,-0.509693603803
ACH-000499,-0.612246467702
ACH-000500,-0.427548040708
ACH-000502,-0.616728793495
ACH-000503,-0.137000451076
ACH-000505,-0.626925707262
ACH-000507,-0.19046379132199998
ACH-000510,-0.32561153414599997
ACH-000511,-0.773425846335
ACH-000512,0.18695816540100002
ACH-000516,-0.49186477755400004
ACH-000517,-0.406164192697
ACH-000518,-0.498118236082
ACH-000520,-0.41457478543399995
ACH-000521,-0.22927092285
ACH-000522,-0.41773203842900003
ACH-000524,-0.30427393746
ACH-000527,-0.468512039058
ACH-000528,-0.27384356307700003
ACH-000537,-0.550014972367
ACH-000541,-0.303093865107
ACH-000542,-0.8436738132089999
ACH-000544,-0.545700784483
ACH-000545,-0.37137731171
ACH-000547,-0.605486417333
ACH-000548,-0.48271491084
ACH-000549,-0.461439100439
ACH-000550,-0.662840196414
ACH-000552,-0.7872119085789999
ACH-000556,-0.296977011674
ACH-000557,-0.124923977322
ACH-000570,-0.548407119295
ACH-000571,-0.0897287531539
ACH-000573,-0.386638569198
ACH-000576,-0.0677312189124
ACH-000580,-0.411781338232
ACH-000584,-0.295398321332
ACH-000585,-0.014693943147400001
ACH-000588,-0.7038396425110001
ACH-000589,-0.465611500371
ACH-000591,-0.243275552533
ACH-000593,-0.251900350062
ACH-000600,-0.252808942322
ACH-000601,-0.408348141933
ACH-000604,-0.172229850835
ACH-000605,-0.497003415464
ACH-000606,-0.5784657307450001
ACH-000608,-0.229636233827
ACH-000614,-0.83467548377
ACH-000616,-0.490797318413
ACH-000618,-0.618744731245
ACH-000619,-0.5303681913530001
ACH-000620,-0.34770668367700003
ACH-000621,-0.23590624372900001
ACH-000622,-0.383404065156
ACH-000623,-0.40241478413099996
ACH-000624,-0.540993955262
ACH-000627,-0.7431290732889999
ACH-000630,-0.670224700438
ACH-000632,-0.542636287684
ACH-000633,-0.45366758970700005
ACH-000637,-0.448334437611
