,FIGN (55137)
ACH-000004,-0.09771174139760001
ACH-000007,-0.042448393497999996
ACH-000009,0.125515115747
ACH-000011,0.245714217258
ACH-000012,0.0238485339622
ACH-000013,0.051173327333100004
ACH-000014,0.150079066231
ACH-000015,-0.0105283308821
ACH-000017,0.045095047598
ACH-000018,0.10698743555500001
ACH-000019,-0.250730208056
ACH-000021,0.145293605671
ACH-000022,0.0819466975382
ACH-000025,0.23759602746199998
ACH-000028,0.0145875587885
ACH-000030,0.148201167526
ACH-000035,0.022468909073400004
ACH-000036,0.2800523227
ACH-000037,-0.0373353383102
ACH-000039,-0.115326338964
ACH-000040,0.272679789582
ACH-000041,-0.08142548769949999
ACH-000042,0.0267091393818
ACH-000045,0.122317721337
ACH-000047,0.208487230436
ACH-000052,0.0642916038525
ACH-000053,0.10687073444499999
ACH-000054,0.035152823506099995
ACH-000055,0.190019865738
ACH-000060,0.120429542217
ACH-000067,-0.048404781777
ACH-000070,0.0639701272044
ACH-000075,0.215548261605
ACH-000078,0.18438626006099998
ACH-000082,0.15596381815
ACH-000085,0.21778959944499998
ACH-000086,0.036620569143099996
ACH-000087,-0.0060649389236299995
ACH-000092,-0.0712202918668
ACH-000095,0.038049865061400005
ACH-000097,0.0289927387544
ACH-000098,-0.0192690796065
ACH-000099,0.149573536823
ACH-000108,0.14815600866599998
ACH-000113,0.113140968354
ACH-000115,0.110818860691
ACH-000116,-0.0015859364833699999
ACH-000118,0.0667942396386
ACH-000120,-0.23632063429400002
ACH-000123,0.0824095691212
ACH-000127,0.012384259068799999
ACH-000128,0.0342474605791
ACH-000132,-0.101801028998
ACH-000133,0.0808628547448
ACH-000137,-0.051785960439300005
ACH-000138,0.113849994463
ACH-000142,0.185739536699
ACH-000143,0.14484983963
ACH-000146,0.0833671003142
ACH-000148,0.16928971139899998
ACH-000150,0.118455395012
ACH-000152,0.09721392511739999
ACH-000153,0.24821166076600001
ACH-000159,0.118781581942
ACH-000160,-0.0112481854749
ACH-000163,0.135555101692
ACH-000167,0.31983038114900003
ACH-000168,0.189801591367
ACH-000169,0.184837747621
ACH-000178,0.0596392490621
ACH-000182,0.0531335174608
ACH-000183,-0.052735682797
ACH-000188,0.162505744738
ACH-000189,-0.0836475326203
ACH-000190,0.0860923794878
ACH-000198,0.104267256347
ACH-000204,-0.115957463826
ACH-000206,0.08831842956139999
ACH-000207,0.163628530358
ACH-000211,0.0898326110512
ACH-000215,0.0241160947328
ACH-000221,0.038925813666
ACH-000222,0.08796512947419999
ACH-000223,-0.00134913703638
ACH-000226,-0.0920562319334
ACH-000227,0.130345588014
ACH-000228,0.03492558083530001
ACH-000231,0.047905596458199994
ACH-000232,0.2565519736
ACH-000233,0.139660619966
ACH-000234,0.17886407814
ACH-000235,0.115449336213
ACH-000237,-0.021650349766599998
ACH-000238,0.0482716593049
ACH-000243,-0.00702715076267
ACH-000244,-0.141937198126
ACH-000246,0.283814588037
ACH-000248,-0.0177198763486
ACH-000250,0.06052570691240001
ACH-000251,0.010272057680899999
ACH-000253,-0.0392803905742
ACH-000255,0.18869073170200001
ACH-000256,0.160111552584
ACH-000257,-0.0410842711329
ACH-000258,0.268210448404
ACH-000259,0.07807661564450001
ACH-000260,0.10715163283500001
ACH-000261,0.150135887239
ACH-000262,0.40113371897600003
ACH-000263,0.056098996378
ACH-000264,0.136716590075
ACH-000265,0.08881929508760002
ACH-000266,0.070119067394
ACH-000272,0.272396541655
ACH-000273,0.154216848987
ACH-000274,0.015475526290100001
ACH-000277,0.23822442733399998
ACH-000278,0.24490460261
ACH-000279,0.054424477046
ACH-000280,0.142910199618
ACH-000281,0.044614093529400004
ACH-000288,0.030467722767599997
ACH-000291,0.139919498081
ACH-000293,0.058385208335100004
ACH-000294,0.246152536905
ACH-000295,0.168238011359
ACH-000296,0.238752929221
ACH-000302,0.014337850909599999
ACH-000304,0.0274368710269
ACH-000307,0.19417303630600002
ACH-000308,0.007227500016149999
ACH-000310,-0.260630376485
ACH-000311,-0.0671798696173
ACH-000312,0.036226172595300005
ACH-000315,0.023711516311599998
ACH-000316,0.12022820994000001
ACH-000317,0.144912987441
ACH-000318,0.15248416196599998
ACH-000319,0.245120988645
ACH-000320,0.0473621697499
ACH-000322,-0.10442146646099999
ACH-000323,0.12930162861800001
ACH-000324,0.0974886173865
ACH-000329,0.02923294693
ACH-000330,0.0288978998025
ACH-000331,-0.0490994758286
ACH-000332,0.04984768453459999
ACH-000334,0.08327210811319999
ACH-000335,0.324632045555
ACH-000336,0.188611936354
ACH-000337,-0.0486949752979
ACH-000339,0.0617593841208
ACH-000341,0.26210019876999996
ACH-000348,0.137495865048
ACH-000350,-0.0131076874708
ACH-000352,0.131314132109
ACH-000356,0.22415950274799998
ACH-000361,0.251224388448
ACH-000362,0.0650229348114
ACH-000363,-0.05391218296130001
ACH-000364,-0.04821528367330001
ACH-000365,0.119554972354
ACH-000366,0.0715033026784
ACH-000368,0.22388477187300002
ACH-000374,-0.0030501755784000002
ACH-000375,0.412086901577
ACH-000376,0.0505111311668
ACH-000381,-0.0277059477563
ACH-000383,0.156158435238
ACH-000387,0.0703496744467
ACH-000389,0.0617015997956
ACH-000390,0.111229748775
ACH-000393,0.051199877541899995
ACH-000395,0.17141595754299999
