,SURF6 (6838)
ACH-000004,-0.6809939267649999
ACH-000007,-0.714518795078
ACH-000009,-0.754034058622
ACH-000011,-0.6838083194660001
ACH-000012,-0.595708419475
ACH-000013,-0.722853472749
ACH-000014,-0.829744539427
ACH-000015,-1.14934748078
ACH-000017,-0.603130721088
ACH-000018,-0.727882964551
ACH-000019,-0.522784184009
ACH-000021,-0.893019754874
ACH-000022,-0.682455421603
ACH-000025,-0.5346993552170001
ACH-000028,-0.620936742626
ACH-000030,-0.615449233818
ACH-000035,-0.8869722070530001
ACH-000036,-0.82753403921
ACH-000037,-0.745740099703
ACH-000039,-0.9361398606219999
ACH-000040,-0.765804455664
ACH-000041,-0.81799707472
ACH-000042,-0.68149035918
ACH-000045,-1.00020005152
ACH-000047,-0.760094052697
ACH-000052,-0.760568655212
ACH-000053,-0.832607636759
ACH-000054,-0.961360319931
ACH-000055,-0.6699510467059999
ACH-000060,-0.910317343211
ACH-000067,-0.716134199129
ACH-000070,-0.654320664939
ACH-000075,-1.20055531411
ACH-000078,-0.7106255319120001
ACH-000082,-0.755723231233
ACH-000085,-0.45500842314499995
ACH-000086,-0.848990168848
ACH-000087,-0.561303463252
ACH-000092,-0.7902440454299999
ACH-000095,-0.753406344952
ACH-000097,-0.658967439229
ACH-000098,-0.629643057603
ACH-000099,-0.7546721738709999
ACH-000108,-1.18090342442
ACH-000113,-0.6974697683679999
ACH-000115,-0.610218411129
ACH-000116,-0.678588838973
ACH-000118,-0.850735199131
ACH-000120,-1.09410924434
ACH-000123,-0.685089654086
ACH-000127,-0.705983904292
ACH-000128,-0.570402122545
ACH-000132,-0.644792148278
ACH-000133,-0.8012146179080001
ACH-000137,-0.594452673551
ACH-000138,-1.04362009481
ACH-000142,-0.8447556683480001
ACH-000143,-0.8471462153839999
ACH-000146,-0.833838174846
ACH-000148,-0.860214797854
ACH-000150,-0.666624893188
ACH-000152,-0.892755179481
ACH-000153,-0.545730081536
ACH-000159,-1.04369000072
ACH-000160,-0.791736164325
ACH-000163,-0.976146861639
ACH-000167,-0.8867661699330001
ACH-000168,-0.747462885937
ACH-000169,-0.786408530178
ACH-000178,-0.843851353594
ACH-000182,-0.8436854307960001
ACH-000183,-0.715878039044
ACH-000188,-0.715996133506
ACH-000189,-0.689085129535
ACH-000190,-1.20659471509
ACH-000198,-0.784425268764
ACH-000204,-0.603691511811
ACH-000206,-0.9007550661910001
ACH-000207,-0.953403259447
ACH-000211,-0.586911638221
ACH-000215,-0.8162870635189999
ACH-000221,-0.9235599076100001
ACH-000222,-0.88779832314
ACH-000223,-0.645212028838
ACH-000226,-0.864133333283
ACH-000227,-0.565266087952
ACH-000228,-0.775133622929
ACH-000231,-0.722512680829
ACH-000232,-0.674548773001
ACH-000233,-0.840053471801
ACH-000234,-0.908232699795
ACH-000235,-0.7970591570569999
ACH-000237,-0.8074209169930001
ACH-000238,-0.8971851801999999
ACH-000243,-0.5948052685440001
ACH-000244,-0.48327833655
ACH-000246,-0.806883254469
ACH-000248,-0.792294027507
ACH-000250,-0.721419286114
ACH-000251,-0.542366117962
ACH-000253,-0.855225617411
ACH-000255,-1.01823654574
ACH-000256,-0.635954265361
ACH-000257,-0.604853751281
ACH-000258,-1.2126214894399998
ACH-000259,-0.834368235738
ACH-000260,-0.894468570918
ACH-000261,-0.775179518735
ACH-000262,-0.781548857671
ACH-000263,-0.610625332742
ACH-000264,-0.58562376378
ACH-000265,-0.827587305811
ACH-000266,-0.8244201611990001
ACH-000272,-0.762302343151
ACH-000273,-0.9150381215629999
ACH-000274,-0.702694444574
ACH-000277,-0.588327801304
ACH-000278,-0.689341538686
ACH-000279,-0.580246648994
ACH-000280,-1.03680710525
ACH-000281,-0.904400880254
ACH-000288,-0.6469324831759999
ACH-000291,-0.845956716868
ACH-000293,-0.8358590824150001
ACH-000294,-1.03172262766
ACH-000295,-0.42539361137299997
ACH-000296,-0.710355438134
ACH-000302,-0.869139759998
ACH-000304,-0.9426278512270001
ACH-000307,-0.8913271797310001
ACH-000308,-0.900441101176
ACH-000310,-0.9524582746349999
ACH-000311,-0.871720803707
ACH-000312,-0.704416607228
ACH-000315,-0.599688742283
ACH-000316,-0.762125920783
ACH-000317,-0.7234092370990001
ACH-000318,-0.9335483986390001
ACH-000319,-0.621012760414
ACH-000320,-0.91934698141
ACH-000322,-0.8513322630869999
ACH-000323,-0.6847632854569999
ACH-000324,-0.892981475006
ACH-000329,-0.899682816167
ACH-000330,-0.555207781126
ACH-000331,-0.9024262326189999
ACH-000332,-0.766640206684
ACH-000334,-0.8216392559710001
ACH-000335,-0.551156848435
ACH-000336,-1.01793910935
ACH-000337,-0.8303069980169999
ACH-000339,-0.843178737025
ACH-000341,-1.05853859831
ACH-000348,-0.8401094109749999
ACH-000350,-0.707091917845
ACH-000352,-0.604343312536
ACH-000356,-0.611669388067
ACH-000361,-0.49294197152900004
ACH-000362,-0.981198139925
ACH-000363,-0.656842578468
ACH-000364,-0.878982604676
ACH-000365,-0.7918921462399999
ACH-000366,-0.806620221171
ACH-000368,-0.569637550175
ACH-000374,-0.719781801066
ACH-000375,-0.558709690541
ACH-000376,-0.740825186123
ACH-000381,-0.723952070174
ACH-000383,-0.797047206887
ACH-000387,-0.900802470572
ACH-000389,-0.582438844739
ACH-000390,-0.801544848809
ACH-000393,-0.817668074295
ACH-000395,-0.708326517222
ACH-000397,-0.7247336555760001
ACH-000401,-0.97839160112
ACH-000402,-0.590803012887
ACH-000403,-0.552475606674
ACH-000404,-0.7174191558390001
ACH-000406,-0.843696894086
ACH-000407,-0.733501650918
ACH-000408,-0.825847273827
ACH-000410,-0.826857786296
ACH-000411,-0.849008261696
ACH-000414,-0.9858640359790001
ACH-000415,-0.538344807389
ACH-000416,-0.900036696974
ACH-000420,-0.6419981648449999
ACH-000421,-0.764356295482
ACH-000424,-1.22670079434
ACH-000425,-1.0032945690700001
ACH-000426,-0.627609834265
ACH-000427,-0.360748618151
ACH-000433,-0.861369901038
ACH-000436,-0.577116020805
ACH-000444,-0.9546770503740001
ACH-000445,-0.8651519654080001
ACH-000448,-0.778271494376
ACH-000450,-0.933482005221
ACH-000452,-0.694840170285
ACH-000454,-0.8070328438259999
ACH-000458,-0.7994393429209999
ACH-000459,-0.737910924095
ACH-000460,-0.761066011556
ACH-000461,-0.832647891168
ACH-000463,-0.8550470847239999
ACH-000464,-0.7183717718320001
ACH-000466,-0.622717438596
ACH-000467,-0.6474600062879999
ACH-000468,-0.7118298997020001
ACH-000469,-0.857809140421
ACH-000470,-0.941448030239
ACH-000471,-0.8340609651880001
ACH-000472,-0.8454660589190001
ACH-000473,-0.790836769552
ACH-000475,-0.736789994532
ACH-000476,-0.7961321459790001
ACH-000477,-1.1814401338
ACH-000480,-0.8397560858600001
ACH-000481,-0.8711689959919999
ACH-000483,-0.749538906098
ACH-000484,-0.732741323252
ACH-000485,-0.613624484353
ACH-000486,-0.9356156359450001
ACH-000487,-0.524597107229
ACH-000488,-0.7764755694959999
ACH-000490,-0.551050546716
ACH-000491,-0.9175742930040001
ACH-000495,-0.7954752520110001
ACH-000496,-0.877335786357
ACH-000499,-0.7426830584559999
ACH-000500,-0.769183215925
ACH-000502,-0.7498258976950001
ACH-000503,-0.899186114287
