,XPO1 (7514)
ACH-000004,-1.7509354770299999
ACH-000007,-1.7800595262999999
ACH-000009,-1.3756778971
ACH-000011,-1.4530985704
ACH-000012,-1.71673471938
ACH-000013,-1.55459024709
ACH-000014,-1.54168764776
ACH-000015,-1.4530560155899999
ACH-000017,-1.54981839102
ACH-000018,-1.5231730499200002
ACH-000019,-1.55494045279
ACH-000021,-1.6082708397999999
ACH-000022,-1.6960835598700001
ACH-000025,-1.4725234555000002
ACH-000028,-1.39224970936
ACH-000030,-1.50462227581
ACH-000035,-1.15459244455
ACH-000036,-1.8165923875
ACH-000037,-2.04398187092
ACH-000039,-1.8444235913900002
ACH-000040,-1.4001725204
ACH-000041,-1.50806704002
ACH-000042,-1.6916702487000002
ACH-000045,-1.99376031605
ACH-000047,-1.50041023956
ACH-000052,-1.43757777106
ACH-000053,-1.87111526502
ACH-000054,-1.9007177795200003
ACH-000055,-2.0737532728
ACH-000060,-1.43153320343
ACH-000067,-1.53488838985
ACH-000070,-1.6919946663799998
ACH-000075,-1.23393801456
ACH-000078,-1.8794593413599998
ACH-000082,-1.54714904213
ACH-000085,-1.5090528090900002
ACH-000086,-1.5363338971899998
ACH-000087,-2.1081473808099997
ACH-000092,-1.73654709349
ACH-000095,-1.9005460853799998
ACH-000097,-1.50336486081
ACH-000098,-1.5243382278400002
ACH-000099,-2.01055803191
ACH-000108,-1.4848836393
ACH-000113,-1.91079817958
ACH-000115,-2.3149850116499997
ACH-000116,-1.4391796615099999
ACH-000118,-1.45354485287
ACH-000120,-1.37826552442
ACH-000123,-1.61193650588
ACH-000127,-1.61862996668
ACH-000128,-1.74968727531
ACH-000132,-1.4391594928600002
ACH-000133,-1.79495648287
ACH-000137,-1.68131439805
ACH-000138,-1.67952301714
ACH-000142,-1.62276101463
ACH-000143,-1.65022539467
ACH-000146,-2.04297240836
ACH-000148,-1.6466405429
ACH-000150,-1.6654953944600002
ACH-000152,-1.35405857996
ACH-000153,-1.79527355199
ACH-000159,-1.84764814012
ACH-000160,-1.88312481441
ACH-000163,-1.74728606382
ACH-000167,-1.8895424834799999
ACH-000168,-1.61746348623
ACH-000169,-1.50569842697
ACH-000178,-1.63930194739
ACH-000182,-1.60968226165
ACH-000183,-1.69525011925
ACH-000188,-1.59166343748
ACH-000189,-1.3253152573
ACH-000190,-1.7250784640299999
ACH-000198,-1.8445855401299998
ACH-000204,-1.69671463222
ACH-000206,-1.4045072694
ACH-000207,-1.7403003595599997
ACH-000211,-1.6466046483899999
ACH-000215,-1.6838753118
ACH-000221,-1.49678648046
ACH-000222,-1.7856789490400002
ACH-000223,-1.62986530461
ACH-000226,-1.39054443752
ACH-000227,-1.93349323789
ACH-000228,-1.2889797571400001
ACH-000231,-1.68836275016
ACH-000232,-1.61337773181
ACH-000233,-1.8534605961300001
ACH-000234,-1.72760368686
ACH-000235,-1.8640530603599998
ACH-000237,-1.6055249207700002
ACH-000238,-2.08094670699
ACH-000243,-1.5267819549200001
ACH-000244,-1.43861466475
ACH-000246,-1.73564783758
ACH-000248,-1.37117516147
ACH-000250,-1.6346846197799998
ACH-000251,-1.24965099523
ACH-000253,-1.7403605877400001
ACH-000255,-1.12942680863
ACH-000256,-1.53444514382
ACH-000257,-1.63241048771
ACH-000258,-1.9277750376499998
ACH-000259,-1.4514489655200002
ACH-000260,-1.4697271365200002
ACH-000261,-1.6168013029799997
ACH-000262,-1.45321443681
ACH-000263,-1.8321407619699999
ACH-000264,-1.35929782091
ACH-000265,-1.47005703817
ACH-000266,-1.77677430592
ACH-000272,-1.818293285
ACH-000273,-1.8459282262
ACH-000274,-1.8024363567200001
ACH-000277,-1.6420785847600001
ACH-000278,-1.34566372476
ACH-000279,-1.7315755740799998
ACH-000280,-1.6535562234999999
ACH-000281,-1.6620411211000001
ACH-000288,-1.67632062753
ACH-000291,-1.54125484107
ACH-000293,-1.32812589933
ACH-000294,-1.6257689800400001
ACH-000295,-1.5479585950699999
ACH-000296,-1.2652211535
ACH-000302,-1.6837315461000002
ACH-000304,-1.6323344967700002
ACH-000307,-1.5034991044200001
ACH-000308,-1.94783491308
ACH-000310,-1.80475209665
ACH-000311,-1.6077679903400002
ACH-000312,-1.51800499884
ACH-000315,-1.41423700331
ACH-000316,-1.27134017256
ACH-000317,-1.25660753558
ACH-000318,-1.4346821916499999
ACH-000319,-1.50740560933
ACH-000320,-1.47429859227
ACH-000322,-1.53254158678
ACH-000323,-1.67289494093
ACH-000324,-1.7636119279499998
ACH-000329,-1.71934949056
ACH-000330,-1.61103869303
ACH-000331,-1.33276933561
ACH-000332,-1.60062471364
ACH-000334,-1.8705989955700002
ACH-000335,-1.2969191087
ACH-000336,-2.2856429582
ACH-000337,-1.67161988771
ACH-000339,-1.6191808899899998
ACH-000341,-1.6637614529499998
ACH-000348,-1.57391629574
ACH-000350,-1.67172958394
ACH-000352,-1.49714234919
ACH-000356,-1.3807455032700002
ACH-000361,-1.28868211213
ACH-000362,-2.03191765907
ACH-000363,-1.7744132763799998
ACH-000364,-1.4827292370299998
ACH-000365,-1.68279235947
ACH-000366,-1.5066847035100002
ACH-000368,-1.6434147772799998
ACH-000374,-1.6321042831700001
ACH-000375,-1.44136599154
ACH-000376,-1.6159098275400001
ACH-000381,-1.70055645317
ACH-000383,-1.7560630793799998
ACH-000387,-1.9352051728
ACH-000389,-1.4538929580700002
ACH-000390,-1.62810198933
ACH-000393,-1.69505551125
ACH-000395,-1.9757734232900002
ACH-000397,-1.5248526201600001
ACH-000401,-1.76534951495
ACH-000402,-1.5747544644799998
ACH-000403,-2.00224844459
ACH-000404,-1.3563420846399998
ACH-000406,-1.7863564820200002
ACH-000407,-1.47830535192
ACH-000408,-1.55892155686
ACH-000410,-1.29402457153
ACH-000411,-1.56015353723
ACH-000414,-1.6524592862099998
ACH-000415,-1.50015013583
ACH-000416,-1.4408449414200002
ACH-000420,-1.43685748915
ACH-000421,-1.33612575658
ACH-000424,-1.5307873130899998
ACH-000425,-1.4964324383200003
ACH-000426,-1.96292046211
ACH-000427,-1.8269014369499998
ACH-000433,-1.8044047535699999
ACH-000436,-1.46576917321
ACH-000444,-1.6392389498299997
ACH-000445,-1.76975433678
ACH-000448,-1.71294233732
ACH-000450,-1.55400649091
ACH-000452,-1.66857513294
ACH-000454,-1.44463612278
ACH-000458,-1.5908054720500002
ACH-000459,-1.84413006432
ACH-000460,-1.58809496815
ACH-000461,-1.6386553694100001
ACH-000463,-1.3595903282700001
ACH-000464,-1.87559483496
ACH-000466,-1.7661402085799998
ACH-000467,-1.6648513406099998
ACH-000468,-2.0741176623900004
ACH-000469,-1.54405865727
ACH-000470,-1.9656145043200002
ACH-000471,-1.51241429926
ACH-000472,-1.6553576740399998
ACH-000473,-1.5117836793200001
ACH-000475,-1.88493510156
ACH-000476,-1.65249583435
ACH-000477,-1.6300232775299999
ACH-000480,-1.47850516801
ACH-000481,-1.69943751098
ACH-000483,-1.7146908223800001
ACH-000484,-1.97347268558
ACH-000485,-1.75012621385
ACH-000486,-1.70591337299
ACH-000487,-1.73775198564
ACH-000488,-1.7348102341999998
ACH-000490,-1.47356746324
ACH-000491,-1.69927566331
ACH-000495,-1.5503525230000001
ACH-000496,-1.66779627044
ACH-000499,-1.43230826111
ACH-000500,-1.71319757865
ACH-000502,-1.61209096211
ACH-000503,-1.7036806637000002
ACH-000505,-1.65056090991
ACH-000507,-1.46597230525
ACH-000510,-1.57759004583
ACH-000511,-1.43850312299
ACH-000512,-1.55816663439
ACH-000516,-1.9128504479
ACH-000517,-1.7214813740200001
ACH-000518,-1.6376402623
ACH-000520,-1.6719409709399997
ACH-000521,-1.2946854119700002
ACH-000522,-1.8126158061000002
ACH-000524,-1.65162822829
ACH-000527,-1.57265671147
ACH-000528,-1.37469212532
ACH-000537,-1.61021743211
ACH-000541,-2.05608526087
ACH-000542,-1.6412182493799998
ACH-000544,-1.55933708546
ACH-000545,-1.54980326315
ACH-000547,-1.64306625157
ACH-000548,-1.28200877626
ACH-000549,-1.60201252264
ACH-000550,-1.60520573745
ACH-000552,-1.55535007581
ACH-000556,-1.5404910023299998
ACH-000557,-2.03190103283
ACH-000570,-1.4013112287
ACH-000571,-2.07825366275
ACH-000573,-1.6925209670399999
