,MED1 (5469)
ACH-000004,-1.52123210818
ACH-000007,-1.02040173578
ACH-000009,-0.49737334367799996
ACH-000011,-0.446075342977
ACH-000012,-0.48089647502
ACH-000013,-0.423024249542
ACH-000014,-0.564848885639
ACH-000015,-0.871739774539
ACH-000017,-0.848719454268
ACH-000018,-0.9336161331139999
ACH-000019,-0.294765707519
ACH-000021,-0.7471553760699999
ACH-000022,-1.38988335663
ACH-000025,-1.16398505756
ACH-000028,-1.23655588272
ACH-000030,-0.5492272461600001
ACH-000035,-0.363266930321
ACH-000036,-0.420267756623
ACH-000037,-1.5498162358899998
ACH-000039,-1.15460754328
ACH-000040,-1.03800315824
ACH-000041,-1.3051140441
ACH-000042,-1.6370360015399998
ACH-000045,-1.2448756305
ACH-000047,-1.39600094041
ACH-000052,-1.15777632092
ACH-000053,-1.30657860893
ACH-000054,-1.03031545169
ACH-000055,-1.0844878821200001
ACH-000060,-0.586971576275
ACH-000067,-1.3616757191799997
ACH-000070,-0.941581874049
ACH-000075,-0.268979451933
ACH-000078,-1.19246313829
ACH-000082,-1.1247226900299998
ACH-000085,-0.765764255592
ACH-000086,-0.318914716464
ACH-000087,-0.67040785538
ACH-000092,-0.6549261325010001
ACH-000095,-0.477275236413
ACH-000097,-1.81016199301
ACH-000098,-0.852671323945
ACH-000099,-0.49617469298
ACH-000108,-0.8780083716629999
ACH-000113,-1.34289465009
ACH-000115,-1.3454264193599998
ACH-000116,-1.1944637601
ACH-000118,-0.9869107617120001
ACH-000120,-1.08929252999
ACH-000123,-0.287823753495
ACH-000127,-0.7112011208769999
ACH-000128,-0.587104401815
ACH-000132,-0.816599300058
ACH-000133,-0.12384302469599999
ACH-000137,-0.422354013468
ACH-000138,-1.21118469418
ACH-000142,-0.906169120593
ACH-000143,-0.8015606236480001
ACH-000146,-1.76544206627
ACH-000148,-0.8314556686300001
ACH-000150,-0.10673145966
ACH-000152,-0.268301943186
ACH-000153,-0.692776503936
ACH-000159,-0.628132360892
ACH-000160,-0.0775647864564
ACH-000163,-1.6548287642299997
ACH-000167,-0.47658061272200003
ACH-000168,-0.981567948663
ACH-000169,-0.989664469089
ACH-000178,-1.1137370356799998
ACH-000182,-1.58861765872
ACH-000183,-1.42859796898
ACH-000188,-1.33409526901
ACH-000189,-0.785985018834
ACH-000190,-0.7249082599429999
ACH-000198,-1.21623597861
ACH-000204,-0.9600228828049999
ACH-000206,-1.10428215107
ACH-000207,-0.987236515013
ACH-000211,-1.22371381959
ACH-000215,-0.855345573309
ACH-000221,-1.60741277057
ACH-000222,-1.08738718427
ACH-000223,-0.575592541291
ACH-000226,-0.503518714403
ACH-000227,-1.00105876589
ACH-000228,-0.642731540742
ACH-000231,-0.245528241442
ACH-000232,-1.1193217081
ACH-000233,-0.29705434559599997
ACH-000234,-1.1704671611700002
ACH-000235,-1.52718843884
ACH-000237,-0.172413075095
ACH-000238,-0.561086711066
ACH-000243,-1.4550892944799998
ACH-000244,-0.22014326885299998
ACH-000246,-0.45254392581299996
ACH-000248,-0.6923539253650001
ACH-000250,-0.48331220328999996
ACH-000251,-0.910039264824
ACH-000253,-1.13341249558
ACH-000255,-0.8721845006960001
ACH-000256,-1.48643869157
ACH-000257,-0.311279612604
ACH-000258,-1.11097157544
ACH-000259,-0.372769188275
ACH-000260,-1.20191328639
ACH-000261,-0.658665744416
ACH-000262,-0.541505707313
ACH-000263,-1.3033852296700001
ACH-000264,-0.441839131543
ACH-000265,-0.245367035997
ACH-000266,-1.45370342959
ACH-000272,-0.598331202582
ACH-000273,-1.09689469502
ACH-000274,-1.48553311905
ACH-000277,0.0373149479145
ACH-000278,-0.603481087884
ACH-000279,-1.06429982611
ACH-000280,-1.0657054669200001
ACH-000281,-1.01833559717
ACH-000288,-0.025492966576799996
ACH-000291,-1.18068827064
ACH-000293,-1.22313460404
ACH-000294,-1.4886567151499999
ACH-000295,-0.995154214463
ACH-000296,-0.694194697121
ACH-000302,-0.5170876533259999
ACH-000304,-1.5412757457600001
ACH-000307,-0.305978262012
ACH-000308,-0.970453897306
ACH-000310,-0.808944873045
ACH-000311,-1.0283274377200002
ACH-000312,-1.10840348489
ACH-000315,-0.9806041210870001
ACH-000316,-1.19350682007
ACH-000317,-1.06766681266
ACH-000318,-0.6418073783079999
ACH-000319,-0.895338712301
ACH-000320,-0.669882355001
ACH-000322,-0.610252435734
ACH-000323,-1.3981837444799998
ACH-000324,-0.393912650567
ACH-000329,-0.825665822246
ACH-000330,-0.834916430222
ACH-000331,-0.449873044053
ACH-000332,-0.864186959234
ACH-000334,-1.9648102726700003
