,DMBX1 (127343)
ACH-000004,-0.046055910295900004
ACH-000007,0.126151428771
ACH-000009,0.055678905269
ACH-000011,-0.139440592916
ACH-000012,0.123724907969
ACH-000013,0.034963863305599995
ACH-000014,0.144860212973
ACH-000015,0.21538008122699998
ACH-000017,-0.0611054100706
ACH-000018,-0.360059765033
ACH-000019,-0.243651242729
ACH-000021,0.294980242587
ACH-000022,-0.0231520908879
ACH-000025,-0.005366635057729999
ACH-000028,0.19947377201900002
ACH-000030,0.056134808559699996
ACH-000035,0.0679121369823
ACH-000036,0.137852806553
ACH-000037,-0.0261709897477
ACH-000039,0.019237585469400003
ACH-000040,-0.0430628823322
ACH-000041,-0.0468096809691
ACH-000042,0.158032348721
ACH-000045,0.199491515989
ACH-000047,0.080837532103
ACH-000052,0.0169991619415
ACH-000053,0.00220551496583
ACH-000054,-0.158940225559
ACH-000055,0.295141839991
ACH-000060,-0.252000682967
ACH-000067,0.056895000212900004
ACH-000070,0.00850431030842
ACH-000075,-0.10984697639699999
ACH-000078,0.149225069978
ACH-000082,-0.170262906573
ACH-000085,-0.305904895093
ACH-000086,0.0222723198575
ACH-000087,0.259991769012
ACH-000092,-0.179619092288
ACH-000095,-0.00159692340033
ACH-000097,0.04023115468880001
ACH-000098,-0.138965467672
ACH-000099,0.23695759317899998
ACH-000108,0.273777412603
ACH-000113,0.022012416962599996
ACH-000115,-0.180130973245
ACH-000116,0.11825589092399999
ACH-000118,0.18300390384100002
ACH-000120,0.178687991628
ACH-000123,-0.0075785719729300005
ACH-000127,-0.0615091915273
ACH-000128,-0.00169291970375
ACH-000132,-0.0917207917233
ACH-000133,0.0645263153647
ACH-000137,-0.0396261659456
ACH-000138,0.410731945519
ACH-000142,0.00393869861888
ACH-000143,0.0480957200303
ACH-000146,-0.0847617475471
ACH-000148,0.10217706264799999
ACH-000150,0.032195135842400004
ACH-000152,0.0579730984638
ACH-000153,-0.038938344199000004
ACH-000159,0.0150714580378
ACH-000160,0.0611464654407
ACH-000163,-0.0214303494482
ACH-000167,-0.32132690888300003
ACH-000168,0.0185292927244
ACH-000169,0.140554178148
ACH-000178,0.0168863697827
ACH-000182,0.16507041212
ACH-000183,0.207794498372
ACH-000188,-0.019757496839
ACH-000189,0.32048536204
ACH-000190,-0.10467397396500001
ACH-000198,0.11266535865499999
ACH-000204,0.33242255806
ACH-000206,-0.127011995177
ACH-000207,-0.398004544861
ACH-000211,0.25939275514000004
ACH-000215,0.0260020163895
ACH-000221,0.045466506346500006
ACH-000222,-0.233059074666
ACH-000223,-0.045868606786699996
ACH-000226,-0.149939104091
ACH-000227,0.175994976946
ACH-000228,0.00427891724751
ACH-000231,-0.125012116848
ACH-000232,0.0702251253142
ACH-000233,0.21861817994399999
ACH-000234,-0.048533565555099994
ACH-000235,0.00281594747364
ACH-000237,-0.044601716464200004
ACH-000238,0.158552480291
ACH-000243,0.148093418687
ACH-000244,0.340414445792
ACH-000246,0.040512455306800005
ACH-000248,0.0668237435073
ACH-000250,0.0428595562798
ACH-000251,-0.191509667538
ACH-000253,0.0531973053572
ACH-000255,-0.022111062395799998
ACH-000256,-0.017201182958099998
ACH-000257,0.160727123983
ACH-000258,-0.054987948948800006
ACH-000259,0.16206741161
ACH-000260,0.058016848207599996
ACH-000261,0.0655445651364
ACH-000262,-0.191717223077
ACH-000263,-0.08651361721789999
ACH-000264,0.0674639775014
ACH-000265,0.0963726758095
ACH-000266,0.205428472427
ACH-000272,0.112332388075
ACH-000273,0.031126065073599996
ACH-000274,-0.141305992558
ACH-000277,-0.07024366698689999
ACH-000278,0.010216006844799999
ACH-000279,0.0727261908793
ACH-000280,0.121537211341
ACH-000281,0.634449244911
ACH-000288,0.0285019997662
ACH-000291,-0.00942067592364
ACH-000293,0.009685553202629999
ACH-000294,-0.14070657652000002
ACH-000295,-0.28698346997900004
ACH-000296,-0.116438078073
ACH-000302,0.105319014052
ACH-000304,0.192078769412
ACH-000307,0.0445706128532
ACH-000308,0.143681032818
ACH-000310,0.0555896105941
ACH-000311,0.15570431736600002
ACH-000312,0.29032735376400004
ACH-000315,-0.435044900197
ACH-000316,0.033489747023400004
ACH-000317,-0.0466713481056
ACH-000318,-0.0734672670014
ACH-000319,-0.0272648022035
ACH-000320,0.37114790985
ACH-000322,-0.048633338235200003
ACH-000323,0.040029735791800004
ACH-000324,0.24105113188000002
ACH-000329,-0.0330009502612
ACH-000330,0.0213678351695
ACH-000331,-0.0403940908485
ACH-000332,0.103244149277
ACH-000334,-0.21365250558200002
ACH-000335,-0.145238883421
ACH-000336,0.36846258801299997
ACH-000337,0.15351234084899998
ACH-000339,0.138070230361
ACH-000341,0.114265910946
ACH-000348,0.08651618309720001
ACH-000350,-0.018870154545599996
ACH-000352,-0.0768576405485
ACH-000356,-0.22467697926199998
ACH-000361,0.20784317853300002
ACH-000362,0.00752910636756
ACH-000363,-0.0915672391657
ACH-000364,0.0843422239514
ACH-000365,0.140869055204
ACH-000366,0.014136156954700002
ACH-000368,-0.14452679659700002
ACH-000374,0.07699266570619999
ACH-000375,0.167753148283
ACH-000376,0.032210883947
ACH-000381,-0.0534035723375
ACH-000383,-0.0528956154246
ACH-000387,0.221411198155
ACH-000389,-0.14457893571799998
ACH-000390,0.0205782571811
ACH-000393,0.0819063356293
ACH-000395,-0.0554526813136
ACH-000397,-0.07289227020410001
ACH-000401,-0.18377132520599998
ACH-000402,0.061093865355699994
ACH-000403,-0.0847429999403
ACH-000404,0.0902408504277
ACH-000406,0.0297436283305
ACH-000407,-0.0429546339515
ACH-000408,0.20469300223
ACH-000410,0.136657040754
ACH-000411,0.042613713707800004
ACH-000414,0.174993596175
ACH-000415,0.198651737262
ACH-000416,0.0239840561252
ACH-000420,-0.045789345792300006
ACH-000421,0.09000591350829999
ACH-000424,0.173837383398
ACH-000425,-0.0025361566302600004
ACH-000426,-0.012646032651700001
ACH-000427,0.133822908275
ACH-000433,0.156861105907
ACH-000436,-0.00444369221941
ACH-000444,0.199762529467
ACH-000445,-0.11719154255000001
ACH-000448,-0.060844982387899996
ACH-000450,-0.084304606009
ACH-000452,0.010393278608500001
ACH-000454,-0.0540990673249
ACH-000458,-0.0960021800175
ACH-000459,0.144257517611
ACH-000460,0.11701465322
ACH-000461,-0.133015909421
ACH-000463,0.15960962842
ACH-000464,-0.13724253477499998
ACH-000466,0.0629593545367
ACH-000467,0.146893437017
ACH-000468,-0.036959594127
ACH-000469,0.100579443437
ACH-000470,0.301281904166
ACH-000471,0.0111111295111
ACH-000472,0.0661139271259
ACH-000473,0.156029841387
ACH-000475,0.108006880465
ACH-000476,-0.140282988676
ACH-000477,-0.0162215882717
ACH-000480,0.130472626915
ACH-000481,0.17313070738699998
ACH-000483,0.0543890068454
ACH-000484,0.15568913039
ACH-000485,0.0538723982868
ACH-000486,0.0854385208975
ACH-000487,0.0681405287287
ACH-000488,0.07897737497480001
ACH-000490,0.062299742951499995
ACH-000491,0.12472059139200001
ACH-000495,0.103595050309
ACH-000496,0.055792461561699994
ACH-000499,-0.0629950188005
ACH-000500,-0.0150854010836
ACH-000502,0.164637111187
ACH-000503,0.324205181412
ACH-000505,0.052794483203999994
ACH-000507,0.0699541993803
ACH-000510,0.138576200624
ACH-000511,-0.07230202751510001
ACH-000512,-0.10055327822599999
ACH-000516,0.03493268310309999
ACH-000517,0.046245511524800005
ACH-000518,-0.013814028847700001
ACH-000520,-0.0429215430889
ACH-000521,-0.0449518656025
ACH-000522,-0.128087140552
ACH-000524,-0.0341625243631
ACH-000527,0.09400592456689999
ACH-000528,0.192040226343
ACH-000537,0.025891757222500002
ACH-000541,-0.282558171724
ACH-000542,0.147777335138
ACH-000544,-0.028427694740499998
ACH-000545,0.16935326660100003
ACH-000547,0.240312140106
ACH-000548,-0.175962836404
ACH-000549,0.22296030865299998
ACH-000550,-0.039990990792099994
ACH-000552,-0.201613473419
ACH-000556,0.10106422470899999
ACH-000557,-0.01695100534
ACH-000570,-0.18574153889000003
ACH-000571,0.0694156185302
ACH-000573,-0.023630480812499997
ACH-000576,-0.164528392331
ACH-000580,0.123395277166
ACH-000584,-0.0422396393846
ACH-000585,0.102225237166
ACH-000588,-0.175001499091
ACH-000589,0.10945665762599999
ACH-000591,-0.258362014185
ACH-000593,-0.279991049901
ACH-000600,0.00393822671717
ACH-000601,0.139210024237
ACH-000604,0.15743719249000002
ACH-000605,-0.18468993356400001
ACH-000606,0.009168558754500001
ACH-000608,-0.0928119779181
ACH-000614,-0.0316378809884
ACH-000616,0.203278832493
ACH-000618,-0.0406418575286
ACH-000619,0.057152566740100004
ACH-000620,-0.08420473377660001
ACH-000621,0.050735478244
ACH-000622,0.237061718823
ACH-000623,-0.11913996139699999
ACH-000624,0.10238599567399999
ACH-000627,-0.142559586465
ACH-000630,0.062050799578
ACH-000632,-0.04464633148580001
ACH-000633,0.0564931359985
ACH-000637,0.0136689441704
ACH-000638,0.15487046248400002
ACH-000646,-0.0066073391770699996
ACH-000647,0.15735673093900002
ACH-000648,0.011778811270700002
ACH-000649,0.19837500018800003
ACH-000651,0.08206197360089999
ACH-000652,-0.0128077857672
ACH-000653,-0.0789458900693
ACH-000657,-0.037896846733499995
ACH-000658,-0.0252964098427
ACH-000661,0.021807908900599998
ACH-000662,-0.22540283629900001
ACH-000663,-0.0500689379366
ACH-000665,0.020331286143599997
ACH-000671,-0.0749196403216
ACH-000673,0.023375272969400004
ACH-000676,-0.131456414734
ACH-000677,-0.0614187925664
ACH-000681,0.0652486954426
ACH-000682,0.184820243191
ACH-000683,0.0750303361168
ACH-000684,0.370001750758
ACH-000688,0.0899632561898
ACH-000693,-0.0392458920932
ACH-000694,0.203774822012
ACH-000695,-0.449163414159
ACH-000696,0.06192876814619999
ACH-000697,0.07552445768619999
ACH-000699,0.113703189925
ACH-000701,0.025858166990400003
ACH-000706,-0.0968094074381
ACH-000711,-0.006740415668669999
ACH-000713,-0.19484894064599997
ACH-000714,0.0132470217923
ACH-000718,0.0395780082636
ACH-000720,0.0500028721802
ACH-000721,-0.159116321874
ACH-000724,-0.104192393732
ACH-000725,-0.0283768914137
ACH-000732,-0.331528578162
ACH-000734,0.107571118307
ACH-000735,-0.06318334039130001
ACH-000736,-0.236404913057
ACH-000738,-0.06836071317390001
ACH-000746,0.045559422824999994
