,CLSTN1 (22883)
ACH-000004,-0.324427325002
ACH-000007,-0.35567841265199995
ACH-000009,-0.356142257852
ACH-000011,0.0705262040574
ACH-000012,-0.093154676674
ACH-000013,-0.07623782726350001
ACH-000014,-0.111758801438
ACH-000015,0.00727715785308
ACH-000017,0.000726517780173
ACH-000018,0.000362549530514
ACH-000019,0.0289195168419
ACH-000021,-0.0937037561352
ACH-000022,-0.060613163992
ACH-000025,-0.0053398615167299995
ACH-000028,0.148477761465
ACH-000030,-0.025208110148800002
ACH-000035,-0.42948035938
ACH-000036,-0.0063634251389
ACH-000037,-0.149815523932
ACH-000039,-0.249831548746
ACH-000040,-0.186010820458
ACH-000041,-0.236519920766
ACH-000042,-0.121956695627
ACH-000045,-0.14729093662599999
ACH-000047,-0.0603320853592
ACH-000052,0.04439197754219999
ACH-000053,-0.14010162643500002
ACH-000054,0.0782594836976
ACH-000055,-0.0131734029844
ACH-000060,-0.102498233271
ACH-000067,-0.244625071388
ACH-000070,-0.09265065193610002
ACH-000075,0.176464457542
ACH-000078,0.0650200616697
ACH-000082,-0.0522107663092
ACH-000085,-0.07556949712199999
ACH-000086,-0.00746373325055
ACH-000087,-0.0170495094707
ACH-000092,-0.103686678581
ACH-000095,-0.198028421943
ACH-000097,-0.00621731154675
ACH-000098,-0.0218602622331
ACH-000099,-0.08492297812789999
ACH-000108,-0.141962309436
ACH-000113,0.105615036589
ACH-000115,-0.181072323717
ACH-000116,0.040781659694900003
ACH-000118,-0.0577404078199
ACH-000120,-0.044643717859300006
ACH-000123,-0.062381433813300004
ACH-000127,-0.0619410018831
ACH-000128,-0.271273063145
ACH-000132,-0.0031117021866300006
ACH-000133,0.0266426824881
ACH-000137,0.266032980158
ACH-000138,-0.0431604222085
ACH-000142,-0.0635336929213
ACH-000143,0.00339289620793
ACH-000146,-0.0211385757662
ACH-000148,-0.12319758820599999
ACH-000150,-0.129824167623
ACH-000152,0.0509489091974
ACH-000153,-0.0426590310865
ACH-000159,0.00324603135044
ACH-000160,-0.275967364431
ACH-000163,-0.023517380451000002
ACH-000167,-0.144979022116
ACH-000168,0.09167678080399999
ACH-000169,-0.043649260517
ACH-000178,-0.201793233017
ACH-000182,-0.106908156918
ACH-000183,-0.226310878511
ACH-000188,-0.15649664063899998
ACH-000189,-0.771883880033
ACH-000190,-0.0627362761912
ACH-000198,0.0410575388751
ACH-000204,-0.20887945921
ACH-000206,0.0406508223602
ACH-000207,0.174598926404
ACH-000211,0.0294991981931
ACH-000215,-0.0836300579429
ACH-000221,0.110435152161
ACH-000222,-0.337461082189
ACH-000223,0.0345043301349
ACH-000226,0.0874088531275
ACH-000227,-0.086575016243
ACH-000228,0.110669371183
ACH-000231,-0.018981253263
ACH-000232,-0.09849614298180001
ACH-000233,0.069332389991
ACH-000234,-0.0441974329361
ACH-000235,-0.07108496590680001
ACH-000237,-0.171382698468
ACH-000238,-0.09896316216199999
ACH-000243,-0.013532853436000001
ACH-000244,0.109830873161
ACH-000246,0.013588370406599999
ACH-000248,0.168069648997
ACH-000250,-0.0507062522769
ACH-000251,-0.00553794099342
ACH-000253,-0.0717911629312
ACH-000255,-0.018323368297
ACH-000256,0.0557991324086
ACH-000257,-0.3135326539
ACH-000258,-0.386554724459
ACH-000259,-0.156604165539
ACH-000260,0.046275820568399996
ACH-000261,-0.0622478917079
ACH-000262,0.218203314774
ACH-000263,-0.46928035786399996
ACH-000264,-0.0973141606078
ACH-000265,-0.033670216740700004
ACH-000266,-0.118310222704
ACH-000272,0.00380790874189
ACH-000273,0.042334632005799996
ACH-000274,-0.185795033959
ACH-000277,0.05467274829390001
ACH-000278,-0.073699086604
ACH-000279,-0.10841160076300001
ACH-000280,-0.15635527160999999
ACH-000281,-0.0215964187489
ACH-000288,-0.0734938184172
ACH-000291,-0.0543825202958
ACH-000293,0.052913606145699996
ACH-000294,-0.09720572600670001
ACH-000295,0.025911804720900003
ACH-000296,-0.370680463194
ACH-000302,-0.154718506524
ACH-000304,0.233744870977
ACH-000307,0.130454977281
ACH-000308,-0.0424841582488
ACH-000310,-0.0358225271545
ACH-000311,0.00473523058652
ACH-000312,-0.138904694698
ACH-000315,-0.123415832101
ACH-000316,0.0261178587776
ACH-000317,-0.115000069825
ACH-000318,-0.10321521421
ACH-000319,-0.0305893919137
ACH-000320,-0.208785682982
ACH-000322,-0.141234685624
ACH-000323,-0.144434273722
