,MSH2 (4436)
ACH-000004,-0.274835977131
ACH-000007,-0.309133331288
ACH-000009,-0.43544561944700005
ACH-000011,-0.22686925304400002
ACH-000012,-0.35956220322300003
ACH-000013,-0.254961423854
ACH-000014,-0.24158463600699998
ACH-000015,-0.150008910593
ACH-000017,-0.28657210605
ACH-000018,-0.236720755418
ACH-000019,-0.260794988771
ACH-000021,-0.285227794414
ACH-000022,-0.36945964282899996
ACH-000025,-0.250516456054
ACH-000028,-0.439468319042
ACH-000030,-0.29065247468
ACH-000035,-0.126059943395
ACH-000036,-0.428613781205
ACH-000037,-0.237653462795
ACH-000039,-0.0191769086911
ACH-000040,-0.244516891451
ACH-000041,-0.21871217823699998
ACH-000042,-0.463215208182
ACH-000045,-0.19563109106899998
ACH-000047,-0.38603483151999995
ACH-000052,-0.272245664782
ACH-000053,-0.318428711057
ACH-000054,-0.20491486047200003
ACH-000055,-0.225226216163
ACH-000060,-0.260413147032
ACH-000067,-0.202594946281
ACH-000070,-0.147216975571
ACH-000075,-0.416884679479
ACH-000078,-0.512864695247
ACH-000082,-0.302276477117
ACH-000085,0.0361562822536
ACH-000086,-0.36445819737499996
ACH-000087,0.00404274440392
ACH-000092,-0.48471258951000007
ACH-000095,-0.247960406692
ACH-000097,-0.29154684324499996
ACH-000098,-0.226308586476
ACH-000099,-0.30906463387899996
ACH-000108,-0.155704228303
ACH-000113,-0.22190218535
ACH-000115,-0.41444183223700004
ACH-000116,-0.333764701366
ACH-000118,-0.247873657823
ACH-000120,-0.456948879024
ACH-000123,-0.401540977694
ACH-000127,-0.172780919261
ACH-000128,-0.318524868673
ACH-000132,-0.29453757103399997
ACH-000133,-0.182544349796
ACH-000137,-0.13062306327
ACH-000138,-0.269865063543
ACH-000142,-0.18813469166900001
ACH-000143,-0.0735471098533
ACH-000146,-0.19405239066
ACH-000148,-0.248142843608
ACH-000150,-0.17047082525600002
ACH-000152,-0.19865680194600002
ACH-000153,-0.23519735609499998
ACH-000159,-0.218185475944
ACH-000160,-0.272510371183
ACH-000163,-0.190808859304
ACH-000167,-0.136072432361
ACH-000168,-0.159053761245
ACH-000169,-0.166820961962
ACH-000178,-0.173135626323
ACH-000182,-0.258252866915
ACH-000183,-0.271740927302
ACH-000188,-0.166987769852
ACH-000189,-0.606759286301
ACH-000190,-0.24747160310400002
ACH-000198,-0.153211593964
ACH-000204,-0.247337739578
ACH-000206,-0.114188601967
ACH-000207,-0.40499620248999996
ACH-000211,-0.24655327721
ACH-000215,-0.369754109607
ACH-000221,-0.054273901352000005
ACH-000222,-0.40301886676299997
ACH-000223,-0.402934039861
ACH-000226,-0.270972264993
ACH-000227,-0.530807019336
ACH-000228,-0.26061250918900003
ACH-000231,-0.13217491235099998
ACH-000232,-0.201676941824
ACH-000233,-0.305125693187
ACH-000234,-0.211644088609
ACH-000235,-0.229306261745
ACH-000237,-0.233247621776
ACH-000238,-0.21873262570399998
ACH-000243,-0.39921241361500004
ACH-000244,-0.40909270548
ACH-000246,-0.166712909151
ACH-000248,-0.293334845959
ACH-000250,-0.331931511117
ACH-000251,-0.177658445334
ACH-000253,-0.11616876877599999
ACH-000255,-0.177109555926
ACH-000256,-0.37365519693899996
ACH-000257,-0.0915353968985
ACH-000258,-0.08268005672180001
ACH-000259,-0.182649927285
ACH-000260,-0.285510843763
ACH-000261,-0.24937189078699998
ACH-000262,-0.194842939234
ACH-000263,-0.345060956122
ACH-000264,-0.22961935731999997
ACH-000265,-0.08439267566019999
ACH-000266,-0.246019693948
ACH-000272,-0.48896082276299996
ACH-000273,-0.310488491996
ACH-000274,-0.335409351159
ACH-000277,-0.25477612009100004
ACH-000278,-0.213357294485
ACH-000279,-0.127204155033
ACH-000280,-0.0990870716561
ACH-000281,-0.357042657854
ACH-000288,-0.255203665156
ACH-000291,-0.23650390376400002
ACH-000293,-0.19373557524
ACH-000294,-0.323603550413
ACH-000295,-0.195372503783
ACH-000296,-0.17075576253400002
ACH-000302,-0.0793345772692
ACH-000304,-0.0357784844424
ACH-000307,-0.124263947934
ACH-000308,-0.34810368633199995
ACH-000310,-0.48781378388499996
ACH-000311,-0.208141441486
ACH-000312,-0.469061653909
ACH-000315,-0.09909282943530001
ACH-000316,-0.10212867220899999
ACH-000317,-0.400986437104
ACH-000318,-0.250100234619
ACH-000319,-0.192377216012
ACH-000320,-0.425036850907
ACH-000322,-0.5698500106669999
ACH-000323,-0.243715671372
ACH-000324,-0.238369137797
ACH-000329,-0.28118382462499997
ACH-000330,-0.10054188514599999
ACH-000331,-0.188228170346
ACH-000332,-0.300431597856
ACH-000334,-0.273447910478
ACH-000335,-0.171876502778
ACH-000336,-0.11411598622
ACH-000337,-0.15558609027599998
ACH-000339,-0.121068266733
ACH-000341,-0.111253643244
ACH-000348,-0.21999643726
ACH-000350,-0.271549587197
ACH-000352,-0.189388701061
ACH-000356,-0.152574031458
ACH-000361,-0.254587184325
ACH-000362,-0.17053805771699998
ACH-000363,0.011906265471999999
ACH-000364,-0.41550556139
ACH-000365,-0.232876836092
ACH-000366,-0.300897015867
ACH-000368,-0.471754909784
ACH-000374,-0.153355060008
ACH-000375,-0.18490600841899998
ACH-000376,-0.254710393927
ACH-000381,-0.32651129685400004
ACH-000383,-0.230168865094
ACH-000387,-0.183550806998
ACH-000389,-0.499759037122
ACH-000390,-0.31799417544799996
ACH-000393,-0.251572563081
ACH-000395,-0.37402989055200003
ACH-000397,-0.205699655076
ACH-000401,-0.0692797625379
ACH-000402,0.051651045431699995
ACH-000403,-0.255763677186
ACH-000404,-0.38575187787199994
ACH-000406,-0.29168219895799996
ACH-000407,-0.199456142491
ACH-000408,-0.16842509954399998
ACH-000410,-0.32353286981199997
ACH-000411,-0.458554670749
ACH-000414,-0.259541254313
ACH-000415,-0.21715719625100002
ACH-000416,-0.186744258684
ACH-000420,-0.153182880331
ACH-000421,-0.34490933055699996
ACH-000424,-0.11259535701
ACH-000425,-0.228051614436
ACH-000426,-0.06535557539839999
ACH-000427,-0.18394016048300002
ACH-000433,-0.513388844102
ACH-000436,-0.209484801494
ACH-000444,-0.127508214168
ACH-000445,-0.239959951496
ACH-000448,-0.316297827358
ACH-000450,-0.200620347265
ACH-000452,-0.17133123962299998
ACH-000454,-0.390616553548
ACH-000458,0.0207030178745
ACH-000459,0.0943628067018
ACH-000460,-0.408335053909
ACH-000461,-0.370007479917
ACH-000463,-0.18482526789200002
ACH-000464,-0.146854928316
ACH-000466,-0.206514651558
ACH-000467,-0.356993751934
ACH-000468,-0.228442909268
ACH-000469,-0.24750178646899998
ACH-000470,-0.194044626567
ACH-000471,-0.240916454945
ACH-000472,-0.201343581472
ACH-000473,-0.126638720742
ACH-000475,-0.201035903009
ACH-000476,-0.154212073748
ACH-000477,-0.00293919650533
ACH-000480,-0.280210186081
ACH-000481,-0.414040771751
ACH-000483,0.020038760567599997
ACH-000484,-0.35172634083400006
ACH-000485,-0.23672042407699997
ACH-000486,-0.297920318525
ACH-000487,-0.349972967991
ACH-000488,-0.14655417890699998
ACH-000490,-0.313698151922
ACH-000491,-0.352265559198
ACH-000495,-0.23236642485300002
ACH-000496,-0.14686243679000002
ACH-000499,-0.225069304135
ACH-000500,-0.647632357255
ACH-000502,-0.167951736417
ACH-000503,-0.330907854578
ACH-000505,-0.27967113724
ACH-000507,-0.321661458292
ACH-000510,-0.0333475951922
ACH-000511,-0.196126422832
ACH-000512,-0.0617701367904
ACH-000516,-0.22107111534499999
ACH-000517,-0.23058174922400002
ACH-000518,-0.190133283569
ACH-000520,-0.328289591091
ACH-000521,-0.287897365372
ACH-000522,-0.252070310555
ACH-000524,-0.294204982703
ACH-000527,-0.321059604564
ACH-000528,-0.18614768004299997
ACH-000537,-0.310492082962
ACH-000541,-0.103393759662
ACH-000542,-0.252571326601
ACH-000544,-0.077526172221
ACH-000545,-0.367910149842
ACH-000547,-0.11387625408
ACH-000548,-0.296297398169
ACH-000549,-0.216505448664
ACH-000550,-0.09842181879249999
ACH-000552,-0.216905395028
ACH-000556,-0.18421903591299998
ACH-000557,-0.224751261867
ACH-000570,-0.281161887907
ACH-000571,-0.273123842418
ACH-000573,-0.0393061761294
ACH-000576,-0.282375433074
ACH-000580,-0.336663383087
ACH-000584,-0.15405286741
ACH-000585,-0.32731851282200003
ACH-000588,-0.0790228088777
ACH-000589,-0.117360951316
ACH-000591,-0.35106614635300004
ACH-000593,-0.235833451715
ACH-000600,-0.149752354701
ACH-000601,-0.295820606893
ACH-000604,0.0797265878252
ACH-000605,-0.027548703487
ACH-000606,-0.330072200797
ACH-000608,-0.249467793884
ACH-000614,-0.285628054508
ACH-000616,-0.371875923068
ACH-000618,-0.272131007942
ACH-000619,-0.356933498262
ACH-000620,-0.244577259331
ACH-000621,-0.268105387912
ACH-000622,-0.06989416320399999
ACH-000623,-0.304314923768
ACH-000624,-0.325435470366
ACH-000627,-0.374257322254
ACH-000630,-0.290697634732
ACH-000632,-0.308339534468
ACH-000633,-0.350513881929
ACH-000637,-0.253267406011
ACH-000638,-0.392013706985
ACH-000646,-0.433972672228
ACH-000647,-0.203956968273
ACH-000648,-0.0867696224478
