,GINS3 (64785)
ACH-000167,-1.58998146405
ACH-000168,-1.20995706133
ACH-000169,-1.16115644616
ACH-000178,-1.1540403556399998
ACH-000182,-1.3665836978900001
ACH-000183,-0.9759713217039999
ACH-000188,-1.02368973438
ACH-000189,-1.41611421025
ACH-000190,-1.57637753028
ACH-000198,-1.20244086235
ACH-000204,-0.9598750800920001
ACH-000206,-1.5409366254199999
ACH-000207,-1.55208708706
ACH-000211,-1.2668989842899998
ACH-000215,-1.38935700914
ACH-000221,-0.8031328957330001
ACH-000222,-1.3722198400499999
ACH-000223,-1.13616154948
ACH-000226,-1.25756481645
ACH-000227,-0.945461249061
ACH-000228,-1.217498175
ACH-000231,-1.0064902849700001
ACH-000232,-1.0305941511599999
ACH-000233,-1.04199908769
ACH-000234,-0.834581424131
ACH-000235,-1.01924347911
ACH-000237,-1.19551065365
ACH-000238,-0.821140170727
ACH-000243,-1.26295833949
ACH-000244,-1.22256230158
ACH-000246,-1.16386602327
ACH-000248,-1.00058692787
ACH-000250,-0.939488682419
ACH-000251,-1.2440285145999999
ACH-000253,-1.39733124282
ACH-000255,-1.1014066766500001
ACH-000256,-1.16599120983
ACH-000257,-1.25517182258
ACH-000258,-1.53759462988
ACH-000259,-1.3228568065700002
ACH-000260,-1.42321790272
ACH-000261,-1.0287866893000002
ACH-000262,-1.49117714865
ACH-000263,-1.11459917895
ACH-000264,-1.13917795035
ACH-000265,-0.9841033534270001
ACH-000266,-1.40377910729
ACH-000272,-0.9072937784880001
ACH-000273,-1.25896166385
ACH-000274,-1.21232766294
ACH-000277,-1.5313612013799998
ACH-000278,-1.53391874739
ACH-000279,-1.05022516892
ACH-000280,-1.2596240861799999
ACH-000281,-1.14136954736
ACH-000288,-1.0869548852
ACH-000291,-1.20011581543
ACH-000293,-1.30273242369
ACH-000294,-1.1786744539
ACH-000295,-1.0128237045200001
ACH-000296,-0.851330253962
ACH-000302,-1.19959172804
ACH-000304,-1.43382814083
ACH-000307,-1.09162661786
ACH-000308,-1.14380727707
ACH-000310,-1.20289358222
ACH-000311,-1.43203205993
ACH-000312,-1.2009517885799998
ACH-000315,-1.3769957734600002
ACH-000316,-1.22169768229
ACH-000317,-1.24140305035
ACH-000318,-1.0396026755399999
ACH-000319,-1.25722433392
ACH-000320,-0.744260546196
ACH-000322,-1.2962621626100002
ACH-000323,-1.1337356298299999
ACH-000324,-1.25960154354
ACH-000329,-1.20599578576
ACH-000330,-1.30405098055
ACH-000331,-0.978792791955
ACH-000332,-1.31390752759
ACH-000334,-1.34094135145
ACH-000335,-0.815789130763
ACH-000336,-1.3532082054700003
ACH-000337,-1.41609981741
ACH-000339,-1.26875874044
ACH-000341,-1.1337545660600001
ACH-000348,-1.45257140693
ACH-000350,-1.55058817249
ACH-000352,-1.2177707905
ACH-000356,-1.06543427543
ACH-000361,-1.2587208413700002
ACH-000362,-1.2054747439700002
ACH-000363,-1.83345126903
ACH-000364,-1.10112586794
ACH-000365,-1.26662454315
ACH-000366,-1.03208062004
ACH-000368,-0.945541139332
ACH-000374,-0.9977081479469999
ACH-000375,-1.41599531252
ACH-000376,-1.46570814973
ACH-000381,-1.11127896376
ACH-000383,-0.973490511736
ACH-000387,-1.44687755391
ACH-000389,-1.16311181831
ACH-000390,-1.0327377806
ACH-000393,-1.3236025851200002
ACH-000395,-0.910797708676
ACH-000397,-1.20038929605
ACH-000401,-1.3717452826199998
ACH-000402,-0.705362550777
ACH-000403,-1.33412265921
ACH-000404,-1.1498058790799999
ACH-000406,-1.25419889204
ACH-000407,-0.999128805007
ACH-000408,-0.770207985773
ACH-000410,-1.23809710203
ACH-000411,-1.1602232952299998
ACH-000414,-1.57347980634
ACH-000415,-1.05665307439
ACH-000416,-0.995130834405
ACH-000420,-1.34767192331
ACH-000421,-1.25201559482
ACH-000424,-1.1524692853299998
ACH-000425,-1.17473020639
ACH-000426,-1.55437129692
ACH-000427,-1.49818783129
ACH-000433,-0.956738766099
ACH-000436,-1.3743915309
ACH-000444,-1.3397137132999999
ACH-000445,-1.24462448186
ACH-000448,-1.43111197889
ACH-000450,-1.37332336431
ACH-000452,-1.17991846219
ACH-000454,-1.37977720902
ACH-000458,-1.25174517691
ACH-000459,-1.42276565402
ACH-000460,-1.26594169784
ACH-000461,-1.2595203770999999
ACH-000463,-1.20705735992
ACH-000464,-1.23899098168
ACH-000466,-1.1647865383
ACH-000467,-1.33934408317
ACH-000468,-0.910490265795
ACH-000469,-1.15646835284
ACH-000470,-1.47456487981
ACH-000471,-1.11815574273
ACH-000472,-1.36131675625
ACH-000473,-1.3693379043599998
ACH-000475,-1.10916211391
ACH-000476,-1.3061604237200002
ACH-000477,-1.28697829105
ACH-000480,-1.15795876514
ACH-000481,-1.29153604369
ACH-000483,-1.25465756842
ACH-000484,-0.861188072303
ACH-000485,-1.29694875287
ACH-000486,-1.17536719748
ACH-000487,-1.2987814621
ACH-000488,-1.1832166983
ACH-000490,-1.3291255528
ACH-000491,-1.2215027781999999
ACH-000495,-1.05124115972
ACH-000496,-1.28360496155
ACH-000499,-1.37447675896
ACH-000500,-0.914300597916
ACH-000502,-0.9959478990449999
ACH-000503,-1.14061046464
ACH-000505,-1.34411981498
ACH-000507,-1.0387202814899998
ACH-000510,-1.23784694099
ACH-000511,-1.31110250802
ACH-000512,-0.701391605045
ACH-000516,-1.31019174661
ACH-000517,-1.31573476891
ACH-000518,-1.4234451846
ACH-000520,-0.9349292411769999
ACH-000521,-0.8145368848960001
ACH-000522,-1.17779484829
ACH-000524,-1.5862329605399998
ACH-000527,-1.31164530567
ACH-000528,-1.3611531299700002
ACH-000537,-1.22160002676
ACH-000541,-1.12513608914
ACH-000542,-1.2447349370899998
ACH-000544,-1.05525549286
ACH-000545,-1.2177375178
ACH-000547,-1.26336305092
ACH-000548,-1.28410308366
ACH-000549,-1.13023089251
ACH-000550,-1.3585028562600001
ACH-000552,-1.34747639
ACH-000556,-1.05436845
ACH-000557,-1.53926170657
ACH-000570,-1.25794672082
ACH-000571,-1.19150520984
ACH-000573,-1.20325760138
ACH-000576,-1.23834839109
ACH-000580,-1.2846251680399998
ACH-000584,-0.749796987436
ACH-000585,-1.0923711027
ACH-000588,-1.33435538777
ACH-000589,-1.0
ACH-000591,-0.886198383959
ACH-000593,-1.1207747348100001
ACH-000600,-1.10401875988
ACH-000601,-1.1217712091399998
ACH-000604,-0.905351927495
ACH-000605,-1.33320615083
ACH-000606,-1.1245766363
ACH-000608,-1.3890737709999998
ACH-000614,-1.0110616928
ACH-000616,-1.14539681938
ACH-000618,-1.28093903259
ACH-000619,-0.980248696276
ACH-000620,-1.12896700546
ACH-000621,-1.27880475038
ACH-000622,-1.1437404600299999
ACH-000623,-1.05119599509
ACH-000624,-1.3503352543599998
ACH-000627,-0.7988124997759999
ACH-000630,-0.977840805307
ACH-000632,-1.43649711116
ACH-000633,-0.49716466216000005
ACH-000637,-1.0272107398499999
ACH-000638,-1.13269454924
ACH-000646,-0.918845597153
ACH-000647,-1.27976034682
ACH-000648,-1.46539291771
ACH-000649,-1.1599073617
ACH-000651,-1.21334077567
ACH-000652,-1.03662467033
ACH-000653,-1.1104786771
ACH-000657,-1.2748637588299998
ACH-000658,-1.1443390515799998
ACH-000661,-1.30432105096
ACH-000662,-0.983882153214
ACH-000663,-1.02686803199
ACH-000665,-0.8685485905120001
ACH-000671,-1.22392836431
ACH-000673,-0.716047570465
ACH-000676,-0.9349189706669999
ACH-000677,-1.4794504377700002
ACH-000681,-1.2893925551
ACH-000682,-1.07634327324
ACH-000683,-0.8101418859139999
ACH-000684,-0.685131951341
ACH-000688,-1.7895523885900002
ACH-000693,-1.03801437635
ACH-000694,-0.835585380027
ACH-000695,-1.01484139654
ACH-000696,-1.1379717031799998
ACH-000697,-0.983527886176
ACH-000699,-1.63938367652
ACH-000701,-1.3472737530399999
ACH-000706,-1.33867410786
ACH-000711,-1.0449035442399999
ACH-000713,-1.0071052155700002
ACH-000714,-1.26658511111
ACH-000718,-1.24116654479
ACH-000720,-1.2142859508200001
ACH-000721,-0.8841966701010001
ACH-000724,-1.0870519952200002
ACH-000725,-1.63914250475
ACH-000732,-1.05536749472
ACH-000734,-1.21442932365
ACH-000735,-1.10956695099
ACH-000736,-1.3838563964700001
ACH-000738,-0.982434260939
ACH-000746,-1.25697447344
ACH-000747,-0.8784877050229999
ACH-000748,-1.1661833643700001
ACH-000753,-0.9298228011570001
ACH-000756,-0.8044494720919999
ACH-000757,-1.19911591282
ACH-000758,-1.3608029464200002
ACH-000760,-1.15537616781
ACH-000763,-1.63923911492
ACH-000764,-1.26468033979
ACH-000765,-1.00205008753
ACH-000766,-1.3420240512200001
ACH-000767,-1.64555389037
ACH-000768,-1.10109970859
ACH-000769,-1.25024356566
ACH-000770,-1.34015382015
ACH-000771,-1.2831202103200001
ACH-000773,-1.13174075485
ACH-000776,-1.10060626049
ACH-000777,-1.12683271263
ACH-000778,-1.60901019181
ACH-000781,-1.14247296385
ACH-000782,-1.0775730127
ACH-000783,-1.0994786744
ACH-000784,-0.9660634295020001
ACH-000785,-1.6586823593900002
ACH-000787,-1.21637694856
ACH-000788,-1.09887296505
ACH-000791,-1.2168739231299999
ACH-000792,-1.06804227305
ACH-000794,-0.977325582018
ACH-000796,-1.09042857684
ACH-000799,-0.9260794496279999
ACH-000800,-1.21613865076
ACH-000802,-0.906316485305
ACH-000804,-1.11507086229
ACH-000805,-1.24269430477
ACH-000809,-1.1211461227700001
ACH-000810,-1.11393496995
ACH-000811,-1.14374413155
ACH-000817,-0.9388765450579999
ACH-000819,-1.1747392962799998
ACH-000820,-1.02451223276
ACH-000821,-1.8176070491
ACH-000822,-1.53842083849
ACH-000823,-0.9052763556829999
ACH-000824,-1.23459706074
ACH-000827,-1.09708803737
ACH-000829,-1.42629237287
ACH-000831,-1.04143850948
ACH-000832,-1.2737696509899998
ACH-000833,-0.937946568811
ACH-000834,-1.55600177331
ACH-000835,-1.08718094906
ACH-000836,-1.13228108145
ACH-000837,-1.15128715569
ACH-000838,-0.978797827518
ACH-000839,-0.677210070714
ACH-000840,-1.04250293142
ACH-000841,-1.03778581779
ACH-000843,-1.20376681129
ACH-000846,-1.06474761515
ACH-000847,-0.8772942030390001
ACH-000848,-1.1185590575700002
ACH-000849,-1.13578478276
ACH-000851,-1.2164155228799998
ACH-000855,-0.970872471009
ACH-000856,-1.0286785035100001
ACH-000858,-0.9662441565559999
ACH-000859,-0.763852360231
ACH-000861,-0.888123452246
ACH-000862,-1.28596916751
ACH-000865,-1.0681662108
ACH-000866,-1.5786663791600002
ACH-000867,-1.13688708213
ACH-000869,-1.04824014456
ACH-000872,-0.9545656892990001
ACH-000873,-0.904636194532
ACH-000876,-0.9085442745899999
ACH-000878,-1.04329854954
ACH-000880,-1.4167868453299999
ACH-000881,-1.34280555217
ACH-000882,-1.20784065899
ACH-000884,-1.0516003043100002
ACH-000885,-1.1993735730500001
ACH-000887,-1.0727086071
ACH-000888,-1.03651399072
ACH-000889,-0.989352867182
ACH-000890,-1.18573635457
ACH-000896,-1.05945445824
ACH-000898,-1.07289843861
ACH-000900,-1.15122075332
ACH-000901,-1.2405806679
ACH-000905,-1.3231423762799999
ACH-000906,-1.21942262805
ACH-000907,-1.21665902561
ACH-000910,-0.984958690347
ACH-000911,-1.0581883702
ACH-000912,-1.02263217655
ACH-000913,-1.1863489164399998
ACH-000915,-1.109126603
ACH-000916,-1.43547503861
ACH-000917,-1.0702914774299999
ACH-000921,-1.2611572445600001
ACH-000924,-0.9560912034990001
ACH-000926,-1.52957499967
ACH-000928,-1.3219923759799999
ACH-000929,-1.2706583772799998
ACH-000932,-1.1494775015899998
ACH-000935,-1.34564981697
ACH-000936,-1.3352465545
ACH-000937,-1.14170858005
ACH-000938,-0.8639936898080001
ACH-000939,-1.60005881513
ACH-000941,-1.03293260824
ACH-000943,-1.0378278459799999
ACH-000946,-1.3318781879600001
ACH-000947,-1.16411837112
ACH-000948,-1.4696786066
ACH-000950,-1.45630948062
ACH-000953,-0.981850424452
ACH-000957,-1.2801732264799999
ACH-000958,-1.04555215827
ACH-000960,-1.21189119542
ACH-000963,-1.21257548213
ACH-000968,-1.38070910592
ACH-000969,-1.395936703
ACH-000973,-1.03951654348
ACH-000974,-0.958990174391
ACH-000975,-0.948506681768
ACH-000976,-1.2825458545100001
ACH-000978,-1.01471286119
ACH-000980,-1.20028916014
ACH-000984,-1.0417730509799998
ACH-000986,-1.29840052092
ACH-000988,-1.04879318833
ACH-000993,-1.26312571117
ACH-000994,-1.2964813358299998
ACH-000996,-1.43608565568
ACH-001001,-1.0620025847499999
ACH-001020,-1.1586006233
ACH-001028,-0.982977403922
ACH-001031,-1.11609035099
ACH-001038,-1.0774390295
ACH-001048,-0.922610797976
ACH-001050,-1.37409461889
ACH-001053,-0.9770726752429999
ACH-001054,-1.01374439434
ACH-001061,-1.1278612767799998
ACH-001067,-1.29454806934
ACH-001075,-1.1071258609399999
ACH-001096,-1.1263272344
ACH-001128,-1.62616575744
ACH-001134,-1.14356075802
ACH-001151,-1.15650628144
ACH-001163,-1.08961269679
ACH-001164,-0.845380705008
ACH-001173,-1.11651257935
ACH-001183,-1.26105195098
ACH-001184,-0.983202808901
ACH-001190,-1.17845271962
ACH-001192,-1.14833282675
ACH-001193,-1.0772206618
ACH-001196,-1.0890158009100002
ACH-001197,-1.2943151550399998
ACH-001205,-1.1575161998799999
ACH-001211,-1.1186098296
ACH-001212,-1.3227692872799999
ACH-001228,-1.01045164733
ACH-001232,-1.04419033565
ACH-001239,-1.14345212133
ACH-001274,-0.995853181254
ACH-001275,-1.2995380451799998
ACH-001277,-1.13619941168
ACH-001278,-1.4200457328600002
ACH-001280,-1.39935107699
ACH-001283,-1.21350828084
ACH-001289,-1.30749022892
ACH-001295,-1.14917970226
ACH-001300,-1.6915308013600001
ACH-001301,-1.2557123449299998
ACH-001302,-1.1874714746700001
ACH-001303,-0.968833890409
ACH-001306,-1.0936642354600001
ACH-001318,-1.35558013334
ACH-001322,-0.968487115976
ACH-001328,-1.11761814016
ACH-001332,-0.5206250845
ACH-001333,-1.15607627146
ACH-001336,-1.11229686754
ACH-001340,-1.28005618201
ACH-001346,-1.2358321211299998
ACH-001353,-1.43268288282
ACH-001354,-1.4153588763
ACH-001367,-1.0096409347
ACH-001368,-1.33273242211
ACH-001374,-0.331407374559
ACH-001375,-1.1510660603
ACH-001377,-1.2656524234
ACH-001380,-1.06065359941
ACH-001391,-1.7336850235499999
ACH-001407,-1.0238660849899999
ACH-001408,-1.1468601230600002
ACH-001413,-1.22682022764
ACH-001430,-1.0252507916
ACH-001431,-1.36649326861
ACH-001450,-1.0000033863200002
ACH-001496,-1.37435095591
ACH-001500,-1.03025506707
ACH-001521,-0.695141111631
ACH-001523,-1.26184907945
ACH-001532,-1.24501653516
ACH-001536,-0.9717436839
ACH-001550,-1.08520968373
ACH-001552,-1.03251731513
ACH-001554,-1.2658771266700002
ACH-001645,-1.2811979796600002
ACH-001654,-1.1061662954
ACH-001715,-0.931988018045
ACH-001735,-1.01010679675
ACH-001736,-1.05827390778
ACH-001737,-1.30214663537
ACH-001740,-0.701912236136
ACH-001745,-0.996012562486
ACH-001750,-1.31916941032
ACH-001765,-0.891578188356
ACH-001956,-1.34630203524
ACH-001957,-1.3243568204
