,TP73 (7161)
ACH-000004,0.09278343040869999
ACH-000007,-0.14330612645500002
ACH-000009,-0.0665813807648
ACH-000011,-0.00451373071029
ACH-000012,-0.188768297847
ACH-000013,-0.0810588554759
ACH-000014,-0.176086693718
ACH-000015,0.404177862859
ACH-000017,-0.09459878456599999
ACH-000018,-0.539706338556
ACH-000019,0.12334538204399999
ACH-000021,0.07182709302410001
ACH-000022,-0.0768822742981
ACH-000025,-0.0734809156616
ACH-000028,0.0606056595969
ACH-000030,-0.0302920268949
ACH-000035,0.147118467239
ACH-000036,-0.153820119422
ACH-000037,-0.06993839180769999
ACH-000039,-0.159051295076
ACH-000040,-0.276029128288
ACH-000041,0.0970532264242
ACH-000042,-0.122848807203
ACH-000045,-0.328939853779
ACH-000047,-0.0602499570158
ACH-000052,0.0877633227127
ACH-000053,-0.165248115157
ACH-000054,-0.018173923087599998
ACH-000055,-0.22758071553000003
ACH-000060,-0.10671591878799999
ACH-000067,0.008522870868
ACH-000070,-0.0206522850649
ACH-000075,0.0860735862434
ACH-000078,0.284806232667
ACH-000082,-0.13185579525
ACH-000085,-0.309748363773
ACH-000086,-0.141609221899
ACH-000087,0.44995297431000003
ACH-000092,-0.10172434350500001
ACH-000095,-0.00487741645167
ACH-000097,-0.43892130241300004
ACH-000098,-0.0055097634069
ACH-000099,0.022402959447
ACH-000108,-0.306374595421
ACH-000113,-0.176107407416
ACH-000115,0.23023179971299998
ACH-000116,-0.0746742177647
ACH-000118,-0.0460762833997
ACH-000120,-0.0660962824017
ACH-000123,-0.06830473141530001
ACH-000127,-0.0771703815217
ACH-000128,-0.08944436804130002
ACH-000132,-0.246250755587
ACH-000133,0.25654675580200004
ACH-000137,0.0738486588901
ACH-000138,-0.154967973162
ACH-000142,0.0100734598538
ACH-000143,0.006952189810960001
ACH-000146,0.0882018323662
ACH-000148,-0.0432224289718
ACH-000150,-0.296000710213
ACH-000152,-0.146853520597
ACH-000153,0.032349492245099996
ACH-000159,-0.0565679071214
ACH-000160,-0.0161620701576
ACH-000163,-0.10736748672700001
ACH-000167,0.322794994433
ACH-000168,0.914037252413
ACH-000169,-0.100844414864
ACH-000178,-0.6991903111509999
ACH-000182,-0.0853356555586
ACH-000183,-0.112025651789
ACH-000188,-0.0412380013997
ACH-000189,-0.35248650344800003
ACH-000190,-0.048745219399
ACH-000198,0.0363207843435
ACH-000204,-0.09074791401799999
ACH-000206,0.0776071852846
ACH-000207,-0.347653903388
ACH-000211,0.113429819921
ACH-000215,-0.11672717263900001
ACH-000221,-0.0352416973206
ACH-000222,-0.08192586007739999
ACH-000223,-0.0029676167398399998
ACH-000226,0.21837248130999998
ACH-000227,0.0907108527421
ACH-000228,-0.162227026757
ACH-000231,0.021587002443599998
ACH-000232,0.637905847891
ACH-000233,-0.100921080634
ACH-000234,-0.015114349202299999
ACH-000235,-0.183156172316
ACH-000237,0.07033908007010001
ACH-000238,0.0819373566802
ACH-000243,0.067015755684
ACH-000244,-0.0329878464019
ACH-000246,-0.0407646885145
ACH-000248,-0.143194287523
ACH-000250,-0.14876245615
ACH-000251,0.08659892312439998
ACH-000253,-0.132392941011
ACH-000255,-0.111239798804
ACH-000256,-0.00231949567127
ACH-000257,0.060862921034800004
ACH-000258,0.206796056976
ACH-000259,0.0549391559841
ACH-000260,-0.102328187864
ACH-000261,0.112658069004
ACH-000262,-0.16788690728100003
ACH-000263,-0.301120898207
ACH-000264,0.046860171824099996
ACH-000265,0.05260547361409999
ACH-000266,-0.240585823548
ACH-000272,-0.059618504184099995
ACH-000273,-0.219373636945
ACH-000274,0.05261236587780001
ACH-000277,-0.337024349977
ACH-000278,-0.0379183541403
ACH-000279,-0.148016444059
ACH-000280,-0.0883389042035
ACH-000281,-0.6751201879800001
ACH-000288,-0.26245684484799997
ACH-000291,0.10223159623299999
ACH-000293,-0.17545847824400002
ACH-000294,0.0901603567696
ACH-000295,-0.28465250235399997
ACH-000296,-0.043593093802100004
ACH-000302,-0.113447677486
ACH-000304,-0.17569405742
ACH-000307,-0.0750460551327
ACH-000308,0.0340592702824
ACH-000310,0.203050519358
ACH-000311,-0.17716831823600002
ACH-000312,-0.292719394689
ACH-000315,-0.19569604346299999
ACH-000316,-0.23480272853700002
ACH-000317,-0.17122194072799998
ACH-000318,0.0266376624034
ACH-000319,0.0277564593865
ACH-000320,0.059799086136999996
ACH-000322,0.011711860299100001
ACH-000323,-0.27549871965
ACH-000324,0.0309524379349
ACH-000329,-0.0711885779064
ACH-000330,-0.141381799956
ACH-000331,-0.155580392578
ACH-000332,0.000438641550085
ACH-000334,-0.356192586103
ACH-000335,0.0566321067415
ACH-000336,0.00034226856574900007
ACH-000337,0.228537902205
ACH-000339,0.17319421196499998
ACH-000341,0.274643459622
ACH-000348,-0.07617403548780001
ACH-000350,0.12488523878900001
ACH-000352,0.226974558439
ACH-000356,-0.20505343939100001
ACH-000361,-0.184381759686
ACH-000362,-0.12064819320499999
ACH-000363,-0.008422662914699999
ACH-000364,-0.24767739386999998
ACH-000365,-0.058907808767599996
ACH-000366,-0.0751096441053
ACH-000368,-0.170307812793
ACH-000374,-0.08713898482820001
ACH-000375,-0.307542851103
ACH-000376,-0.023075679664
ACH-000381,0.14857008311
ACH-000383,-0.06978588960519999
ACH-000387,-0.038009991536199994
ACH-000389,0.017249507913500002
ACH-000390,-0.057422403061899996
ACH-000393,-0.150653508475
ACH-000395,-0.32430863508200003
ACH-000397,-0.12454112024
ACH-000401,0.011815436959200001
ACH-000402,-0.07200811973730001
ACH-000403,-0.185886758515
ACH-000404,-0.161413944797
ACH-000406,0.0373922706998
ACH-000407,-0.14223646953
ACH-000408,0.043641162571
ACH-000410,0.042656336881099995
ACH-000411,-0.039256623984
ACH-000414,-0.263226286186
ACH-000415,-0.123413123813
ACH-000416,-0.13738626631200002
ACH-000420,-0.185513580665
ACH-000421,-0.25145404973200003
ACH-000424,0.0316801143959
ACH-000425,-0.117395062267
ACH-000426,-0.276540907005
ACH-000427,-0.112288554425
ACH-000433,-0.105673873464
ACH-000436,-0.247521079006
ACH-000444,0.0581402549149
ACH-000445,-0.185862630305
ACH-000448,0.00325080820542
ACH-000450,0.2005455686
ACH-000452,-0.06933013448860001
ACH-000454,-0.0076037537049
ACH-000458,-0.09160217028449999
ACH-000459,-0.118202957532
ACH-000460,-0.038725718667900005
ACH-000461,-0.665342278548
ACH-000463,-0.0091726887603
ACH-000464,-0.389935813505
ACH-000466,-0.383821193587
ACH-000467,-0.0435992654585
ACH-000468,0.166482152544
ACH-000469,-0.227197619432
ACH-000470,-0.025545500918
ACH-000471,0.08250830797480001
ACH-000472,0.0869563441317
ACH-000473,0.0980500618033
ACH-000475,-0.09135793192639999
ACH-000476,-0.08338512284880001
ACH-000477,-0.15665064372
ACH-000480,-0.039586231461
ACH-000481,-0.043510391163
ACH-000483,0.0971164292543
ACH-000484,-0.378957254535
ACH-000485,0.010445627249700001
ACH-000486,-0.040158218105900007
ACH-000487,-0.123284319535
ACH-000488,-0.103619687238
ACH-000490,-0.0360171207637
ACH-000491,-0.27387743785700003
ACH-000495,0.153618364414
ACH-000496,-0.15023359457000002
ACH-000499,0.137587408848
ACH-000500,-0.541408182522
ACH-000502,-0.277596455834
ACH-000503,0.11133103480699999
ACH-000505,0.0312787304565
ACH-000507,0.045656631123199995
ACH-000510,-0.0759658124721
ACH-000511,-0.031461825474999996
ACH-000512,-0.464471974224
ACH-000516,0.179313992896
ACH-000517,0.05844297348619999
ACH-000518,-0.0119211457993
ACH-000520,0.010279671275700002
ACH-000521,-0.127078392297
ACH-000522,-0.116399064443
ACH-000524,0.29782621263799997
ACH-000527,-0.104819828716
ACH-000528,0.021103448431000003
ACH-000537,-0.028917833018400004
ACH-000541,-0.202469049425
ACH-000542,0.05165187523419999
ACH-000544,-0.172264769436
ACH-000545,0.10356162092700001
ACH-000547,-0.26144049443000006
ACH-000548,-0.0785386148105
ACH-000549,-0.274933344837
ACH-000550,-0.298727554455
ACH-000552,-0.207971934533
ACH-000556,-0.0396044693544
ACH-000557,-0.28917150261700003
ACH-000570,0.09771175764389999
ACH-000571,0.25323259348
ACH-000573,0.00411425322945
ACH-000576,0.103586487875
ACH-000580,0.029924061268799998
ACH-000584,-9.244797325900001e-05
ACH-000585,-0.254917391039
ACH-000588,-0.10632153431199999
ACH-000589,-0.0725446902372
ACH-000591,-0.0401600091269
ACH-000593,-0.00487443369745
ACH-000600,0.00683162783363
ACH-000601,-0.07269677965589999
ACH-000604,-0.19871297272100003
ACH-000605,-0.293517330503
ACH-000606,0.0811396684366
ACH-000608,-0.07959630231100001
ACH-000614,-0.141600989722
ACH-000616,-0.15924209663
ACH-000618,0.0207995184799
ACH-000619,-0.241378822568
ACH-000620,-0.28613382458299996
ACH-000621,0.00217118154572
ACH-000622,0.39550027505400004
ACH-000623,-0.07293757918110001
ACH-000624,-0.006950837035449999
ACH-000627,-0.0208849593864
ACH-000630,-0.030136124187500002
ACH-000632,-0.0851512996916
ACH-000633,-0.0722406677628
ACH-000637,0.166142260767
ACH-000638,-0.006356997710149999
ACH-000646,-0.244384925083
ACH-000647,-0.250355587665
ACH-000648,0.0142287469759
ACH-000649,-0.235488333248
ACH-000651,-0.028714965837
ACH-000652,-0.439957340333
ACH-000653,-0.30940552504700003
ACH-000657,-0.15650421763800001
ACH-000658,0.011435379322999999
ACH-000661,-0.11183233922599999
ACH-000662,0.183901328196
ACH-000663,-0.0648765267539
ACH-000665,0.100486461842
ACH-000671,0.0493278754702
ACH-000673,0.145912273711
ACH-000676,-0.014040137099999999
ACH-000677,-0.0120728109831
ACH-000681,-0.217923320927
ACH-000682,0.0122226247685
ACH-000683,-0.144563126191
ACH-000684,-0.199373888699
ACH-000688,-0.143475511556
ACH-000693,-0.047181152104
ACH-000694,-0.105308583729
ACH-000695,0.016993304219899998
ACH-000696,-0.131658184347
ACH-000697,-0.10596567055400001
ACH-000699,-0.14366708336
ACH-000701,-0.368272118543
ACH-000706,-0.0680399917521
ACH-000711,-0.069310561893
ACH-000713,-0.115717928563
ACH-000714,-0.13197560075099998
ACH-000718,0.012940574093799999
ACH-000720,-0.124304605211
ACH-000721,-0.12583218246
ACH-000724,0.222468463387
ACH-000725,-0.159276635951
ACH-000732,0.0433255455897
ACH-000734,-0.10410721289699999
ACH-000735,0.04863153667769999
ACH-000736,-0.11085809964000001
ACH-000738,-0.0742831414089
ACH-000746,-0.125167738368
ACH-000747,-0.103377459941
ACH-000748,-0.017013849069299997
ACH-000753,-0.0828107212447
ACH-000756,-0.20394923223900002
ACH-000757,-0.233199664251
ACH-000758,-0.532951707048
ACH-000760,-0.166940054446
ACH-000763,0.245012437284
ACH-000764,-0.00886222089236
ACH-000765,-0.251100611521
ACH-000766,-0.022777726249000003
ACH-000767,-0.16928666728
ACH-000768,0.206843928366
ACH-000769,0.164645137415
ACH-000770,-0.0380021045043
ACH-000771,-0.250491211201
ACH-000773,0.277683931162
ACH-000776,-0.49887303961900004
ACH-000777,-0.471923741791
ACH-000778,0.0230868538719
ACH-000781,-0.08314399833769999
ACH-000782,-0.06265963408149999
ACH-000783,-0.13633175471200001
ACH-000784,-0.08816954652839999
ACH-000785,0.136195797951
ACH-000787,-0.135906391708
ACH-000788,0.06048752865280001
ACH-000791,0.151788362448
ACH-000792,-0.12468593244100001
ACH-000794,-0.08190145543239999
ACH-000796,-0.032430539604799996
ACH-000799,-0.158240330444
ACH-000800,-0.027414992247900005
ACH-000802,-0.109272274959
ACH-000804,-0.032979517802300004
ACH-000805,-0.192163000294
ACH-000809,-0.142010789745
ACH-000810,-0.34103521265000003
ACH-000811,-0.15080451434
ACH-000817,-0.18520786125
ACH-000819,0.19987447271699998
ACH-000820,-0.510134919877
ACH-000821,0.0640750056847
ACH-000822,-0.0800562851664
ACH-000823,0.008618344359649999
ACH-000824,-0.0899821352971
ACH-000827,-0.047234503229900006
ACH-000829,0.049307137449000005
ACH-000831,-0.0014566671082899998
ACH-000832,-0.163529859718
ACH-000833,-0.209457481791
ACH-000834,-0.18782490782000003
ACH-000835,-0.0699478766784
ACH-000836,-0.0729413347898
ACH-000837,-0.0211465184454
ACH-000838,-0.14273015314
ACH-000839,-0.015383409594299999
ACH-000840,0.11166534562000001
ACH-000841,-0.14456308153
ACH-000843,-0.311523088327
ACH-000846,-0.094963249246
ACH-000847,-0.322848092495
ACH-000848,-0.190497489364
ACH-000849,-0.0935377057141
ACH-000851,-0.0640216233644
ACH-000855,0.0105722645019
ACH-000856,-0.14271857445299999
ACH-000858,-0.020905912133299998
ACH-000859,0.361879512121
ACH-000861,0.17045191239500002
ACH-000862,-0.060210331457400006
ACH-000865,-0.0633369207431
ACH-000866,-0.799045825421
ACH-000867,-0.0165491378147
ACH-000869,0.008429969285489999
ACH-000872,-0.25324976524799997
ACH-000873,-0.10581114231000001
ACH-000876,-0.23598332164000002
ACH-000878,-0.0607706322707
ACH-000880,-0.226911299603
ACH-000881,-0.124477681059
ACH-000882,-0.18036552646499998
ACH-000884,-0.190362117749
ACH-000885,-0.137670170986
ACH-000887,-0.28391555539
ACH-000888,0.043481226577199994
ACH-000889,-0.156314493203
ACH-000890,-0.010492497829
ACH-000896,-0.0978251688387
ACH-000898,-0.105315897017
ACH-000900,0.0386491185506
ACH-000901,-0.086842565178
ACH-000905,-0.189452557725
ACH-000906,-0.09313914003660001
ACH-000907,-0.170846568103
ACH-000910,-0.245649973154
ACH-000911,-0.192877656578
ACH-000912,-0.184639793869
ACH-000913,0.101879786601
ACH-000915,-0.375235769667
ACH-000916,-0.508227599581
ACH-000917,-0.15975832931199999
ACH-000921,-0.102277720514
ACH-000924,-0.170504286392
ACH-000926,-0.09756671588969999
ACH-000928,-0.18075705919399998
ACH-000929,-0.248189069965
ACH-000932,-0.07307241925819999
ACH-000935,-0.145204935676
ACH-000936,-0.172554322878
ACH-000937,-0.224576992438
ACH-000938,-0.13209432247199998
ACH-000939,0.10598120036900001
ACH-000941,0.0686574963547
ACH-000943,-0.112200434091
ACH-000946,-0.0780854961487
ACH-000947,0.0024250580271
ACH-000948,0.12141148111099999
ACH-000950,0.16776349494200002
ACH-000953,-0.284998455114
ACH-000957,-0.282447299125
ACH-000958,-0.313483414475
ACH-000960,-0.104157033059
ACH-000963,-0.15789588061899998
ACH-000968,-0.23297654664099998
ACH-000969,0.08716356667530001
ACH-000973,-0.145959411988
ACH-000974,-0.049469078567
ACH-000975,-0.142223880087
ACH-000976,0.16919993771800002
ACH-000978,0.214874929642
ACH-000980,-0.0634370167284
ACH-000984,0.11634166892799999
ACH-000986,-0.16647645252
ACH-000988,0.396615552975
ACH-000993,-0.07699957592130001
ACH-000994,-0.490529851915
ACH-000996,-0.0408093040178
ACH-001001,-0.114408357818
ACH-001020,0.10036400973
ACH-001028,0.0399675172018
ACH-001031,-0.154525266064
ACH-001038,0.102482960246
ACH-001048,-0.13235567840999998
ACH-001050,0.010146043385299999
ACH-001053,-0.06166498261680001
ACH-001054,-0.0858985912798
ACH-001061,-0.029481537699899998
ACH-001067,-0.249283097218
ACH-001075,-0.06112663250559999
ACH-001096,0.063933057676
ACH-001128,0.37037197814000006
ACH-001134,-0.11466521953
ACH-001151,0.10002275441099999
ACH-001163,-0.155441131512
ACH-001164,0.026327838634599997
ACH-001173,0.132977594694
ACH-001183,0.059058422984499995
ACH-001184,0.06484395492980001
ACH-001190,-0.0637638526102
ACH-001192,0.005959322391089999
ACH-001193,-0.466344213663
ACH-001196,-0.0419948181598
ACH-001197,0.07306469621600001
ACH-001205,-0.266588360247
ACH-001211,-0.0385724207802
ACH-001212,-0.0686427951207
ACH-001228,-0.04275069025219999
ACH-001232,0.13919446485200002
ACH-001239,-0.119254254018
ACH-001274,-0.228541672674
ACH-001275,-0.209652976097
ACH-001277,-0.09539053622160001
ACH-001278,-0.18993490763300003
ACH-001280,-0.229350113761
ACH-001283,1.06218482912
ACH-001289,0.0826130707698
ACH-001295,0.091688438355
ACH-001300,-0.0027153608170400003
ACH-001301,-0.228688059848
ACH-001302,0.0166418771773
ACH-001303,0.141915523438
ACH-001306,-0.222487083505
ACH-001318,-0.00456974994018
ACH-001322,-0.186719899989
ACH-001328,-0.222985908266
ACH-001332,0.0129938387368
ACH-001333,-0.0430545466545
ACH-001336,0.0240332802406
ACH-001340,-0.0465505148979
ACH-001346,-0.0809115861514
ACH-001353,-0.0275874732975
ACH-001354,-0.15882564411800001
ACH-001367,0.148053972079
ACH-001368,0.012359383829099999
ACH-001374,-0.008086724646120001
ACH-001375,-0.039781379493
ACH-001377,-0.130670435234
ACH-001380,-0.0957596973203
ACH-001391,-0.0561779655143
ACH-001407,0.161994791989
ACH-001408,-0.159122710454
ACH-001413,-0.061943850354800004
ACH-001430,0.00755770497762
ACH-001431,-0.18549811673099997
ACH-001450,-0.208390957253
ACH-001496,-0.0165080909884
ACH-001500,-0.145652232919
ACH-001521,0.151553255359
ACH-001523,0.08412161651789998
ACH-001532,-0.04599824123599999
ACH-001536,-0.358509273562
ACH-001550,-0.09729744568080001
ACH-001552,0.25273195982700003
ACH-001554,0.0385513378461
ACH-001645,-0.148170804656
ACH-001654,-0.25883852859
ACH-001715,-0.246582420982
ACH-001735,-0.0564191936288
ACH-001736,-0.078472069642
ACH-001737,-0.0259984491319
