,ARID1A (8289)
ACH-000004,-0.598524974595
ACH-000007,-0.709241158447
ACH-000009,0.157788532434
ACH-000011,-0.280505862735
ACH-000012,-0.382517083138
ACH-000013,-0.712147788125
ACH-000014,-0.154672362536
ACH-000015,-0.10305438846699999
ACH-000017,-0.574304429158
ACH-000018,-0.356357292981
ACH-000019,-0.378711091964
ACH-000021,-0.20260592472199998
ACH-000022,-0.34831816819300004
ACH-000025,-0.6972101977249999
ACH-000028,-0.18755292549600003
ACH-000030,-0.317709629113
ACH-000035,-0.526687559903
ACH-000036,-0.297436322885
ACH-000037,-0.188357393995
ACH-000039,-0.263544745752
ACH-000040,-0.47273615119199996
ACH-000041,0.41385150115900005
ACH-000042,-0.0466906090018
ACH-000045,-0.7134661159110001
ACH-000047,0.552006898578
ACH-000052,0.144319493473
ACH-000053,-0.398560564204
ACH-000054,-0.378453960685
ACH-000055,-0.330731664216
ACH-000060,-0.376722377627
ACH-000067,-0.277641557389
ACH-000070,-0.746125262483
ACH-000075,-0.6741002653329999
ACH-000078,-0.320050614363
ACH-000082,-0.181112386849
ACH-000085,-0.824961068778
ACH-000086,-0.360568257722
ACH-000087,-0.296762235656
ACH-000092,-0.338175336797
ACH-000095,-0.182458292126
ACH-000097,-0.27595300503000003
ACH-000098,-0.191762977724
ACH-000099,0.07842111202489999
ACH-000108,-0.0641389898463
ACH-000113,-0.727396218224
ACH-000115,-0.6797853945919999
ACH-000116,-0.304861787833
ACH-000118,-0.410337710231
ACH-000120,-0.19927801171300003
ACH-000123,-0.0695587364176
ACH-000127,-0.33980418758599995
ACH-000128,-0.5285688107450001
ACH-000132,-0.512178740434
ACH-000133,-0.7857248765029999
ACH-000137,-0.962461069493
ACH-000138,-0.302582787877
ACH-000142,0.184444044802
ACH-000143,-0.466167602754
ACH-000146,-0.529483539056
ACH-000148,0.20385961666900002
ACH-000150,-0.580524352785
ACH-000152,0.125476958069
ACH-000153,-0.42758210028300003
ACH-000159,-0.679943444465
ACH-000160,-0.122603188893
ACH-000163,-0.211465050245
ACH-000167,0.10275181198899999
ACH-000168,-0.495126447141
ACH-000169,-0.428650190444
ACH-000178,0.0106806735471
ACH-000182,-0.30054085605
ACH-000183,-1.06095044541
ACH-000188,-0.5307436632670001
ACH-000189,-0.299009084524
ACH-000190,0.0151858713805
ACH-000198,-0.321306870634
ACH-000204,-0.7984898172589999
ACH-000206,-0.37308300766099994
ACH-000207,-0.80032865478
ACH-000211,-0.305741142209
ACH-000215,0.0718061605792
ACH-000221,0.048348297976900004
ACH-000222,0.015113819846299998
ACH-000223,-0.46675379730899996
ACH-000226,-0.409429412337
ACH-000227,-0.448236348485
ACH-000228,-0.264814700568
ACH-000231,0.030510547381700004
ACH-000232,-0.267477312641
ACH-000233,-0.200368209952
ACH-000234,-0.0897420946955
ACH-000235,0.10109901398900001
ACH-000237,-0.08840284091930001
ACH-000238,-0.535566982349
ACH-000243,-0.5487550319860001
ACH-000244,-0.713335855962
ACH-000246,-0.210538020509
ACH-000248,-0.44740838797
ACH-000250,-0.17993368471500001
ACH-000251,-0.463839135715
ACH-000253,-0.552979446983
ACH-000255,-0.371999459952
ACH-000256,-0.37402017086499995
ACH-000257,-1.08837101863
ACH-000258,-0.825566443167
ACH-000259,-0.335799902548
ACH-000260,-0.251933597432
ACH-000261,-0.10088388915799999
ACH-000262,-0.49794628109300004
ACH-000263,-0.640405074001
ACH-000264,-0.407163193979
ACH-000265,-0.38429875849899997
ACH-000266,-0.0840299830951
ACH-000272,0.35440889935900005
ACH-000273,-0.40753279837800005
ACH-000274,-0.663909300074
ACH-000277,-0.165491116193
ACH-000278,-0.379747890775
ACH-000279,-0.247736801054
ACH-000280,0.37901940525
ACH-000281,-0.18805627698600003
ACH-000288,-0.793753535378
ACH-000291,0.08488570267760001
ACH-000293,-0.518481213588
ACH-000294,-0.15716542818499998
ACH-000295,-0.292473940341
ACH-000296,-0.502339939891
ACH-000302,-0.246090841814
ACH-000304,-0.530115219002
ACH-000307,-0.266529426079
ACH-000308,0.212226427187
ACH-000310,-0.336189272196
ACH-000311,-0.579959100658
ACH-000312,-0.39270183037100004
ACH-000315,0.00489524305079
ACH-000316,-0.457162643117
ACH-000317,-0.706422732168
ACH-000318,0.0029482775371299998
ACH-000319,-0.32531562221
ACH-000320,-0.343400329672
