,MT1B (4490)
ACH-000606,-0.10104923046900001
ACH-000608,-0.149209439927
ACH-000614,0.279522859533
ACH-000616,-0.253461486232
ACH-000618,-0.15538472738
ACH-000619,-0.155993862338
ACH-000620,-0.10614642131000002
ACH-000621,-0.37821053811099997
ACH-000622,0.06924331175739999
ACH-000623,-0.238440440601
ACH-000624,-0.199194164005
ACH-000627,-0.167279333354
ACH-000630,-0.0879346237817
ACH-000632,-0.19779630399599998
ACH-000633,0.0460096793008
ACH-000637,-0.231391349418
ACH-000638,-0.191477442093
ACH-000646,-0.220380515424
ACH-000647,-0.18907136009599998
ACH-000648,-0.203507778473
ACH-000649,-0.183505018321
ACH-000651,-0.16874853783399998
ACH-000652,-0.230549507236
ACH-000653,-0.13309369814000002
ACH-000657,-0.21488632387899997
ACH-000658,-0.191192795407
ACH-000661,-0.192958354789
ACH-000662,-0.37665086751599997
ACH-000663,-0.222346845862
ACH-000665,0.10845127740999999
ACH-000671,-0.14965062452
ACH-000673,-0.055538748349
ACH-000676,-0.10752081779999999
ACH-000677,-0.106429577882
ACH-000681,-0.0347571979319
ACH-000682,-0.023971634553999997
ACH-000683,-0.104262774585
ACH-000684,-0.08655311694800001
ACH-000688,-0.14125094595499998
ACH-000693,-0.0251764391894
ACH-000694,-0.117005912136
ACH-000695,0.06910545271360001
ACH-000696,0.008065765100950001
ACH-000697,-0.15569798738600002
ACH-000699,-0.0946639379507
ACH-000701,-0.13793237295299998
ACH-000706,-0.10474144363299999
ACH-000711,-0.0350267495885
ACH-000713,-0.072377317194
ACH-000714,0.0559442307149
ACH-000718,-0.102941403199
ACH-000720,-0.10813887937000001
ACH-000721,-0.0507218619251
ACH-000724,-0.45222542520099995
ACH-000725,-0.190580938176
ACH-000732,0.12397404159700001
ACH-000734,-0.05425532538930001
ACH-000735,-0.108027330802
ACH-000736,-0.190186294174
ACH-000738,-0.34696607180600003
ACH-000746,-0.16053496497300002
ACH-000747,-0.045576007100599995
ACH-000748,-0.10747389305999999
ACH-000753,-0.0981894637987
ACH-000756,-0.0827880266656
ACH-000757,-0.06602052703580001
ACH-000758,-0.619443881797
ACH-000760,-0.08866044011469999
ACH-000763,-0.26077103297299997
ACH-000764,-0.13023690318199999
ACH-000765,-0.106127323257
ACH-000766,-0.10635112866499999
ACH-000767,-0.205166999931
ACH-000768,-0.215804243819
ACH-000769,-0.259353824776
ACH-000770,-0.36894195901
ACH-000771,-0.057357668671000006
ACH-000773,-0.35139830806100003
ACH-000776,-0.19391142027199998
ACH-000777,0.0162938921425
ACH-000778,-0.319667721616
ACH-000781,-0.007677758204600001
ACH-000782,-0.0469090718989
ACH-000783,-0.208340890049
ACH-000784,-0.122784326752
ACH-000785,-0.179412719096
ACH-000787,-0.183180122517
ACH-000788,-0.07247536863939999
ACH-000791,-0.103233313438
ACH-000792,-0.159519745347
ACH-000794,-0.09169601911429999
ACH-000796,0.0
ACH-000799,-0.145108719258
ACH-000800,-0.0850105105727
ACH-000802,-0.189164964657
ACH-000804,-0.438738602667
ACH-000805,0.117297586908
ACH-000809,-0.041925276964599995
ACH-000810,-0.034283455738
ACH-000811,-0.22590066240899997
ACH-000817,-0.368216130134
ACH-000819,0.0292325484497
ACH-000820,-0.313897091591
ACH-000821,-0.07634757966289998
ACH-000822,0.0150448171713
ACH-000823,-0.06754639247550001
ACH-000824,-0.102380995563
ACH-000827,-0.07830051108830001
ACH-000829,-0.105269292895
ACH-000831,-0.155316140909
ACH-000832,-0.106639101476
ACH-000833,-0.478137904044
ACH-000834,-0.279803252651
ACH-000835,-0.037023973398300006
ACH-000836,-0.113166464118
ACH-000837,-0.046985198638699995
ACH-000838,0.0
ACH-000839,-0.0723486336088
ACH-000840,-0.459317956216
ACH-000841,-0.0567797820376
ACH-000843,0.00803218808057
ACH-000846,-0.384040077027
ACH-000847,0.0170441936207
ACH-000848,-0.046062763454599996
ACH-000849,-0.11361760870200001
ACH-000851,-0.044616399786300005
ACH-000855,-0.19374595866099997
ACH-000856,-0.150067605913
ACH-000858,-0.057531232949699994
ACH-000859,-0.0223740564489
ACH-000861,-0.235680708422
ACH-000862,0.00769270738884
ACH-000865,0.07108566086839999
ACH-000866,-0.238145168336
ACH-000867,-0.102303156996
ACH-000869,-0.192025583398
ACH-000872,-0.014869459480399999
ACH-000873,-0.0712163272755
ACH-000876,-0.135345359075
ACH-000878,0.126761779441
ACH-000880,-0.356448703256
ACH-000881,0.018838361624200002
ACH-000882,0.0172745599655
ACH-000884,0.083682705909
ACH-000885,-0.113261041175
ACH-000887,0.11080593086200001
ACH-000888,-0.239218126743
ACH-000889,-0.14478903827
ACH-000890,-0.19162019153700002
ACH-000896,-0.147672295764
ACH-000898,-0.141693993809
ACH-000900,0.0878475183338
ACH-000901,-0.253997249762
ACH-000905,-0.035832044805099994
ACH-000906,-0.185400208885
ACH-000907,-0.09881582374389998
ACH-000910,-0.21908721740200002
ACH-000911,-0.090988397498
ACH-000912,-0.015827819306900002
ACH-000913,-0.120530438883
ACH-000915,-0.250378439538
ACH-000916,-0.203625131851
ACH-000917,0.0238629072587
ACH-000921,-0.158248035058
ACH-000924,-0.14038853479
ACH-000926,-0.283272602647
ACH-000928,-0.25558751881999997
ACH-000929,0.159540904661
ACH-000932,0.0104349997595
ACH-000935,-0.137683189659
ACH-000936,-0.0934700713054
ACH-000937,-0.273664613881
ACH-000938,-0.0669971394233
ACH-000939,-0.200007073491
ACH-000941,-0.151870706436
ACH-000943,-0.23483356127500002
ACH-000946,-0.05789478861359999
ACH-000947,-0.0674297338381
ACH-000948,-0.122834962386
ACH-000950,0.0620821443881
ACH-000953,-0.26439245935100003
ACH-000957,-0.0382654815924
ACH-000958,-0.076337824022
ACH-000960,-0.164568240559
ACH-000963,-0.26724154237
ACH-000968,-0.049126262248099996
ACH-000969,-0.149490187232
ACH-000973,-0.167204590636
ACH-000974,-0.174337622143
ACH-000975,0.0100279573034
ACH-000976,-0.181929616751
ACH-000978,-0.408229252263
ACH-000980,-0.12536173155400002
ACH-000984,-0.018943381104599998
ACH-000986,-0.112614547484
ACH-000988,-0.00614986862462
ACH-000993,-0.10646589242799999
ACH-000994,-0.219774321308
ACH-000996,-0.101472161339
ACH-001001,-0.143714875207
ACH-001020,0.17588261165999997
ACH-001028,-0.054430842533099995
ACH-001031,-0.15569978734200002
ACH-001038,-0.130160553186
ACH-001048,-0.07983707254700001
ACH-001050,-0.19725971710700002
ACH-001053,0.005304439242380001
ACH-001054,-0.14779281548
ACH-001061,-0.08816979252189999
ACH-001067,0.0022826217200300003
ACH-001075,0.0364219103149
ACH-001096,-0.24871172043200002
ACH-001128,-0.0631800091896
ACH-001134,-0.179173654807
ACH-001151,-0.205669881882
ACH-001163,-0.144242594326
ACH-001164,-0.307452566104
ACH-001173,-0.102503429337
ACH-001183,-0.205322213528
ACH-001184,0.0255998975458
ACH-001190,-0.270651304019
ACH-001192,-0.21273731385699998
ACH-001193,-0.140426998053
ACH-001196,-0.052414225694699994
ACH-001197,-0.125738424408
ACH-001205,-0.146580271797
ACH-001211,-0.140867948343
ACH-001212,0.0535905679841
ACH-001228,-0.231764158527
ACH-001232,-0.0271387507632
ACH-001239,-0.122656946372
ACH-001274,-0.0978757263543
ACH-001275,-0.123205456535
ACH-001277,0.11209668574300001
ACH-001278,-0.0506484711644
ACH-001280,-0.276149974964
ACH-001283,-0.11612951822
ACH-001289,-0.331330429358
ACH-001295,-0.14767261162599998
ACH-001300,-0.202518889368
ACH-001301,0.054585277032500004
ACH-001302,-0.178954030702
ACH-001303,-0.0115779044649
ACH-001306,-0.104853828048
ACH-001318,-0.0898706399034
ACH-001322,-0.00868588979459
ACH-001328,-0.12347189284000001
ACH-001332,-0.34637684007299996
ACH-001333,-0.1414418937
ACH-001336,-0.265926748858
ACH-001340,-0.21410031355700002
ACH-001346,-0.047178437497100004
ACH-001353,-0.142535257962
ACH-001354,-0.234897780158
ACH-001367,-0.00825382760474
ACH-001368,-0.12098027050999999
ACH-001374,-0.043559911604500005
ACH-001375,-0.248794083222
ACH-001377,-0.190635523691
ACH-001380,0.008286389151850001
ACH-001391,-0.118518268057
ACH-001407,-0.222532089792
ACH-001408,-0.0585678988243
ACH-001413,-0.0419731869195
ACH-001430,-0.060970791903400004
ACH-001431,-0.050465213840500005
ACH-001450,0.20675123457199998
ACH-001496,-0.173440876215
ACH-001500,-0.0789473328527
ACH-001521,-0.15878162824
ACH-001523,-0.143125279314
ACH-001532,0.0394468117628
ACH-001536,-0.157905332742
ACH-001550,-0.131234910434
ACH-001552,-0.153885787
ACH-001554,-0.183224738882
ACH-001645,-0.0241488133061
ACH-001654,-0.183843924598
ACH-001715,-0.21615660696199998
ACH-001735,-0.674239323612
ACH-001736,-0.32969188262800003
ACH-001737,0.079924600901
ACH-001740,0.00831285065045
ACH-001745,0.116022581985
ACH-001750,-0.258644576769
ACH-001765,-0.0351949846586
ACH-001956,-0.0516104721277
ACH-001957,-0.213958783904
