,DepMap_ID
6610,ACH-000020
9397,ACH-000029
33192,ACH-000095
41574,ACH-000129
44980,ACH-000143
104358,ACH-000333
111699,ACH-000353
122914,ACH-000383
128839,ACH-000399
129296,ACH-000400
139771,ACH-000427
146832,ACH-000445
153100,ACH-000461
160968,ACH-000481
179978,ACH-000528
215150,ACH-000608
215948,ACH-000610
218637,ACH-000616
257102,ACH-000692
274653,ACH-000724
286412,ACH-000746
385022,ACH-000835
415560,ACH-000871
447151,ACH-000898
486159,ACH-000924
518546,ACH-000939
529565,ACH-000943
556739,ACH-000953
635782,ACH-000975
640074,ACH-000977
690424,ACH-000986
705127,ACH-000988
712055,ACH-000989
720816,ACH-000990
733039,ACH-000991
756900,ACH-000992
756901,ACH-000992
826142,ACH-000995
856442,ACH-000998
870611,ACH-000999
891886,ACH-001016
925259,ACH-001127
988452,ACH-001383
1057378,ACH-001650
1093254,ACH-002097
1153799,ACH-002238
1177125,ACH-002272
