,PCDHGC5 (56097)
ACH-000004,-0.10979968027499999
ACH-000007,-0.0570156842296
ACH-000009,-0.12410031082800001
ACH-000011,0.10982602836
ACH-000012,-0.00421790605823
ACH-000013,0.0596482716916
ACH-000014,-0.166974118594
ACH-000015,-0.150250988585
ACH-000017,-0.0647449139773
ACH-000018,0.19276390047699998
ACH-000019,-0.147783153992
ACH-000021,-0.0732526631718
ACH-000022,-0.144830449001
ACH-000025,-0.041177271959099995
ACH-000028,0.0737327565106
ACH-000030,-0.0110299351397
ACH-000035,-0.148687573421
ACH-000036,-0.138381063816
ACH-000037,-0.0442500929806
ACH-000039,0.0196465799498
ACH-000040,0.07512039217010001
ACH-000041,-0.178661392491
ACH-000042,-0.055552535685900004
ACH-000045,-0.162411273232
ACH-000047,0.028506435874299997
ACH-000052,0.17340945688
ACH-000053,-0.178107083396
ACH-000054,-0.124262210491
ACH-000055,0.08708749941379999
ACH-000060,0.0460463282627
ACH-000067,-0.108345957957
ACH-000070,-0.062803502774
ACH-000075,-0.120678603013
ACH-000078,0.0998003994611
ACH-000082,0.0623752462671
ACH-000085,0.039413794943
ACH-000086,-0.142442704307
ACH-000087,-0.00024157823369400002
ACH-000092,0.10497244567399999
ACH-000095,-0.051632748980999996
ACH-000097,0.0410456434645
ACH-000098,-0.045212090767700004
ACH-000099,-0.050318830987999996
ACH-000108,-0.041654400242
ACH-000113,-0.146496875309
ACH-000115,-0.30763266372299997
ACH-000116,0.026531080747799998
ACH-000118,-0.0389792281622
ACH-000120,0.102912160953
ACH-000123,-0.0495175296566
ACH-000127,-0.027955135189200002
ACH-000128,-0.18990623740200002
ACH-000132,0.0295164356005
ACH-000133,-0.0600521939285
ACH-000137,-0.0798385018686
ACH-000138,0.0554542499197
ACH-000142,0.147678459072
ACH-000143,-0.123047636094
ACH-000146,-0.12248222740499999
ACH-000148,-0.0106415645017
ACH-000150,-0.184417765572
ACH-000152,-0.179226774699
ACH-000153,-0.0544972944496
ACH-000159,0.07810351365689999
ACH-000160,-0.026282852429
ACH-000163,-0.0784755235146
ACH-000167,-0.317361681173
ACH-000168,-0.11302754677000001
ACH-000169,-0.075290493446
ACH-000178,-0.0665795517515
ACH-000182,-0.0905627910148
ACH-000183,0.013685344134500002
ACH-000188,-0.0583343999801
ACH-000189,-0.425735071963
ACH-000190,-0.07879429515030001
ACH-000198,-0.13849025725
ACH-000204,-0.045181248705599995
ACH-000206,-0.0359984202375
ACH-000207,0.0380924698452
ACH-000211,-0.0196222203459
ACH-000215,0.0352529754795
ACH-000221,-0.010832998174700001
ACH-000222,-0.106083214272
ACH-000223,-0.0585771080291
ACH-000226,-0.111213030078
ACH-000227,0.031676812419
ACH-000228,-0.249802937612
ACH-000231,-0.0998759331456
ACH-000232,-0.10060773664799999
ACH-000233,-0.126103619404
ACH-000234,-0.22246418416900002
ACH-000235,-0.0338099100019
ACH-000237,0.011685889634499999
ACH-000238,0.0822798368514
ACH-000243,-0.102490723692
ACH-000244,0.0240596889481
ACH-000246,0.019054033728499998
ACH-000248,-0.0718123640483
ACH-000250,-0.0079776860276
ACH-000251,-0.0363131364025
ACH-000253,-0.053765842767099996
ACH-000255,0.049232798932800005
ACH-000256,0.126791294798
ACH-000257,-0.0787597296754
ACH-000258,-0.122022268539
ACH-000259,0.031548754948
ACH-000260,-0.0562882107944
ACH-000261,-0.0922891669795
ACH-000262,0.007638816322850001
ACH-000263,-0.180824607793
ACH-000264,-0.10786203728
ACH-000265,0.012674113224500001
ACH-000266,-0.09692296215780001
ACH-000272,8.52979882615e-05
ACH-000273,-0.015567064589700001
ACH-000274,0.06499764014619999
ACH-000277,0.0235936264288
ACH-000278,-0.165082224192
ACH-000279,-0.07968338580569999
ACH-000280,-0.04738766513519999
ACH-000281,-0.10489512087899999
ACH-000288,0.017375701478099997
ACH-000291,-0.168936454694
ACH-000293,-0.0415837924503
ACH-000294,-0.0150825168141
ACH-000295,0.026995078023
ACH-000296,-0.0790501244345
ACH-000302,0.0654888344938
ACH-000304,-0.334212157795
ACH-000307,-0.0837733898573
ACH-000308,-0.0100722244648
ACH-000310,-0.154227035719
ACH-000311,-0.0664322316132
ACH-000312,-0.12064323290100001
ACH-000315,-0.0407960132944
ACH-000316,-0.0195848859855
ACH-000317,0.0076554160531200005
ACH-000318,0.151128682299
ACH-000319,-0.168043566651
ACH-000320,0.0936145248748
ACH-000322,0.0027745573463000004
ACH-000323,-0.0572825503522
ACH-000324,-0.05415509104309999
ACH-000329,0.0561712023331
ACH-000330,-0.162574672074
ACH-000331,-0.0832850625353
ACH-000332,-0.09424789171739999
ACH-000334,-0.23550474159
ACH-000335,-0.25182202157600003
ACH-000336,0.033289677673299996
ACH-000337,-0.153364609498
ACH-000339,-0.138088573154
ACH-000341,-0.35728885447700004
ACH-000348,-0.150752602199
ACH-000350,-0.332148622836
ACH-000352,-0.0586944291254
ACH-000356,-0.0202175908452
ACH-000361,0.05719216998380001
ACH-000362,0.00809034589966
ACH-000363,0.0306349344739
ACH-000364,0.0372392625065
ACH-000365,0.0426167400693
ACH-000366,-0.0324236742348
ACH-000368,-0.08530532156060001
ACH-000374,0.0320885886449
ACH-000375,-0.0595210801971
ACH-000376,-0.0644315758881
ACH-000381,0.10699711206
ACH-000383,-0.117521283485
ACH-000387,-0.016524519903799998
ACH-000389,0.009550452719139998
ACH-000390,-0.046735991568400005
ACH-000393,0.12341427287999998
ACH-000395,-0.0881565845638
ACH-000397,-0.034902311433300005
ACH-000401,-0.0361285636263
ACH-000402,-0.0286666254798
ACH-000403,-0.0389058102806
ACH-000404,0.193777610385
ACH-000406,-0.10183775508500001
ACH-000407,0.017237837397099998
ACH-000408,-0.0628267065508
ACH-000410,-0.007954875788489999
ACH-000411,-0.0496070585036
ACH-000414,0.09937408362289998
ACH-000415,0.0414635903102
ACH-000416,-0.10079668443800001
ACH-000420,0.00417012232181
ACH-000421,-0.134257971371
ACH-000424,-0.039510910693
ACH-000425,-0.10841537307099999
ACH-000426,0.0543188198945
ACH-000427,-0.10314737278
ACH-000433,-0.0833741112648
ACH-000436,-0.212431228951
ACH-000444,-0.063552851555
ACH-000445,0.0272123879557
ACH-000448,-0.11741777351800001
ACH-000450,-0.241325939411
ACH-000452,0.0258467037732
ACH-000454,0.009501025284049999
ACH-000458,-0.015951569252500002
ACH-000459,0.08231875872399999
ACH-000460,-0.116436093226
ACH-000461,-0.0631712489501
ACH-000463,-0.205509029062
ACH-000464,0.108081130656
ACH-000466,-0.0410838813719
ACH-000467,0.0474013524028
ACH-000468,0.00766015561091
ACH-000469,-0.162939576391
ACH-000470,0.00509635119663
ACH-000471,-0.0754450629753
ACH-000472,-0.06767609027259999
ACH-000473,-0.12282822078299999
ACH-000475,-0.0997650300939
ACH-000476,-0.023197018057599997
ACH-000477,-0.0651139594011
ACH-000480,0.18197754065000002
ACH-000481,-0.0258431269427
ACH-000483,0.022830961532
ACH-000484,-0.109327783462
ACH-000485,0.0348606980146
ACH-000486,0.11210995286900001
ACH-000487,-0.194859934491
ACH-000488,-0.04944345805980001
ACH-000490,-0.0599041947691
ACH-000491,0.048902763961
ACH-000495,0.10421305057199999
ACH-000496,0.013293595352
ACH-000499,-0.356945998951
ACH-000500,-0.167959706891
ACH-000502,-0.024557184237599998
ACH-000503,-0.292344735969
ACH-000505,-0.11186364603599999
ACH-000507,-0.10360922679
ACH-000510,-0.061565478386900005
ACH-000511,-0.2679673246
ACH-000512,-0.242770712196
ACH-000516,-0.0133511955033
ACH-000517,0.154336260982
ACH-000518,0.0605908252661
ACH-000520,-0.041900990115199994
ACH-000521,-0.00206912702755
ACH-000522,-0.0641986730399
ACH-000524,0.0197650794742
ACH-000527,-0.0325333064332
ACH-000528,-0.061626510736
ACH-000537,-0.0627848938384
ACH-000541,0.0932172731326
ACH-000542,-0.051507970152199996
ACH-000544,-0.216894742573
