,PGM2L1 (283209)
ACH-000004,0.287155496981
ACH-000007,0.11829732115399999
ACH-000009,0.171461810505
ACH-000011,0.191676148563
ACH-000012,0.0745762550853
ACH-000013,0.185959180616
ACH-000014,0.09344986770469998
ACH-000015,0.245116982102
ACH-000017,0.18401739923399998
ACH-000018,0.0495658007001
ACH-000019,0.04946991862030001
ACH-000021,0.199143241114
ACH-000022,0.186167721693
ACH-000025,0.215740106039
ACH-000028,0.19200235829300002
ACH-000030,0.10933930418099999
ACH-000035,0.12399599040999999
ACH-000036,0.135489659562
ACH-000037,0.36731798099699997
ACH-000039,0.308041495551
ACH-000040,0.23905769309099997
ACH-000041,0.08271780139519999
ACH-000042,0.046054669828
ACH-000045,0.09987814952889999
ACH-000047,0.322310041191
ACH-000052,-0.23959866599500002
ACH-000053,0.23878041583299997
ACH-000054,0.21488534258900002
ACH-000055,0.04018408636680001
ACH-000060,0.31511784043200003
ACH-000067,0.37227095179700004
ACH-000070,0.07317726148369999
ACH-000075,0.34184340197499996
ACH-000078,0.21693210432799998
ACH-000082,0.141935599572
ACH-000085,0.35590523368500004
ACH-000086,0.14037308736600002
ACH-000087,0.0606495732255
ACH-000092,0.18675891790600002
ACH-000095,0.12749948818
ACH-000097,0.167886358932
ACH-000098,0.20609350710700003
ACH-000099,0.210965282754
ACH-000108,0.0898539726244
ACH-000113,0.17084923855
ACH-000115,0.14379672599
ACH-000116,0.142946212735
ACH-000118,0.031191189893
ACH-000120,0.100513109801
ACH-000123,0.17941069116099997
ACH-000127,0.182048539817
ACH-000128,0.331300376451
ACH-000132,0.18314576139699998
ACH-000133,0.1737621893
ACH-000137,0.0709504902968
ACH-000138,0.13424301335799999
ACH-000142,-0.0234156164589
ACH-000143,0.257775941638
ACH-000146,0.261123346745
ACH-000148,0.201596530264
ACH-000150,0.24307653357099998
ACH-000152,0.17888009474
ACH-000153,0.201722288543
ACH-000159,0.166470694449
ACH-000160,0.194982196206
ACH-000163,0.25292640293900004
ACH-000167,0.6011356238600001
ACH-000168,0.09588601572410001
ACH-000169,0.074405191732
ACH-000178,0.222759672214
ACH-000182,0.17234218451699998
ACH-000183,0.0670864725294
ACH-000188,0.0712068826662
ACH-000189,0.058577837479499996
ACH-000190,0.18020723179200002
ACH-000198,-0.0073911353651599995
ACH-000204,0.015327000794899999
ACH-000206,0.34292923690300003
ACH-000207,-0.0318452448135
ACH-000211,0.125614120409
ACH-000215,0.18910948410700001
ACH-000221,0.252744800229
ACH-000222,0.307698590708
ACH-000223,0.149555140556
ACH-000226,0.165655311073
ACH-000227,-0.112048360225
ACH-000228,-0.177221916155
ACH-000231,0.176483026307
ACH-000232,0.102788001832
ACH-000233,0.153677036885
ACH-000234,0.0980998838844
ACH-000235,0.0596222032151
ACH-000237,0.14770941542500002
ACH-000238,0.30311187034299997
ACH-000243,0.17238637144900001
ACH-000244,0.295625180341
ACH-000246,0.25594863246800004
ACH-000248,0.299389874771
ACH-000250,0.12918384271400002
ACH-000251,0.122165295876
ACH-000253,0.233459818975
ACH-000255,0.167826077791
ACH-000256,-0.0236342140847
ACH-000257,0.11406822771700001
ACH-000258,0.21876589492899998
ACH-000259,-0.0039047844001100004
ACH-000260,0.137850055419
ACH-000261,0.10117974474199999
ACH-000262,0.07946769904880001
ACH-000263,0.29359407699
ACH-000264,0.157693034334
ACH-000265,0.188831582401
ACH-000266,0.0177373892145
ACH-000272,0.180914517013
ACH-000273,0.126142485734
ACH-000274,0.0708268853272
ACH-000277,0.27193903763300004
ACH-000278,0.20877973932500002
ACH-000279,0.172749157291
ACH-000280,0.14531394675
ACH-000281,0.104344980987
ACH-000288,0.172227655669
ACH-000291,0.21879042424400003
ACH-000293,0.116440817214
ACH-000294,0.00165913982847
ACH-000295,0.058236154261999996
ACH-000296,0.333134189802
ACH-000302,0.263910835839
ACH-000304,0.236550385099
ACH-000307,0.244621643999
ACH-000308,0.18307891286400002
ACH-000310,0.10006476034499999
ACH-000311,0.234321932881
ACH-000312,0.110354873656
ACH-000315,0.181248156532
ACH-000316,0.0277582985333
ACH-000317,0.158041660737
ACH-000318,0.19288253671100003
ACH-000319,0.194694344311
ACH-000320,0.14727839434599999
ACH-000322,0.261658231018
ACH-000323,0.11415666512599999
ACH-000324,0.107465577531
ACH-000329,0.158626104558
ACH-000330,0.24810676164
ACH-000331,0.212444552452
ACH-000332,0.046290444954900006
ACH-000334,0.0431521108051
ACH-000335,0.145239936766
ACH-000336,0.0766443058343
ACH-000337,0.20402816009799998
ACH-000339,0.21624290976100002
ACH-000341,0.284231769529
ACH-000348,0.246286758194
ACH-000350,0.317604514963
ACH-000352,0.11403791763599999
ACH-000356,0.08096511857739999
ACH-000361,0.17983955014199998
ACH-000362,0.0923273308965
ACH-000363,0.310579002416
ACH-000364,0.149382105195
ACH-000365,0.127624126788
ACH-000366,-0.0129564235664
ACH-000368,0.438385624298
ACH-000374,-0.0112274220102
ACH-000375,0.42040479575
ACH-000376,0.121984771156
ACH-000381,0.168041929168
ACH-000383,0.102313532852
ACH-000387,0.08546635260770001
ACH-000389,0.284029792793
ACH-000390,0.191423033944
ACH-000393,0.137982331645
ACH-000395,0.254506540977
ACH-000397,0.08427257504619999
ACH-000401,0.265502323398
ACH-000402,0.10150959023600001
ACH-000403,0.140500004694
ACH-000404,-0.279303664364
ACH-000406,0.150773476961
ACH-000407,0.120608662236
ACH-000408,0.208220601492
ACH-000410,0.19665945794
ACH-000411,0.186416513836
ACH-000414,0.0731784225278
ACH-000415,0.0981024346641
ACH-000416,0.150010154685
ACH-000420,0.266290025893
ACH-000421,0.19590697351300002
ACH-000424,0.17415531358199998
ACH-000425,0.282452202871
ACH-000426,0.24933339535000001
ACH-000427,0.294462188548
ACH-000433,0.312182074953
ACH-000436,0.105758137524
ACH-000444,0.205157174439
ACH-000445,-0.028142592727200003
ACH-000448,0.198326944257
ACH-000450,0.10998628283600001
ACH-000452,0.21634385588799998
ACH-000454,0.266274327859
ACH-000458,0.137028825829
ACH-000459,0.275865598673
ACH-000460,0.12206553402300001
ACH-000461,-0.0309888785935
ACH-000463,0.124751609498
ACH-000464,0.20588847279599998
ACH-000466,-0.011065724656599999
ACH-000467,0.205902147723
ACH-000468,0.108665306727
ACH-000469,0.14256959167199998
ACH-000470,0.00973964516421
ACH-000471,0.207080237038
ACH-000472,0.21107684468199997
ACH-000473,0.101394628238
ACH-000475,0.197891751772
ACH-000476,0.145553834105
ACH-000477,0.037259527402599996
ACH-000480,0.132194566324
ACH-000481,0.23983893401
ACH-000483,0.141510694636
ACH-000484,0.342837042668
ACH-000485,0.25434394605
ACH-000486,0.104445744342
ACH-000487,0.0046440165635299995
ACH-000488,0.20466801715
ACH-000490,0.249543030601
ACH-000491,-0.032203799808400005
ACH-000495,0.117707594053
ACH-000496,0.12032642219
ACH-000499,0.0890641566688
ACH-000500,0.52740723379
ACH-000502,0.21500525886
ACH-000503,0.0935850613308
ACH-000505,0.185463311458
ACH-000507,0.026908355180700002
ACH-000510,0.273749321854
ACH-000511,0.11659220001399999
ACH-000512,0.478269623301
ACH-000516,0.17271155247699999
ACH-000517,0.16866343538400003
ACH-000518,0.27582038353300004
ACH-000520,0.283762859195
ACH-000521,0.207541112923
ACH-000522,0.178175988119
ACH-000524,0.139177660447
ACH-000527,-0.030048161885
ACH-000528,0.17895513307
ACH-000537,0.105659173168
ACH-000541,0.252032437231
ACH-000542,0.310072923077
ACH-000544,0.138236446959
ACH-000545,0.126416134253
ACH-000547,0.280615498161
ACH-000548,-0.0854564819936
ACH-000549,0.264230411109
ACH-000550,0.187424170253
ACH-000552,0.0354541652709
ACH-000556,0.116642551502
ACH-000557,0.140296665831
ACH-000570,0.083453326954
ACH-000571,0.203461377514
ACH-000573,0.23945362783399998
ACH-000576,0.166623296468
ACH-000580,0.08428639953019999
ACH-000584,0.12494827905200001
ACH-000585,0.0417203839068
ACH-000588,0.15783325348899999
ACH-000589,0.0171939507245
ACH-000591,0.28956665970400003
ACH-000593,0.220129041404
ACH-000600,0.101023588804
ACH-000601,0.15723886042500002
ACH-000604,0.19926313741300003
ACH-000605,0.218860557086
ACH-000606,0.292918021077
ACH-000608,0.0273240178263
ACH-000614,0.23595688936200002
ACH-000616,0.195891125733
ACH-000618,0.150268869161
ACH-000619,0.150174871814
ACH-000620,0.24908511951600001
ACH-000621,0.140330269611
ACH-000622,0.160558886686
ACH-000623,0.19242333625900002
ACH-000624,0.08998493708360002
ACH-000627,0.140085332207
ACH-000630,0.0675565507929
ACH-000632,0.23191286699799998
ACH-000633,0.266523464045
ACH-000637,0.0512011090027
ACH-000638,0.0217506057443
ACH-000646,0.33224707836
ACH-000647,0.0594553163725
ACH-000648,0.203908706094
ACH-000649,0.194968818666
ACH-000651,0.129958773421
ACH-000652,0.094120249177
ACH-000653,0.123203062975
ACH-000657,0.24148920453000003
ACH-000658,0.040255304195199994
ACH-000661,0.193034111412
ACH-000662,0.306064759702
ACH-000663,-0.179750213249
ACH-000665,-0.021124645756
ACH-000671,0.140867003322
ACH-000673,0.17776766795499999
ACH-000676,0.20389605855999998
ACH-000677,0.20216396907900003
ACH-000681,0.23427877145
ACH-000682,0.199827361928
ACH-000683,0.116766445582
ACH-000684,0.132471196141
ACH-000688,0.263021557006
ACH-000693,0.155529400034
ACH-000694,0.24231903852699999
ACH-000695,0.25226729082800003
ACH-000696,0.14954291783600002
ACH-000697,0.11719860416899999
ACH-000699,0.190543351419
ACH-000701,0.170883626985
ACH-000706,0.24563124066199998
ACH-000711,0.206997036209
ACH-000713,0.145073840523
ACH-000714,0.011450177738
ACH-000718,0.275696895726
ACH-000720,0.106346534781
ACH-000721,0.208173542723
ACH-000724,0.349828874501
ACH-000725,0.07643882858289999
ACH-000732,0.122881078952
ACH-000734,0.08174465368049999
ACH-000735,0.21693303949
ACH-000736,0.248130598584
ACH-000738,0.10440786262599999
ACH-000746,0.0178831465763
ACH-000747,0.11751433425999999
ACH-000748,0.20564237480500003
ACH-000753,0.163148786139
ACH-000756,0.247888700616
ACH-000757,0.17117218607999998
ACH-000758,0.162863455533
ACH-000760,0.260614063823
ACH-000763,0.000231989250822
ACH-000764,0.24098696762699998
ACH-000765,0.114284942126
ACH-000766,0.245579883948
ACH-000767,0.197134203059
ACH-000768,0.195503072936
ACH-000769,0.09311419367239998
ACH-000770,0.140853472888
ACH-000771,0.203668779586
ACH-000773,0.278625053636
