,LLGL2 (3993)
ACH-000004,-0.276009887888
ACH-000007,-0.17661356931699998
ACH-000009,-0.31602482061500003
ACH-000011,0.36994871216499997
ACH-000012,-0.23569378682199998
ACH-000013,-0.0338383031159
ACH-000014,0.0638590302708
ACH-000015,0.144507334881
ACH-000017,-0.432311714349
ACH-000018,0.072939291727
ACH-000019,-0.300095011723
ACH-000021,-0.0361118410572
ACH-000022,-0.244949196482
ACH-000025,0.129455138321
ACH-000028,-0.0818322667021
ACH-000030,0.21328252285500002
ACH-000035,-0.15197002221300002
ACH-000036,0.017805233145099998
ACH-000037,0.19743990570999997
ACH-000039,0.19050122887600002
ACH-000040,-0.14003869829399998
ACH-000041,-0.0541952173357
ACH-000042,-0.127161340165
ACH-000045,-0.0372165481822
ACH-000047,-0.0874462454986
ACH-000052,-0.018844589930400002
ACH-000053,-0.117677042102
ACH-000054,-0.195908240932
ACH-000055,-0.0388342775389
ACH-000060,0.112784834177
ACH-000067,-0.0323150613178
ACH-000070,0.0836471836483
ACH-000075,-0.09242875767830001
ACH-000078,-0.242752324816
ACH-000082,-0.0444091945347
ACH-000085,-0.650683757336
ACH-000086,0.0160526598826
ACH-000087,-0.0346446304518
ACH-000092,-0.0243389273066
ACH-000095,-0.015629761814
ACH-000097,-0.0660418343345
ACH-000098,0.0217986911897
ACH-000099,-0.0149403140501
ACH-000108,-0.189300942797
ACH-000113,0.144950601458
ACH-000115,-0.240260959936
ACH-000116,0.10901207089000002
ACH-000118,-0.180187240447
ACH-000120,-0.280438714734
ACH-000123,0.0571825030735
ACH-000127,-0.126598495044
ACH-000128,0.000663034751276
ACH-000132,-0.325397622324
ACH-000133,0.08211861491330001
ACH-000137,0.149487282192
ACH-000138,-0.115277655396
ACH-000142,-0.076360179937
ACH-000143,0.051911074267
ACH-000146,-0.06771281803859999
ACH-000148,-0.140660730231
ACH-000150,-0.145680614854
ACH-000152,-0.11256862060100001
ACH-000153,-0.153702381428
ACH-000159,0.049717281160199994
ACH-000160,-0.000747875512246
ACH-000163,-0.20476077684900001
ACH-000167,0.04437972423219999
ACH-000168,-0.104837797066
ACH-000169,0.0748200861756
ACH-000178,0.037650682034199995
ACH-000182,-0.0120229477584
ACH-000183,0.0122357211297
ACH-000188,-0.0191611280061
ACH-000189,-0.5240952362879999
ACH-000190,-0.0232976825861
ACH-000198,0.00423425565111
ACH-000204,0.0973186877644
ACH-000206,0.0799352533273
ACH-000207,-0.210707871534
ACH-000211,-0.0568779796425
ACH-000215,-0.126500930947
ACH-000221,-0.0207962605154
ACH-000222,0.06190670487509999
ACH-000223,-0.13547541855999998
ACH-000226,-0.10515404445599999
ACH-000227,0.024682398184599996
ACH-000228,0.00857421933127
ACH-000231,-0.058958697076
ACH-000232,0.0986762079871
ACH-000233,-0.119808389178
ACH-000234,0.269551040754
