,SLC2A4RG (56731)
ACH-000004,0.00608636030441
ACH-000007,0.27215126609900003
ACH-000009,-0.180058066772
ACH-000011,0.038391952513900006
ACH-000012,0.105424692309
ACH-000013,0.033896604717200005
ACH-000014,-0.000710225765379
ACH-000015,0.160013360318
ACH-000017,-0.240214074204
ACH-000018,0.10354255964
ACH-000019,-0.0817766009485
ACH-000021,0.08489296415349999
ACH-000022,-0.0027048419704899995
ACH-000025,0.169055147071
ACH-000028,-0.0674527831305
ACH-000030,-0.026934934735300002
ACH-000035,0.08393301502900001
ACH-000036,0.039331458660699994
ACH-000037,-0.047252223171100005
ACH-000039,0.233311454117
ACH-000040,0.0835338747812
ACH-000041,0.0513403732448
ACH-000042,-0.00032878011124199997
ACH-000045,-0.050869666100199995
ACH-000047,-0.0889824918392
ACH-000052,0.035854778521
ACH-000053,0.11321754909399999
ACH-000054,-0.0970199596758
ACH-000055,0.009438221742870002
ACH-000060,0.10001114453099999
ACH-000067,0.0257856114046
ACH-000070,0.021106668056000002
ACH-000075,-0.0115191372638
ACH-000078,-0.25041643086599996
ACH-000082,0.0111682526078
ACH-000085,0.046603978592300005
ACH-000086,0.09665055883539998
ACH-000087,-0.00853575956211
ACH-000092,0.0691079179056
ACH-000095,0.105977758773
ACH-000097,-0.06903239772589999
ACH-000098,0.271072864406
ACH-000099,-0.258058237882
ACH-000108,-0.147710208189
ACH-000113,-0.0160596503393
ACH-000115,0.0979444838746
ACH-000116,0.158845764023
ACH-000118,0.08406899549910002
ACH-000120,-0.159060746336
ACH-000123,0.141040680471
ACH-000127,-0.00502769384714
ACH-000128,-0.0061913830999500005
ACH-000132,-0.09365431725050001
ACH-000133,-0.0831806481547
ACH-000137,0.160924732032
ACH-000138,0.135233687135
ACH-000142,0.00554736412362
ACH-000143,0.025720086820900004
ACH-000146,0.294780303817
ACH-000148,0.0864709436908
ACH-000150,0.0976782330659
ACH-000152,0.167377088365
ACH-000153,-0.056492149877000006
ACH-000159,0.026018396403200004
ACH-000160,-0.125235228729
ACH-000163,0.23231212793699998
ACH-000167,0.273041526847
ACH-000168,0.143226021134
ACH-000169,-0.012713819559899999
ACH-000178,-0.0769859957339
ACH-000182,-0.0570817626351
ACH-000183,-0.0467423823086
ACH-000188,-0.0282831998044
ACH-000189,0.030598024070099997
ACH-000190,0.23689214284600002
ACH-000198,0.011305881047200001
ACH-000204,-0.22755918571999997
ACH-000206,0.151037562554
ACH-000207,-0.168330728629
ACH-000211,-0.0113096181365
ACH-000215,0.103945582072
ACH-000221,-0.056109538502000005
ACH-000222,0.298632681618
ACH-000223,-0.17651432243299997
ACH-000226,0.0301685616819
ACH-000227,0.140646213807
ACH-000228,-0.257222416902
ACH-000231,-0.0247564466396
ACH-000232,0.059867081278800006
ACH-000233,0.030878950772599997
ACH-000234,-0.157776327779
ACH-000235,-0.0125706693359
ACH-000237,0.00743844283939
ACH-000238,0.0163983761969
ACH-000243,0.0411673768908
ACH-000244,-0.0974029454425
ACH-000246,-0.0174417948312
ACH-000248,-0.0076084845594
ACH-000250,-0.034756736342899996
ACH-000251,-0.0802163756201
ACH-000253,0.021424965415500003
ACH-000255,0.183911779277
ACH-000256,-0.33040491343
ACH-000257,0.10947442288899999
ACH-000258,-0.08679288707669999
ACH-000259,-0.109737120031
ACH-000260,-0.0666834031716
ACH-000261,0.07942009865210001
ACH-000262,0.018319646832000002
ACH-000263,-0.060899793651099994
ACH-000264,0.017600230586400003
ACH-000265,0.146223434947
ACH-000266,0.0443917634715
ACH-000272,-0.09503326316880001
ACH-000273,0.0830127233185
ACH-000274,0.0166454943353
ACH-000277,-0.735501406808
ACH-000278,-0.0717437414718
ACH-000279,0.182416988301
ACH-000280,0.101226220053
ACH-000281,0.025292602620200003
ACH-000288,-0.0278272578929
ACH-000291,-0.11339740511
ACH-000293,0.17453755516
ACH-000294,-0.010919138775799999
ACH-000295,0.030508428754699998
ACH-000296,-0.09957310783839998
ACH-000302,0.0752884284556
ACH-000304,-0.120727614355
ACH-000307,0.00919770419274
ACH-000308,-0.11720759822999999
ACH-000310,-0.0245380521001
ACH-000311,0.203853973704
ACH-000312,-0.018789704919000002
ACH-000315,-0.125653068072
ACH-000316,-0.00430678564436
ACH-000317,-0.072863182919
ACH-000318,0.0359077511809
ACH-000319,0.015237717149200001
ACH-000320,0.038800304853800004
ACH-000322,-0.354993488548
ACH-000323,-0.043512936065300004
ACH-000324,-0.05558376771509999
ACH-000329,-0.0688959496661
ACH-000330,-0.0952478251684
ACH-000331,0.07539893521839999
ACH-000332,-0.0336728521071
ACH-000334,-0.0137944348376
ACH-000335,0.219607238871
ACH-000336,-0.0564275388849
ACH-000337,0.0691013923688
ACH-000339,0.022304135082099996
ACH-000341,-0.20500862865400002
ACH-000348,-0.045001481004099994
ACH-000350,0.0430783226412
ACH-000352,-0.278559887324
ACH-000356,0.243154142802
ACH-000361,-0.116100651444
ACH-000362,0.049284369905
ACH-000363,-0.173720525116
ACH-000364,0.26041390630100003
ACH-000365,-0.028565667538400005
ACH-000366,0.09410258006729999
ACH-000368,0.248976846475
ACH-000374,0.166830473275
ACH-000375,0.248510773637
ACH-000376,-0.036130843915900004
ACH-000381,-0.00787413966831
ACH-000383,-0.0293296097309
ACH-000387,0.19549721782200002
ACH-000389,-0.12164688602700001
ACH-000390,0.272309132529
ACH-000393,0.253108575861
ACH-000395,-0.350333739524
ACH-000397,-0.228478323988
ACH-000401,-0.0109409680861
ACH-000402,0.049517304479999996
ACH-000403,-0.177955025085
ACH-000404,0.0559901560035
ACH-000406,0.0792997007219
ACH-000407,-0.123148353755
ACH-000408,-0.31501970804
ACH-000410,0.0491847926721
ACH-000411,-0.193034835774
ACH-000414,0.0733497153032
ACH-000415,0.264593994778
ACH-000416,0.0475178045639
ACH-000420,-0.25634308645599996
ACH-000421,-0.032749655880400005
ACH-000424,-0.149355422479
ACH-000425,-0.0792226689785
ACH-000426,0.137204804307
ACH-000427,-0.28813891213599996
ACH-000433,0.164408182269
ACH-000436,-0.0936994436044
ACH-000444,-0.0562976619329
ACH-000445,-0.0342340210543
ACH-000448,-0.051358556610500004
ACH-000450,0.0938974065058
ACH-000452,-0.07969159008160001
ACH-000454,0.0388175482158
ACH-000458,0.026850493226400002
ACH-000459,0.0710071777774
ACH-000460,-0.0681027533974
ACH-000461,-0.067582177408
ACH-000463,0.0297324817187
ACH-000464,-0.12728230518
ACH-000466,-0.148165054513
ACH-000467,-0.21049465324299999
ACH-000468,0.160024524199
ACH-000469,-0.12172825820800001
ACH-000470,-0.042616976551
ACH-000471,-0.04953169634330001
ACH-000472,-0.07152794753069999
ACH-000473,-0.136473045402
ACH-000475,-0.022009706298500003
ACH-000476,-0.0703487028081
ACH-000477,-0.23510339238800002
ACH-000480,-0.0582838415066
ACH-000481,0.0009517772793760001
ACH-000483,0.173729659159
ACH-000484,-0.11470773435699999
ACH-000485,-0.08545145587360001
ACH-000486,-0.30138934903700004
ACH-000487,0.08371132083260001
ACH-000488,-0.032254615505300004
ACH-000490,0.148424275297
ACH-000491,-0.0135780809143
ACH-000495,-0.165485090613
ACH-000496,0.0778839245197
ACH-000499,-0.0199282721812
ACH-000500,-0.030098713593799998
ACH-000502,0.111526871949
ACH-000503,0.4296638462100001
ACH-000505,0.0368897019853
ACH-000507,0.124128146328
ACH-000510,0.0348558639834
ACH-000511,-0.113265536145
ACH-000512,0.013576106203499999
ACH-000516,0.050588885787699996
ACH-000517,-0.07742445915730001
ACH-000518,0.0747863224072
ACH-000520,-0.125367075927
ACH-000521,0.023796344377799997
ACH-000522,0.00919068498381
ACH-000524,0.136873554966
ACH-000527,0.019957815651599996
ACH-000528,-0.054356153727099996
ACH-000537,-0.0304636899728
ACH-000541,0.010121324214
ACH-000542,0.0094465550106
ACH-000544,-0.0018600293791599999
ACH-000545,0.213747633446
ACH-000547,-0.139630489
ACH-000548,-0.160822942478
ACH-000549,-0.09284075304739998
ACH-000550,0.12340317246200001
ACH-000552,0.134715352741
ACH-000556,0.0546664127977
ACH-000557,0.014856865624200001
ACH-000570,-0.11096514430099999
ACH-000571,-0.0729997609645
ACH-000573,0.0207050973944
ACH-000576,0.06591317246730001
ACH-000580,-0.07515302634860001
ACH-000584,0.059483708500300006
ACH-000585,0.09917147999430001
ACH-000588,0.132046690392
ACH-000589,0.00230922380999
ACH-000591,-0.0701500416063
ACH-000593,0.06876005136010001
ACH-000600,0.0472186321611
ACH-000601,-0.01481803041
ACH-000604,-0.18261788449299998
ACH-000605,-0.0236699241287
ACH-000606,0.144196911894
ACH-000608,-0.0310862745444
ACH-000614,-0.0996689410764
ACH-000616,-0.0694002843765
ACH-000618,0.012089609332299998
ACH-000619,0.0786508431167
ACH-000620,-0.0539151310937
ACH-000621,0.235251704461
ACH-000622,0.059457309021699996
ACH-000623,-0.0178437887854
ACH-000624,-0.0448274472726
ACH-000627,-0.0312647495967
ACH-000630,0.19104639183400002
ACH-000632,-0.0473723117451
ACH-000633,-0.26395165292399997
ACH-000637,-0.17490281784400002
ACH-000638,0.192133610434
ACH-000646,-0.479495112843
ACH-000647,0.022085532185200003
ACH-000648,0.22918167447700002
ACH-000649,-0.0559790373281
ACH-000651,0.0396306221081
ACH-000652,-0.204964020603
ACH-000653,-0.0196922414799
ACH-000657,0.0652484578957
ACH-000658,0.0723899325584
ACH-000661,0.125291919327
ACH-000662,-0.21507654353300001
ACH-000663,0.0760902396615
ACH-000665,0.0211682053486
ACH-000671,0.123959800159
ACH-000673,0.00595993579853
ACH-000676,-0.0202427861242
ACH-000677,0.0718928098092
ACH-000681,-0.029777855067199998
ACH-000682,0.031700775353200004
ACH-000683,0.0612903838734
ACH-000684,-0.0755732233791
ACH-000688,0.10192353411499999
ACH-000693,0.0493609690089
ACH-000694,0.063767258861
ACH-000695,-0.235374173194
ACH-000696,-0.0359252043608
ACH-000697,-0.0678672295503
ACH-000699,-0.0157738940713
ACH-000701,0.0647255054196
ACH-000706,0.09840009481510001
ACH-000711,-0.0469383114245
ACH-000713,0.190808558429
ACH-000714,0.0167374557473
ACH-000718,-0.09597446418569999
ACH-000720,0.0691401222093
ACH-000721,0.034969779835
ACH-000724,0.227370087634
ACH-000725,0.148646134934
ACH-000732,0.09479052315349999
ACH-000734,-0.0567202935818
ACH-000735,-0.0367342054564
ACH-000736,0.0872840199447
ACH-000738,-0.179048869185
ACH-000746,0.0677363213093
ACH-000747,0.046463637493000004
ACH-000748,0.00403916418196
ACH-000753,0.174845866459
ACH-000756,0.0394863231265
ACH-000757,0.267394080924
ACH-000758,-0.06268308764069999
ACH-000760,-0.18146837943799998
ACH-000763,0.378511581022
ACH-000764,-0.143996248415
ACH-000765,0.023115244756200002
ACH-000766,0.182081114234
ACH-000767,0.024397066052099996
ACH-000768,0.06477216126419999
ACH-000769,0.06426312682930001
ACH-000770,0.10848229899
ACH-000771,-0.14548691374199998
ACH-000773,-0.044723048727900006
ACH-000776,0.030873309015599995
ACH-000777,0.10066982805
ACH-000778,-0.0290091739607
ACH-000781,-0.00236586215279
ACH-000782,0.10126638557600001
ACH-000783,-0.0169993970248
ACH-000784,0.0715530451414
ACH-000785,0.0770752986746
ACH-000787,0.0550530636137
ACH-000788,0.0414430173246
ACH-000791,-0.07268968604619999
ACH-000792,0.125105718192
ACH-000794,0.0268103388499
ACH-000796,-0.150124300174
ACH-000799,-0.145877308473
ACH-000800,0.084546036319
ACH-000802,-0.013858933063999998
ACH-000804,-0.011363954195100001
ACH-000805,-0.366488641632
ACH-000809,-0.0932128219556
ACH-000810,0.230500061756
ACH-000811,-0.0886566928287
ACH-000817,0.135734718709
ACH-000819,0.0580711326908
ACH-000820,0.0053351507642499995
ACH-000821,-0.09741690176310001
ACH-000822,-0.08554053824560001
ACH-000823,-0.0350686935013
ACH-000824,-0.142124074726
ACH-000827,-0.12051166538
ACH-000829,0.0449334070525
ACH-000831,0.0945345355273
ACH-000832,-0.06667037702430001
ACH-000833,0.13883523933
ACH-000834,0.10442946998
ACH-000835,-0.0337528496325
ACH-000836,0.040151588942699996
ACH-000837,-0.059270477971400004
ACH-000838,0.150329384159
ACH-000839,0.0297188029259
ACH-000840,-0.0474619780289
ACH-000841,0.25827291323
ACH-000843,-0.150620736186
ACH-000846,-0.0605857111768
ACH-000847,-0.0493046015346
ACH-000848,-0.0809506830492
ACH-000849,0.12159060966299999
ACH-000851,-0.42474398204499997
ACH-000855,-0.0294712617337
ACH-000856,0.125891590754
ACH-000858,-0.09793982035489998
ACH-000859,-0.052669499922400005
ACH-000861,-0.22152520712499998
ACH-000862,0.0212758143566
ACH-000865,-0.0418972284605
ACH-000866,0.105574254079
ACH-000867,0.206136620033
ACH-000869,-0.00891550303153
ACH-000872,0.13039522437
ACH-000873,0.107085748142
ACH-000876,-0.07895412484360001
ACH-000878,-0.0847327069799
ACH-000880,-0.0307857375011
ACH-000881,0.122567241845
ACH-000882,-0.151185466169
ACH-000884,-0.0422085480049
ACH-000885,-0.031634006896900005
ACH-000887,0.061162139767500005
ACH-000888,-0.0776689785486
ACH-000889,0.130373972353
ACH-000890,0.0561833429101
ACH-000896,0.122490279462
ACH-000898,-0.0708671750998
ACH-000900,-0.0600017423662
ACH-000901,0.06872435298139999
ACH-000905,-0.09296793666480001
ACH-000906,0.119939006514
ACH-000907,-0.116528238565
ACH-000910,-0.046537290723199995
ACH-000911,-0.11403536548
ACH-000912,0.0424960176193
ACH-000913,0.071842587032
ACH-000915,0.0847226950808
ACH-000916,0.29896736026299997
ACH-000917,-0.023001054487099996
ACH-000921,-0.19863631028499998
ACH-000924,-0.0628107838146
ACH-000926,0.08954875957630001
ACH-000928,0.13054325214
ACH-000929,-0.153885311228
ACH-000932,0.10656124292500001
ACH-000935,-0.16355641340399998
ACH-000936,-0.000567292022591
ACH-000937,0.0263487774579
ACH-000938,0.14477969215999997
ACH-000939,0.0321134373752
ACH-000941,0.0483649741078
ACH-000943,0.0687293573014
ACH-000946,-0.0494479402771
ACH-000947,0.0595826271955
ACH-000948,-0.20223729605300003
ACH-000950,0.24109811788199997
ACH-000953,3.07455124455e-05
ACH-000957,0.149064383443
ACH-000958,-0.04427649403
ACH-000960,0.0324021641019
ACH-000963,0.15036155949899999
ACH-000968,0.139455626213
ACH-000969,0.0336581371847
ACH-000973,-0.185044083015
ACH-000974,0.0780889206173
ACH-000975,0.12297287933599998
ACH-000976,0.00011400509785
ACH-000978,-0.055442491449699996
ACH-000980,-0.06543707071430001
ACH-000984,-0.274578226423
ACH-000986,0.0104201529698
ACH-000988,0.263046512738
ACH-000993,-0.26855175778
ACH-000994,-0.143295815095
ACH-000996,-0.055594277816500004
ACH-001001,0.136356174147
ACH-001020,-0.11082966441
ACH-001028,0.00794289989452
ACH-001031,-0.00781547858673
ACH-001038,-0.17899205161600001
ACH-001048,0.117705917312
ACH-001050,-0.16708447812000002
ACH-001053,0.16816267005199997
ACH-001054,-0.055637619790900004
ACH-001061,-0.0539465418888
ACH-001067,0.07495573786710001
ACH-001075,0.107037613931
ACH-001096,0.146154951422
ACH-001128,0.037868333747300004
ACH-001134,0.0363375133819
ACH-001151,-0.0284849281128
ACH-001163,-0.114249872924
ACH-001164,-0.233363757081
ACH-001173,-0.0421390282471
ACH-001183,-0.057513365891899995
ACH-001184,-0.056481834477399996
ACH-001190,0.102172911278
ACH-001192,0.0945139553421
ACH-001193,0.371756735331
ACH-001196,-0.136066170711
ACH-001197,-0.12321276856499999
ACH-001205,0.009326454746219999
ACH-001211,0.16063539759
ACH-001212,-0.1670777847
ACH-001228,-0.153033905194
ACH-001232,0.0262194429133
ACH-001239,-0.180076664659
ACH-001274,0.212842980969
ACH-001275,-0.104463817492
ACH-001277,-0.135554896529
ACH-001278,-0.0026989238683800005
ACH-001280,0.07040047376110001
ACH-001283,-0.05560880446219999
ACH-001289,-0.155465835473
ACH-001295,0.053627266090299996
ACH-001300,0.0465950303175
ACH-001301,-0.0897759462379
ACH-001302,-0.0633762430266
ACH-001303,-0.195823100636
ACH-001306,-0.11788813590999998
ACH-001318,0.112433994582
ACH-001322,0.0811733381542
ACH-001328,-0.041885008602699995
ACH-001332,0.166592168461
ACH-001333,-0.248485596219
ACH-001336,0.21894429400499998
ACH-001340,0.0517399049723
ACH-001346,-0.0570265491629
ACH-001353,0.07596536147749999
ACH-001354,0.06312900659699999
ACH-001367,0.188372476879
ACH-001368,0.040877070731099995
ACH-001374,0.0722055556196
ACH-001375,-0.148102402266
ACH-001377,-0.125086365926
ACH-001380,0.0165927982925
ACH-001391,0.07504616988480001
ACH-001407,0.155930446961
ACH-001408,0.12345333334799999
ACH-001413,-0.17361664029399998
ACH-001430,0.131783056761
ACH-001431,0.10307777351900001
ACH-001450,0.0929590401527
ACH-001496,0.0852549825853
ACH-001500,0.016932599208200002
ACH-001521,0.215475851085
ACH-001523,-0.0247714760228
ACH-001532,-0.0668536483015
ACH-001536,0.0179591145512
ACH-001550,0.0349755389153
ACH-001552,-0.086002497283
ACH-001554,0.185796147879
ACH-001645,-0.00645019991487
ACH-001654,0.038098210697699995
ACH-001715,-0.33492877683899996
ACH-001735,0.00243228134411
ACH-001736,-0.215611662586
ACH-001737,0.277611002531
ACH-001740,0.113293606327
ACH-001745,-0.0100207903401
ACH-001750,-0.0278368732267
ACH-001765,0.07097705930760001
ACH-001956,-0.07322589803639999
ACH-001957,-0.12296063917099999
