,LCOR (84458)
ACH-000004,-0.0447398944505
ACH-000007,0.386715837298
ACH-000009,-0.129686871657
ACH-000011,0.189117035103
ACH-000012,-0.0816277729829
ACH-000013,0.0956894335309
ACH-000014,0.016297284505300002
ACH-000015,0.143902044334
ACH-000017,0.1973708632
ACH-000018,0.317586431881
ACH-000019,0.13946234378699998
ACH-000021,0.162950163905
ACH-000022,0.201956708342
ACH-000025,0.123201297304
ACH-000028,0.14935731667899999
ACH-000030,0.19504057602299998
ACH-000035,0.0190083989428
ACH-000036,0.160352675891
ACH-000037,0.104870252675
ACH-000039,-0.00533440517631
ACH-000040,0.120893973246
ACH-000041,0.10451257218599999
ACH-000042,-0.115195717834
ACH-000045,0.106416512206
ACH-000047,0.29158196231
ACH-000052,0.321877348042
ACH-000053,0.073317083332
ACH-000054,0.163054078689
ACH-000055,0.24280899432599998
ACH-000060,0.36934318900799995
ACH-000067,0.103607878282
ACH-000070,0.028739965192999997
ACH-000075,0.379001624315
ACH-000078,-0.0243469482957
ACH-000082,0.301109445371
ACH-000085,-0.0507269343927
ACH-000086,0.0341377462469
ACH-000087,0.176545310687
ACH-000092,0.276527855696
ACH-000095,0.11949921441400001
ACH-000097,0.0802379622487
ACH-000098,0.027344398614
ACH-000099,0.112528441319
ACH-000108,-0.13545433248
ACH-000113,0.0794706361081
ACH-000115,0.00389903346835
ACH-000116,0.10973275535900001
ACH-000118,0.0579644443455
ACH-000120,0.12763735448799998
ACH-000123,-0.00256461800903
ACH-000127,0.112570521047
ACH-000128,0.06979268190660001
ACH-000132,0.29287505643
ACH-000133,0.155898128136
ACH-000137,0.17318359711599998
ACH-000138,-0.2908905649
ACH-000142,0.013456857436600002
ACH-000143,0.184987995115
ACH-000146,0.0657977831637
ACH-000148,-0.120428588278
ACH-000150,0.035338573973400005
ACH-000152,0.0365009033259
ACH-000153,0.036492936779400006
ACH-000159,-0.0048921612816
ACH-000160,0.100474220122
ACH-000163,0.0071705083346499995
ACH-000167,0.170508969333
ACH-000168,-0.0120244421119
ACH-000169,-0.28924757285
ACH-000178,0.0635040620142
ACH-000182,0.157370969753
ACH-000183,-0.0266458493596
ACH-000188,0.192824628937
ACH-000189,0.25553988258
ACH-000190,-0.129012391619
ACH-000198,0.194852907971
ACH-000204,0.302368017012
ACH-000206,-0.0964147874241
ACH-000207,0.0258112865815
ACH-000211,0.115907659007
ACH-000215,0.14541229218
ACH-000221,0.283935907353
ACH-000222,-0.146984118102
ACH-000223,0.0404907319435
ACH-000226,0.053882106348900005
ACH-000227,-0.116972596676
ACH-000228,-0.0801791684419
ACH-000231,0.163830261875
ACH-000232,0.0805411078567
ACH-000233,0.121731083089
ACH-000234,0.07378342531610001
ACH-000235,0.197807995035
ACH-000237,0.14154985029699998
ACH-000238,0.0814067696446
ACH-000243,0.0455055196803
ACH-000244,0.222998175662
ACH-000246,0.0166069966627
ACH-000248,0.07459262052639999
ACH-000250,-0.0369062421973
ACH-000251,0.10325650728599998
ACH-000253,0.0233356546932
ACH-000255,0.04368513282380001
ACH-000256,0.19627782225
ACH-000257,-0.208390559938
ACH-000258,0.303967914675
ACH-000259,0.0243370621599
ACH-000260,0.149072642578
ACH-000261,0.102258488432
ACH-000262,-0.07382269271889999
ACH-000263,0.123143237775
ACH-000264,0.045466312375400005
ACH-000265,0.04574498336519999
ACH-000266,0.442015533567
ACH-000272,0.07128379242380001
ACH-000273,0.15069255261
ACH-000274,0.141722030318
ACH-000277,0.105728237589
ACH-000278,0.22981870773000002
ACH-000279,0.131938709946
ACH-000280,0.256317782883
ACH-000281,0.0157898457746
ACH-000288,0.194302470525
ACH-000291,0.125697059165
ACH-000293,0.11809300242799999
ACH-000294,0.188606533842
ACH-000295,-0.211521579912
ACH-000296,0.0937544872345
ACH-000302,0.12409329479499999
ACH-000304,0.516238194359
ACH-000307,0.012589270578100002
ACH-000308,0.018237236650200002
ACH-000310,-0.09392509887360001
ACH-000311,-0.015475989799600002
ACH-000312,0.09507821638240001
ACH-000315,0.276491809788
ACH-000316,0.210967639454
ACH-000317,-0.047664859691000004
ACH-000318,-0.0872498238752
ACH-000319,0.09138625536100001
ACH-000320,-0.122833037356
ACH-000322,0.0950846081419
ACH-000323,0.020603742403
ACH-000324,-0.0192915033254
ACH-000329,0.159477355722
ACH-000330,0.136155376679
ACH-000331,0.172344523512
ACH-000332,-0.22431165267900002
ACH-000334,-0.0600184531504
ACH-000335,0.119311302434
ACH-000336,0.217608045194
ACH-000337,0.0297489092416
ACH-000339,0.10827695271
ACH-000341,-0.0429972060049
ACH-000348,0.14292575503799998
ACH-000350,0.380612113957
ACH-000352,0.310077205058
ACH-000356,0.11624353991599999
ACH-000361,0.46988428186399994
ACH-000362,0.16000573411
ACH-000363,0.155139241658
ACH-000364,0.290505518739
ACH-000365,0.104228858983
ACH-000366,0.0576052419788
ACH-000368,0.24832340301999997
ACH-000374,0.026811219475099998
ACH-000375,0.203960936989
ACH-000376,-0.107321800136
ACH-000381,0.10269576257400001
ACH-000383,0.034939318074
ACH-000387,0.0673181406122
ACH-000389,0.374680285399
ACH-000390,0.171032684915
ACH-000393,0.210903313609
ACH-000395,0.345943087969
ACH-000397,0.122250697978
ACH-000401,0.265699604896
ACH-000402,0.310930262478
ACH-000403,0.19021533404399998
ACH-000404,0.224674274003
ACH-000406,-0.049360777194600004
ACH-000407,0.0629372024175
ACH-000408,0.202649816862
ACH-000410,0.0849945196427
ACH-000411,0.072338580872
ACH-000414,-0.0146511999669
ACH-000415,0.0677907466167
ACH-000416,0.11027791227700001
ACH-000420,0.0182690089061
ACH-000421,0.21569755281599998
ACH-000424,0.266396706581
ACH-000425,0.1062482158
ACH-000426,0.0734405704872
ACH-000427,0.41051070061300005
ACH-000433,-0.09875104013389999
ACH-000436,0.11245686876199999
ACH-000444,0.030973158245900002
ACH-000445,0.318622491576
ACH-000448,0.260862738024
ACH-000450,-0.023394823782099998
ACH-000452,0.010548411887600001
ACH-000454,0.142615918945
ACH-000458,0.30975383201900003
ACH-000459,0.0907445582028
ACH-000460,0.256385380499
ACH-000461,0.041850926636099996
ACH-000463,0.170468056543
ACH-000464,0.152810263213
ACH-000466,0.07845449969519999
ACH-000467,0.227918894436
ACH-000468,0.291898933149
ACH-000469,0.0788177742215
ACH-000470,0.41951289405000003
ACH-000471,-0.08690917956630001
ACH-000472,0.058637666370199994
ACH-000473,0.0987608003548
ACH-000475,0.163422049824
ACH-000476,-0.04160486862769999
ACH-000477,0.112906657078
ACH-000480,0.100615134041
ACH-000481,0.0164336078252
ACH-000483,0.346248376676
ACH-000484,0.143777596226
ACH-000485,0.0252924352691
ACH-000486,0.0145958717409
ACH-000487,0.08826170921229999
ACH-000488,0.151072482379
ACH-000490,0.208623622659
ACH-000491,0.105804719551
ACH-000495,-0.0828987944239
ACH-000496,-0.12776210313300002
ACH-000499,0.26278165575999995
ACH-000500,0.16889290355999997
ACH-000502,0.06050342890240001
ACH-000503,-0.050279316235100006
ACH-000505,0.19713313596
ACH-000507,-0.010330835247
ACH-000510,0.160521477566
