,PGM5 (5239)
ACH-000004,-0.314131054759
ACH-000007,-0.19156767587499998
ACH-000009,-0.430063343438
ACH-000011,-0.595843096031
ACH-000012,-0.167455578719
ACH-000013,-0.14081920005
ACH-000014,-0.0561021839367
ACH-000015,-0.590089395012
ACH-000017,-0.052862427186900006
ACH-000018,-0.558298546824
ACH-000019,-0.146020417258
ACH-000021,-0.314837246099
ACH-000022,-0.267447707086
ACH-000025,-0.363141432519
ACH-000028,-0.181793124176
ACH-000030,-0.252581624769
ACH-000035,-0.21987677657699997
ACH-000036,-0.236404010593
ACH-000037,-0.39929195097
ACH-000039,-0.09198111330910001
ACH-000040,-0.389967507568
ACH-000041,-0.178635876813
ACH-000042,-0.014324881088700002
ACH-000045,-0.116732645043
ACH-000047,-0.236795405106
ACH-000052,-0.25755753379
ACH-000053,-0.161854623127
ACH-000054,-0.36359573373599996
ACH-000055,-0.6881255097
ACH-000060,-0.190462890448
ACH-000067,-0.16259426924
ACH-000070,-0.22205335215799998
ACH-000075,-0.26333952359
ACH-000078,0.0175452337126
ACH-000082,-0.259667172073
ACH-000085,-0.531245462474
ACH-000086,-0.226089064719
ACH-000087,0.037882928153800004
ACH-000092,-0.397438370374
ACH-000095,-0.33857379225400003
ACH-000097,-0.143626468186
ACH-000098,-0.262825694862
ACH-000099,-0.024773171194099997
ACH-000108,-0.17719344504999998
ACH-000113,-0.149006995236
ACH-000115,0.157248213464
ACH-000116,-0.170951922315
ACH-000118,-0.318948096944
ACH-000120,0.0741652442004
ACH-000123,-0.493519200342
ACH-000127,-0.0793424705187
ACH-000128,-0.142454231884
ACH-000132,-0.378070582984
ACH-000133,-0.243096200568
ACH-000137,-0.5781723692149999
ACH-000138,-0.279863614555
ACH-000142,-0.015552220719700001
ACH-000143,-0.491435650545
ACH-000146,-0.313735337525
ACH-000148,-0.287347514002
ACH-000150,-0.07668877362139999
ACH-000152,-0.366299610468
ACH-000153,-0.0853128033665
ACH-000159,-0.483949976489
ACH-000160,-0.407749404602
ACH-000163,-0.377075995337
ACH-000167,-0.6300710261300001
ACH-000168,0.114672127503
ACH-000169,-0.286160951649
ACH-000178,-0.24586378211399998
ACH-000182,-0.279519331369
ACH-000183,-0.374399924694
ACH-000188,-0.305052060634
ACH-000189,-0.703886357015
ACH-000190,-0.574498356399
ACH-000198,-0.179195727696
ACH-000204,-0.0116581522123
ACH-000206,0.0421354958412
ACH-000207,-0.255661181913
ACH-000211,-0.0289271079984
ACH-000215,-0.200644318015
ACH-000221,-0.277334043851
ACH-000222,0.0655183507148
ACH-000223,-0.18682460875100002
ACH-000226,-0.552213192132
ACH-000227,0.038396291497199996
ACH-000228,-0.15867184721
ACH-000231,-0.12056116032099999
ACH-000232,-0.501748273677
ACH-000233,-0.034539587225900004
ACH-000234,-0.00274970645492
ACH-000235,-0.19346129452799998
ACH-000237,-0.379472256508
ACH-000238,-0.379412662776
ACH-000243,-0.0829064650577
ACH-000244,-0.143842273029
ACH-000246,-0.044035688312099995
ACH-000248,-0.368924192366
ACH-000250,-0.11298180141799999
ACH-000251,-0.38969473257200005
ACH-000253,-0.24768744064
ACH-000255,-0.41706811882399997
ACH-000256,-0.36417220828900004
ACH-000257,-0.07658568888589999
ACH-000258,0.10709326667
ACH-000259,0.0795464806083
ACH-000260,-0.368236537997
ACH-000261,-0.198305669564
ACH-000262,-0.571333853892
ACH-000263,-0.146353051572
ACH-000264,-0.20482219529800003
ACH-000265,-0.31905424835499996
ACH-000266,-0.128033136008
ACH-000272,-0.0273636495694
ACH-000273,-0.233617338748
ACH-000274,-0.375264530912
ACH-000277,-0.15386246932
ACH-000278,-0.387412038605
ACH-000279,-0.116666460273
ACH-000280,-0.418097940894
ACH-000281,0.127544083926
ACH-000288,0.00503309122176
ACH-000291,-0.241571443968
ACH-000293,-0.495989784962
ACH-000294,-0.156845057719
ACH-000295,-0.36342681041999997
ACH-000296,-0.39337103430299997
ACH-000302,-0.33811721453000004
ACH-000304,-0.665616139043
ACH-000307,-0.3530056457
ACH-000308,-0.204195900775
ACH-000310,-0.310881603628
ACH-000311,0.28810575860800003
ACH-000312,0.225194420354
ACH-000315,-0.127014785681
ACH-000316,-0.337028322232
ACH-000317,-0.449616725411
ACH-000318,-0.450208817544
ACH-000319,-0.31976798920899996
ACH-000320,-0.0130689305762
ACH-000322,-0.112656031922
ACH-000323,-0.34209844915700005
ACH-000324,-0.24456365688
ACH-000329,-0.0953827545104
ACH-000330,0.10551798134500001
ACH-000331,-0.402796186518
ACH-000332,-0.0525001885067
ACH-000334,0.177092913384
ACH-000335,-0.38435064390100004
ACH-000336,-0.349276762999
ACH-000337,-0.28589506018000005
ACH-000339,-0.0574407580371
ACH-000341,-0.280627094082
ACH-000348,-0.313745468694
ACH-000350,-0.116491904057
ACH-000352,-0.25255271980300004
ACH-000356,-0.299348787632
ACH-000361,-0.096390521613
ACH-000362,-0.240266563109
ACH-000363,-0.056939071475400005
ACH-000364,-0.614506684816
ACH-000365,-0.17133586844999998
ACH-000366,-0.429177222196
ACH-000368,-0.380665595109
ACH-000374,-0.32486660355700003
ACH-000375,-0.188537493369
ACH-000376,-0.0601200285
ACH-000381,-0.22883666578200001
ACH-000383,-0.167883671494
ACH-000387,0.00261645195321
ACH-000389,-0.108703362527
ACH-000390,-0.404930355553
ACH-000393,-0.346709551359
ACH-000395,-0.334815490495
ACH-000397,-0.34601934617200003
ACH-000401,-0.302239272655
ACH-000402,0.11753543765699999
ACH-000403,-0.211534064242
ACH-000404,-0.533956252253
ACH-000406,-0.247361532016
ACH-000407,-0.34696833995899995
ACH-000408,0.15323708809800002
ACH-000410,-0.31528306671399997
ACH-000411,-0.202495999269
ACH-000414,0.07586411599330001
ACH-000415,-0.128725615205
ACH-000416,-0.457442777812
ACH-000420,-0.0856323623818
ACH-000421,0.0320976184904
ACH-000424,-0.29566288839
ACH-000425,-0.0730292634257
ACH-000426,-0.143942186139
ACH-000427,-0.147779716947
ACH-000433,-0.37086695490500005
ACH-000436,-0.182212483454
ACH-000444,-0.112915885202
ACH-000445,-0.49420058596600003
ACH-000448,-0.214237460552
ACH-000450,-0.545110277106
ACH-000452,0.07645135241560001
ACH-000454,-0.337995850743
ACH-000458,-0.16617597931
ACH-000459,-0.367674707279
ACH-000460,-0.130845306829
ACH-000461,-0.092994468331
ACH-000463,-0.500268338114
ACH-000464,-0.230892254398
ACH-000466,-0.257919923216
ACH-000467,-0.181149092961
ACH-000468,-0.00139714960923
ACH-000469,-0.123717634639
ACH-000470,-0.38864520850100004
ACH-000471,-0.282015920963
ACH-000472,-0.194561615682
ACH-000473,-0.152434664322
ACH-000475,-0.21344063973400001
ACH-000476,-0.23726643787700002
ACH-000477,-0.38320628872199997
ACH-000480,-0.876512272297
ACH-000481,-0.6844159276039999
ACH-000483,-0.271588301272
ACH-000484,-0.46172251523
ACH-000485,-0.301287195847
ACH-000486,-0.17136231527600002
ACH-000487,-0.131917923886
ACH-000488,-0.234605005576
ACH-000490,-0.172380314045
ACH-000491,-0.282103253087
ACH-000495,-0.16284111434499998
ACH-000496,-0.160955231592
ACH-000499,-0.0923549689258
ACH-000500,-0.304060970391
ACH-000502,-0.251781709504
ACH-000503,-0.874160820797
ACH-000505,-0.152830324392
ACH-000507,-0.040172415731099996
ACH-000510,-0.18882830921
ACH-000511,-0.21237337274700002
ACH-000512,-0.288603031535
ACH-000516,-0.24235638918299998
ACH-000517,-0.152636756861
ACH-000518,-0.218226001635
ACH-000520,-0.318966015935
ACH-000521,-0.258485230555
ACH-000522,-0.23661848091600002
ACH-000524,-0.17504990149099997
ACH-000527,-0.154539206436
ACH-000528,-0.092138856334
ACH-000537,-0.296882139985
ACH-000541,-0.578548041424
ACH-000542,-0.10600932367900001
ACH-000544,-0.21080812222800002
ACH-000545,-0.25906227948800004
ACH-000547,0.094302649727
ACH-000548,-0.0618584272914
ACH-000549,0.00443669535143
ACH-000550,-0.0354436037266
ACH-000552,-0.148594368663
ACH-000556,-0.11153645720000001
ACH-000557,0.0877415837709
ACH-000570,-0.11655738734200001
ACH-000571,-0.20451873135200002
ACH-000573,-0.268030601326
ACH-000576,0.0634192704739
ACH-000580,-0.11200384201300001
ACH-000584,-0.186397409432
ACH-000585,-0.00469044074715
ACH-000588,-0.348010036052
ACH-000589,-0.0844823495648
ACH-000591,-0.213919961712
ACH-000593,-0.349366049389
ACH-000600,-0.105118798259
ACH-000601,-0.154903557924
ACH-000604,0.125262312624
