,ZC3H4 (23211)
ACH-000004,-0.218552380814
ACH-000007,-0.29585298923500003
ACH-000009,-0.22108446789099997
ACH-000011,-0.354102873641
ACH-000012,-0.46001046344200003
ACH-000013,-0.27391570548599997
ACH-000014,-0.103258999464
ACH-000015,-0.461846389074
ACH-000017,-0.0036812418913200005
ACH-000018,-0.279566910491
ACH-000019,-0.172138911853
ACH-000021,-0.228310203983
ACH-000022,-0.297517444349
ACH-000025,-0.199866366116
ACH-000028,-0.350631422329
ACH-000030,-0.424395367257
ACH-000035,-0.0801182152788
ACH-000036,-0.260768203513
ACH-000037,-0.436964587716
ACH-000039,-0.161854332941
ACH-000040,-0.244375428744
ACH-000041,0.148524454343
ACH-000042,-0.461264557699
ACH-000045,-0.0323608877667
ACH-000047,-0.0974239048241
ACH-000052,-0.18993315442400002
ACH-000053,-0.498740803527
ACH-000054,-0.0347941562222
ACH-000055,-0.492006229897
ACH-000060,-0.20862502198
ACH-000067,-0.209414614993
ACH-000070,-0.30921444174400003
ACH-000075,-0.184518704477
ACH-000078,0.0701091797629
ACH-000082,-0.19902541128899998
ACH-000085,-0.43305625204899995
ACH-000086,-0.20513166272999997
ACH-000087,-0.49896744669200005
ACH-000092,-0.38780540785499995
ACH-000095,-0.161781666035
ACH-000097,-0.0258379442562
ACH-000098,-0.126119999419
ACH-000099,-0.113005974421
ACH-000108,-0.520301400874
ACH-000113,-0.24817951204500002
ACH-000115,-0.648148003834
ACH-000116,-0.29295947342900003
ACH-000118,-0.450674459671
ACH-000120,-0.0782925233312
ACH-000123,-0.390643199256
ACH-000127,-0.394942258811
ACH-000128,-0.10758130176899999
ACH-000132,0.0417523708074
ACH-000133,-0.315571321518
ACH-000137,0.09694094692250001
ACH-000138,-0.26934664761
ACH-000142,-0.151925128626
ACH-000143,-0.438248878848
ACH-000146,-0.32038911845199997
ACH-000148,-0.250526279015
ACH-000150,0.0221370512085
ACH-000152,-0.09350939915560001
ACH-000153,-0.501013626653
ACH-000159,-0.442532073206
ACH-000160,-0.405065566429
ACH-000163,-0.42776041983
ACH-000167,-0.184315654971
ACH-000168,-0.5617638095049999
ACH-000169,-0.37571125669
ACH-000178,-0.393851618949
ACH-000182,-0.459537525502
ACH-000183,-0.263498880187
ACH-000188,-0.300870881906
ACH-000189,-0.390755170088
ACH-000190,-0.49263542105499997
ACH-000198,-0.179587154331
ACH-000204,-0.325104967269
ACH-000206,-0.266951269092
ACH-000207,-0.284957221996
ACH-000211,-0.125155106905
ACH-000215,-0.20120917207000003
ACH-000221,-0.342294376382
ACH-000222,-0.48487441185400004
ACH-000223,-0.33962957388099996
ACH-000226,-0.394376138309
ACH-000227,-0.12671008568
ACH-000228,-0.272856755516
ACH-000231,-0.276136538442
ACH-000232,-0.048896349020499996
ACH-000233,-0.506286671614
ACH-000234,-0.349392009205
ACH-000235,-0.330344113835
ACH-000237,-0.31727959658000005
ACH-000238,-0.301745685136
ACH-000243,-0.25225808155
ACH-000244,-0.09677751017200001
ACH-000246,-0.449127645285
ACH-000248,-0.110736776803
ACH-000250,-0.255065642292
ACH-000251,-0.35965660546800005
ACH-000253,-0.570335232851
ACH-000255,-0.266711656224
ACH-000256,-0.39698435814800004
ACH-000257,-0.34965217174
ACH-000258,-0.412237872038
ACH-000259,-0.315193106692
ACH-000260,-0.42406666731700005
ACH-000261,-0.22087452688700002
ACH-000262,-0.034669503725300005
ACH-000263,-0.18390156012000003
ACH-000264,-0.25987845293
ACH-000265,-0.332122716539
ACH-000266,-0.498547572734
ACH-000272,-0.320958748774
ACH-000273,-0.409925187504
ACH-000274,0.0178932628993
ACH-000277,0.0453514729555
ACH-000278,-0.194171413713
ACH-000279,0.0341077865138
ACH-000280,-0.07020753472789999
ACH-000281,-0.320601206625
ACH-000288,0.089207052754
ACH-000291,-0.36558857185099997
ACH-000293,-0.6540492995430001
ACH-000294,-0.169939828219
ACH-000295,-0.345896842253
ACH-000296,-0.535737098614
ACH-000302,-0.288814869806
ACH-000304,-0.6745968887270001
ACH-000307,-0.351476190151
ACH-000308,-0.48659726123999997
ACH-000310,0.170528848176
ACH-000311,-0.07415633109610001
ACH-000312,0.0456047205364
ACH-000315,-0.154807120158
ACH-000316,-0.00321781177342
ACH-000317,0.022308053093099998
ACH-000318,-0.27952610612100004
ACH-000319,-0.20530212075800003
ACH-000320,-0.122449083083
ACH-000322,-0.37227550753399996
ACH-000323,-0.0645617060487
ACH-000324,-0.186356629005
ACH-000329,-0.125361054739
ACH-000330,-0.297222057377
ACH-000331,-0.20352640583099998
ACH-000332,-0.4379028783899999
ACH-000334,-0.114737368895
ACH-000335,-0.12113689288599999
ACH-000336,-0.210812570458
ACH-000337,-0.159611524897
ACH-000339,-0.222546064291
ACH-000341,-0.139334063068
ACH-000348,-0.35050569337399995
ACH-000350,-0.424766044916
