,OR10H1 (26539)
ACH-000004,-0.47753899256399995
ACH-000007,-0.397355791787
ACH-000009,-0.0191341020471
ACH-000011,-0.189025539315
ACH-000012,-0.125629381349
ACH-000013,-0.256094610429
ACH-000014,-0.35932370757200005
ACH-000015,-0.47234853168200003
ACH-000017,-0.172129073818
ACH-000018,-0.164169491658
ACH-000019,-0.753587821148
ACH-000021,-0.32482670079799997
ACH-000022,-0.196109948427
ACH-000025,-0.234787396962
ACH-000028,-0.162206101607
ACH-000030,-0.233126362229
ACH-000035,-0.13179403440600002
ACH-000036,-0.226337874999
ACH-000037,-0.07585604145489999
ACH-000039,0.251143540522
ACH-000040,-0.275031564538
ACH-000041,-0.125421259433
ACH-000042,-0.23056713173300003
ACH-000045,-0.41584048228200005
ACH-000047,-0.10084306321799999
ACH-000052,-0.27121695686700004
ACH-000053,-0.19704020424899998
ACH-000054,-0.34464789721999994
ACH-000055,-0.012361727494999999
ACH-000060,-0.0594350240595
ACH-000067,-0.32090891548
ACH-000070,-0.128865408924
ACH-000075,0.0141030491877
ACH-000078,-0.245754856708
ACH-000082,-0.16664208944599998
ACH-000085,-0.33183986467300003
ACH-000086,-0.230642214235
ACH-000087,-0.43535277413400003
ACH-000092,-0.324708477031
ACH-000095,-0.513392937799
ACH-000097,-0.0923306050316
ACH-000098,-0.259684047857
ACH-000099,-0.09111051878620001
ACH-000108,-0.184701900675
ACH-000113,-0.219460615668
ACH-000115,-0.5827290551250001
ACH-000116,-0.16917080196800002
ACH-000118,-0.0574319598029
ACH-000120,-0.17309110352899998
ACH-000123,0.026678292104799998
ACH-000127,-0.291857618406
ACH-000128,-0.41182755964199996
ACH-000132,-0.117814096836
ACH-000133,-0.168143005438
ACH-000137,-0.19317537580299998
ACH-000138,-0.219950658188
ACH-000142,-0.11085074304999999
ACH-000143,-0.17311700562399998
ACH-000146,-0.214044809663
ACH-000148,-0.134038509474
ACH-000150,-0.232230984236
ACH-000152,-0.004298309485310001
ACH-000153,0.16160683322799999
ACH-000159,-0.256422723073
ACH-000160,-0.147357536617
ACH-000163,-0.518849078571
ACH-000167,0.0255612473703
ACH-000168,-0.424569082654
ACH-000169,-0.0555694643662
ACH-000178,-0.0388284475356
ACH-000182,-0.197918321015
ACH-000183,-0.284475511329
ACH-000188,-0.31349528897
ACH-000189,-0.015665450520799998
ACH-000190,-0.37689813946999995
ACH-000198,-0.256315245667
ACH-000204,-0.160067838871
ACH-000206,-0.505668450905
ACH-000207,-0.166718176916
ACH-000211,-0.202869193792
ACH-000215,-0.17514002384799998
ACH-000221,-0.0946988621665
ACH-000222,-0.162998833564
ACH-000223,-0.104740812169
ACH-000226,0.0722045934937
ACH-000227,0.0685242940933
ACH-000228,-0.150887120886
ACH-000231,-0.0632172555858
ACH-000232,-0.0359038411568
ACH-000233,-0.279766960915
ACH-000234,-0.223237462306
ACH-000235,-0.23990134659
ACH-000237,-0.264303582003
ACH-000238,0.136726208347
ACH-000243,-0.24676983305599998
ACH-000244,-0.100473444275
ACH-000246,-0.08438349635610001
ACH-000248,-0.406952625855
ACH-000250,-0.18892423775699999
ACH-000251,-0.173652400431
ACH-000253,-0.423910689285
ACH-000255,-0.0384107758928
ACH-000256,-0.201256438781
ACH-000257,0.08489792436039999
ACH-000258,0.006963854788170001
ACH-000259,-0.104067413006
ACH-000260,-0.0548270025914
ACH-000261,-0.272635951123
ACH-000262,-0.12148399282299999
ACH-000263,-0.7698210593870001
ACH-000264,-0.08199599321260001
ACH-000265,-0.139717873544
ACH-000266,-0.23304877060100002
ACH-000272,-0.22052735788199998
ACH-000273,-0.237342223141
ACH-000274,-0.214461418033
ACH-000277,-0.161491917796
ACH-000278,-0.191523399165
ACH-000279,-0.100805204308
ACH-000280,-0.221465686015
ACH-000281,-0.18191392993799999
ACH-000288,-0.131628000647
ACH-000291,-0.211711865376
ACH-000293,-0.124050652506
ACH-000294,-0.322448324043
ACH-000295,-0.165879617565
ACH-000296,-0.206380980508
ACH-000302,-0.295119454509
ACH-000304,-0.619417369174
ACH-000307,-0.17228516956300002
ACH-000308,-0.158509274439
ACH-000310,0.04516148339869999
ACH-000311,-0.143550713893
ACH-000312,-0.234269212812
ACH-000315,-0.058146940545
ACH-000316,-0.13185362005100001
ACH-000317,-0.0525168429981
ACH-000318,-0.432492121372
ACH-000319,-0.441619623751
ACH-000320,-0.457785024296
ACH-000322,-0.00022697773686299998
ACH-000323,-0.224907876636
ACH-000324,-0.188235981178
ACH-000329,-0.19988375231199998
ACH-000330,-0.204092265838
ACH-000331,-0.28559721012899997
ACH-000332,-0.444640735709
ACH-000334,-0.290242274242
ACH-000335,-0.348938437213
ACH-000336,-0.240503523341
ACH-000337,-0.31009091683699996
ACH-000339,-0.0988875533637
ACH-000341,-0.231208804951
ACH-000348,-0.154457981484
ACH-000350,-0.217034820592
ACH-000352,-0.127458774131
ACH-000356,-0.08457717851579999
ACH-000361,-0.22995438421599998
ACH-000362,-0.390560082336
ACH-000363,-0.109990248099
ACH-000364,-0.178274982132
ACH-000365,-0.285450781379
ACH-000366,-0.38444474305200005
ACH-000368,-0.139302225666
ACH-000374,-0.24756076622900003
ACH-000375,0.0693743549668
ACH-000376,0.0407161772843
ACH-000381,0.040929290218800006
ACH-000383,-0.28164631543
ACH-000387,-0.137346485612
ACH-000389,-0.5875539006889999
ACH-000390,-0.447170939217
ACH-000393,-0.28798391037
ACH-000395,-0.311635250973
ACH-000397,-0.0036571399076100004
ACH-000401,-0.27966247931899996
ACH-000402,-0.244314931369
ACH-000403,-0.20458344938900003
ACH-000404,0.0223034257485
ACH-000406,-0.106170800528
ACH-000407,-0.322469194207
ACH-000408,-0.145635053944
ACH-000410,-0.18365253012200003
ACH-000411,-0.133016618204
ACH-000414,-0.215498845886
ACH-000415,-0.23426909931200002
ACH-000416,-0.245008873347
ACH-000420,-0.272663513806
ACH-000421,-0.23323570737500002
ACH-000424,-0.298444478626
ACH-000425,-0.140684735813
ACH-000426,-0.179001596247
ACH-000427,-0.220286868969
ACH-000433,-0.0459142819989
ACH-000436,-0.270024405224
ACH-000444,-0.245293973384
ACH-000445,-0.0556239820001
ACH-000448,-0.197935785108
ACH-000450,-0.28957248802900004
ACH-000452,-0.159934910134
ACH-000454,-0.46041724755
ACH-000458,-0.111943867713
ACH-000459,-0.167873553423
ACH-000460,-0.0823479238615
ACH-000461,-0.767404849397
ACH-000463,-0.38954663983000004
ACH-000464,-0.372897599898
ACH-000466,-0.351593355439
ACH-000467,-0.08174073160919999
ACH-000468,-0.102396381412
ACH-000469,-0.289201485743
ACH-000470,-0.0685661364512
ACH-000471,-0.236953633694
ACH-000472,-0.20758296426800002
ACH-000473,-0.14967579775599998
ACH-000475,-0.15008104275800002
ACH-000476,-0.165674580498
ACH-000477,-0.319301104697
ACH-000480,-0.122083229623
ACH-000481,-0.0830029907608
ACH-000483,-0.17998978562600002
ACH-000484,-0.031513435238700004
ACH-000485,-0.351839675651
ACH-000486,-0.0930645062995
ACH-000487,-0.0761148518157
ACH-000488,-0.22150105958799998
ACH-000490,-0.188561334718
ACH-000491,-0.414121887156
ACH-000495,-0.18857291669799997
ACH-000496,-0.479793934911
ACH-000499,-0.18135287991500001
ACH-000500,-0.19948397269200002
ACH-000502,-0.191479152986
ACH-000503,-0.139909259537
ACH-000505,-0.254174016487
ACH-000507,-0.0209772129673
ACH-000510,-0.35938138077
ACH-000511,-0.312276713448
ACH-000512,-0.371217226262
ACH-000516,-0.32043691210299996
ACH-000517,-0.0677545444377
ACH-000518,-0.292402089028
ACH-000520,-0.148006921368
ACH-000521,-0.297202418809
ACH-000522,-0.17535842576400001
ACH-000524,-0.00134665527298
ACH-000527,-0.117554868487
ACH-000528,-0.0687917565646
ACH-000537,-0.35849978977799996
ACH-000541,-0.09222881857439999
ACH-000542,-0.07807578021549999
ACH-000544,0.101976674883
ACH-000545,-0.17652255140200002
ACH-000547,-0.30092356218000005
ACH-000548,-0.047370247366699994
ACH-000549,-0.530326823842
ACH-000550,-0.0126734598006
ACH-000552,-0.06412295239230001
ACH-000556,-0.330930805841
