,CHMP3 (51652)
ACH-000004,-1.11031134087
ACH-000007,-0.857695674207
ACH-000009,-0.359137847839
ACH-000011,-0.123804172485
ACH-000012,-0.877941257524
ACH-000013,-0.981864078084
ACH-000014,-0.470713530783
ACH-000015,-0.8819278711190001
ACH-000017,-0.300540263219
ACH-000018,-0.864809376924
ACH-000019,-0.302784748516
ACH-000021,-0.493027726828
ACH-000022,-0.276447332948
ACH-000025,-0.80448649697
ACH-000028,-0.406063542899
ACH-000030,-0.345004610735
ACH-000035,-0.567722143591
ACH-000036,-1.04658054354
ACH-000037,-0.483672182377
ACH-000039,-0.429343561675
ACH-000040,-0.843752582493
ACH-000041,-0.9255548362389999
ACH-000042,-0.288924539456
ACH-000045,-0.797279289783
ACH-000047,-0.180458263032
ACH-000052,-0.907585708321
ACH-000053,-1.20185706236
ACH-000054,-1.0870877503799998
ACH-000055,-0.791457170097
ACH-000060,-0.756320706221
ACH-000067,-1.06303407017
ACH-000070,-0.8096868250589999
ACH-000075,-0.785941077721
ACH-000078,-1.27823380213
ACH-000082,-0.7282235348780001
ACH-000085,-0.45501508528499995
ACH-000086,-0.772789429204
ACH-000087,-0.799855156252
ACH-000092,-1.1629028958299998
ACH-000095,-0.152122901031
ACH-000097,-0.827860157234
ACH-000098,-0.781988093941
ACH-000099,-1.1058471766700002
ACH-000108,-0.542191249253
ACH-000113,-1.16683690845
ACH-000115,-0.697709643803
ACH-000116,-0.8513055954500001
ACH-000118,-0.782712847597
ACH-000120,-0.8824882470919999
ACH-000123,-0.6941925774429999
ACH-000127,-1.06521125592
ACH-000128,-0.887259888527
ACH-000132,-0.7598533936730001
ACH-000133,-1.29638738826
ACH-000137,-1.19868381761
ACH-000138,-0.39185159478500003
ACH-000142,-0.8852585574099999
ACH-000143,-0.9491604818260001
ACH-000146,-1.4961272703400001
ACH-000148,-0.477702630076
ACH-000150,-1.1403741244
ACH-000152,-1.0218788716
ACH-000153,-0.509041026646
ACH-000159,-0.21117881116599999
ACH-000160,-0.45034611561099996
ACH-000163,-0.9181759324779999
ACH-000167,-0.84814346279
ACH-000168,-0.9492961577600001
ACH-000169,-1.0289946341
ACH-000178,-0.999556443416
ACH-000182,-0.737598877653
ACH-000183,-0.156170741638
ACH-000188,-1.04466273691
ACH-000189,-0.459542118079
ACH-000190,-0.701453418022
ACH-000198,-1.0531193913799999
ACH-000204,-0.883089312595
ACH-000206,-1.0298172014700002
ACH-000207,-1.18156090086
ACH-000211,-0.949651393899
ACH-000215,-1.3149836802200001
ACH-000221,-1.01586069787
ACH-000222,-0.759292889454
ACH-000223,-0.645251877245
ACH-000226,-1.03899049862
ACH-000227,-1.0956543912799999
ACH-000228,-0.155225194588
ACH-000231,-0.969076099874
ACH-000232,-0.824520779411
ACH-000233,-1.06796422446
ACH-000234,-0.452697573844
ACH-000235,-0.603122899841
ACH-000237,-0.8609858718089999
ACH-000238,-0.561671717939
ACH-000243,-0.9842140710230001
ACH-000244,-0.813158681663
ACH-000246,-0.931954104555
ACH-000248,-0.200283356034
ACH-000250,-0.10232605705700001
ACH-000251,-0.967602062307
ACH-000253,-0.570566458408
ACH-000255,-0.979375253355
ACH-000256,-0.24059856521200002
ACH-000257,-0.8018957901260001
ACH-000258,-0.359520957935
ACH-000259,-1.11497809115
ACH-000260,-1.06191615805
ACH-000261,-1.01755398504
ACH-000262,-0.6018225343770001
ACH-000263,-0.980187626043
ACH-000264,-0.89138080506
ACH-000265,-0.97875447609
ACH-000266,-0.825306069432
ACH-000272,-0.7275547840950001
ACH-000273,-1.3617573437200001
ACH-000274,-0.39542390415
ACH-000277,-1.27534551449
ACH-000278,-0.528789883248
ACH-000279,-0.744617863714
ACH-000280,-0.5268939750370001
ACH-000281,-0.7088321736830001
ACH-000288,-1.0244343468000001
ACH-000291,0.0602743141212
ACH-000293,-0.8388359803990001
ACH-000294,-1.02327502156
ACH-000295,-0.830596430053
ACH-000296,-0.20181209697500002
ACH-000302,-1.2695690863200002
ACH-000304,-0.7333014356049999
ACH-000307,-0.752331029068
ACH-000308,-0.947926649139
ACH-000310,-1.0589606843600001
ACH-000311,-0.772906144876
ACH-000312,-0.996882635942
ACH-000315,-0.9907581048
ACH-000316,-0.612919148637
ACH-000317,-0.7458607948039999
ACH-000318,-0.8800871762960001
ACH-000319,-0.731683949603
ACH-000320,-0.710628359868
ACH-000322,-0.701469499437
ACH-000323,-1.1079390173700001
ACH-000324,-0.678617845095
