,ZFP57 (346171)
ACH-000004,-0.363924363842
ACH-000007,-0.309074874167
ACH-000009,-0.335578603239
ACH-000011,-0.593310318326
ACH-000012,-0.13645179886
ACH-000013,-0.30444578831999997
ACH-000014,-0.155117821678
ACH-000015,-0.18395842811500002
ACH-000017,-0.319774017613
ACH-000018,-0.355999192435
ACH-000019,-0.20521420899
ACH-000021,-0.292506364821
ACH-000022,-0.319924435941
ACH-000025,-0.490537474393
ACH-000028,-0.244524099149
ACH-000030,-0.365945891889
ACH-000035,-0.36070679424400004
ACH-000036,-0.252437120339
ACH-000037,-0.355050956911
ACH-000039,-0.31590808530299996
ACH-000040,-0.5360524110279999
ACH-000041,-0.34884167381700004
ACH-000042,-0.282677410465
ACH-000045,-0.40837414556999996
ACH-000047,-0.23557707360999997
ACH-000052,-0.799925865036
ACH-000053,-0.30670463939
ACH-000054,-0.22633915847199998
ACH-000055,-0.23072445196400002
ACH-000060,-0.20887423203299998
ACH-000067,-0.531526792134
ACH-000070,-0.34441188568099995
ACH-000075,-0.21596614747200002
ACH-000078,-0.627529425547
ACH-000082,-0.236570177138
ACH-000085,-0.254189194137
ACH-000086,-0.421314965999
ACH-000087,-0.12752106605900002
ACH-000092,-0.243618767408
ACH-000095,-0.280531041137
ACH-000097,-0.48154883298199996
ACH-000098,-0.349898978204
ACH-000099,-0.351841057171
ACH-000108,-0.310026438472
ACH-000113,-0.185815404469
ACH-000115,-0.648131882446
ACH-000116,-0.423399803772
ACH-000118,-0.3763663949
ACH-000120,-0.278468436127
ACH-000123,-0.317650567245
ACH-000127,-0.410223854173
ACH-000128,-0.45478833812299996
ACH-000132,-0.353186273491
ACH-000133,-0.413809012301
ACH-000137,-0.495616893974
ACH-000138,-0.47825201667499995
ACH-000142,-0.43038992354500005
ACH-000143,-0.189354732005
ACH-000146,-0.31567730958
ACH-000148,-0.173522480354
ACH-000150,-0.248625614276
ACH-000152,-0.229759413823
ACH-000153,-0.304255238893
ACH-000159,-0.292832178198
ACH-000160,0.159794607801
ACH-000163,-0.243711058298
ACH-000167,0.0258893491798
ACH-000168,-0.11502416050000001
ACH-000169,-0.298296586065
ACH-000178,-0.321389409266
ACH-000182,-0.502434693593
ACH-000183,-0.37353617398199995
ACH-000188,-0.36581878557899994
ACH-000189,-0.31772279707400003
ACH-000190,0.110830494254
ACH-000198,-0.4043193072
ACH-000204,-0.215521059038
ACH-000206,-0.4810740505899999
ACH-000207,-0.291322492928
ACH-000211,-0.37124197561899996
ACH-000215,-0.427505824794
ACH-000221,-0.261372183918
ACH-000222,-0.38313139168300003
ACH-000223,-0.378665539824
ACH-000226,-0.207035568767
ACH-000227,-0.158378917908
ACH-000228,-0.21027742942400002
ACH-000231,-0.331626512363
ACH-000232,-0.35610920003300006
ACH-000233,-0.601968996863
ACH-000234,-0.52751807861
ACH-000235,-0.243204378702
ACH-000237,-0.27839973639000004
ACH-000238,-0.163244310962
ACH-000243,-0.318569534328
ACH-000244,-0.21234931147799999
ACH-000246,-0.280933931286
ACH-000248,-0.230919362911
ACH-000250,-0.395414390722
ACH-000251,-0.335211244408
ACH-000253,-0.484192162629
ACH-000255,-0.329640257106
ACH-000256,-0.273137991457
ACH-000257,-0.52371210176
ACH-000258,-0.6389710882190001
ACH-000259,-0.278474718533
ACH-000260,-0.452697559835
ACH-000261,-0.45091345219400003
ACH-000262,-0.177218854855
ACH-000263,-0.594699468436
ACH-000264,-0.343827022202
ACH-000265,-0.243568220218
ACH-000266,-0.272243866465
ACH-000272,-0.580165112879
ACH-000273,-0.41483693265
ACH-000274,-0.329272163308
ACH-000277,-0.301065461668
ACH-000278,-0.193720162117
ACH-000279,-0.253936935412
ACH-000280,-0.50397878404
ACH-000281,-0.40754387606299997
ACH-000288,-0.22137662634
ACH-000291,-0.61057787445
ACH-000293,-0.585205213792
ACH-000294,-0.19222544640900002
ACH-000295,-0.854657368268
ACH-000296,-0.285416078269
ACH-000302,-0.268982008439
ACH-000304,-0.429375234299
ACH-000307,-0.343363089986
ACH-000308,-0.232534522434
ACH-000310,-0.468482019658
ACH-000311,-0.401102838064
ACH-000312,-0.402771486748
ACH-000315,-0.372365464503
ACH-000316,-0.6306083668029999
ACH-000317,-0.381932564609
ACH-000318,-0.299146485809
ACH-000319,-0.532967285618
ACH-000320,-0.314490023189
ACH-000322,-0.07703848197869999
ACH-000323,-0.237993741413
ACH-000324,-0.259021827585
ACH-000329,-0.410903212946
ACH-000330,-0.540673854687
ACH-000331,-0.45510104464100004
ACH-000332,-0.37179711806500004
ACH-000334,-0.154833575656
ACH-000335,-0.166077820274
ACH-000336,-0.317294898519
ACH-000337,-0.5410542283349999
ACH-000339,-0.310288818664
ACH-000341,-0.32406845992
ACH-000348,-0.19734527138900002
ACH-000350,-0.39278364790200004
ACH-000352,-0.241448536464
ACH-000356,-0.363440844235
ACH-000361,-0.257366508294
ACH-000362,-0.525522484561
ACH-000363,-0.498071115396
ACH-000364,-0.526193844794
ACH-000365,-0.312450902161
ACH-000366,-0.353049839637
ACH-000368,-0.305369327713
ACH-000374,-0.754113305169
ACH-000375,0.025871165334700002
ACH-000376,-0.201182977093
ACH-000381,-0.242933996906
ACH-000383,-0.223040816712
ACH-000387,-0.31569376394299997
ACH-000389,-0.529400407824
ACH-000390,-0.609795379485
ACH-000393,-0.261626351154
ACH-000395,-0.3870158954
ACH-000397,-0.324014755294
ACH-000401,-0.211495307698
ACH-000402,-0.404429380652
ACH-000403,-0.307597354719
ACH-000404,-0.380484354664
ACH-000406,-0.391463294173
