,FBXO28 (23219)
ACH-000004,-0.402417374047
ACH-000007,-0.502485522298
ACH-000009,-0.471751144045
ACH-000011,-0.645459734316
ACH-000012,-0.49202037093900003
ACH-000013,-0.303211621993
ACH-000014,-0.276154311583
ACH-000015,-0.28929788830200004
ACH-000017,-0.40961298639399996
ACH-000018,-0.418985434134
ACH-000019,0.0711405590792
ACH-000021,-0.33619184236
ACH-000022,-0.160407645658
ACH-000025,-0.6803818764480001
ACH-000028,-0.09133696134680001
ACH-000030,-0.451137837576
ACH-000035,-0.122464165259
ACH-000036,-0.400400056009
ACH-000037,-0.775412811841
ACH-000039,-0.198816305042
ACH-000040,-0.30168976491599997
ACH-000041,-0.295454528462
ACH-000042,-0.525293411421
ACH-000045,-0.43389508306
ACH-000047,-0.302358101038
ACH-000052,-0.325383399432
ACH-000053,-0.367533591864
ACH-000054,-0.35511082527500004
ACH-000055,-0.364062511809
ACH-000060,-0.408016548139
ACH-000067,-0.33728244844099997
ACH-000070,-0.12035969671499999
ACH-000075,-0.14072708858400002
ACH-000078,-0.378773075269
ACH-000082,-0.411384451691
ACH-000085,-0.36604127414800003
ACH-000086,-0.199123546992
ACH-000087,-0.11852214071799999
ACH-000092,-0.343870899229
ACH-000095,-0.339695691673
ACH-000097,-0.439352339263
ACH-000098,-0.305771132118
ACH-000099,-0.46069226048199996
ACH-000108,-0.146683524802
ACH-000113,-0.37065132607100004
ACH-000115,-0.7913465091099999
ACH-000116,-0.369875280766
ACH-000118,-0.456768709876
ACH-000120,-0.442233670185
ACH-000123,-0.7309692517820001
ACH-000127,-0.21634327948899998
ACH-000128,-0.334028960752
ACH-000132,-0.44782491780100003
ACH-000133,-0.445824252258
ACH-000137,-0.250442986684
ACH-000138,-0.555551839891
ACH-000142,-0.54163903452
ACH-000143,-0.61565621753
ACH-000146,-0.5634536697429999
ACH-000148,-0.496265074354
ACH-000150,-0.253776981773
ACH-000152,-0.49601335939400004
ACH-000153,-0.384327726388
ACH-000159,-0.486092599332
ACH-000160,-0.211957333629
ACH-000163,-0.347511469375
ACH-000167,-0.531937299128
ACH-000168,-0.37631412709
ACH-000169,-0.12753416308
ACH-000178,-0.631616321972
ACH-000182,-0.45401400736599995
ACH-000183,-0.243753128963
ACH-000188,-0.330269978054
ACH-000189,-0.7369436655670001
ACH-000190,-0.224623210416
ACH-000198,-0.271236980255
ACH-000204,-0.559260879608
ACH-000206,-0.120285863456
ACH-000207,-0.496542573776
ACH-000211,-0.130918587652
ACH-000215,-0.41033054927199997
ACH-000221,-0.154407280192
ACH-000222,-0.406888757379
ACH-000223,-0.624770125252
ACH-000226,-0.677951888389
ACH-000227,-0.542650118657
ACH-000228,-0.51653383828
ACH-000231,-0.36566251547300005
ACH-000232,-0.249712247737
ACH-000233,-0.546810128757
ACH-000234,-0.45219109349799996
ACH-000235,-0.357606835814
ACH-000237,-0.47105687906099997
ACH-000238,-0.499205387404
ACH-000243,-0.678655329061
ACH-000244,-0.384639212177
ACH-000246,-0.35686968582199996
ACH-000248,-0.311714167511
ACH-000250,-0.530729880537
ACH-000251,-0.162031671027
ACH-000253,-0.37930908052100004
ACH-000255,-0.456598278737
ACH-000256,-0.23691245344599998
ACH-000257,-0.20243311410999998
ACH-000258,-0.19552009528099998
ACH-000259,-0.462740739821
ACH-000260,-0.445537576853
ACH-000261,-0.36438734009900003
ACH-000262,-0.164481256843
ACH-000263,-0.5073152342849999
ACH-000264,-0.526222650627
ACH-000265,-0.258787747447
ACH-000266,-0.468339502382
ACH-000272,-0.420204265696
ACH-000273,-0.35490337728200005
ACH-000274,-0.233886073469
ACH-000277,-0.311635210057
ACH-000278,-0.213463562097
ACH-000279,-0.193383594422
ACH-000280,-0.28820957709
ACH-000281,-0.708475645589
ACH-000288,-0.245432293378
ACH-000291,-0.3190702807
ACH-000293,-0.33477810065200003
ACH-000294,-0.20430252375799998
ACH-000295,-0.106371988519
ACH-000296,-0.52290380946
ACH-000302,-0.234005485548
ACH-000304,-0.626653909506
ACH-000307,-0.535552042411
ACH-000308,-0.481296338718
ACH-000310,-0.655960941188
ACH-000311,-0.35901189965499997
ACH-000312,-0.302559859129
ACH-000315,-0.38892958396099997
ACH-000316,-0.409597077438
ACH-000317,-0.41236472996699997
ACH-000318,-0.166267461012
ACH-000319,-0.251657162793
ACH-000320,-0.7312472906730001
ACH-000322,-0.156371636957
ACH-000323,-0.0249734846019
ACH-000324,-0.28944038671100003
ACH-000329,-0.593229978913
ACH-000330,-0.316901382515
ACH-000331,-0.184283674675
ACH-000332,-0.459254305061
ACH-000334,-0.737884462277
ACH-000335,-0.26747982789999997
ACH-000336,-0.49763753158
ACH-000337,-0.255209721059
ACH-000339,-0.356619080643
ACH-000341,-0.6148001280250001
ACH-000348,-0.328981024045
ACH-000350,-0.7446511863799999
ACH-000352,-0.210828786029
ACH-000356,-0.364322392531
ACH-000361,-0.0779624384214
ACH-000362,-0.186021428569
ACH-000363,-0.205812156472
ACH-000364,-0.16976762035
ACH-000365,-0.261963235284
ACH-000366,-0.0539838946244
ACH-000368,-0.275774613468
ACH-000374,-0.354703765652
ACH-000375,-0.46148515075
ACH-000376,-0.310554114451
ACH-000381,-0.327669932077
ACH-000383,-0.466335273293
ACH-000387,-0.398972270688
ACH-000389,-0.321280429311
ACH-000390,-0.415013512304
ACH-000393,-0.162562976582
ACH-000395,-0.366999039714
ACH-000397,-0.357955859661
ACH-000401,-0.35454318660800005
ACH-000402,-0.355611532355
ACH-000403,-0.496452084715
ACH-000404,-0.594434151842
ACH-000406,-0.36015648991300003
ACH-000407,-0.416616912341
ACH-000408,-0.387440615097
ACH-000410,-0.454553105143
ACH-000411,-0.551884794805
ACH-000414,-0.299935288179
ACH-000415,-0.270702949437
ACH-000416,-0.33104560782299997
ACH-000420,-0.0242713614922
ACH-000421,-0.413805036584
ACH-000424,-0.0139336595784
ACH-000425,-0.522242602905
ACH-000426,-0.26241353609
ACH-000427,-0.469583854968
ACH-000433,-0.208164090667
ACH-000436,-0.641966980754
ACH-000444,-0.26463626988
ACH-000445,-0.43107594286600004
ACH-000448,-0.36979177331999996
ACH-000450,-0.38471244663599996
ACH-000452,-0.34554485383100003
ACH-000454,-0.291754631541
ACH-000458,-0.44388106384900006
ACH-000459,-0.142450183027
ACH-000460,-0.44771196722499995
ACH-000461,-0.08410022144719999
ACH-000463,-0.250257741307
ACH-000464,-0.53789759505
ACH-000466,-0.26741275825
ACH-000467,-0.49220385538999994
ACH-000468,-0.619332761764
ACH-000469,-0.424645761457
ACH-000470,-0.262748875163
ACH-000471,-0.492951197934
ACH-000472,-0.297521682045
ACH-000473,-0.375803279817
ACH-000475,-0.400471275477
ACH-000476,-0.200375145227
ACH-000477,-1.04894085905
ACH-000480,-0.31419805103
ACH-000481,-0.27632700625900003
ACH-000483,-0.00461887904238
ACH-000484,-0.38662468525300003
ACH-000485,-0.447705751901
ACH-000486,-0.225345157055
ACH-000487,-0.747189698145
ACH-000488,-0.379819380986
ACH-000490,-0.45857117373899997
ACH-000491,-0.390617333532
ACH-000495,-0.534729324326
ACH-000496,-0.373680830734
ACH-000499,-0.38672676398
ACH-000500,-0.47344266583000005
ACH-000502,-0.424065582408
ACH-000503,-0.151666076001
ACH-000505,-0.25930111679900003
ACH-000507,-0.23527978033000005
ACH-000510,-0.332336297313
ACH-000511,-0.267870341885
ACH-000512,-0.0991008317103
ACH-000516,-0.362605301848
ACH-000517,-0.442754479551
ACH-000518,-0.456165787069
ACH-000520,-0.407233905451
ACH-000521,-0.284474244901
ACH-000522,-0.28211100626200003
ACH-000524,-0.33994042331200003
ACH-000527,-0.234278680672
ACH-000528,-0.39854544786799995
ACH-000537,-0.658861019501
ACH-000541,-0.389847839867
