,AKR1C2 (1646)
ACH-000004,-0.09603081785060001
ACH-000007,0.161456952081
ACH-000009,0.227667414242
ACH-000011,0.19581902385400002
ACH-000012,0.131671009683
ACH-000013,0.238836207943
ACH-000014,0.37387569534299997
ACH-000015,0.290570775002
ACH-000017,0.214068597923
ACH-000018,0.21541438892499998
ACH-000019,0.3346451742
ACH-000021,0.18915497155900002
ACH-000022,0.224870878268
ACH-000025,0.245764678511
ACH-000028,0.241113972304
ACH-000030,0.166904548783
ACH-000035,0.317538621538
ACH-000036,0.220983964743
ACH-000037,0.0668857704601
ACH-000039,0.26458582929200003
ACH-000040,0.186667736129
ACH-000041,0.28581543231400003
ACH-000042,0.31340465048
ACH-000045,0.303803642884
ACH-000047,0.16535776387700002
ACH-000052,0.313758207287
ACH-000053,0.195107927205
ACH-000054,0.13910783999
ACH-000055,0.388261418267
ACH-000060,0.248401719028
ACH-000067,0.100207350006
ACH-000070,0.332153566224
ACH-000075,0.09445631276350001
ACH-000078,0.19248176312800003
ACH-000082,0.128521741371
ACH-000085,0.0421013647042
ACH-000086,0.327221398158
ACH-000087,0.439310061606
ACH-000092,0.0707429315418
ACH-000095,0.22672312776599998
ACH-000097,0.24109243782099998
ACH-000098,0.342766252835
ACH-000099,0.328136356661
ACH-000108,0.406867632416
ACH-000113,0.258808287626
ACH-000115,0.320694936535
ACH-000116,0.180150665184
ACH-000118,0.208137922611
ACH-000120,0.35988741147299996
ACH-000123,0.424657900567
ACH-000127,0.201790521761
ACH-000128,0.26002581385400003
ACH-000132,0.216769738769
ACH-000133,0.17550198354899998
ACH-000137,0.23121883118099998
ACH-000138,0.27937601842099996
ACH-000142,0.259825514764
ACH-000143,0.371722034662
ACH-000146,0.26340373284
ACH-000148,0.120845414683
ACH-000150,0.15027382626900002
ACH-000152,0.159438808339
ACH-000153,0.448048000406
ACH-000159,0.0987993436733
ACH-000160,0.25724822018599997
ACH-000163,0.21538914209100002
ACH-000167,-0.115586989435
ACH-000168,0.172850985154
ACH-000169,0.203202743909
ACH-000178,0.050045138422800006
ACH-000182,0.199063701206
ACH-000183,0.19975269924800002
ACH-000188,0.09954452318880001
ACH-000189,0.38954967461900003
ACH-000190,0.340955316117
ACH-000198,0.153541068026
ACH-000204,0.192832339476
ACH-000206,0.277948281159
ACH-000207,0.150622633811
ACH-000211,0.220953374456
ACH-000215,0.198892645185
ACH-000221,0.34420647348399996
ACH-000222,0.0414368353491
ACH-000223,0.274921704285
ACH-000226,0.269152643237
ACH-000227,0.182400659558
ACH-000228,0.160859248139
ACH-000231,0.204129122228
ACH-000232,0.19338743338300002
ACH-000233,0.166133311678
ACH-000234,0.0873429094322
ACH-000235,0.198417759886
ACH-000237,0.28755780158300004
ACH-000238,0.11001283902799999
ACH-000243,0.274102452426
ACH-000244,0.291357687919
ACH-000246,0.232812535964
ACH-000248,0.17014435530400002
ACH-000250,0.0593139683408
ACH-000251,0.313964006302
ACH-000253,0.0904342037954
ACH-000255,0.29561320516
ACH-000256,0.138597938414
ACH-000257,0.168909369661
