,ATP6V1B1 (525)
ACH-000004,-0.0557281447877
ACH-000007,-0.0376230539644
ACH-000009,-0.0277922749106
ACH-000011,0.014464176784099999
ACH-000012,-0.08642998993730001
ACH-000013,-0.0320339512613
ACH-000014,-0.200664746462
ACH-000015,-0.05815718482340001
ACH-000017,-0.010337519541799999
ACH-000018,0.00107108966105
ACH-000019,0.0503648341675
ACH-000021,-0.180466661158
ACH-000022,-0.187202707646
ACH-000025,0.071806615022
ACH-000028,-0.315295929311
ACH-000030,-0.16426106122300002
ACH-000035,-0.136883969678
ACH-000036,-0.0567999778923
ACH-000037,-0.0266619895804
ACH-000039,0.00596640312883
ACH-000040,0.0483827621536
ACH-000041,0.0591968907168
ACH-000042,-0.127624197095
ACH-000045,0.0245351507883
ACH-000047,-0.216755989683
ACH-000052,0.010949826130200001
ACH-000053,-0.206234939087
ACH-000054,-0.014793527030000002
ACH-000055,-0.0122369078544
ACH-000060,-0.134400876393
ACH-000067,0.168895552769
ACH-000070,-0.042233074942300004
ACH-000075,0.00655730480412
ACH-000078,0.164902368403
ACH-000082,-0.09699870214780001
ACH-000085,-0.20006706503600002
ACH-000086,-0.163651162346
ACH-000087,0.0025633384763099998
ACH-000092,-0.047460421229300005
ACH-000095,-0.0301562379751
ACH-000097,-0.122199030161
ACH-000098,-0.08620931199750001
ACH-000099,0.153564428787
ACH-000108,-0.20678130203499998
ACH-000113,-0.081622115999
ACH-000115,0.138427740375
ACH-000116,0.014624210875500001
ACH-000118,-0.167615943672
ACH-000120,-0.159787018488
ACH-000123,-0.115228654355
ACH-000127,-0.150125533609
ACH-000128,-0.08440245577569999
ACH-000132,0.0591203989497
ACH-000133,-0.20352168730099998
ACH-000137,-0.130996739594
ACH-000138,-0.130024505558
ACH-000142,-0.0801681593171
ACH-000143,-0.107542596217
ACH-000146,-0.0725207782312
ACH-000148,-0.08550021313989999
ACH-000150,0.0544433980068
ACH-000152,0.0128794391582
ACH-000153,0.0535755527663
ACH-000159,-0.08653503550349999
ACH-000160,-0.195106193136
ACH-000163,0.0371334231134
ACH-000167,-0.158059218199
ACH-000168,-0.106372602839
ACH-000169,-0.11262927327500001
ACH-000178,-0.08019101380089999
ACH-000182,-0.163473820791
ACH-000183,-0.212594100589
ACH-000188,-0.0908777815959
ACH-000189,-0.0627811970713
ACH-000190,-0.164421418463
ACH-000198,-0.0573276434116
ACH-000204,-0.247087355049
ACH-000206,-0.049892261240099996
ACH-000207,-0.23058152079
ACH-000211,-0.014000194942000001
ACH-000215,-0.0835827245448
ACH-000221,-0.246615051656
ACH-000222,-0.0872872775625
ACH-000223,0.019897635677
ACH-000226,0.0561450920008
ACH-000227,0.09721775074580001
ACH-000228,-0.08240387276200001
ACH-000231,-0.0406918161241
ACH-000232,0.149302520497
ACH-000233,-0.196682381029
ACH-000234,-0.0559689009901
ACH-000235,-0.0668654367387
ACH-000237,-0.011290324204799999
ACH-000238,-0.123506639543
ACH-000243,-0.257704447981
ACH-000244,-0.024212097741200003
ACH-000246,-0.245250207127
ACH-000248,-0.27051831295699996
ACH-000250,-0.130587243079
ACH-000251,-0.31281067981
ACH-000253,-0.0756886283136
ACH-000255,-0.155234655878
ACH-000256,-0.18353744035
ACH-000257,0.24911510625
ACH-000258,-0.17637592416499998
ACH-000259,-0.114880609452
ACH-000260,-0.151915143579
ACH-000261,-0.0761956743348
ACH-000262,-0.246222410411
ACH-000263,-0.40056478372000004
ACH-000264,-0.047498683159499996
ACH-000265,-0.132615964764
ACH-000266,-0.103299023861
ACH-000272,-0.16892688739300002
ACH-000273,-0.061625817935100004
ACH-000274,-0.007020438318470001
ACH-000277,-0.150609396848
ACH-000278,-0.0135628201846
ACH-000279,0.0609058890389
ACH-000280,-0.009377444104979999
ACH-000281,-0.29647699853799997
ACH-000288,-0.036937810995499996
ACH-000291,-0.120305737345
ACH-000293,-0.214725940816
ACH-000294,-0.0630982107174
ACH-000295,-0.23021416372499998
ACH-000296,-0.133096341338
ACH-000302,-0.0446650151227
ACH-000304,0.29285854862599997
ACH-000307,-0.14690163759400002
ACH-000308,-0.0822512809986
ACH-000310,0.20476462404100002
ACH-000311,-0.154647401384
ACH-000312,0.023700815913
ACH-000315,-0.44777379569200004
ACH-000316,0.0134854428153
ACH-000317,-0.325737849001
ACH-000318,0.022147466296599996
ACH-000319,-0.170106874463
ACH-000320,-0.067406583519
ACH-000322,-0.16134241770500002
ACH-000323,-0.174524588198
ACH-000324,-0.142172673992
ACH-000329,0.0298498573686
ACH-000330,-0.192526852652
ACH-000331,0.009412365167760001
ACH-000332,-0.0508103105712
ACH-000334,-0.0274276499762
ACH-000335,0.0763099189002
ACH-000336,-0.00012879580303000002
ACH-000337,0.120055562429
ACH-000339,-0.08067612841710001
ACH-000341,-0.059850348749099995
ACH-000348,-0.18478802942000003
ACH-000350,-0.06231741989
ACH-000352,-0.151025378737
ACH-000356,-0.182622702771
ACH-000361,-0.10012004603800001
ACH-000362,0.00319780613572
ACH-000363,-0.070830029868
ACH-000364,-0.26148338552
ACH-000365,-0.0542594028113
ACH-000366,-0.0857495314477
ACH-000368,-0.059316617622100005
ACH-000374,-0.0006175137153080001
ACH-000375,-0.0049894135783500005
ACH-000376,-0.129351139279
ACH-000381,-0.214293008164
ACH-000383,-0.028879931055099995
ACH-000387,-0.06732296592130001
ACH-000389,0.0292612227013
ACH-000390,-0.197374881687
ACH-000393,-0.0676226804077
ACH-000395,-0.10843788658399998
ACH-000397,-0.113208562965
ACH-000401,-0.16502150168500002
ACH-000402,0.0312315112183
ACH-000403,0.029376255244900003
ACH-000404,-0.18520783848000003
ACH-000406,-0.136676227405
ACH-000407,0.015005742927899999
ACH-000408,0.031238993728299996
ACH-000410,-0.011387392114899999
ACH-000411,-0.18091183815900003
ACH-000414,-0.15714587721599999
ACH-000415,-0.265545141289
ACH-000416,0.00695296960301
ACH-000420,-0.0375218601515
ACH-000421,-0.044599482631699994
ACH-000424,-0.057746817617499994
ACH-000425,-0.0339547853113
ACH-000426,-0.305692488122
ACH-000427,0.0438639713853
ACH-000433,-0.37711775733099995
ACH-000436,-0.183075585436
ACH-000444,-0.073215090343
ACH-000445,0.060853283264199996
ACH-000448,0.0179190199412
ACH-000450,-0.050841466701100006
ACH-000452,-0.0808292169689
ACH-000454,-0.293968333139
ACH-000458,-0.107671598124
ACH-000459,-0.132138138507
ACH-000460,-0.121004770406
ACH-000461,-0.065637929399
ACH-000463,-0.0621352640883
ACH-000464,-0.17747622909000002
ACH-000466,0.127254977223
ACH-000467,-0.0805513747088
ACH-000468,-0.19176932219700002
ACH-000469,0.165378545608
ACH-000470,0.0801605986436
ACH-000471,-0.08410771412149999
ACH-000472,-0.076466082348
ACH-000473,-0.153261033504
ACH-000475,-0.057271688704000005
ACH-000476,-0.159531620229
ACH-000477,0.0822531016747
ACH-000480,-0.0358551832584
ACH-000481,-0.11499697488600001
ACH-000483,0.0503026762822
ACH-000484,-0.127358002531
ACH-000485,-0.0732792254435
ACH-000486,-0.166705461892
ACH-000487,-0.11248298451
ACH-000488,-0.12546432669399998
ACH-000490,-0.106926150438
ACH-000491,-0.0681842512845
ACH-000495,-0.08510835973610001
ACH-000496,-0.11932188522199999
ACH-000499,-0.114729891899
ACH-000500,-0.561849672935
ACH-000502,-0.068419758597
ACH-000503,-0.295339886236
ACH-000505,-0.0609894251443
ACH-000507,-0.031581358531999996
ACH-000510,-0.0126729525263
ACH-000511,-0.0785173258947
ACH-000512,-0.16455693224600002
ACH-000516,-0.04880985216559999
ACH-000517,0.060164844814
ACH-000518,-0.27734762901099996
