,PRPF39 (55015)
ACH-000004,-0.770905255584
ACH-000007,-0.339940499335
ACH-000009,-0.8147795962279999
ACH-000011,-1.07942932044
ACH-000012,-0.392661444868
ACH-000013,-0.71677061159
ACH-000014,-0.5994044914450001
ACH-000015,-0.763718696595
ACH-000017,-0.599227197848
ACH-000018,-0.295472176922
ACH-000019,-0.463785038013
ACH-000021,-0.472339010713
ACH-000022,-0.22340698579799997
ACH-000025,-0.361656086246
ACH-000028,-0.37968245246
ACH-000030,-0.59424246236
ACH-000035,-0.27348469435
ACH-000036,-0.340476365801
ACH-000037,-0.624542658754
ACH-000039,-0.787121297091
ACH-000040,-0.587746314167
ACH-000041,0.182478380652
ACH-000042,-0.897068689605
ACH-000045,-0.435505071953
ACH-000047,-0.366454488971
ACH-000052,-0.235183723266
ACH-000053,-0.5786065646840001
ACH-000054,-0.0560464108268
ACH-000055,-0.882759012727
ACH-000060,-0.5932086221949999
ACH-000067,-0.575816628387
ACH-000070,-0.6762141648890001
ACH-000075,-0.189015693725
ACH-000078,-0.12090745263800001
ACH-000082,-0.597543141695
ACH-000085,-0.684383395141
ACH-000086,-0.285732395631
ACH-000087,-0.463920268049
ACH-000092,-0.802159725837
ACH-000095,-0.38717438508599994
ACH-000097,-0.626399593303
ACH-000098,-0.45906378598700004
ACH-000099,-0.353494192582
ACH-000108,-0.5707423122249999
ACH-000113,-0.638514230239
ACH-000115,-0.969055964077
ACH-000116,-0.581326507873
ACH-000118,-0.428435941611
ACH-000120,-0.192092831276
ACH-000123,-0.48060462476599997
ACH-000127,-0.598083173794
ACH-000128,-0.335245493681
ACH-000132,-0.527691539592
ACH-000133,-0.879602674885
ACH-000137,-0.40009090015199994
ACH-000138,-0.453478519851
ACH-000142,-0.386083294583
ACH-000143,-0.8096836522059999
ACH-000146,-0.5355738401919999
ACH-000148,-0.703844186983
ACH-000150,-0.274558163016
ACH-000152,0.234720401766
ACH-000153,-0.37050053794
ACH-000159,-0.0924495353545
ACH-000160,-0.812002342237
ACH-000163,-0.368792925925
ACH-000167,-0.20247246157200002
ACH-000168,-0.643856957975
ACH-000169,-0.507562046608
ACH-000178,-0.32782922197700004
ACH-000182,-0.915877921582
ACH-000183,-0.375876013719
ACH-000188,-0.48201743178900003
ACH-000189,-0.457918676883
ACH-000190,-0.709346140279
ACH-000198,-0.510334625791
ACH-000204,-0.351906751772
ACH-000206,-0.236391328298
ACH-000207,-0.5926637564689999
ACH-000211,-0.590459310559
ACH-000215,-0.36171459963200003
ACH-000221,-0.392374587071
ACH-000222,-0.69724763044
ACH-000223,-0.487922598081
ACH-000226,-0.34077199021300003
ACH-000227,-0.07940435045010001
ACH-000228,-0.6597175523709999
ACH-000231,0.055983811647
ACH-000232,-0.349911019983
ACH-000233,-0.47357404157099997
ACH-000234,-0.319249242883
ACH-000235,-0.499560848848
ACH-000237,-0.192620434464
ACH-000238,-0.639572385273
ACH-000243,-0.799741594154
ACH-000244,-0.454532652381
ACH-000246,-0.7521344989390001
ACH-000248,-0.6528488140690001
ACH-000250,-0.45505734055
ACH-000251,-0.46615881019199995
ACH-000253,-0.496087315506
ACH-000255,-0.493181074627
ACH-000256,-0.584950790866
ACH-000257,-0.418221574417
ACH-000258,-0.475100403306
ACH-000259,-0.607732415136
ACH-000260,-0.626614093659
ACH-000261,-0.6759890078569999
ACH-000262,-0.655608078392
ACH-000263,-0.3004640106
ACH-000264,-0.15928227439200002
ACH-000265,-0.5888402646540001
ACH-000266,-0.589671484344
ACH-000272,-0.814192132251
ACH-000273,-0.145085235283
ACH-000274,-0.272799633306
ACH-000277,-0.452230485601
ACH-000278,-0.6359057078729999
ACH-000279,-0.329408307932
ACH-000280,-0.185952899994
ACH-000281,-0.646126215946
ACH-000288,-0.209868744873
ACH-000291,-0.476891390682
ACH-000293,-0.600937995285
ACH-000294,-0.44153951561300003
ACH-000295,-0.515726262348
ACH-000296,-0.3345929614
ACH-000302,-0.24738263186599999
ACH-000304,-0.416028706002
ACH-000307,-0.622271431908
ACH-000308,-0.471005054129
ACH-000310,-0.48590275181000003
ACH-000311,-0.48736957087300004
ACH-000312,-0.711698031179
ACH-000315,-0.123800689551
ACH-000316,-0.36594051240099995
ACH-000317,-0.757573198582
ACH-000318,-0.35568749733800004
ACH-000319,-0.349946197526
ACH-000320,-0.45582733549099996
ACH-000322,-0.15399044249000002
ACH-000323,-0.557034391042
ACH-000324,-0.39941109363899996
ACH-000329,-0.226685391299
ACH-000330,-0.523092935915
ACH-000331,-0.43446242369099997
ACH-000332,-0.18579508214200002
ACH-000334,-1.05069292426
ACH-000335,-0.497794829096
ACH-000336,-0.349496083561
ACH-000337,-0.45863450899499997
ACH-000339,-0.24280672516399998
ACH-000341,-0.44001292315800006
ACH-000348,-0.296578475543
ACH-000350,-0.532677062716
ACH-000352,-0.249671810898
ACH-000356,-0.426900228579
ACH-000361,-0.133706320195
ACH-000362,-0.558845651819
