,GTF2IRD2 (84163)
ACH-000280,-0.447213603715
ACH-000281,-0.275692731431
ACH-000288,-0.235273530221
ACH-000291,-0.119765500505
ACH-000293,-0.053237948684300006
ACH-000294,-0.284987520999
ACH-000295,-0.191589468529
ACH-000296,-0.617129290526
ACH-000302,-0.22022432506099998
ACH-000304,-0.264142146178
ACH-000307,-0.260881769843
ACH-000308,-0.356243056882
ACH-000310,-0.23099279390900002
ACH-000311,-0.34593841776199996
ACH-000312,-0.149112588878
ACH-000315,-0.373689020573
ACH-000316,-0.268328879807
ACH-000317,-0.13899277241900002
ACH-000318,-0.268691052566
ACH-000319,-0.480262727448
ACH-000320,0.0004968884554
ACH-000322,-0.183318210888
ACH-000323,0.00174425266581
ACH-000324,-0.39286507104900004
ACH-000329,0.07486095800169999
ACH-000330,-0.20906347599599998
ACH-000331,-0.13697570596
ACH-000332,-0.256537428123
ACH-000334,-0.362514224894
ACH-000335,-0.0319457314534
ACH-000336,-0.126131614092
ACH-000337,-0.281939742074
ACH-000339,-0.030585190973900004
ACH-000341,-0.218224637242
ACH-000348,-0.267405545523
ACH-000350,-0.0992579160126
ACH-000352,-0.203527030937
ACH-000356,-0.31408252558
ACH-000361,-0.0615841246815
ACH-000362,-0.297331621025
ACH-000363,-0.239365896367
ACH-000364,-0.284119890087
ACH-000365,-0.260386464573
ACH-000366,-0.09809838867080001
ACH-000368,-0.313998092584
ACH-000374,-0.38781104815800005
ACH-000375,-0.406084072193
ACH-000376,-0.287155998879
ACH-000381,-0.36845630648100003
ACH-000383,-0.391712804279
ACH-000387,-0.324905013729
ACH-000389,-0.314769795826
ACH-000390,-0.47660246287299995
ACH-000393,-0.058064243462199995
ACH-000395,-0.471391248028
ACH-000397,-0.255295768086
ACH-000401,-0.126259984459
ACH-000402,-0.177019332931
ACH-000403,-0.311123596961
ACH-000404,-0.311829143524
ACH-000406,-0.317475007389
ACH-000407,-0.228565787997
ACH-000408,-0.150313866629
ACH-000410,-0.0156647710746
ACH-000411,-0.17695666004299998
ACH-000414,-0.11156567369899999
ACH-000415,-0.477514498316
ACH-000416,-0.138005958392
ACH-000420,-0.298584535516
ACH-000421,-0.321269853006
ACH-000424,-0.25344243057300003
ACH-000425,-0.375099655723
ACH-000426,-0.128546967784
ACH-000427,-0.127369057633
ACH-000433,-0.25398758495499996
ACH-000436,-0.391852186992
ACH-000444,-0.305733703951
ACH-000445,-0.276414203686
ACH-000448,-0.16940534096700002
ACH-000450,-0.12918692943399998
ACH-000452,-0.595583402835
ACH-000454,0.009161629364829999
ACH-000458,-0.243933902713
ACH-000459,-0.33362935221
ACH-000460,-0.146787920973
ACH-000461,-0.120061900881
ACH-000463,-0.414497237128
ACH-000464,-0.654384290907
ACH-000466,-0.30833287533500003
ACH-000467,-0.262827542518
ACH-000468,-0.3568765421
ACH-000469,-0.384091442355
ACH-000470,-0.5156369829190001
ACH-000471,0.186778865867
ACH-000472,-0.335100433678
ACH-000473,-0.39370665731
ACH-000475,-0.125403613632
ACH-000476,-0.051071821449
ACH-000477,-0.16756687379000001
ACH-000480,-0.40065740381399995
ACH-000481,-0.0687974624274
ACH-000483,-0.169588013998
ACH-000484,-0.0907287108915
ACH-000485,-0.139994987909
ACH-000486,-0.12430155394000002
ACH-000487,-0.0987657656078
ACH-000488,-0.260141739215
ACH-000490,-0.35542722739699995
ACH-000491,-0.124437340787
ACH-000495,-0.43680357614299997
ACH-000496,-0.0474790773597
ACH-000499,-0.1783042831
ACH-000500,0.32198933723
ACH-000502,-0.24957158605500002
ACH-000503,0.22219446856800001
ACH-000505,-0.24097061452799998
ACH-000507,-0.10236144523900001
ACH-000510,-0.151981821791
ACH-000511,-0.20367961133999998
ACH-000512,-0.144112037677
ACH-000516,-0.142713144115
ACH-000517,0.0774097426243
ACH-000518,-0.261025943981
ACH-000520,-0.201572973212
ACH-000521,-0.09672905101089999
ACH-000522,-0.241943978944
ACH-000524,0.0893749053328
ACH-000527,-0.156982913259
ACH-000528,-0.251887093246
ACH-000537,-0.271934860508
ACH-000541,-0.60127058652
ACH-000542,-0.260817900461
ACH-000544,-0.0968665154887
ACH-000545,-0.330766476617
ACH-000547,-0.124601174937
ACH-000548,-0.0318722757829
ACH-000549,-0.342839135319
ACH-000550,-0.39368261673699995
ACH-000552,-0.17098310822700002
ACH-000556,-0.0853811623461
ACH-000557,-0.007557054025449999
ACH-000570,-0.226524780128
ACH-000571,-0.271684946304
ACH-000573,-0.122352411382
ACH-000576,-0.00217386245681
ACH-000580,-0.23549569458500003
ACH-000584,-0.3828072586
ACH-000585,-0.14094596447899999
ACH-000588,-0.547666355183
ACH-000589,-0.140150541064
ACH-000591,-0.195151646532
ACH-000593,-0.149890106466
ACH-000600,-0.215757273481
ACH-000601,-0.09549609246980001
ACH-000604,-0.151500172619
ACH-000605,-0.10912567565400001
ACH-000606,-0.167723134533
ACH-000608,0.04905249547619999
ACH-000614,-0.29777299921
ACH-000616,-0.130482249155
ACH-000618,-0.266394822063
ACH-000619,-0.218155965554
ACH-000620,-0.100331000237
ACH-000621,-0.222897804747
ACH-000622,-0.43828413873000005
ACH-000623,-0.0829426078835
ACH-000624,-0.28156381026599997
ACH-000627,-0.181488599241
ACH-000630,-0.325348046081
ACH-000632,-0.423630593833
ACH-000633,-0.154585980623
ACH-000637,-0.220045617657
ACH-000638,-0.21138027745299998
ACH-000646,-0.25112996648499997
ACH-000647,0.0525446367956
ACH-000648,-0.21478015617199997
ACH-000649,-0.298770272201
ACH-000651,0.0514407330602
ACH-000652,-0.23012076753000002
ACH-000653,-0.198814595486
ACH-000657,-0.18805380952
ACH-000658,-0.148196522225
ACH-000661,-0.305876641057
ACH-000662,-0.42521620581999997
ACH-000663,-0.22676359043400002
ACH-000665,-0.251543716512
ACH-000671,-0.0852070728313
ACH-000673,-0.143200122849
ACH-000676,-0.22806042010699998
ACH-000677,0.0618461701969
ACH-000681,-0.187409194797
ACH-000682,-0.462760718655
ACH-000683,-0.11667683849600001
ACH-000684,-0.4384885732
ACH-000688,-0.11346382533299999
ACH-000693,-0.289857873953
ACH-000694,-0.207713533937
ACH-000695,-0.419810878023
ACH-000696,-0.0805701869843
ACH-000697,-0.222439128957
ACH-000699,-0.244268885348
ACH-000701,0.04728565309069999
ACH-000706,-0.10628979086200001
ACH-000711,-0.20709531629
ACH-000713,-0.46187638952699994
ACH-000714,-0.380717142769
ACH-000718,-0.027583941526900004
ACH-000720,-0.38341505583200003
ACH-000721,-0.314550217258
ACH-000724,-0.411322350675
ACH-000725,-0.27330225639899997
ACH-000732,-0.27178560604
ACH-000734,-0.355726710035
ACH-000735,-0.275953961779
ACH-000736,-0.306638812506
ACH-000738,-0.26588382259300003
ACH-000746,-0.508994451884
ACH-000747,-0.195673974015
ACH-000748,7.05968533637e-05
ACH-000753,-0.317543137851
ACH-000756,0.34089561869999996
ACH-000757,-0.107858329957
ACH-000758,-0.21502014047899998
ACH-000760,0.11790039434699999
ACH-000763,-0.209266883832
ACH-000764,-0.45927711614699995
ACH-000765,-0.0644670678974
ACH-000766,-0.542185141874
ACH-000767,-0.17494699793
ACH-000768,-0.175733433838
ACH-000769,-0.21554317047600002
ACH-000770,-0.244723272878
ACH-000771,-0.336401185588
ACH-000773,-0.603144221912
ACH-000776,-0.32030723646
ACH-000777,0.0387653975102
ACH-000778,-0.11392538911800001
ACH-000781,-0.203147374125
ACH-000782,-0.0792559330455
ACH-000783,-0.00482981722302
ACH-000784,-0.169593008381
ACH-000785,-0.0185741061056
ACH-000787,-0.354755409304
ACH-000788,-0.22072022283300002
ACH-000791,-0.23046588322500003
ACH-000792,-0.107218151767
ACH-000794,-0.0360258456709
ACH-000796,-0.340220679274
ACH-000799,-0.0828124257081
ACH-000800,-0.161290163659
ACH-000802,-0.10681926495100001
ACH-000804,0.0415817351769
ACH-000805,-0.0162509616754
ACH-000809,-0.40012428796099997
ACH-000810,-0.0760127973567
ACH-000811,-0.5866063712139999
ACH-000817,-0.401596760722
ACH-000819,-0.141412965325
ACH-000820,0.09510733008760001
ACH-000821,0.045878483438300005
ACH-000822,-0.0240009728961
ACH-000823,-0.327781915547
ACH-000824,-0.0109930724141
ACH-000827,-0.300886377687
ACH-000829,-0.179295384595
ACH-000831,-0.34903955995499997
ACH-000832,-0.474756672865
ACH-000833,-0.164037123693
ACH-000834,-0.30731225215700003
ACH-000835,-0.34960642373499995
ACH-000836,-0.27347190085
ACH-000837,-0.313273896007
ACH-000838,-0.11030123042500001
ACH-000839,-0.074339185377
ACH-000840,-0.108866889463
ACH-000841,-0.30940727246399996
ACH-000843,-0.143129608404
ACH-000846,-0.177196721771
ACH-000847,-0.517964825102
ACH-000848,-0.345140480597
ACH-000849,-0.22364632442200003
ACH-000851,-0.38068543389700005
ACH-000855,-0.582234194434
ACH-000856,-0.345940527979
ACH-000858,-0.163258676855
ACH-000859,-0.089471415209
ACH-000861,0.0104672713266
ACH-000862,-0.271830608606
ACH-000865,-0.13962292469
ACH-000866,-0.152358814861
ACH-000867,-0.2843164949
ACH-000869,-0.385119529184
ACH-000872,0.1322721442
ACH-000873,-0.07340136001480001
ACH-000876,-0.329908142836
ACH-000878,-0.457335061744
ACH-000880,-0.233262385989
ACH-000881,-0.40402946756200003
ACH-000882,-0.261509024496
ACH-000884,-0.0814876670083
ACH-000885,-0.324081958362
ACH-000887,-0.12001285707
ACH-000888,-0.45542225920900004
ACH-000889,-0.623242968999
ACH-000890,-0.374562674397
ACH-000896,-0.334286352792
ACH-000898,-0.45389683042900003
ACH-000900,-0.11004273314400001
ACH-000901,-0.230966361316
ACH-000905,-0.23703416701299998
ACH-000906,-0.21511595823600002
ACH-000907,-0.565695039777
ACH-000910,-0.165510488407
ACH-000911,-0.13729876642799999
ACH-000912,-0.18391057930500002
ACH-000913,-0.292015866266
ACH-000915,-0.145139642225
ACH-000916,-0.129656917205
ACH-000917,-0.27437206873500003
ACH-000921,-0.597649156818
ACH-000924,-0.17019478646699998
ACH-000926,-0.452991617456
ACH-000928,-0.267947859402
ACH-000929,0.20205939878899998
ACH-000932,-0.284286774919
ACH-000935,-0.635396556949
ACH-000936,-0.147119882848
ACH-000937,-0.155818457281
ACH-000938,-0.0623079787677
ACH-000939,-0.31180433216
ACH-000941,-0.39046854909
ACH-000943,-0.328247464609
ACH-000946,-0.15024053310799998
ACH-000947,-0.255526895772
ACH-000948,-0.128637700397
ACH-000950,-0.30748635849
ACH-000953,0.00720349800733
ACH-000957,-0.40220365763599997
ACH-000958,-0.553606137708
ACH-000960,-0.149982714349
ACH-000963,-0.34610051108199996
ACH-000968,0.11885087743799999
ACH-000969,-0.175773828453
ACH-000973,-0.350702137332
ACH-000974,-0.116138485475
ACH-000975,-0.042690567624500006
ACH-000976,-0.35872002386
ACH-000978,-0.555141232687
ACH-000980,-0.14631122690099999
ACH-000984,-0.0376147618065
ACH-000986,-0.33967276418000003
ACH-000988,-0.0481990887164
ACH-000993,-0.19742982888500002
ACH-000994,-0.32999658962
ACH-000996,-0.232871412266
ACH-001001,-0.391815704543
ACH-001020,0.08119800368419999
ACH-001028,-0.11085422894099999
ACH-001031,-0.276605306307
ACH-001038,-0.019580861903
ACH-001048,-0.07207896915689999
ACH-001050,-0.18777827768199998
ACH-001053,-0.099028030239
ACH-001054,-0.120499172311
ACH-001061,-0.32907992133999997
ACH-001067,-0.156185901941
ACH-001075,-0.229474739365
ACH-001096,-0.308358243213
ACH-001128,-0.814456818488
ACH-001134,-0.338593294264
ACH-001151,-0.22297656264899998
ACH-001163,-0.353536118041
ACH-001164,0.0646495639145
ACH-001173,-0.025062525129400003
ACH-001183,-0.338157927171
ACH-001184,-0.104725718894
ACH-001190,-0.0159159968182
ACH-001192,-0.500895716001
ACH-001193,-0.20202365743099998
ACH-001196,-0.07288096890819999
ACH-001197,-0.0864190242957
ACH-001205,-0.180221827872
ACH-001211,-0.18177356341899997
ACH-001212,-0.08121905289560001
ACH-001228,-0.140517861094
ACH-001232,-0.0683362040561
ACH-001239,-0.168990998704
ACH-001274,-0.027044663040900002
ACH-001275,-0.567096992331
ACH-001277,0.10036773842
ACH-001278,-0.221614725017
ACH-001280,-0.167731634165
ACH-001283,0.03559934623719999
ACH-001289,-0.0036453691247600004
ACH-001295,-0.211761996824
ACH-001300,-0.210187410204
ACH-001301,-0.114761171968
ACH-001302,-0.217209128481
ACH-001303,-0.101129766043
ACH-001306,-0.40818791703900004
ACH-001318,-0.0329910644052
ACH-001322,-0.11378416059699999
ACH-001328,-0.338755688854
ACH-001332,-0.60855141841
ACH-001333,-0.538177010836
ACH-001336,-0.178848291101
ACH-001340,-0.213853382414
ACH-001346,-0.205796454642
ACH-001353,-0.188955525774
ACH-001354,0.11826386804500001
ACH-001367,-0.37583291880999997
ACH-001368,-0.12519054608799998
ACH-001374,-0.244505952429
ACH-001375,-0.566947895536
ACH-001377,-0.22980035428599999
ACH-001380,-0.232711999801
ACH-001391,-0.177585693351
ACH-001407,-0.290117390212
ACH-001408,-0.302588438219
ACH-001413,0.00816554419715
ACH-001430,-0.0797216130888
ACH-001431,-0.199071699234
ACH-001450,-0.258612501922
ACH-001496,-0.292163605372
ACH-001500,-0.12065203441099999
ACH-001521,-0.320870272453
ACH-001523,-0.123522482279
ACH-001532,-0.180465611921
ACH-001536,-0.184615894999
ACH-001550,-0.38073918642899995
ACH-001552,0.0338416023632
ACH-001554,-0.20572783739999997
ACH-001645,-0.38413277272
ACH-001654,-0.029472818244599998
ACH-001715,-0.134907798391
ACH-001735,-0.18590384497200002
ACH-001736,-0.0304337366411
ACH-001737,-0.506385299019
ACH-001740,-0.18631113256999998
ACH-001745,-0.0665440505943
ACH-001750,-0.118066988681
ACH-001765,-0.38683683129600005
ACH-001956,-0.690795324447
ACH-001957,-0.776486910129
