,RBM33 (155435)
ACH-000004,-0.726382335026
ACH-000007,-0.206627776183
ACH-000009,-0.292082055312
ACH-000011,-0.282113781891
ACH-000012,-0.137818056682
ACH-000013,-0.566161878336
ACH-000014,0.275166198679
ACH-000015,-0.20592660362799997
ACH-000017,-0.378973302502
ACH-000018,-0.299651861872
ACH-000019,-0.253842853315
ACH-000021,-0.734346146513
ACH-000022,-0.5395854770440001
ACH-000025,0.0582999383059
ACH-000028,-0.330176249188
ACH-000030,-0.192428436838
ACH-000035,-0.694503822783
ACH-000036,-0.179178490775
ACH-000037,-0.7625363394910001
ACH-000039,-0.495465436118
ACH-000040,-0.39738626191799997
ACH-000041,-0.441610356589
ACH-000042,-0.41647621928999995
ACH-000045,-0.431095540959
ACH-000047,-0.347837958279
ACH-000052,-0.44961697950900004
ACH-000053,-0.539954301778
ACH-000054,-0.0458086534305
ACH-000055,-0.43352179391400003
ACH-000060,-0.54053318358
ACH-000067,-0.664869708292
ACH-000070,-0.541169928671
ACH-000075,-0.320064445489
ACH-000078,-0.207898558461
ACH-000082,-0.274332359657
ACH-000085,-0.327117680733
ACH-000086,-0.44976693838200005
ACH-000087,-0.305570064115
ACH-000092,-0.391781580092
ACH-000095,-0.467915693785
ACH-000097,-0.292938971281
ACH-000098,-0.306465508381
ACH-000099,-0.38170660537100004
ACH-000108,-0.9915319370479999
ACH-000113,-0.424361104323
ACH-000115,-0.9415966560789999
ACH-000116,-0.348718383359
ACH-000118,-0.74075993647
ACH-000120,-0.67684529729
ACH-000123,-0.30191407585499996
ACH-000127,-0.208618270865
ACH-000128,-0.580026382848
ACH-000132,-0.49912270715499996
ACH-000133,-0.434411744234
ACH-000137,0.110808853941
ACH-000138,-0.14938329692900001
ACH-000142,-0.39025744537
ACH-000143,-0.532668817025
ACH-000146,-0.5797702108380001
ACH-000148,-0.533828263675
ACH-000150,-0.138480555195
ACH-000152,-0.330300224174
ACH-000153,-0.448295766663
ACH-000159,0.0470450826424
ACH-000160,-0.10293414848099999
ACH-000163,-0.739940938158
ACH-000167,-1.0540043941
ACH-000168,-0.633644887163
ACH-000169,-0.456151219392
ACH-000178,-0.7083803119740001
ACH-000182,-0.47113687813199995
ACH-000183,-0.5831398201619999
ACH-000188,-0.555297285075
ACH-000189,-0.20793435011
ACH-000190,-0.505129808481
ACH-000198,-0.6941506430169999
ACH-000204,0.0874662260032
ACH-000206,-0.37886234472400004
ACH-000207,-0.9973642131039999
ACH-000211,-0.251056714849
ACH-000215,-0.264192522942
