,GOLGA8O (728047)
ACH-000444,0.534329322515
ACH-000445,0.681704258347
ACH-000448,0.7540029307770001
ACH-000450,0.831608932763
ACH-000452,0.526564444586
ACH-000454,0.789379941791
ACH-000458,0.547177024793
ACH-000459,0.48314528444300003
ACH-000460,0.674200060287
ACH-000461,0.802725453475
ACH-000463,0.745663126147
ACH-000464,0.8971401872470001
ACH-000466,0.610988636554
ACH-000467,0.728459694056
ACH-000468,0.455764808617
ACH-000469,0.454957745763
ACH-000470,0.778323695472
ACH-000471,0.5736341538390001
ACH-000472,0.5375603020090001
ACH-000473,0.575389736453
ACH-000475,0.5987785652359999
ACH-000476,0.622306961419
ACH-000477,0.8606073713019999
ACH-000480,0.669325988818
ACH-000481,0.478010533644
ACH-000483,0.750670333611
ACH-000484,0.5880085320840001
ACH-000485,0.628111741967
ACH-000486,0.6637500828949999
ACH-000487,0.734059382578
ACH-000488,0.5632364298979999
ACH-000490,0.691416758549
ACH-000491,0.677589239279
ACH-000495,0.7057324102570001
ACH-000496,0.777778429246
ACH-000499,0.681343958704
ACH-000500,0.7317910028129999
ACH-000502,0.536691708563
ACH-000503,0.903435517458
ACH-000505,0.767977000351
ACH-000507,0.7562941863779999
ACH-000510,0.750978322568
ACH-000511,0.731371637076
ACH-000512,0.519756189063
ACH-000516,0.493022195773
ACH-000517,0.728555902843
ACH-000518,0.566250175752
ACH-000520,0.947129711708
ACH-000521,0.780853725171
ACH-000522,0.7157690236669999
ACH-000524,0.622721516065
ACH-000527,0.578536827864
ACH-000528,0.578879392457
ACH-000537,0.608941508034
ACH-000541,0.428051871453
ACH-000542,0.6740963084999999
ACH-000544,0.735598001399
ACH-000545,0.571728235316
ACH-000547,0.833331602226
ACH-000548,0.5909635453450001
ACH-000549,0.49799747217600004
ACH-000550,0.589418184973
ACH-000552,0.540154949469
ACH-000556,0.6174702246930001
ACH-000557,0.5268224689850001
ACH-000570,0.663147244518
ACH-000571,0.611411215947
ACH-000573,0.781225553316
ACH-000576,0.495870420726
ACH-000580,0.8165279548819999
ACH-000584,0.63056731335
ACH-000585,0.400020580691
ACH-000588,0.634904779414
ACH-000589,0.701516288515
ACH-000591,0.662401556576
ACH-000593,0.6636147069120001
ACH-000600,0.8917473104000001
ACH-000601,0.6786736947450001
ACH-000604,0.883483641697
ACH-000605,0.533604618518
ACH-000606,0.609366326047
ACH-000608,0.551256690818
ACH-000614,0.461173733679
ACH-000616,0.6651115297119999
ACH-000618,0.47229362163599997
ACH-000619,0.690280150155
ACH-000620,0.880908018104
ACH-000621,0.483084747472
ACH-000622,0.491741545677
ACH-000623,0.548526737186
ACH-000624,0.888156024728
ACH-000627,0.66814109044
ACH-000630,0.6912033693690001
ACH-000632,0.5870044953600001
ACH-000633,0.6810303515189999
ACH-000637,0.639219990384
ACH-000638,0.780497856922
ACH-000646,0.758255341944
ACH-000647,0.650871403676
ACH-000648,0.756369011901
ACH-000649,0.59828915309
ACH-000651,0.437948863465
ACH-000652,0.513323189146
ACH-000653,0.643891244486
ACH-000657,0.54888199327
ACH-000658,0.46830609327
ACH-000661,0.676643332762
ACH-000662,0.5665385940250001
ACH-000663,0.48300656847900003
ACH-000665,0.74121234279
ACH-000671,0.619599674635
ACH-000673,0.6123727811249999
ACH-000676,0.49578092136600005
ACH-000677,0.613659534662
ACH-000681,0.7843700805949999
ACH-000682,0.501771734577
ACH-000683,0.524536109346
ACH-000684,0.8827931891840001
ACH-000688,0.701501655017
ACH-000693,0.5881929158470001
ACH-000694,0.5841433208560001
ACH-000695,0.514369094331
ACH-000696,0.55751373251
ACH-000697,0.6465977025680001
ACH-000699,0.617668568297
ACH-000701,0.468299645581
ACH-000706,0.6753956626659999
ACH-000711,0.490511773346
ACH-000713,0.728923142657
ACH-000714,0.5658749372349999
ACH-000718,0.825927641859
ACH-000720,0.592616665342
ACH-000721,0.7474332779539999
ACH-000724,0.6864305526260001
ACH-000725,0.619802312867
ACH-000732,0.670739914308
ACH-000734,0.717082490141
ACH-000735,0.620490719071
ACH-000736,0.620289003317
ACH-000738,0.49931476490099996
ACH-000746,0.6955008267820001
ACH-000747,0.646671820924
ACH-000748,0.644328891199
ACH-000753,0.47394859945100004
ACH-000756,0.583133793257
ACH-000757,0.812254941244
ACH-000758,0.7027924251629999
ACH-000760,0.666562602548
ACH-000763,0.683327978342
ACH-000764,0.770454363725
ACH-000765,0.467551038525
ACH-000766,0.808933200091
ACH-000767,0.728459355328
ACH-000768,0.6450347854890001
ACH-000769,0.6107964257140001
ACH-000770,0.501552738169
ACH-000771,0.73539849502
ACH-000773,0.7480697849439999
ACH-000776,0.65395456107
ACH-000777,0.597393004741
ACH-000778,0.612051092582
ACH-000781,0.640159586636
ACH-000782,0.467839310077
ACH-000783,0.44184256359499996
ACH-000784,0.5140154088100001
ACH-000785,0.714655740201
ACH-000787,0.655841206458
ACH-000788,0.578331542046
ACH-000791,0.523729706371
ACH-000792,0.579220208872
ACH-000794,0.647189830065
ACH-000796,0.612213994292
ACH-000799,0.6059664494210001
ACH-000800,0.838462879748
ACH-000802,0.523516262152
ACH-000804,0.7873812226970001
ACH-000805,0.53594227087
ACH-000809,0.661023194434
ACH-000810,0.82105123691
ACH-000811,0.643842152557
ACH-000817,0.631358993579
ACH-000819,0.488513251124
ACH-000820,0.989811883262
ACH-000821,0.7331218450910001
ACH-000822,0.564026856856
ACH-000823,0.515843385058
ACH-000824,0.610089875285
ACH-000827,0.584920502219
ACH-000829,0.6834026875660001
ACH-000831,0.6500907550949999
ACH-000832,0.7134992824230001
ACH-000833,0.509973606963
ACH-000834,0.765315954845
ACH-000835,0.509434879039
ACH-000836,0.763311608499
ACH-000837,0.573213427304
ACH-000838,0.879776660009
ACH-000839,0.6860003643189999
ACH-000840,0.810899997348
ACH-000841,0.7462227587420001
ACH-000843,0.668837994021
ACH-000846,0.633301372753
ACH-000847,0.49638433950099997
ACH-000848,0.920296023809
ACH-000849,0.7761600700869999
ACH-000851,0.759036729541
ACH-000855,0.9294275945939999
ACH-000856,0.622659171421
ACH-000858,0.6692079114989999
ACH-000859,0.708713541382
ACH-000861,0.613852298781
ACH-000862,0.61195806938
ACH-000865,0.6134893954999999
ACH-000866,0.6218420648040001
ACH-000867,0.689679145641
ACH-000869,0.505849626167
ACH-000872,0.7494173303839999
ACH-000873,0.874164636511
ACH-000876,0.43479208991499996
ACH-000878,0.738937728764
ACH-000880,0.6595405924669999
ACH-000881,0.438912957241
ACH-000882,0.685381910987
ACH-000884,0.6047650823399999
ACH-000885,0.666624151564
ACH-000887,0.48033201313999996
ACH-000888,0.614562377027
ACH-000889,0.42849415159000004
ACH-000890,0.735060942868
ACH-000896,0.624916430457
ACH-000898,0.6319058583470001
ACH-000900,0.670361055909
ACH-000901,0.7101147212100001
ACH-000905,0.656310067971
ACH-000906,0.661351995932
ACH-000907,0.8531356266150001
ACH-000910,0.64492203021
ACH-000911,0.49304449974200004
ACH-000912,0.58613730702
ACH-000913,0.57854535337
ACH-000915,0.633953672115
ACH-000916,1.07012127634
ACH-000917,0.563790807059
ACH-000921,0.632942159327
ACH-000924,0.49843156081
ACH-000926,0.6777972149079999
ACH-000928,0.472339039141
ACH-000929,0.763422086928
ACH-000932,0.720976957984
ACH-000935,0.6609322344349999
ACH-000936,0.7245441611810001
ACH-000937,0.624677775553
ACH-000938,0.659408138591
ACH-000939,0.649946750365
ACH-000941,0.606476579649
ACH-000943,0.567151777121
ACH-000946,0.514716255727
ACH-000947,0.5733162004860001
ACH-000948,0.544909160658
ACH-000950,0.5181678771530001
ACH-000953,0.584536743638
ACH-000957,0.61400742104
ACH-000958,0.598684272707
ACH-000960,0.771654128046
ACH-000963,0.760250055392
ACH-000968,0.790090850052
ACH-000969,0.700631317659
ACH-000973,0.806971266163
ACH-000974,0.46043911244499997
ACH-000975,0.602049057396
ACH-000976,0.693763032335
ACH-000978,0.706218976649
ACH-000980,0.570323310996
ACH-000984,0.587851479882
ACH-000986,0.538640763259
ACH-000988,0.7555030335169999
ACH-000993,0.670803298562
ACH-000994,0.477549052284
ACH-000996,0.674478415335
ACH-001001,0.545857051926
ACH-001020,0.632695870572
ACH-001028,0.668448195374
ACH-001031,0.46587580735899997
ACH-001038,0.649574802822
ACH-001048,0.559779699449
ACH-001050,0.5831713705899999
ACH-001053,0.6938610417640001
ACH-001054,0.690276099085
ACH-001061,0.549254668946
ACH-001067,0.7144109591150001
ACH-001075,0.737443478329
ACH-001096,0.514676082504
ACH-001128,0.921750582156
ACH-001134,0.8175542933750001
ACH-001151,0.636780248737
ACH-001163,0.699558531528
ACH-001164,0.875235599811
ACH-001173,0.665270985814
ACH-001183,0.5798940280870001
ACH-001184,0.6696969238270001
ACH-001190,0.638362115782
ACH-001192,0.417771748299
ACH-001193,0.695936345778
ACH-001196,0.634903289823
ACH-001197,0.837766190881
ACH-001205,0.361006309198
ACH-001211,0.834219546428
ACH-001212,0.899449214538
ACH-001228,0.636433608779
ACH-001232,0.643810868933
ACH-001239,0.593649785368
ACH-001274,0.634614525076
ACH-001275,0.527747774485
ACH-001277,0.505759410723
ACH-001278,0.480930137099
ACH-001280,0.78158352552
ACH-001283,0.495767879049
ACH-001289,0.682325432595
ACH-001295,0.6437927812049999
ACH-001300,0.492071347235
ACH-001301,0.620877915874
ACH-001302,0.8398494399490001
ACH-001303,0.725831087084
ACH-001306,0.690741543588
ACH-001318,0.55988940805
ACH-001322,0.667058278674
ACH-001328,0.576859528907
ACH-001332,0.855733715209
ACH-001333,0.76586335019
ACH-001336,0.775148557771
ACH-001340,0.6449536453329999
ACH-001346,0.536411333998
ACH-001353,0.675094119486
ACH-001354,0.953453316414
ACH-001367,0.590472998544
ACH-001368,0.595397302261
ACH-001374,0.46862887726499997
ACH-001375,0.617351598449
ACH-001377,0.5479042244829999
ACH-001380,0.59153626413
ACH-001391,0.7533941116399999
ACH-001407,0.583767700773
ACH-001408,0.441555450264
ACH-001413,0.863972339307
ACH-001430,0.330970497689
ACH-001431,0.553559358231
ACH-001450,0.789434903529
ACH-001496,0.6328448126089999
ACH-001500,0.6863388429739999
ACH-001521,0.48579023737899996
ACH-001523,0.49417338185599996
ACH-001532,0.607166382372
ACH-001536,0.6711233292540001
ACH-001550,0.570881963988
ACH-001552,0.625652584056
ACH-001554,0.591240733313
ACH-001645,0.642557461006
ACH-001654,0.596500872242
ACH-001715,0.492314717619
ACH-001735,0.6550132802449999
ACH-001736,0.7309114788619999
ACH-001737,0.737845235507
ACH-001740,0.624296214373
ACH-001745,0.5128822674369999
ACH-001750,0.716773992476
ACH-001765,0.751331920746
ACH-001956,0.473301033996
ACH-001957,0.546339042404
