,TNFRSF19 (55504)
ACH-000004,0.223993855757
ACH-000007,0.025622632168900004
ACH-000009,0.156697976603
ACH-000011,0.17586115787300002
ACH-000012,0.169382240554
ACH-000013,0.08563980364289998
ACH-000014,0.21864920608000002
ACH-000015,-0.004718746404020001
ACH-000017,0.292364163938
ACH-000018,0.113218183432
ACH-000019,0.105408569466
ACH-000021,0.07098218052210001
ACH-000022,0.130843473911
ACH-000025,0.135450880542
ACH-000028,0.251434444892
ACH-000030,0.08997642033089999
ACH-000035,0.128359973166
ACH-000036,0.15861792524499999
ACH-000037,0.169926470482
ACH-000039,0.29411020678800004
ACH-000040,0.183896974346
ACH-000041,0.23356460573399998
ACH-000042,0.0963177332925
ACH-000045,0.187907414709
ACH-000047,0.17068446978399998
ACH-000052,0.08069209991210001
ACH-000053,0.157000211747
ACH-000054,0.133588096251
ACH-000055,0.234954257421
ACH-000060,0.0737792396358
ACH-000067,0.0529940648527
ACH-000070,0.10513459739900001
ACH-000075,0.27851065479000003
ACH-000078,0.013589730952700002
ACH-000082,0.185902479448
ACH-000085,0.101225771533
ACH-000086,0.00245331476808
ACH-000087,-0.0660424859676
ACH-000092,0.145516258643
ACH-000095,0.0838710989123
ACH-000097,0.148557363105
ACH-000098,0.236967200652
ACH-000099,0.17731589837900003
ACH-000108,0.213097090238
ACH-000113,0.21614841165800003
ACH-000115,0.11393871771500001
ACH-000116,0.134850457625
ACH-000118,0.112036227866
ACH-000120,0.317754099968
ACH-000123,0.045734483783099994
ACH-000127,0.10626478316400001
ACH-000128,0.10834933616699999
ACH-000132,0.0966839019407
ACH-000133,0.112953725794
ACH-000137,0.245725213893
ACH-000138,0.160092165448
ACH-000142,0.20047145083
ACH-000143,0.08563349141200001
ACH-000146,0.245882641971
ACH-000148,0.20939804393
ACH-000150,0.00393264788182
ACH-000152,0.14863324465999997
ACH-000153,0.102311712251
ACH-000159,0.109483197664
ACH-000160,0.27101030009300003
ACH-000163,-0.0820053486721
ACH-000167,0.33747901291
ACH-000168,0.139104183502
ACH-000169,0.0434955285141
ACH-000178,0.212057859915
ACH-000182,0.0782923281534
ACH-000183,0.12908844777200001
ACH-000188,0.124112443726
ACH-000189,0.21445749061500002
ACH-000190,-0.0611207020978
ACH-000198,0.181774635622
ACH-000204,0.0851328108875
ACH-000206,0.268089002804
ACH-000207,0.34134064783600004
ACH-000211,0.118347892122
ACH-000215,0.142703231462
ACH-000221,0.162748439104
ACH-000222,0.0253003035585
ACH-000223,0.206073257495
ACH-000226,0.138322939697
ACH-000227,0.0722309120978
ACH-000228,0.126351068524
ACH-000231,0.226599437481
ACH-000232,0.221019449827
ACH-000233,0.199800694268
ACH-000234,0.149400957447
ACH-000235,0.138128789079
ACH-000237,0.153438721492
ACH-000238,0.294672401189
ACH-000243,0.16335171069
ACH-000244,0.0327043520378
ACH-000246,0.14015272696699999
ACH-000248,0.145258823299
ACH-000250,0.144921226977
ACH-000251,0.11531503487500001
ACH-000253,0.170534081175
ACH-000255,0.060629731798800005
ACH-000256,0.243659852936
ACH-000257,0.10993217440099999
ACH-000258,-0.114062218241
ACH-000259,0.0519266619548
ACH-000260,0.25482821124899996
ACH-000261,0.181333174705
ACH-000262,0.0958817165348
ACH-000263,0.10398025533399999
ACH-000264,0.17629100372099998
ACH-000265,-0.0343589081507
ACH-000266,0.0494913157118
ACH-000272,0.209793456863
ACH-000273,0.142201865198
ACH-000274,0.21437282416200001
ACH-000277,0.329147410329
ACH-000278,0.0696066355248
ACH-000279,0.185442931392
ACH-000280,0.164397103228
ACH-000281,0.07838849949400001
ACH-000288,0.0759675762578
ACH-000291,0.143882330921
ACH-000293,0.214389496334
ACH-000294,0.111074047028
ACH-000295,0.113255483037
ACH-000296,0.243741784159
ACH-000302,0.0683005725982
ACH-000304,0.0851088411202
ACH-000307,0.0505137936311
ACH-000308,0.214772902075
ACH-000310,0.11090539045299999
ACH-000311,0.156146371507
ACH-000312,0.10278629739499999
ACH-000315,0.133600379056
ACH-000316,0.187408376308
ACH-000317,0.168229706102
ACH-000318,0.116463061421
ACH-000319,0.059975030453599996
ACH-000320,0.053342584577199995
ACH-000322,0.269245043004
ACH-000323,0.102973396419
ACH-000324,0.161188434632
ACH-000329,0.208608564276
ACH-000330,0.339630221719
ACH-000331,0.175289303195
ACH-000332,0.178034732812
ACH-000334,0.176894250717
ACH-000335,0.275675421107
ACH-000336,0.157353484387
ACH-000337,0.37184468217100003
ACH-000339,0.219435734493
ACH-000341,0.159079989712
ACH-000348,0.18121319483399997
ACH-000350,0.33574781062200004
ACH-000352,0.09531920292189998
ACH-000356,0.311390172531
ACH-000361,0.088438841361
ACH-000362,0.189642246065
ACH-000363,0.0307104203042
ACH-000364,-0.008451814272060001
ACH-000365,0.185265469737
ACH-000366,0.147225389275
ACH-000368,0.245996798378
ACH-000374,0.238716494838
ACH-000375,0.152195815367
ACH-000376,0.172705447986
ACH-000381,0.144023263166
ACH-000383,0.17156268263
ACH-000387,0.163984097768
ACH-000389,0.156794780032
ACH-000390,0.049357693299
ACH-000393,0.144575317693
ACH-000395,-0.0824650756536
ACH-000397,0.16919839257
ACH-000401,0.24908349719700001
ACH-000402,0.5257192304339999
ACH-000403,0.171688873235
ACH-000404,0.28520182925099996
ACH-000406,0.120826990506
ACH-000407,0.259740808827
ACH-000408,-0.12232460193
ACH-000410,0.248050212122
ACH-000411,0.153488335869
ACH-000414,0.115578619665
ACH-000415,-0.0156323317386
ACH-000416,0.171427741414
ACH-000420,0.0788096113785
ACH-000421,0.19696545883699998
ACH-000424,0.189279194959
ACH-000425,0.131502860669
ACH-000426,-0.00656815373577
ACH-000427,0.114553670285
ACH-000433,0.148412810614
ACH-000436,0.19400973281300002
ACH-000444,0.16059373781199998
ACH-000445,0.1532757924
ACH-000448,0.101262541098
ACH-000450,0.197334600281
ACH-000452,0.117499208999
ACH-000454,-0.00370620574193
ACH-000458,0.194109752534
ACH-000459,0.056150715534300004
ACH-000460,0.18306407687399998
ACH-000461,-0.030484071386599997
ACH-000463,0.13121288310100002
ACH-000464,0.09958485662080001
ACH-000466,0.178501655426
ACH-000467,0.19217455605300002
ACH-000468,0.08091225246969999
ACH-000469,0.176228451962
ACH-000470,0.490024761527
ACH-000471,0.159101251099
ACH-000472,0.122932151164
ACH-000473,0.178485941234
ACH-000475,0.188958217213
ACH-000476,0.0662083341502
ACH-000477,0.45536067911300004
ACH-000480,0.0869322049146
ACH-000481,0.182418586854
ACH-000483,0.14111686317299998
ACH-000484,-0.0034002246512199997
ACH-000485,0.164451935147
ACH-000486,0.06949344821980001
ACH-000487,0.240636272227
ACH-000488,0.20235244403
ACH-000490,0.158064095863
ACH-000491,0.024546567851999997
ACH-000495,0.43109917443
ACH-000496,0.0590562229397
ACH-000499,0.221335251781
ACH-000500,0.42869258766900004
ACH-000502,0.10503463916000001
ACH-000503,0.136490439653
ACH-000505,0.06948605036439999
ACH-000507,0.201358208167
ACH-000510,0.0213855296824
ACH-000511,0.0911516750265
ACH-000512,0.120364531996
ACH-000516,0.162501123227
ACH-000517,0.18969450449099998
ACH-000518,0.000714182204375
ACH-000520,0.238959216449
ACH-000521,0.00122221765006
ACH-000522,0.144676334101
ACH-000524,0.185501394071
ACH-000527,0.17506476882199998
ACH-000528,0.134959473197
ACH-000537,0.126150234905
ACH-000541,0.38173282944700004
ACH-000542,0.0651606722317
ACH-000544,0.173394202374
ACH-000545,0.237657943242
ACH-000547,0.175801605008
ACH-000548,0.154484477658
ACH-000549,0.0656195456204
ACH-000550,0.217702029401
ACH-000552,0.108105496567
ACH-000556,0.106218054822
ACH-000557,0.0543582302239
ACH-000570,0.212278468488
ACH-000571,0.147994895121
ACH-000573,0.179563088379
ACH-000576,0.149730980733
ACH-000580,0.218236453481
ACH-000584,0.11457771944
ACH-000585,0.157605581768
ACH-000588,0.046255511309000005
ACH-000589,-0.014730173118799999
ACH-000591,0.225805344645
ACH-000593,0.196177495525
ACH-000600,0.176236017932
ACH-000601,0.171579632969
ACH-000604,0.00260894302186
ACH-000605,0.055181335370300004
ACH-000606,0.22093034627900002
ACH-000608,0.136549466504
ACH-000614,0.157145887576
ACH-000616,-0.0989168676056
ACH-000618,0.180048780873
ACH-000619,0.18674890389600002
ACH-000620,0.026273772261700003
ACH-000621,0.126724802938
ACH-000622,0.16830146840100002
ACH-000623,0.00708648763351
ACH-000624,0.0833624289732
ACH-000627,0.0335449798514
ACH-000630,0.22032407292300002
ACH-000632,0.024592246991599998
ACH-000633,0.325574401232
ACH-000637,0.004548820972560001
ACH-000638,0.0379059962979
ACH-000646,-0.0077990942044100005
ACH-000647,0.238632145628
ACH-000648,0.05774644492600001
ACH-000649,0.126967511193
ACH-000651,0.0404741537315
ACH-000652,0.0890296282199
ACH-000653,0.129349127383
ACH-000657,0.186888339016
ACH-000658,0.281963369364
ACH-000661,0.0204257776128
ACH-000662,0.188150401285
ACH-000663,0.39785265280599996
ACH-000665,0.138039913066
ACH-000671,0.108895794519
ACH-000673,0.205274835859
ACH-000676,0.16139673364
ACH-000677,0.161243646862
ACH-000681,0.05661424067219999
ACH-000682,0.199801980143
ACH-000683,0.2082622852
ACH-000684,0.283717158237
ACH-000688,0.161240563757
ACH-000693,0.036548436702
ACH-000694,0.221996747294
ACH-000695,0.329494674105
ACH-000696,0.130554892052
ACH-000697,0.192411469129
ACH-000699,0.22406853196600002
ACH-000701,0.149300374342
ACH-000706,0.139532261843
ACH-000711,0.19001286714200002
ACH-000713,0.292985217159
ACH-000714,0.16062242913
ACH-000718,0.0857523199451
ACH-000720,0.213257767806
ACH-000721,0.142069738207
ACH-000724,0.008053631578359999
ACH-000725,0.141194792511
ACH-000732,0.112862027896
ACH-000734,0.10980810607899999
ACH-000735,0.13768282170399998
ACH-000736,0.0326434466157
ACH-000738,0.0780964811982
ACH-000746,0.018888308232799998
ACH-000747,0.12819901033
ACH-000748,0.22399166124400002
ACH-000753,0.166395598148
ACH-000756,0.253740849483
ACH-000757,0.096629029619
ACH-000758,0.0787808317591
ACH-000760,0.168974439637
ACH-000763,0.23400321879099997
ACH-000764,0.29003332644
ACH-000765,0.153566243252
ACH-000766,0.0728267841007
ACH-000767,0.23884705770300002
ACH-000768,0.116919016857
ACH-000769,0.08296511868669999
ACH-000770,0.115311987898
ACH-000771,0.10420590522600001
ACH-000773,0.261137605844
ACH-000776,0.149342763576
ACH-000777,0.12424288528300001
ACH-000778,0.282431540087
ACH-000781,0.06575738965269999
ACH-000782,0.279009569654
ACH-000783,0.280324204022
ACH-000784,0.0796938951526
ACH-000785,0.103494429928
ACH-000787,0.118214385478
ACH-000788,0.052387135133300004
ACH-000791,0.12675709793099998
ACH-000792,0.123245709319
ACH-000794,0.17804259434
ACH-000796,0.13874907039999998
ACH-000799,0.127180971909
ACH-000800,-0.106015198581
ACH-000802,0.28020310145599997
ACH-000804,0.0866728087655
ACH-000805,0.12496270492900001
ACH-000809,0.0728328208169
ACH-000810,0.12140774599700001
ACH-000811,0.09937442441080001
ACH-000817,0.0196619138997
ACH-000819,0.104913839388
ACH-000820,0.08570593802030001
ACH-000821,0.18717164358600002
ACH-000822,0.29449602238
ACH-000823,0.105915745753
ACH-000824,0.24322932816999998
ACH-000827,0.14953897807299998
ACH-000829,0.148833040417
ACH-000831,0.0349986816316
ACH-000832,0.169657200582
ACH-000833,0.0379196357044
ACH-000834,0.027613249782400002
ACH-000835,0.0965928268188
ACH-000836,0.137769921601
ACH-000837,0.20756524218400002
ACH-000838,0.161666267546
ACH-000839,0.11830118010299999
ACH-000840,0.332701825298
ACH-000841,0.217067755946
ACH-000843,-0.0734127514342
ACH-000846,0.117845843275
ACH-000847,0.20931796115600002
ACH-000848,0.0505282948465
ACH-000849,0.07853832792330001
ACH-000851,0.133911263403
ACH-000855,0.00511078311842
ACH-000856,0.18613376502
ACH-000858,0.13555733937
ACH-000859,0.148604258619
ACH-000861,0.19490393388
ACH-000862,0.146592006884
ACH-000865,0.0783978747777
ACH-000866,0.17381384782900003
ACH-000867,0.17758950461
ACH-000869,0.23444866463599998
ACH-000872,0.0872946730498
ACH-000873,0.0935523244265
ACH-000876,0.17452206797699998
ACH-000878,0.177175933468
ACH-000880,0.251048174411
ACH-000881,0.173095785484
ACH-000882,0.232417908653
ACH-000884,0.110753102577
ACH-000885,0.08401741901460001
ACH-000887,0.184571340588
ACH-000888,0.23510304971299997
ACH-000889,0.16366065819800002
ACH-000890,-0.14194289044000002
ACH-000896,0.10324626107899999
ACH-000898,0.200900406222
ACH-000900,0.247265390278
ACH-000901,0.0896348634379
ACH-000905,0.10627015231699999
ACH-000906,0.0697149747768
ACH-000907,0.24644161292599998
ACH-000910,0.236402329394
ACH-000911,0.16990559646899997
ACH-000912,0.116690197983
ACH-000913,0.185261260665
ACH-000915,0.0657132129589
ACH-000916,0.214636521032
ACH-000917,0.11626656454800001
ACH-000921,0.114256804988
ACH-000924,0.105787604014
ACH-000926,0.268910917698
ACH-000928,0.0187590349352
ACH-000929,0.42970161980099997
ACH-000932,0.180130318832
ACH-000935,0.14463347970899998
ACH-000936,0.104681154628
ACH-000937,0.107579812337
ACH-000938,0.253351629192
ACH-000939,0.0778555305565
ACH-000941,0.16902609387899997
ACH-000943,0.18775185123
ACH-000946,0.0679842174276
ACH-000947,0.11146051222999999
ACH-000948,0.142715001474
ACH-000950,0.16535192517300001
ACH-000953,0.1191177496
ACH-000957,0.167491919814
