,ATRN (8455)
ACH-000004,-0.336663214879
ACH-000007,-0.00495968969964
ACH-000009,-0.0638539995419
ACH-000011,-0.64509072614
ACH-000012,-0.04434049517869999
ACH-000013,-0.0501202711067
ACH-000014,-0.07278547065600001
ACH-000015,-0.036713025546400005
ACH-000017,-0.177128744998
ACH-000018,-0.288830548754
ACH-000019,0.08227870310589999
ACH-000021,-0.0995004638435
ACH-000022,0.00936661445241
ACH-000025,-0.194686220858
ACH-000028,-0.19959160890900002
ACH-000030,0.0550840578706
ACH-000035,0.08928441475889999
ACH-000036,-0.12318114600600001
ACH-000037,0.0393258662864
ACH-000039,-0.11488363804099999
ACH-000040,-0.0637711770376
ACH-000041,-0.096462391077
ACH-000042,-0.166925962173
ACH-000045,-0.0197914354493
ACH-000047,-0.0972577714527
ACH-000052,0.072058668827
ACH-000053,-0.08768332485069999
ACH-000054,-0.130547266677
ACH-000055,0.322163284087
ACH-000060,-0.160937409904
ACH-000067,0.0808146389652
ACH-000070,0.030026237541
ACH-000075,-0.0396792406011
ACH-000078,-0.0949846789127
ACH-000082,-0.07943000314510001
ACH-000085,-0.243150133073
ACH-000086,0.015357587111
ACH-000087,-0.0971366573215
ACH-000092,-0.44648852239200004
ACH-000095,-0.0654266214931
ACH-000097,0.020085015752099998
ACH-000098,-0.482334509337
ACH-000099,-0.251766136338
ACH-000108,-0.469568472743
ACH-000113,-0.178552028803
ACH-000115,-0.00246712831668
ACH-000116,-0.0650000081821
ACH-000118,-0.13712093068700001
ACH-000120,0.0276460652868
ACH-000123,-0.09385144430360001
ACH-000127,-0.16629945452199998
ACH-000128,-0.0300368019338
ACH-000132,-0.213596469851
ACH-000133,-0.207958087055
ACH-000137,-0.0131376640012
ACH-000138,-0.17816692617600002
ACH-000142,-0.0481169105406
ACH-000143,-0.14521437570100001
ACH-000146,-0.0216552659418
ACH-000148,-0.167197623415
ACH-000150,-0.35045833702699997
ACH-000152,-0.0234809911931
ACH-000153,0.281195452726
ACH-000159,-0.00147588710386
ACH-000160,0.0851405075837
ACH-000163,-0.06859319012080001
ACH-000167,-0.116453309076
ACH-000168,-0.233059562275
ACH-000169,-0.213401643006
ACH-000178,-0.107282565769
ACH-000182,-0.110581441355
ACH-000183,-0.11773148022600001
ACH-000188,0.111906304967
ACH-000189,-0.440833005077
ACH-000190,0.015043396417399999
ACH-000198,-0.10140487476
ACH-000204,0.0891192311452
ACH-000206,-0.0356170350818
ACH-000207,-0.095891613456
ACH-000211,-0.014111277220199999
ACH-000215,-0.108335414728
ACH-000221,0.054681449609599996
ACH-000222,-0.124250269762
ACH-000223,-0.18711000158500002
ACH-000226,0.12845490565099998
ACH-000227,-0.329042847535
ACH-000228,0.06459336365259999
ACH-000231,-0.383599636242
ACH-000232,-0.0473232670448
ACH-000233,-0.0960200886179
ACH-000234,-0.129962554413
ACH-000235,-0.0328058461326
ACH-000237,-0.0523253592215
ACH-000238,0.0386614206487
ACH-000243,-0.195388664947
ACH-000244,-0.637956338218
ACH-000246,-0.302038516822
ACH-000248,-0.051560753523000005
ACH-000250,-0.0194121761662
ACH-000251,-0.0398604477431
ACH-000253,-0.192754121598
ACH-000255,-0.402529939902
ACH-000256,-0.020388591330900003
ACH-000257,-0.151939254637
ACH-000258,-0.379689183266
ACH-000259,-0.0944773048231
ACH-000260,-0.301830863954
ACH-000261,-0.211953830984
ACH-000262,-0.107436803848
ACH-000263,0.06496492818390001
ACH-000264,-0.273069688403
ACH-000265,-0.21132056615699998
ACH-000266,-0.056735360186099995
ACH-000272,-0.241025915412
ACH-000273,-0.17672016247400002
ACH-000274,-0.279821980897
ACH-000277,0.05023653692649999
ACH-000278,-0.126365482728
ACH-000279,-0.00880998851863
ACH-000280,-0.17060243324700003
ACH-000281,-0.43099719007200005
ACH-000288,-0.463768030973
ACH-000291,-0.218962445691
ACH-000293,0.0265197817704
ACH-000294,-0.280847287372
ACH-000295,-0.0029893758797600004
ACH-000296,-0.274652673455
ACH-000302,-0.08367697581160001
ACH-000304,-0.149635245351
ACH-000307,-0.21423875889199998
ACH-000308,-0.123205649617
ACH-000310,-0.272442308792
ACH-000311,-0.225323015417
ACH-000312,-0.05296661335419999
ACH-000315,-0.250838842304
ACH-000316,0.041346512097
ACH-000317,0.0962821792121
ACH-000318,0.140767379778
ACH-000319,0.0499867058101
ACH-000320,-0.323575773006
ACH-000322,-0.10616737692500001
ACH-000323,0.11262254029999999
ACH-000324,-0.11493412402
ACH-000329,-0.0856601543994
ACH-000330,-0.0272905206516
ACH-000331,-0.149492513757
ACH-000332,-0.0799080165513
ACH-000334,-0.243030565216
ACH-000335,0.0472525636561
ACH-000336,-0.26866759908000004
ACH-000337,0.106797619723
ACH-000339,-0.22358508297899998
ACH-000341,0.0114210007739
ACH-000348,-0.272200140315
ACH-000350,-0.110025819391
ACH-000352,-0.0073108059852
ACH-000356,-0.137762166785
ACH-000361,-0.0744870246957
ACH-000362,-0.160638205546
ACH-000363,-0.173081234394
ACH-000364,-0.15744431222799998
ACH-000365,-0.0273226226343
ACH-000366,-0.088101635123
ACH-000368,-0.141458387931
ACH-000374,0.0764447482454
ACH-000375,-0.778416433416
ACH-000376,-0.118554863987
ACH-000381,-0.0954556488208
ACH-000383,-0.08842008719000001
ACH-000387,-0.187682531503
ACH-000389,-0.14768119483300002
ACH-000390,0.438695690484
ACH-000393,-0.192211421831
ACH-000395,-0.422513268058
ACH-000397,-0.121116295952
ACH-000401,-0.35344685971999995
ACH-000402,-0.0111811188417
ACH-000403,-0.215100839728
ACH-000404,0.21369148137000002
ACH-000406,-0.020221937722900003
ACH-000407,-0.493434042613
ACH-000408,-0.180594035133
ACH-000410,-0.159299357787
ACH-000411,-0.051443911787199995
ACH-000414,0.0143849755535
ACH-000415,0.0314486481359
ACH-000416,-0.06678315040090001
ACH-000420,-0.126487075216
ACH-000421,-0.0131024651562
ACH-000424,0.25392704114500003
ACH-000425,0.0480930735947
ACH-000426,-0.269014733286
ACH-000427,0.00757634087152
ACH-000433,-0.52165092628
ACH-000436,-0.152492989
ACH-000444,-0.214277700836
ACH-000445,0.0339572718016
ACH-000448,-0.045832481206900005
ACH-000450,0.239684440572
ACH-000452,-0.036570826343999996
ACH-000454,0.11522408828
ACH-000458,0.06395996591
ACH-000459,-0.214360222355
ACH-000460,-0.249273223554
ACH-000461,0.0690193528987
ACH-000463,-0.22464800371899998
ACH-000464,-0.34598102161
ACH-000466,-0.14115080936
ACH-000467,0.036204456380699995
ACH-000468,-0.160428781412
ACH-000469,-0.249687605506
ACH-000470,-0.207876355963
ACH-000471,-0.115298742157
ACH-000472,0.0234527550743
ACH-000473,0.18744749227899998
ACH-000475,-0.11535218420299999
ACH-000476,-0.0584314765902
ACH-000477,0.0537887551212
ACH-000480,-0.0514937235104
ACH-000481,-0.0526664632263
ACH-000483,-0.281440982999
ACH-000484,-0.339234933904
ACH-000485,0.110543031711
ACH-000486,-0.226312607024
ACH-000487,-0.188543169746
ACH-000488,-0.052126276597
ACH-000490,0.0124984518787
