,SRSF7 (6432)
ACH-000004,-1.25550670641
ACH-000007,-1.6039814515200002
ACH-000009,-1.43156950076
ACH-000011,-1.71378485711
ACH-000012,-1.53155083261
ACH-000013,-1.6591613545500001
ACH-000014,-1.72057900906
ACH-000015,-1.5981148791100002
ACH-000017,-1.7169815341799999
ACH-000018,-1.56848387421
ACH-000019,-1.9449927562599998
ACH-000021,-1.4948920187999999
ACH-000022,-1.3547937239399999
ACH-000025,-1.47094735426
ACH-000028,-1.47673477507
ACH-000030,-1.4541651203400001
ACH-000035,-1.39648880336
ACH-000036,-1.49797485419
ACH-000037,-0.8432158860179999
ACH-000039,-1.6168987582499998
ACH-000040,-1.81320379817
ACH-000041,-1.7905488423299998
ACH-000042,-1.4449068702
ACH-000045,-1.6426948821899998
ACH-000047,-1.8025613379099998
ACH-000052,-1.64359742525
ACH-000053,-1.46269057278
ACH-000054,-1.57487337937
ACH-000055,-1.84945828031
ACH-000060,-1.5920560053100001
ACH-000067,-1.63145180438
ACH-000070,-1.7884157288900002
ACH-000075,-1.52107293516
ACH-000078,-1.6773516769999999
ACH-000082,-1.8172289035799998
ACH-000085,-1.59503800229
ACH-000086,-1.36412034395
ACH-000087,-1.8361032849
ACH-000092,-1.5004092588100002
ACH-000095,-1.6964974233399999
ACH-000097,-1.71979873535
ACH-000098,-1.37434974266
ACH-000099,-1.60450581165
ACH-000108,-1.3283158132700001
ACH-000113,-1.9990160042700003
ACH-000115,-2.09947770033
ACH-000116,-1.845009581
ACH-000118,-1.60368273245
ACH-000120,-1.7174912881
ACH-000123,-1.47937899899
ACH-000127,-1.7156019909
ACH-000128,-2.08708400559
ACH-000132,-1.65860817774
ACH-000133,-1.70736805774
ACH-000137,-1.5837988317299998
ACH-000138,-1.6303701833000002
ACH-000142,-1.6337870005500001
ACH-000143,-1.48099193583
ACH-000146,-1.82341400933
ACH-000148,-1.7664330719099999
ACH-000150,-1.5267856770200001
ACH-000152,-1.56382929606
ACH-000153,-1.6730154562900001
ACH-000159,-1.86651653104
ACH-000160,-1.11590433218
ACH-000163,-1.23638766997
ACH-000167,-1.4802881984600003
ACH-000168,-1.63176472107
ACH-000169,-1.7466677929099999
ACH-000178,-1.5025445317100001
ACH-000182,-1.50765078272
ACH-000183,-1.5063806984399999
ACH-000188,-1.534812461
ACH-000189,-1.4618196825100003
ACH-000190,-0.9902871451799999
ACH-000198,-1.7341357426700001
ACH-000204,-0.9818903723000001
ACH-000206,-1.7641161876099998
ACH-000207,-1.15796144564
ACH-000211,-1.37345257051
ACH-000215,-1.5060747892200002
ACH-000221,-1.5251739743500001
ACH-000222,-1.63470453006
ACH-000223,-1.6685384011700002
ACH-000226,-1.3971312317500002
ACH-000227,-1.55556375304
ACH-000228,-1.5548460725
ACH-000231,-1.38376205995
ACH-000232,-1.6539490884299999
ACH-000233,-1.8652340319799998
ACH-000234,-1.55520578736
ACH-000235,-1.54119425942
ACH-000237,-1.68322241366
ACH-000238,-1.60178143093
ACH-000243,-1.7778006477000001
ACH-000244,-1.33778696211
ACH-000246,-1.49444344157
ACH-000248,-1.4993858020100002
ACH-000250,-1.66967216611
ACH-000251,-1.7482567264099997
ACH-000253,-1.64727923609
ACH-000255,-1.40208659513
ACH-000256,-1.9981410238
ACH-000257,-1.60839516269
ACH-000258,-2.10321906596
ACH-000259,-1.7671855394099998
ACH-000260,-1.75311902604
ACH-000261,-1.6343425002599998
ACH-000262,-1.28531702631
ACH-000263,-1.48742175227
ACH-000264,-1.5451284470200002
ACH-000265,-1.6179883014899998
ACH-000266,-1.52383423056
ACH-000272,-1.21687386719
ACH-000273,-1.7692872738
ACH-000274,-1.96051420033
ACH-000277,-1.8323375984599999
ACH-000278,-1.63297471225
ACH-000279,-1.80133856064
ACH-000280,-1.6502255843200002
ACH-000281,-1.6839910548500001
ACH-000288,-1.5218149394
ACH-000291,-1.61188637777
ACH-000293,-2.04038187102
ACH-000294,-1.34616283495
ACH-000295,-1.54858111584
ACH-000296,-1.44831431264
ACH-000302,-1.43315026734
ACH-000304,-2.38606964373
ACH-000307,-1.7890064526299998
ACH-000308,-1.61620876363
ACH-000310,-1.6159691690399998
ACH-000311,-1.45924717021
ACH-000312,-1.4608097708599999
ACH-000315,-1.6181789012099999
ACH-000316,-1.4179289276499998
ACH-000317,-1.55094516396
ACH-000318,-1.53620878338
ACH-000319,-1.77298836842
ACH-000320,-1.3791146271599999
ACH-000322,-1.4970827660600001
ACH-000323,-1.57894719139
ACH-000324,-1.54064583967
ACH-000329,-1.35426714049
ACH-000330,-1.52559964167
ACH-000331,-1.4755023357
ACH-000332,-1.54944724662
ACH-000334,-1.25434320698
ACH-000335,-1.50096485606
ACH-000336,-1.56378448022
ACH-000337,-1.16025793483
ACH-000339,-1.39705961028
ACH-000341,-1.7256948348400003
ACH-000348,-1.78624186866
ACH-000350,-1.8821150848700001
ACH-000352,-1.81872767754
ACH-000356,-1.67392124532
ACH-000361,-1.57998696623
ACH-000362,-1.57463636965
ACH-000363,-1.6762899396700002
ACH-000364,-1.5037567575
ACH-000365,-1.46762386326
ACH-000366,-1.69379266787
ACH-000368,-1.62663701445
ACH-000374,-1.43421635105
ACH-000375,-1.37474876213
ACH-000376,-1.28513603058
ACH-000381,-1.5120774022
ACH-000383,-1.41710981161
ACH-000387,-1.0254435962000001
ACH-000389,-1.76370227099
ACH-000390,-1.73004499821
ACH-000393,-1.20029589649
ACH-000395,-1.47821392588
ACH-000397,-1.7278205734599998
ACH-000401,-1.75728692717
