,RANBP3L (202151)
ACH-000004,0.25848141235800004
ACH-000007,0.114051172314
ACH-000009,0.052989787811099996
ACH-000011,0.178801213912
ACH-000012,0.248381369975
ACH-000013,0.30456428106600003
ACH-000014,0.16968022077300002
ACH-000015,0.204054434083
ACH-000017,0.0685767491283
ACH-000018,0.19118983072
ACH-000019,0.44060031113799997
ACH-000021,0.124814799044
ACH-000022,0.275041478004
ACH-000025,0.225267143798
ACH-000028,0.21968759435899998
ACH-000030,0.275202436442
ACH-000035,0.19963783498399998
ACH-000036,0.17126372208
ACH-000037,0.355603674003
ACH-000039,0.101653166938
ACH-000040,0.100409248756
ACH-000041,0.284136237691
ACH-000042,0.07580424352330001
ACH-000045,0.221991239647
ACH-000047,0.34289279193300004
ACH-000052,0.149304485711
ACH-000053,0.241426896027
ACH-000054,0.304066055673
ACH-000055,0.24198664475900003
ACH-000060,0.296193364246
ACH-000067,0.315123282543
ACH-000070,0.435777657101
ACH-000075,0.29651264354699997
ACH-000078,0.04336982222
ACH-000082,0.240131426347
ACH-000085,0.15386367635700002
ACH-000086,0.0899921750202
ACH-000087,0.32606740880999996
ACH-000092,0.146046291681
ACH-000095,0.188039817485
ACH-000097,0.112476823979
ACH-000098,0.265755131579
ACH-000099,0.206343356338
ACH-000108,0.0838869005644
ACH-000113,0.08597305494589999
ACH-000115,0.138392194784
ACH-000116,0.258973937428
ACH-000118,0.121902685822
ACH-000120,0.114588765423
ACH-000123,0.12556722632200001
ACH-000127,0.199973831228
ACH-000128,0.19676906477400002
ACH-000132,0.17171676396699997
ACH-000133,0.16865430880100002
ACH-000137,0.38088261389899997
ACH-000138,0.12189959540300001
ACH-000142,0.056166529934300005
ACH-000143,0.181201532648
ACH-000146,0.208060172651
ACH-000148,0.18245239585099998
ACH-000150,0.277781030745
ACH-000152,0.1944324684
ACH-000153,0.13503879545
ACH-000159,0.152714854549
ACH-000160,0.20531398975900003
ACH-000163,0.200575446346
ACH-000167,0.0745737058868
ACH-000168,-0.159586896688
ACH-000169,0.19415706737100002
ACH-000178,0.201498932481
ACH-000182,0.335712686044
ACH-000183,0.18343626014400002
ACH-000188,0.20294628586
ACH-000189,0.233154943563
ACH-000190,0.278632802602
ACH-000198,0.267005026097
ACH-000204,0.326940024712
ACH-000206,0.223222188396
ACH-000207,0.391753208859
ACH-000211,0.22288941018199998
ACH-000215,0.18316267466400002
ACH-000221,0.291564464727
ACH-000222,-0.0126607529242
ACH-000223,0.216561439789
ACH-000226,0.320723965798
ACH-000227,0.0310172570168
ACH-000228,0.160634104423
ACH-000231,0.263883931521
ACH-000232,0.219407439221
ACH-000233,0.188924173074
ACH-000234,0.19959439766399997
ACH-000235,0.10854374104499999
ACH-000237,0.1906371345
ACH-000238,0.282003643684
ACH-000243,0.159502017451
ACH-000244,0.417965558923
ACH-000246,0.231426520484
ACH-000248,0.364074256851
ACH-000250,0.30817846893399997
ACH-000251,0.21307237586199998
ACH-000253,0.2091398469
ACH-000255,0.302122326291
ACH-000256,0.332564795559
ACH-000257,0.06933069249360001
ACH-000258,0.20045989218600002
ACH-000259,0.0929665128881
ACH-000260,0.21401093017099998
ACH-000261,0.240954143119
ACH-000262,0.13373657471
ACH-000263,0.35626891775200004
ACH-000264,0.0177868108502
ACH-000265,0.140841336715
ACH-000266,0.0985613368189
ACH-000272,0.176673915941
ACH-000273,0.163097938395
ACH-000274,0.214924733444
ACH-000277,0.223825445069
ACH-000278,0.333276610537
ACH-000279,0.201575155869
ACH-000280,0.249163837212
ACH-000281,0.0599670268476
ACH-000288,0.214601484639
ACH-000291,0.310456534693
ACH-000293,0.258321398175
ACH-000294,0.148957984677
ACH-000295,0.109732820373
ACH-000296,0.0351976997663
ACH-000302,0.167599598208
ACH-000304,0.378678317144
ACH-000307,0.267659417033
ACH-000308,0.236054295958
ACH-000310,0.143842023062
ACH-000311,0.023200341292900002
ACH-000312,0.0789828483656
ACH-000315,0.239784560498
ACH-000316,0.156042407611
ACH-000317,0.135082650837
ACH-000318,0.0721294580388
ACH-000319,0.132430359887
ACH-000320,-0.0776912697635
ACH-000322,0.0463122087331
ACH-000323,0.07955797001619999
ACH-000324,0.192823062079
ACH-000329,0.167595110376
ACH-000330,0.135280282633
ACH-000331,0.244758696576
ACH-000332,0.163774397838
ACH-000334,0.056317021156800005
ACH-000335,0.164094029251
ACH-000336,0.0717438134429
ACH-000337,0.317149768838
ACH-000339,0.176375278497
ACH-000341,0.425570212921
ACH-000348,0.213910986454
ACH-000350,0.0240863681087
ACH-000352,0.31266816743500003
ACH-000356,0.18990316831700002
ACH-000361,0.15599464887800002
ACH-000362,0.14755085737
ACH-000363,0.387069662804
ACH-000364,0.20580386610399998
ACH-000365,0.0809914395169
ACH-000366,0.29756366531
ACH-000368,0.27328998679600003
ACH-000374,0.329613335553
ACH-000375,0.34466985698799996
ACH-000376,0.301084907081
ACH-000381,0.0830924601677
ACH-000383,0.124830067787
ACH-000387,0.12319197666500001
ACH-000389,0.36545900965899997
ACH-000390,0.18129280247000001
ACH-000393,0.323508199147
ACH-000395,0.100191548924
ACH-000397,0.182005440471
ACH-000401,0.271576937173
ACH-000402,0.100965514067
ACH-000403,0.348666961481
ACH-000404,0.0718886499336
ACH-000406,0.111013302199
ACH-000407,0.31302721026700003
ACH-000408,0.23077284975600001
ACH-000410,0.204855900803
ACH-000411,0.226061882916
ACH-000414,-0.13412907711
ACH-000415,0.262406619169
ACH-000416,0.122115900942
ACH-000420,0.328673644155
ACH-000421,0.273795534653
ACH-000424,0.21864871257100002
ACH-000425,0.13046818411299999
ACH-000426,0.486346116316
ACH-000427,0.266362932405
ACH-000433,-0.017730751943
ACH-000436,0.04833805387350001
ACH-000444,0.290166265317
ACH-000445,0.134506323524
ACH-000448,0.161751708665
ACH-000450,0.44927610389300005
ACH-000452,0.238576225039
ACH-000454,0.361831936889
ACH-000458,0.257718590917
ACH-000459,0.263356775777
ACH-000460,0.19358991105599999
ACH-000461,0.413847517125
ACH-000463,0.354689530409
ACH-000464,0.141437624817
ACH-000466,0.22497499171
ACH-000467,0.193396600801
ACH-000468,0.287244713117
ACH-000469,0.313998646127
ACH-000470,0.164417453068
ACH-000471,0.264588625526
ACH-000472,0.175588400864
ACH-000473,0.269562341255
ACH-000475,0.275505314166
ACH-000476,0.237759536176
ACH-000477,0.34845413393200003
ACH-000480,0.28892193406
ACH-000481,0.37783352836499995
ACH-000483,0.28475374711999996
ACH-000484,0.333732155396
ACH-000485,0.043363899855000006
ACH-000486,0.194814128688
ACH-000487,0.217888722379
ACH-000488,0.24271488955499998
ACH-000490,0.256371276697
ACH-000491,0.297434534028
ACH-000495,0.297299474638
ACH-000496,0.22774873309399998
ACH-000499,0.121275652412
ACH-000500,0.676588066061
ACH-000502,0.172373073081
ACH-000503,0.341298530401
ACH-000505,0.166123838717
ACH-000507,0.36944875138300004
ACH-000510,0.314812484934
ACH-000511,0.18560420308800002
ACH-000512,0.24487204198600002
ACH-000516,0.25715234759399996
ACH-000517,0.181724372183
ACH-000518,0.234466271237
ACH-000520,0.196804499755
ACH-000521,0.165676083975
ACH-000522,0.313769050928
ACH-000524,0.329729738226
ACH-000527,0.13210347412100001
ACH-000528,0.321736011474
ACH-000537,0.0770921537302
ACH-000541,0.354349803322
ACH-000542,0.272195827464
ACH-000544,0.11688287431399999
ACH-000545,0.341524547305
ACH-000547,0.293218637575
ACH-000548,0.0353140162216
ACH-000549,0.397351472668
ACH-000550,0.117162584197
ACH-000552,0.313774197744
ACH-000556,0.20305727740600002
ACH-000557,0.192939134935
ACH-000570,0.239502096968
ACH-000571,0.146406192788
ACH-000573,0.211772983979
ACH-000576,0.27594531695700003
ACH-000580,0.38472214108099995
ACH-000584,0.194553920077
ACH-000585,0.22530947911899998
ACH-000588,0.197253262356
ACH-000589,0.0383745527259
ACH-000591,0.07567956552560001
ACH-000593,0.19230230726300002
ACH-000600,0.23102732828699998
ACH-000601,0.1841081887
ACH-000604,0.39719704461099997
ACH-000605,0.163925588057
ACH-000606,0.227935237787
ACH-000608,-0.31322400284400004
ACH-000614,0.37381211841
ACH-000616,0.19472512461
ACH-000618,0.269479897127
ACH-000619,0.19523337971700003
ACH-000620,0.289726493518
ACH-000621,0.106754452032
ACH-000622,0.307163448375
ACH-000623,0.13016891648499998
ACH-000624,0.281757215068
ACH-000627,0.28480828497
ACH-000630,0.215422386805
ACH-000632,0.17459051083500002
ACH-000633,0.318337589665
ACH-000637,0.394788994538
ACH-000638,0.25582200853
ACH-000646,0.215440317518
ACH-000647,0.363956066818
ACH-000648,0.031502102846599996
ACH-000649,0.17465144460999998
ACH-000651,0.26835653193000003
ACH-000652,0.356200461206
ACH-000653,0.290948039294
ACH-000657,0.187104256889
ACH-000658,0.189437063072
ACH-000661,0.27551206046
ACH-000662,-0.28455430469799997
ACH-000663,0.110854737986
ACH-000665,0.160986718704
ACH-000671,0.214378004743
ACH-000673,0.170011426551
ACH-000676,0.24252017434700002
ACH-000677,0.26482355158000004
ACH-000681,0.130275984691
ACH-000682,0.344180153217
ACH-000683,0.275366591813
ACH-000684,0.0433044620189
ACH-000688,0.372450028876
ACH-000693,0.249934119253
ACH-000694,0.241202564705
ACH-000695,0.345929844246
ACH-000696,0.23028786616099997
ACH-000697,0.239946131213
ACH-000699,0.16033825600999999
ACH-000701,0.23726411593199997
ACH-000706,0.252485475134
ACH-000711,0.19391957073199997
ACH-000713,0.04567054498169999
ACH-000714,0.312523093948
ACH-000718,0.006060048518350001
ACH-000720,0.33239424451
ACH-000721,0.24661048793
ACH-000724,0.39726180418000007
ACH-000725,0.209971745574
ACH-000732,0.21562378805500002
ACH-000734,0.27386692797400003
ACH-000735,0.327066284228
ACH-000736,0.36034901707199996
ACH-000738,0.1805895273
ACH-000746,0.364924189517
ACH-000747,0.320555829673
ACH-000748,0.159635272919
ACH-000753,0.20234014246100002
ACH-000756,0.28044657869899997
ACH-000757,0.17958492590599998
ACH-000758,0.41681311697499995
ACH-000760,0.277408477321
ACH-000763,0.0863534358525
ACH-000764,0.286934018293
ACH-000765,0.37980884160800005
ACH-000766,0.217278409216
ACH-000767,0.153604767261
ACH-000768,0.363827517208
ACH-000769,0.147201714901
ACH-000770,0.209780878067
ACH-000771,0.183836636452
ACH-000773,0.230340097208
ACH-000776,0.234305534655
ACH-000777,0.27079959413000004
ACH-000778,0.174383277597
ACH-000781,0.146820410742
ACH-000782,0.493259104644
ACH-000783,0.244815594443
ACH-000784,0.18229286458900001
ACH-000785,0.296389824328
ACH-000787,0.245496481104
ACH-000788,0.241960101214
ACH-000791,0.11023206849199998
ACH-000792,0.199730519549
ACH-000794,0.288516449758
ACH-000796,0.271602363773
ACH-000799,0.316664958578
ACH-000800,0.430091392933
ACH-000802,0.234416467679
ACH-000804,0.0245927825121
ACH-000805,0.324103839458
ACH-000809,0.252162199741
ACH-000810,0.411177549594
ACH-000811,0.301168420733
ACH-000817,0.295929619223
ACH-000819,0.199266542505
ACH-000820,0.547270430968
ACH-000821,0.263873323275
ACH-000822,0.298471677185
ACH-000823,0.271318908127
ACH-000824,0.316970127014
ACH-000827,0.245120815448
ACH-000829,0.2768003906
ACH-000831,0.27613076011599996
ACH-000832,0.185974273303
ACH-000833,0.249248909633
ACH-000834,0.329931517412
ACH-000835,0.243035275848
ACH-000836,0.172035667249
ACH-000837,0.130778267479
ACH-000838,0.324892381191
ACH-000839,0.13253388358100002
ACH-000840,0.336160132626
ACH-000841,0.08706400773760001
ACH-000843,0.211098580559
ACH-000846,0.428846560533
ACH-000847,0.320898185547
ACH-000848,0.281157309915
ACH-000849,0.28547641844599997
ACH-000851,0.355669135849
ACH-000855,0.434052570957
ACH-000856,0.0684741282487
ACH-000858,0.387750919962
ACH-000859,0.35597824583099996
ACH-000861,0.24136189052700002
ACH-000862,0.271785303729
ACH-000865,0.20536612433499998
ACH-000866,0.25087930326499996
ACH-000867,0.298269998439
ACH-000869,0.242248557817
ACH-000872,0.213436808816
ACH-000873,0.190030849794
ACH-000876,0.22877876278700002
ACH-000878,0.28303335242
ACH-000880,0.138951418193
ACH-000881,0.0402532432111
ACH-000882,0.279674442955
ACH-000884,0.134791551398
ACH-000885,0.244913856939
ACH-000887,0.265737678601
ACH-000888,0.32595394415999995
ACH-000889,0.24805039998199999
ACH-000890,0.215386984416
ACH-000896,0.163208346252
ACH-000898,0.180239415205
ACH-000900,0.0533761502244
ACH-000901,0.0922626811987
ACH-000905,0.20972551933699998
ACH-000906,0.19839333502099998
ACH-000907,-0.00178234746273
ACH-000910,0.158607812297
ACH-000911,0.269392095872
ACH-000912,0.259633465141
ACH-000913,0.08612463442939998
ACH-000915,0.279679823744
ACH-000916,-0.024722886286
ACH-000917,0.153477634282
ACH-000921,0.325739979869
ACH-000924,0.27069462534899996
ACH-000926,0.351422403563
ACH-000928,0.100799286503
ACH-000929,0.22405901511999998
ACH-000932,0.298930854741
ACH-000935,0.23452060535900002
ACH-000936,0.34648678851099995
ACH-000937,0.245330485768
ACH-000938,0.226149779258
ACH-000939,0.06320504349690001
ACH-000941,0.34550597128700006
ACH-000943,0.168454585926
ACH-000946,0.247061686195
ACH-000947,0.141462892411
ACH-000948,0.22345368671399998
ACH-000950,0.355093819508
ACH-000953,0.362641484929
ACH-000957,0.337577087615
ACH-000958,0.332223028784
ACH-000960,0.194514976241
ACH-000963,0.136068733074
ACH-000968,0.357419169947
ACH-000969,0.180477589179
ACH-000973,0.186999541872
ACH-000974,0.264419070905
ACH-000975,0.265215746406
ACH-000976,0.36391726402400004
ACH-000978,0.04996242236909999
ACH-000980,0.0910778262523
ACH-000984,0.24990735749600002
ACH-000986,0.1798064205
ACH-000988,0.16881312156199998
ACH-000993,0.279829126077
ACH-000994,0.310814788911
ACH-000996,0.197013161459
ACH-001001,0.203476910221
ACH-001020,0.0376128124393
ACH-001028,0.295999825266
ACH-001031,0.19753234178100001
ACH-001038,0.141530675977
ACH-001048,0.150133435801
ACH-001050,0.204573666418
ACH-001053,0.36366319186499996
ACH-001054,0.256878007884
ACH-001061,0.165907293936
ACH-001067,0.20120057255999999
ACH-001075,0.12365456592599999
ACH-001096,0.17548355460099999
ACH-001128,0.42169005010300004
ACH-001134,0.196770141494
ACH-001151,0.226111775067
ACH-001163,0.266936244086
ACH-001164,0.251347041988
ACH-001173,0.312424373353
ACH-001183,0.19628706928599998
ACH-001184,0.283693302357
ACH-001190,0.309684572698
ACH-001192,0.261278405039
ACH-001193,0.164774365132
ACH-001196,0.313602771155
ACH-001197,0.410873309049
ACH-001205,0.120871240788
ACH-001211,0.0706611653387
ACH-001212,0.28082667797
ACH-001228,0.243694706076
ACH-001232,0.202143920843
ACH-001239,0.305197789222
ACH-001274,0.146984052718
ACH-001275,0.160003693068
ACH-001277,0.154719127989
ACH-001278,0.288633079451
ACH-001280,0.25559029805
ACH-001283,0.17967427573800002
ACH-001289,0.34258688334
ACH-001295,0.266361340981
ACH-001300,0.161216059527
ACH-001301,0.168782840778
ACH-001302,0.329512626047
ACH-001303,0.31015804570300004
ACH-001306,0.28240519550099996
ACH-001318,0.200472073271
ACH-001322,0.17196634463399998
ACH-001328,0.336064149442
ACH-001332,0.278264938752
ACH-001333,0.310132825837
ACH-001336,0.284712656646
ACH-001340,0.206006674166
ACH-001346,0.138453926235
ACH-001353,0.12793347242
ACH-001354,0.15269329829199998
ACH-001367,0.29624292921900003
ACH-001368,0.156757841248
ACH-001374,0.820007387564
ACH-001375,0.264147751612
ACH-001377,0.200433124091
ACH-001380,0.16725710028
ACH-001391,0.24603133995999998
ACH-001407,0.244720262575
ACH-001408,0.144084196685
ACH-001413,0.236411152958
ACH-001430,0.0945704966302
ACH-001431,0.217769028162
ACH-001450,0.37604497014700006
ACH-001496,0.277722413068
ACH-001500,0.261746431559
ACH-001521,0.131470593843
ACH-001523,0.41727692493199997
ACH-001532,0.149251534847
ACH-001536,0.302370297527
ACH-001550,0.263237070147
ACH-001552,0.389573581844
ACH-001554,0.194488662296
ACH-001645,0.152705983895
