,GLRB (2743)
ACH-000004,-0.0659398841077
ACH-000007,-0.0485145300935
ACH-000009,0.0568314972255
ACH-000011,-0.0716725830973
ACH-000012,0.0437797172459
ACH-000013,-0.0236565085608
ACH-000014,-0.006991943705
ACH-000015,-0.0527068339502
ACH-000017,0.0904582021261
ACH-000018,0.198487040763
ACH-000019,-0.0492890651374
ACH-000021,0.041227485570099996
ACH-000022,-0.014959327870399998
ACH-000025,0.015627382540799997
ACH-000028,-0.0496431285329
ACH-000030,0.015176262878700001
ACH-000035,-0.09083022366860001
ACH-000036,-0.015771693617200003
ACH-000037,-0.0535488821526
ACH-000039,0.091755061085
ACH-000040,-0.204976508387
ACH-000041,-0.121519565639
ACH-000042,-0.0019031665036500001
ACH-000045,0.042418403284999996
ACH-000047,-0.0672417166141
ACH-000052,-0.17864491080800002
ACH-000053,0.0202782117607
ACH-000054,-0.09820336075200001
ACH-000055,-0.000148961366523
ACH-000060,-0.24473422794500002
ACH-000067,-0.08193002082939999
ACH-000070,-0.0517812758699
ACH-000075,-0.299050815023
ACH-000078,-0.0587933334843
ACH-000082,-0.0606476313532
ACH-000085,-0.0553980968121
ACH-000086,0.0791090629657
ACH-000087,-0.0368087680348
ACH-000092,-0.0939032158553
ACH-000095,-0.021658369615899998
ACH-000097,0.0285549925306
ACH-000098,-0.08676728431080001
ACH-000099,-0.029869295678500003
ACH-000108,0.0979973670782
ACH-000113,-0.0902173036971
ACH-000115,0.0263308028541
ACH-000116,0.031407072108
ACH-000118,0.0584756268334
ACH-000120,-0.0272079770561
ACH-000123,-0.11069005387700001
ACH-000127,-0.105899534187
ACH-000128,0.012602680120000001
ACH-000132,-0.157835375214
ACH-000133,-0.120214085395
ACH-000137,-0.04868285765219999
ACH-000138,0.0239061285721
ACH-000142,0.025380178557
ACH-000143,-0.0407816361931
ACH-000146,0.030412413023099997
ACH-000148,-0.12814491646600001
ACH-000150,0.125318979337
ACH-000152,-0.0267048125299
ACH-000153,0.299066577277
ACH-000159,0.129029250045
ACH-000160,0.06947640393139999
ACH-000163,0.189620478107
ACH-000167,-0.16738713008099998
ACH-000168,-0.16378114477
ACH-000169,0.00390008406347
ACH-000178,0.113268194905
ACH-000182,-0.0139318823337
ACH-000183,0.163963368016
ACH-000188,0.0952038020592
ACH-000189,0.026833694018200002
ACH-000190,-0.09385303737389998
ACH-000198,-0.0563545023272
ACH-000204,-0.0304468508275
ACH-000206,-0.07525206056969999
ACH-000207,0.135338915955
ACH-000211,-0.08171620278250001
ACH-000215,0.0629652456779
ACH-000221,0.105758692228
ACH-000222,0.295973893533
ACH-000223,-0.107831292104
ACH-000226,0.19566198579900002
ACH-000227,0.06664509090660001
ACH-000228,-0.036046872669900004
ACH-000231,0.05146648778469999
ACH-000232,-0.105836915767
ACH-000233,-0.15549428258300002
ACH-000234,-0.215665598575
ACH-000235,0.0676746553685
ACH-000237,-0.0315486995127
ACH-000238,-0.0424737138051
ACH-000243,-0.035842412896699996
ACH-000244,0.27221487484900003
ACH-000246,-0.038254540561099996
ACH-000248,0.143768844634
ACH-000250,-0.0811890780583
ACH-000251,-0.19534743824
ACH-000253,-0.0231359538912
ACH-000255,0.016622881938
ACH-000256,0.0794403931545
ACH-000257,0.0709063595648
ACH-000258,-0.236817250307
ACH-000259,0.16827247909600002
ACH-000260,-0.101492991395
ACH-000261,-0.00181032495658
ACH-000262,0.050980268585599994
ACH-000263,-0.07268760093139999
ACH-000264,0.034035649783
ACH-000265,-0.0637786830908
ACH-000266,0.0581628176223
ACH-000272,-0.023968239484200002
ACH-000273,-0.0917999659606
ACH-000274,-0.0891152523141
ACH-000277,-0.197254266866
ACH-000278,-0.0029241748062600005
ACH-000279,-0.18698270121100002
ACH-000280,0.135654272083
ACH-000281,-0.042943333680300004
ACH-000288,-0.025438302302799996
ACH-000291,0.00806612048219
ACH-000293,-0.0439318650481
ACH-000294,0.06402768438090001
ACH-000295,-0.294037592392
ACH-000296,0.0642797841456
ACH-000302,0.0667044930731
ACH-000304,0.118413771691
ACH-000307,0.051313739914499994
ACH-000308,-0.149837693499
ACH-000310,0.00637155455328
ACH-000311,-0.0025307104329099998
ACH-000312,0.11446181091600001
ACH-000315,-0.0575558459238
ACH-000316,-0.214104160282
ACH-000317,0.116764482473
ACH-000318,-0.135994472299
ACH-000319,-0.0767766705082
ACH-000320,0.0751077506148
ACH-000322,0.19306844991900002
ACH-000323,-0.145486050706
ACH-000324,-0.048708673935900004
ACH-000329,-0.0827682265588
ACH-000330,-0.0440782140228
ACH-000331,0.0828175291174
ACH-000332,-0.000924421000275
ACH-000334,0.143564958387
ACH-000335,0.0969061109371
ACH-000336,-0.222550270935
ACH-000337,-0.0307037863518
ACH-000339,-0.0410824717578
ACH-000341,-0.197777619898
ACH-000348,0.027593631814200003
ACH-000350,-0.0631228833685
ACH-000352,-0.192065674248
ACH-000356,0.19631039537300002
ACH-000361,-0.190641473449
ACH-000362,0.0744924705303
ACH-000363,-0.166743120964
ACH-000364,-0.0841716290161
ACH-000365,0.016611338732
ACH-000366,0.07937223715410001
ACH-000368,0.0498319622841
ACH-000374,-0.0391088422087
ACH-000375,-0.121460088481
ACH-000376,-0.17930540024
ACH-000381,-0.0866519417509
ACH-000383,0.0112949229104
ACH-000387,-0.0442820396081
ACH-000389,-0.0146774348637
ACH-000390,-0.0752139340146
ACH-000393,-0.209194902971
ACH-000395,0.10463270086899999
ACH-000397,-0.0885830491288
ACH-000401,-0.0056213020644
ACH-000402,-0.151366970548
ACH-000403,0.0780302450237
ACH-000404,-0.095424615789
ACH-000406,0.07042801216080001
ACH-000407,0.029415512860500002
ACH-000408,0.31290197505999995
ACH-000410,0.0075064946585200005
ACH-000411,-0.236741828831
ACH-000414,0.07944109846439999
ACH-000415,0.0959809075028
ACH-000416,-0.154276626224
ACH-000420,-0.0489955314291
ACH-000421,-0.00199832115406
ACH-000424,-0.00856686610676
ACH-000425,-0.0895169545307
ACH-000426,0.303725577332
ACH-000427,-0.06597870123840001
ACH-000433,0.0231375908733
ACH-000436,-0.15578880140100002
ACH-000444,0.00380490293077
ACH-000445,0.104864203075
ACH-000448,-0.17162230870700002
ACH-000450,-0.113820860311
ACH-000452,-0.0917268756683
ACH-000454,-0.149010740192
ACH-000458,0.0343578421094
ACH-000459,0.0497357946026
ACH-000460,-0.0104018463868
ACH-000461,0.00697233092588
ACH-000463,0.0422300435734
ACH-000464,-0.24361645695300002
ACH-000466,-0.123566953144
ACH-000467,0.09234220460380001
ACH-000468,-0.0640245558048
ACH-000469,0.082807939931
ACH-000470,-0.06734604386660001
ACH-000471,0.0316929908157
ACH-000472,-0.0144690883034
ACH-000473,0.0190308654138
ACH-000475,-0.111416212526
ACH-000476,-0.0235998039236
ACH-000477,-0.0707595492862
ACH-000480,-0.038734306421199995
ACH-000481,0.0744971909185
