,APLP2 (334)
ACH-000004,0.0516070340616
ACH-000007,0.150558072573
ACH-000009,0.011767355739899999
ACH-000011,0.151981136548
ACH-000012,0.188191103394
ACH-000013,0.169229051721
ACH-000014,0.197759343849
ACH-000015,0.23419734675599999
ACH-000017,0.279305797194
ACH-000018,-0.12742028994899998
ACH-000019,0.103920610097
ACH-000021,0.16856679256999998
ACH-000022,0.112733845086
ACH-000025,0.174821005294
ACH-000028,0.169745405975
ACH-000030,0.18865201596
ACH-000035,0.144560683119
ACH-000036,0.20367190063700003
ACH-000037,0.121143145616
ACH-000039,0.15329662778
ACH-000040,0.154398241352
ACH-000041,0.014668242337
ACH-000042,0.155524487821
ACH-000045,0.199345897891
ACH-000047,0.215456854417
ACH-000052,0.138559628881
ACH-000053,0.090999556238
ACH-000054,0.10237501399900001
ACH-000055,0.35810095741
ACH-000060,0.173913882247
ACH-000067,0.0984555413246
ACH-000070,0.26003094816
ACH-000075,0.314805655684
ACH-000078,0.09302369449269998
ACH-000082,0.218675612298
ACH-000085,0.12981539199300002
ACH-000086,0.314829334579
ACH-000087,0.102299230226
ACH-000092,0.200446985302
ACH-000095,0.132166289889
ACH-000097,0.178220385806
ACH-000098,0.139354981547
ACH-000099,0.142676976345
ACH-000108,0.0889664512806
ACH-000113,0.135986160728
ACH-000115,0.180031553928
ACH-000116,0.29215041433
ACH-000118,0.186604680985
ACH-000120,0.0432789683739
ACH-000123,0.24016545140299997
ACH-000127,0.20019506365400003
ACH-000128,0.230172458098
ACH-000132,0.049607464562
ACH-000133,0.30365110638500004
ACH-000137,0.155715503078
ACH-000138,0.0975409777826
ACH-000142,0.22150989398200002
ACH-000143,-0.0053975263783400005
ACH-000146,0.149735435473
ACH-000148,0.189436233992
ACH-000150,0.19389705404399998
ACH-000152,0.130489707608
ACH-000153,0.331087231866
ACH-000159,0.05623777332230001
ACH-000160,0.186633963276
ACH-000163,0.216651540282
ACH-000167,0.242480509728
ACH-000168,-0.0587080942454
ACH-000169,0.157990521357
ACH-000178,0.217351776523
ACH-000182,0.35688251704
ACH-000183,0.162225139592
ACH-000188,0.21640731874400002
ACH-000189,0.381977230758
ACH-000190,0.210483095638
ACH-000198,0.176139360501
ACH-000204,0.214620435572
ACH-000206,0.12327733665200001
ACH-000207,0.564177987969
ACH-000211,0.152607513213
ACH-000215,0.10749751850400001
ACH-000221,0.16889275730999997
ACH-000222,0.179841166789
ACH-000223,0.10285242705700001
ACH-000226,0.241241538736
ACH-000227,0.136627732955
ACH-000228,0.118262307633
ACH-000231,0.18451384477699997
ACH-000232,0.153749594385
ACH-000233,0.224338661008
ACH-000234,0.0375914056425
ACH-000235,0.191121249274
ACH-000237,0.17522567028299998
ACH-000238,0.226103281609
ACH-000243,0.105674368971
ACH-000244,0.164625772717
ACH-000246,0.12698018947599998
ACH-000248,0.10453717237
ACH-000250,0.187964797511
ACH-000251,0.334796464174
ACH-000253,0.132336278143
ACH-000255,0.316157018006
ACH-000256,0.28691923443000006
ACH-000257,0.147971427996
ACH-000258,0.0418585163394
ACH-000259,0.153311840513
ACH-000260,0.0656611217882
ACH-000261,0.199063500139
ACH-000262,0.0513160279098
ACH-000263,-0.14990370833799999
ACH-000264,0.162011633383
ACH-000265,0.296510608048
ACH-000266,0.146022717553
ACH-000272,0.09115744350199999
ACH-000273,0.315476563616
ACH-000274,0.10240000309
ACH-000277,0.178050878209
ACH-000278,0.303553549627
ACH-000279,0.162463137216
ACH-000280,0.248397924438
ACH-000281,0.15179728561
ACH-000288,0.0786839995507
ACH-000291,0.0636559116368
ACH-000293,0.204396883452
ACH-000294,0.049463596029500005
ACH-000295,0.270292505273
ACH-000296,0.07247448768619999
ACH-000302,0.19549089339899997
ACH-000304,0.327841500025
ACH-000307,0.235769603936
ACH-000308,0.114250070763
ACH-000310,0.02875325617
ACH-000311,0.22228498281599998
ACH-000312,0.0272476402182
ACH-000315,0.279705887038
ACH-000316,0.151073406151
ACH-000317,0.194132921622
ACH-000318,0.104050494136
ACH-000319,0.130195005694
ACH-000320,0.201332564371
ACH-000322,0.0247080224908
ACH-000323,0.235615788265
ACH-000324,0.221725932986
ACH-000329,0.0160655549045
ACH-000330,0.23141746728300003
ACH-000331,0.284057433339
ACH-000332,0.0229340563075
ACH-000334,-0.196424338226
ACH-000335,0.18491181294300002
