,DepMap_ID
176583,ACH-000520
192516,ACH-000559
199085,ACH-000573
209005,ACH-000595
214487,ACH-000607
252286,ACH-000681
252287,ACH-000681
260895,ACH-000698
274621,ACH-000724
305106,ACH-000777
306824,ACH-000779
357752,ACH-000800
465185,ACH-000913
466743,ACH-000914
498017,ACH-000930
501667,ACH-000932
554393,ACH-000952
611710,ACH-000969
652704,ACH-000979
689903,ACH-000986
704656,ACH-000988
807716,ACH-000993
834300,ACH-000996
855795,ACH-000998
868971,ACH-000999
868972,ACH-000999
982589,ACH-001369
1011594,ACH-001517
1018718,ACH-001524
1028147,ACH-001550
1062818,ACH-001674
1142771,ACH-002222
1163756,ACH-002256
1206904,ACH-002340
