,AVPI1 (60370)
ACH-000251,-0.122302270299
ACH-000253,-0.184221541334
ACH-000255,-0.18997386686099998
ACH-000256,-0.0290086724358
ACH-000257,-0.107914848006
ACH-000258,-0.012803063345299999
ACH-000259,-0.150613105878
ACH-000260,0.013996476270299998
ACH-000261,-0.143546132391
ACH-000262,-0.09708708544320001
ACH-000263,-0.0105545089508
ACH-000264,-0.202184371142
ACH-000265,-0.143192405038
ACH-000266,-0.0246769723649
ACH-000272,-0.0334187716189
ACH-000273,-0.018323676245400003
ACH-000274,-0.06571874084990001
ACH-000277,-0.10109450354
ACH-000278,-0.0707441984546
ACH-000279,-0.0209376308488
ACH-000280,0.018762783979099997
ACH-000281,-0.15595705788
ACH-000288,-0.170970505795
ACH-000291,-0.12058472745
ACH-000293,-0.052324505905800005
ACH-000294,0.0646074694599
ACH-000295,-0.244480587493
ACH-000296,0.0380925460318
ACH-000302,-0.09416829258680001
ACH-000304,-0.08410410189260001
ACH-000307,-0.170526156992
ACH-000308,-0.133108931352
ACH-000310,0.0670133998702
ACH-000311,-0.0748115633672
ACH-000312,-0.0624321652061
ACH-000315,-0.131701894903
ACH-000316,-0.0133399285576
ACH-000317,-0.13805268344000002
ACH-000318,-0.0181898255576
ACH-000319,-0.127017682736
ACH-000320,-0.269329164723
ACH-000322,-0.219235415181
ACH-000323,-0.27554444577799997
ACH-000324,-0.0998332322373
ACH-000329,-0.0803614187791
ACH-000330,-0.202622427736
ACH-000331,-0.168525373818
ACH-000332,-0.12420460863600001
ACH-000334,0.0725593613444
ACH-000335,0.123589947288
ACH-000336,0.013551748171299999
ACH-000337,-0.328938999961
ACH-000339,-0.07963601573189999
ACH-000341,-0.186589476738
ACH-000348,-0.0676296478182
ACH-000350,-0.117792524721
ACH-000352,0.032772078154199996
ACH-000356,-0.008169728538899999
ACH-000361,-0.372492358867
ACH-000362,-0.0920784169505
ACH-000363,-0.11095155540200001
ACH-000364,-0.318477608927
ACH-000365,-0.207085554452
ACH-000366,-0.118487236288
ACH-000368,-0.212904884668
ACH-000374,-0.006697991570970001
ACH-000375,0.0450883566859
ACH-000376,-0.21776267039500002
ACH-000381,-0.0104906298101
ACH-000383,-0.109300638834
ACH-000387,-0.0950799612926
ACH-000389,-0.142251677568
ACH-000390,-0.187921937863
ACH-000393,-0.15356403356599999
ACH-000395,0.0848265394607
ACH-000397,-0.0674430600064
ACH-000401,-0.13663416188799998
ACH-000402,-0.314000719455
ACH-000403,0.0037530228865
ACH-000404,0.350772129689
ACH-000406,-0.18754425931899998
ACH-000407,-0.076150597166
ACH-000408,-0.149938363244
ACH-000410,-0.011571847435099999
ACH-000411,-0.20342353644900002
ACH-000414,-0.0411231051898
ACH-000415,-0.28783756999000004
ACH-000416,-0.162095288364
ACH-000420,-0.138288370975
ACH-000421,-0.228960379397
ACH-000424,-0.19217233677200002
ACH-000425,-0.16954096330600002
ACH-000426,-0.21672852659000003
ACH-000427,-0.35115909681400004
ACH-000433,-0.49401387823299997
ACH-000436,0.16032985679099998
ACH-000444,-0.227026627599
ACH-000445,-0.0782226219722
ACH-000448,-0.08662942644260001
ACH-000450,0.0603379806443
ACH-000452,-0.305969916458
ACH-000454,-0.097602846832
ACH-000458,-0.186330424278
ACH-000459,0.072036077881
ACH-000460,-0.052374020862099996
ACH-000461,-0.0684140407466
ACH-000463,-0.179958926863
ACH-000464,-0.0559334134436
ACH-000466,-0.096091360603
ACH-000467,-0.0782934443262
ACH-000468,-0.083357620191
ACH-000469,-0.0737785465577
ACH-000470,-0.0518937600639
ACH-000471,-0.0937232287957
ACH-000472,-0.043554850005800005
ACH-000473,0.00327863168375
ACH-000475,-0.151289949979
ACH-000476,-0.162012840057
ACH-000477,-0.158526855366
ACH-000480,-0.059724726906500006
ACH-000481,-0.0994671091502
ACH-000483,0.0916589040846
ACH-000484,0.0232003718473
ACH-000485,-0.25822194987799996
ACH-000486,-0.173664972925
ACH-000487,0.012999259559
ACH-000488,-0.11371659767
ACH-000490,-0.06698323839959999
ACH-000491,-0.09256382359899999
ACH-000495,-0.266510064789
ACH-000496,-0.0921383844121
ACH-000499,0.0569342341308
ACH-000500,-0.757497432244
ACH-000502,-0.09242455984760001
ACH-000503,-0.101303928031
ACH-000505,-0.25767324191700003
ACH-000507,-0.118607132531
ACH-000510,-0.124382099409
ACH-000511,0.00661652203395
ACH-000512,0.104830154936
ACH-000516,-0.00567212238764
ACH-000517,-0.0197161401018
ACH-000518,-0.125870401741
ACH-000520,0.19769838516
ACH-000521,0.035177066372
ACH-000522,0.016116257628799997
ACH-000524,-0.12104884683700001
ACH-000527,-0.132994762346
ACH-000528,-0.0364499736909
ACH-000537,0.0458344383923
ACH-000541,-0.38538949723099997
ACH-000542,-0.209020205758
ACH-000544,-0.257554544808
ACH-000545,-0.287439683827
ACH-000547,-0.06996717056599999
ACH-000548,-0.268417791437
ACH-000549,-0.25099937339699996
ACH-000550,-0.067071965056
ACH-000552,-0.127038652
ACH-000556,-0.175281714157
ACH-000557,-0.023142428893
ACH-000570,-0.178796466314
ACH-000571,-0.21934824126699998
ACH-000573,-0.10309136581900001
ACH-000576,-0.0918717044338
ACH-000580,-0.231364638437
ACH-000584,-0.138383993575
ACH-000585,-0.142352527524
ACH-000588,-0.11779006464099999
ACH-000589,-0.0318420791296
ACH-000591,-0.106634950096
ACH-000593,-0.143446428445
ACH-000600,-0.115861530048
ACH-000601,-0.125555366867
ACH-000604,-0.00618842539225
ACH-000605,-0.10597758280099999
ACH-000606,-0.14636670298499999
ACH-000608,0.08367399908480001
ACH-000614,-0.0696464288978
ACH-000616,-0.275194073387
ACH-000618,0.0459461123223
ACH-000619,-0.0746345128644
ACH-000620,-0.0268817912338
ACH-000621,-0.0460793206843
ACH-000622,0.030946165669599998
ACH-000623,-0.141620522788
ACH-000624,-0.144998315019
ACH-000627,-0.0687769675893
ACH-000630,0.0206662948636
ACH-000632,-0.06665012812769999
ACH-000633,-0.0774186716307
ACH-000637,-0.138532288203
ACH-000638,-0.238510965265
ACH-000646,-0.139582729475
ACH-000647,-0.12174336355599999
ACH-000648,-0.06360741613559999
ACH-000649,-0.0751674776515
ACH-000651,-0.234299863675
ACH-000652,-0.270478694696
ACH-000653,-0.143024304067
ACH-000657,-0.10929105075
ACH-000658,0.0192031223547
ACH-000661,-0.0203317668785
ACH-000662,0.113610199146
ACH-000663,-0.317539943289
ACH-000665,-0.151818075476
ACH-000671,0.0123654262471
ACH-000673,-0.15446734092800002
ACH-000676,-0.0937942023911
ACH-000677,-0.101655255879
ACH-000681,-0.103482468814
ACH-000682,-0.23556829424000003
ACH-000683,-0.146537457961
ACH-000684,0.184664891638
ACH-000688,-0.031927677382799995
ACH-000693,-0.1873855366
ACH-000694,-0.167197736711
ACH-000695,0.0317771816829
ACH-000696,-0.0963831803326
ACH-000697,-0.0281508892113
ACH-000699,-0.139545171803
ACH-000701,-0.0755845752112
ACH-000706,0.0737529832029
ACH-000711,-0.206809100478
ACH-000713,0.0959995579925
ACH-000714,-0.044033527910199995
ACH-000718,0.0212738711554
ACH-000720,-0.0159287858442
ACH-000721,-0.131748372457
ACH-000724,-0.018760632076
ACH-000725,0.08900062961930001
ACH-000732,-0.231693192775
ACH-000734,-0.045183226036199994
ACH-000735,-0.14222507725400002
ACH-000736,-0.108424687501
ACH-000738,-0.447639978231
ACH-000746,-0.0177767799095
ACH-000747,-0.154908593517
ACH-000748,-0.0274985851515
ACH-000753,-0.047304380903
ACH-000756,-0.0428767514542
ACH-000757,-0.09301260801719999
ACH-000758,-0.266885299367
ACH-000760,0.0667727143632
ACH-000763,0.139822425483
ACH-000764,-0.16414172131
ACH-000765,-0.240081891063
ACH-000766,-0.00592651102987
ACH-000767,-0.187946924623
ACH-000768,-0.0141247669299
ACH-000769,-0.10643818189200001
ACH-000770,0.08048355170539999
ACH-000771,-0.11609531634199999
ACH-000773,-0.295352629819
ACH-000776,-0.12088817077500001
ACH-000777,-0.050068397007
ACH-000778,-0.216069961114
ACH-000781,-0.122116245898
ACH-000782,-0.24415073325
ACH-000783,-0.132123321222
ACH-000784,-0.165124801031
ACH-000785,-0.0150511897814
ACH-000787,-0.09149318609089999
ACH-000788,-0.0658350797607
ACH-000791,0.0286143690966
ACH-000792,-0.08731609030649999
ACH-000794,-0.19881429587299998
ACH-000796,-0.0205196824558
ACH-000799,0.0302879782637
ACH-000800,-0.0660861099957
ACH-000802,-0.153300903023
ACH-000804,-0.07681554324239999
ACH-000805,-0.0515009769845
ACH-000809,-0.17678097793900002
ACH-000810,0.411027861624
ACH-000811,-0.0981740366014
ACH-000817,0.151553160714
ACH-000819,0.009790368445429999
ACH-000820,0.145617709346
ACH-000821,-0.184619990256
ACH-000822,-0.171148315003
ACH-000823,-0.019198585444
ACH-000824,-0.187324449564
ACH-000827,-0.041162134905500004
ACH-000829,-0.301402959922
ACH-000831,-0.121455363555
ACH-000832,-0.235133287207
ACH-000833,0.0179796600288
ACH-000834,0.027953324654900004
ACH-000835,-0.0936399859716
ACH-000836,-0.17312009912300003
ACH-000837,-0.058582416820000004
ACH-000838,-0.209727506237
ACH-000839,-0.07049817493369999
ACH-000840,-0.0642264047755
ACH-000841,-0.21729272124200003
ACH-000843,-0.123454510295
ACH-000846,-0.185643094074
ACH-000847,-0.725797931662
ACH-000848,-0.119872604615
ACH-000849,-0.111015812008
ACH-000851,-0.0723677954063
ACH-000855,-0.21259429805799998
ACH-000856,-0.103718949975
ACH-000858,-0.10426947161
ACH-000859,-0.125016272281
ACH-000861,-0.10722338961200001
ACH-000862,-0.16038290517
ACH-000865,-0.119454337873
ACH-000866,-0.112946051383
ACH-000867,-0.07083824739410001
ACH-000869,-0.167854545018
ACH-000872,-0.0691209786132
ACH-000873,0.183312626728
ACH-000876,-0.181671295919
ACH-000878,-0.258998336102
ACH-000880,-0.034969808653699995
ACH-000881,-0.0750058702202
ACH-000882,0.0171897207488
ACH-000884,-0.060804541606599996
ACH-000885,-0.0034970355151999998
ACH-000887,-0.0831999764234
ACH-000888,-0.12081773258799999
ACH-000889,-0.247520696226
ACH-000890,-0.138751884186
ACH-000896,-0.0797356065179
ACH-000898,-0.0985522469048
ACH-000900,-0.267475671456
ACH-000901,-0.109896110625
ACH-000905,-0.19987366665999998
ACH-000906,0.0599706092909
ACH-000907,-0.12895417806
ACH-000910,-0.0604536099646
ACH-000911,-0.130405886927
ACH-000912,-0.09273675670939999
ACH-000913,-0.00244018323774
ACH-000915,-0.059833921053400005
ACH-000916,-0.624415253911
ACH-000917,0.0435356453762
ACH-000921,0.0544742498212
ACH-000924,-0.122872163984
ACH-000926,-0.0699228840145
ACH-000928,0.0942174963641
ACH-000929,-0.0926357797221
ACH-000932,-0.174396556894
ACH-000935,0.167001798561
ACH-000936,-0.327660507377
ACH-000937,-0.10110294173
ACH-000938,-0.0965300419737
ACH-000939,-0.162574448786
ACH-000941,0.0279643200049
ACH-000943,-0.025910034680400002
ACH-000946,-0.100083209912
ACH-000947,-0.10402358588999999
ACH-000948,-0.0747763567265
ACH-000950,-0.146548539103
ACH-000953,-0.08813155690169999
ACH-000957,-0.0808142714724
ACH-000958,-0.235673908634
ACH-000960,-0.153563107106
ACH-000963,0.018118581189599997
ACH-000968,-0.0843250332011
ACH-000969,-0.12815781309399998
ACH-000973,-0.194217045447
ACH-000974,-0.16013709439999999
ACH-000975,-0.19025074229800001
ACH-000976,0.170737065448
ACH-000978,-0.137253020551
ACH-000980,-0.11941463859899999
ACH-000984,-0.08948552572599999
ACH-000986,-0.283008761041
ACH-000988,-0.0630410795849
ACH-000993,-0.007557100108350001
ACH-000994,-0.0493485183878
ACH-000996,-0.10577490511
ACH-001001,-0.0557717417233
ACH-001020,-0.171889646019
ACH-001028,-0.24178088534400002
ACH-001031,-0.12348505848500001
ACH-001038,-0.07264683258810001
ACH-001048,-0.101428449454
ACH-001050,0.0329567017289
ACH-001053,-0.219799663966
ACH-001054,-0.160132991006
ACH-001061,-0.0418992729131
ACH-001067,-0.123832327335
ACH-001075,0.013137256513399998
ACH-001096,-0.0415532331139
ACH-001128,-0.139468843836
ACH-001134,-0.186655756908
ACH-001151,-0.0901278557416
ACH-001163,-0.167307977644
ACH-001164,-0.0790797484854
ACH-001173,-0.152500349863
ACH-001183,-0.126203830387
ACH-001184,-0.141428629186
ACH-001190,0.32004753308899997
ACH-001192,-0.080724542449
ACH-001193,0.045221375139499996
ACH-001196,-0.32533167224599996
ACH-001197,-0.0312847501373
ACH-001205,0.0167532268569
ACH-001211,-0.11647575946699999
ACH-001212,0.170774154626
ACH-001228,-0.044585457273699995
ACH-001232,0.0104020479627
ACH-001239,-0.16533774774
ACH-001274,-0.0567476073661
ACH-001275,-0.138168780059
ACH-001277,-0.263070078814
ACH-001278,0.053116300727699996
ACH-001280,-0.0231460910548
ACH-001283,-0.0178424797273
ACH-001289,0.0908810988255
ACH-001295,-0.20249974556400002
ACH-001300,-0.0452226667689
ACH-001301,-0.0813578255685
ACH-001302,0.010831998390600001
ACH-001303,-0.060997706194599995
ACH-001306,-0.294114940759
ACH-001318,-0.10147890110300001
ACH-001322,-0.151002183379
ACH-001328,-0.012626304970200002
ACH-001332,-0.0767736592494
ACH-001333,-0.09712093219910001
ACH-001336,-0.015212046853200002
ACH-001340,-0.142771203268
ACH-001346,-0.110559982104
ACH-001353,-0.222958284802
ACH-001354,-0.0402342115196
ACH-001367,-0.0683733698989
ACH-001368,-0.028962768212599996
ACH-001374,-0.22940229994300002
ACH-001375,-0.170762941157
ACH-001377,-0.0811946908533
ACH-001380,-0.196541596855
ACH-001391,-0.114162394188
ACH-001407,-0.10097761092
ACH-001408,-0.1622864885
ACH-001413,-0.0206083737953
ACH-001430,-0.210436129626
ACH-001431,-0.178416412759
ACH-001450,-0.035086267314
ACH-001496,-0.0206537497458
ACH-001500,-0.09700921820210001
ACH-001521,0.0637338706285
ACH-001523,-0.0459118625985
ACH-001532,-0.132107366147
ACH-001536,-0.254417579124
ACH-001550,-0.24201786154599997
ACH-001552,-0.12928036845899998
ACH-001554,-0.060967820139
ACH-001645,-0.22754358129500002
ACH-001654,-0.09249926218
ACH-001715,-0.230835767915
ACH-001735,-0.207438931359
ACH-001736,-0.10301634692600001
ACH-001737,0.414399811108
ACH-001740,0.0242695827478
ACH-001745,-0.0731445599898
ACH-001750,-0.0864643364765
ACH-001765,-0.0225184530297
ACH-001956,-0.171220438677
ACH-001957,0.035402680408
