,PTBP1 (5725)
ACH-000004,-0.44815264287199996
ACH-000007,-0.690005992045
ACH-000009,-0.395998089807
ACH-000011,-0.7327417999670001
ACH-000012,-1.01956535798
ACH-000013,-0.5147528560279999
ACH-000014,-0.8864848256200001
ACH-000015,-0.41756494253700005
ACH-000017,-1.07718931044
ACH-000018,-1.21045012971
ACH-000019,-0.413441481332
ACH-000021,-0.373139529287
ACH-000022,-0.774504360726
ACH-000025,-0.8253171154160001
ACH-000028,-0.753672701962
ACH-000030,-0.7349994688060001
ACH-000035,-0.928068703912
ACH-000036,-0.7033495753579999
ACH-000037,-0.7384816309309999
ACH-000039,-0.60658565849
ACH-000040,-0.602592638971
ACH-000041,-0.471080009872
ACH-000042,-0.6514544758699999
ACH-000045,-0.8886614840629999
ACH-000047,-0.546424043894
ACH-000052,-0.855365552792
ACH-000053,-0.673181872413
ACH-000054,-0.5427380222779999
ACH-000055,-0.577571947346
ACH-000060,-0.660791154011
ACH-000067,-1.0797892491399999
ACH-000070,-0.764024261249
ACH-000075,-0.290745644636
ACH-000078,-0.42121088843099996
ACH-000082,-0.51520181868
ACH-000085,-0.8899576788789999
ACH-000086,-0.64779074928
ACH-000087,-0.483362164749
ACH-000092,-0.793212848554
ACH-000095,-0.796743799598
ACH-000097,-0.46132827031499996
ACH-000098,-0.349684497354
ACH-000099,-0.639035277191
ACH-000108,-0.637446510187
ACH-000113,-1.01592702309
ACH-000115,-1.3283785258299998
ACH-000116,-0.6961199549770001
ACH-000118,-0.635991080098
ACH-000120,-0.6263723049319999
ACH-000123,-0.783368406531
ACH-000127,-0.862431756279
ACH-000128,-0.7663931586210001
ACH-000132,-0.478343034189
ACH-000133,-0.527277609021
ACH-000137,-0.61947429558
ACH-000138,-0.455769149716
ACH-000142,-0.881247207236
ACH-000143,-0.600043625554
ACH-000146,-0.7982476898649999
ACH-000148,-0.585943385726
ACH-000150,-0.895749714594
ACH-000152,-0.28404146156599996
ACH-000153,-0.2406628328
ACH-000159,-0.48024072464100004
ACH-000160,-0.407701042756
ACH-000163,-0.605052933141
ACH-000167,-0.37035571592699995
ACH-000168,-0.392530184307
ACH-000169,-0.616018939438
ACH-000178,-0.634542139963
ACH-000182,-0.555463854744
ACH-000183,-0.608512576962
ACH-000188,-0.491955811168
ACH-000189,-1.34261560101
ACH-000190,-0.258544595401
ACH-000198,-0.5898849015659999
ACH-000204,-0.588980423677
ACH-000206,-1.24691489873
ACH-000207,-1.06745798035
ACH-000211,-0.757028669156
ACH-000215,-0.9285646065340001
ACH-000221,-0.480880890493
ACH-000222,-0.712963105352
ACH-000223,-0.568786437707
ACH-000226,-0.74778063861
ACH-000227,0.035633343223699994
ACH-000228,-0.8660114170640001
ACH-000231,-0.697696173283
ACH-000232,-0.46417448462
ACH-000233,-0.705779414657
ACH-000234,-1.0137540409
ACH-000235,-0.8036946339990001
ACH-000237,-1.12506600947
ACH-000238,-0.854789696026
ACH-000243,-0.991598854109
ACH-000244,-0.0217046852105
ACH-000246,-0.942331117876
ACH-000248,-0.618710990041
ACH-000250,-0.329535121946
ACH-000251,-1.3559121276
ACH-000253,-0.486463156885
ACH-000255,-0.229985721075
ACH-000256,-0.996681367057
ACH-000257,-0.24756725545000002
ACH-000258,0.157169300708
ACH-000259,-0.473570592711
ACH-000260,-0.549329119136
ACH-000261,-1.26582852176
ACH-000262,-1.0789079991600001
ACH-000263,-0.503846416272
ACH-000264,-0.917901829238
ACH-000265,-0.666063831913
ACH-000266,-0.5472576986609999
ACH-000272,-1.0357541224
ACH-000273,-0.501357762846
ACH-000274,-0.416424198445
ACH-000277,-0.700603713523
ACH-000278,-1.24419015085
ACH-000279,-0.540440586049
ACH-000280,-0.8406871583869999
ACH-000281,-0.628643653824
ACH-000288,-0.207724191563
ACH-000291,-0.711019509851
ACH-000293,-1.20381842258
ACH-000294,-0.0268626757327
ACH-000295,-0.631854532882
ACH-000296,-1.14672866162
ACH-000302,-0.987702603605
ACH-000304,-0.5047696024
ACH-000307,-0.774684187491
ACH-000308,-0.3301699231
ACH-000310,-0.46653536834299997
ACH-000311,-0.627454265211
ACH-000312,-0.7707700860340001
ACH-000315,-0.51538906259
ACH-000316,-0.581566114269
ACH-000317,-0.8133290649330001
ACH-000318,-0.41974605032300005
ACH-000319,-0.566999369846
ACH-000320,-0.646895880405
ACH-000322,-0.642966782287
ACH-000323,-0.432486641924
ACH-000324,-0.997659867025
ACH-000329,-0.743945899046
ACH-000330,-0.7444226401299999
ACH-000331,-0.818992120531
ACH-000332,-0.944584002518
ACH-000334,-0.656593264827
ACH-000335,-0.71199655332
ACH-000336,-0.6757298340960001
ACH-000337,-0.810832522614
ACH-000339,-0.9714896774680001
ACH-000341,-0.484072682379
ACH-000348,-0.33403164601999996
ACH-000350,-0.306275213948
ACH-000352,-0.809724355331
ACH-000356,-0.682077518021
ACH-000361,-0.930320692728
ACH-000362,-0.8396268866590001
ACH-000363,-0.887335509137
ACH-000364,-0.552817840229
ACH-000365,-0.501228166523
ACH-000366,-0.901826966955
ACH-000368,-0.638865860461
ACH-000374,-0.713934659085
ACH-000375,-0.8923516299490001
ACH-000376,-0.9454333902609999
ACH-000381,-0.910044495608
ACH-000383,-0.78017037684
ACH-000387,-0.306419905451
ACH-000389,-0.601635744978
ACH-000390,-0.8573374324449999
ACH-000393,-0.9300363303970001
ACH-000395,0.195408542201
ACH-000397,-0.898538600697
ACH-000401,-0.725785890237
ACH-000402,-1.18595015505
ACH-000403,-0.715857266254
ACH-000404,-1.17899288249
ACH-000406,-1.05028579728
ACH-000407,-0.779938905398
ACH-000408,-0.7758243275650001
ACH-000410,-0.25580406974500003
ACH-000411,-1.18397999614
ACH-000414,-1.18890988656
ACH-000415,-0.813857318326
ACH-000416,-0.44144070258
ACH-000420,-0.596618304843
ACH-000421,-1.0267325354899999
ACH-000424,-0.7978819063670001
ACH-000425,-0.985567622934
ACH-000426,-0.012085352358500001
ACH-000427,-0.777444779817
ACH-000433,-0.639450366374
ACH-000436,-1.0928910095
ACH-000444,-1.02704598205
ACH-000445,-0.284943377042
ACH-000448,-0.687388760453
ACH-000450,-0.549584703627
ACH-000452,-0.6433661332989999
ACH-000454,-0.484199864508
ACH-000458,-0.395170125202
ACH-000459,-0.625846621731
ACH-000460,-0.6538692930569999
ACH-000461,-0.93689149091
ACH-000463,-0.872659051504
ACH-000464,0.508025979382
ACH-000466,-0.918018122579
ACH-000467,-0.97463510433
ACH-000468,-0.9524836679809999
ACH-000469,-0.275293943572
ACH-000470,-0.19215709533
ACH-000471,-0.358712929717
ACH-000472,-0.714741157862
ACH-000473,-1.05018482904
ACH-000475,-0.7965027441949999
ACH-000476,-0.657044018353
ACH-000477,-0.24953917147399998
ACH-000480,-0.762399659446
ACH-000481,-1.00246945845
ACH-000483,-0.6530982236399999
ACH-000484,-1.3986325517200002
ACH-000485,-0.869789289451
ACH-000486,-0.308228515593
ACH-000487,-0.815577657482
ACH-000488,-0.55793655276
ACH-000490,-0.435368119484
ACH-000491,-0.740462944452
ACH-000495,-1.0823173074299999
ACH-000496,-0.7063616007439999
ACH-000499,-0.970953229508
ACH-000500,-1.6182544107899999
ACH-000502,-1.0472935185299999
ACH-000503,-0.620204432541
ACH-000505,-0.429345726896
ACH-000507,-0.788049252473
ACH-000510,-0.8307580440119999
ACH-000511,-0.620177630034
ACH-000512,-1.21087890758
ACH-000516,-0.34248539255099997
ACH-000517,-0.513946008892
ACH-000518,-0.8418908010699999
ACH-000520,-0.8012416857979999
ACH-000521,-1.08881246458
ACH-000522,-0.937305484153
ACH-000524,-0.477160571405
ACH-000527,-0.795276374813
ACH-000528,-0.741623558605
ACH-000537,-0.609477769288
ACH-000541,-0.565773105814
ACH-000542,-0.933123434222
ACH-000544,-0.627411063231
ACH-000545,-1.08257797784
ACH-000547,-0.658261929095
ACH-000548,-0.7600446550159999
ACH-000549,-0.688279746883
ACH-000550,-0.519020059072
ACH-000552,-0.921670376242
ACH-000556,-0.286680426993
ACH-000557,-0.431001548311
ACH-000570,-0.7958653350720001
ACH-000571,-0.770666267597
ACH-000573,-1.10119680349
ACH-000576,-0.354827795914
ACH-000580,-1.10416637303
ACH-000584,-0.8432567008390001
ACH-000585,-0.726233903056
ACH-000588,-1.08795401837
ACH-000589,-0.702694150121
ACH-000591,-0.446349621065
ACH-000593,-0.42818924996
ACH-000600,-1.0729118901899999
ACH-000601,-0.9988374837459999
ACH-000604,-0.703256184455
ACH-000605,-0.838559384892
ACH-000606,-1.08050010751
ACH-000608,-1.0686425155200001
ACH-000614,-0.108649405182
ACH-000616,-0.549040250322
ACH-000618,-0.0614994531673
ACH-000619,-0.731100161279
ACH-000620,-1.1093882027600002
ACH-000621,-0.581000294368
ACH-000622,-1.09526412463
ACH-000623,-0.40786938521899996
ACH-000624,-0.887949515746
ACH-000627,-0.6495229390839999
ACH-000630,-0.971781619215
ACH-000632,-0.5584538071899999
ACH-000633,-1.1883809596600001
ACH-000637,-0.564006783577
ACH-000638,-0.965762920901
ACH-000646,-0.882794812488
ACH-000647,-0.40127547506899996
ACH-000648,-1.33403189236
ACH-000649,-1.09371687008
ACH-000651,-0.586611450029
ACH-000652,-0.807802886048
ACH-000653,-0.6560509227369999
ACH-000657,-0.574536801348
ACH-000658,-0.630562193985
ACH-000661,-0.9925206859739999
ACH-000662,-0.251288016946
ACH-000663,-0.866872511232
ACH-000665,-0.918828801295
ACH-000671,-0.665593801403
ACH-000673,-0.281109706404
ACH-000676,-0.482079419208
ACH-000677,-0.812211000688
ACH-000681,-0.8590791906119999
ACH-000682,-0.866115679688
ACH-000683,-1.1446462122299998
ACH-000684,-0.8613693811319999
ACH-000688,-0.125849482477
ACH-000693,-1.08358491949
ACH-000694,-0.36587477609700003
ACH-000695,-0.5914537523260001
ACH-000696,-0.412980890964
ACH-000697,-0.9127772919220001
ACH-000699,-0.481451141649
ACH-000701,-0.558353235639
ACH-000706,-0.692833668461
ACH-000711,-0.943316729016
ACH-000713,-0.6978090212800001
ACH-000714,-0.904312871714
ACH-000718,-0.6819051646600001
ACH-000720,-0.437682348068
ACH-000721,-1.06988055732
ACH-000724,-0.431291320436
ACH-000725,-0.551213570755
ACH-000732,-0.931557183855
ACH-000734,-0.5634876636039999
ACH-000735,-0.36430234995300004
ACH-000736,-1.18780613081
ACH-000738,-0.5500788296069999
ACH-000746,-0.8207484683740001
ACH-000747,-0.508443108363
ACH-000748,-0.668235932138
ACH-000753,-0.7489054642540001
ACH-000756,-0.458318785715
ACH-000757,-0.7442427252339999
ACH-000758,-0.50444962022
ACH-000760,-0.111300860138
ACH-000763,-0.47284855628899997
ACH-000764,-0.881040001708
ACH-000765,-0.511843102801
ACH-000766,-0.7904473883249999
ACH-000767,-0.6966137177799999
ACH-000768,-1.0981189707899999
ACH-000769,-0.5407373291600001
ACH-000770,-0.446092621579
ACH-000771,-0.903816306565
ACH-000773,-0.540184578346
ACH-000776,-0.477384905945
ACH-000777,-0.9075021254790001
ACH-000778,-0.685096725423
ACH-000781,-0.764076575042
ACH-000782,-0.7567854887440001
ACH-000783,-0.264965795391
