,CRLS1 (54675)
ACH-000410,-0.7810661416410001
ACH-000411,-0.627300050386
ACH-000414,-0.82632650303
ACH-000415,-0.923987265606
ACH-000416,-0.340098785103
ACH-000420,-0.754716642028
ACH-000421,-0.775899872357
ACH-000424,-0.817263757396
ACH-000425,-0.443174842216
ACH-000426,-0.16794787373
ACH-000427,-0.45165165183300005
ACH-000433,-0.765387749671
ACH-000436,-0.426522124802
ACH-000444,-0.554846959061
ACH-000445,-0.46329985411799995
ACH-000448,-0.727083169619
ACH-000450,-0.7554447113860001
ACH-000452,-0.719438925579
ACH-000454,-0.886036852264
ACH-000458,-0.461810898644
ACH-000459,-0.36830138868
ACH-000460,-0.904564187771
ACH-000461,-0.671273725209
ACH-000463,-0.567857901506
ACH-000464,-0.6031492821450001
ACH-000466,-0.670029334096
ACH-000467,-0.797322333512
ACH-000468,-0.955573452113
ACH-000469,-0.8598622458990001
ACH-000470,-0.5752313652409999
ACH-000471,-1.06314812732
ACH-000472,-0.536064413825
ACH-000473,-0.718712749132
ACH-000475,-0.840389327489
ACH-000476,-0.6376432000600001
ACH-000477,-0.7448646899019999
ACH-000480,-0.900174279315
ACH-000481,-0.8693007991220001
ACH-000483,-0.7248365839059999
ACH-000484,-0.663918007886
ACH-000485,-0.797726024744
ACH-000486,-0.7562119092020001
ACH-000487,-0.950677466674
ACH-000488,-0.887524951322
ACH-000490,-0.846990092689
ACH-000491,-0.972648468453
ACH-000495,-0.306220524273
ACH-000496,-1.07266089892
ACH-000499,-0.8908160110760001
ACH-000500,-0.875174243601
ACH-000502,-0.822604711027
ACH-000503,-0.646469185426
ACH-000505,-0.594746069611
ACH-000507,-0.7940703391509999
ACH-000510,-1.01572037396
ACH-000511,-0.724625559654
ACH-000512,-0.652457416265
ACH-000516,-0.613075432095
ACH-000517,-0.6075630978190001
ACH-000518,-0.781893866678
ACH-000520,-0.6139556697249999
ACH-000521,-1.28630270709
ACH-000522,-0.879696524404
ACH-000524,-0.839564396039
ACH-000527,-0.7655005786750001
ACH-000528,-0.542263937131
ACH-000537,-1.0108398310200002
ACH-000541,-0.6749255917329999
ACH-000542,-0.640441883283
ACH-000544,-0.820642702728
ACH-000545,-0.691059842394
ACH-000547,-0.905143058127
ACH-000548,-0.553221579307
ACH-000549,-0.36223462885799995
ACH-000550,-1.0179807936399998
ACH-000552,-0.512716273611
ACH-000556,-0.615635270912
ACH-000557,-0.499875602368
ACH-000570,-0.8375336461120001
ACH-000571,-0.49720456108499994
ACH-000573,-0.814950307951
ACH-000576,-0.422450357052
ACH-000580,-0.887663162823
ACH-000584,-0.783549561357
ACH-000585,-0.562188858903
ACH-000588,-0.8418464391889999
ACH-000589,-0.944192010293
ACH-000591,-1.23424406859
ACH-000593,-0.8140911311210001
ACH-000600,-1.1542219441600001
ACH-000601,-0.8963653621200002
ACH-000604,-0.8947816528560001
ACH-000605,-0.859243029972
ACH-000606,-0.941548923081
ACH-000608,-0.647700024836
ACH-000614,-0.7748126705349999
ACH-000616,-1.0267184814499999
ACH-000618,-0.568823236167
ACH-000619,-0.781373037637
ACH-000620,-0.569611902785
ACH-000621,-0.872571557297
ACH-000622,-0.694632270678
ACH-000623,-0.597912418979
ACH-000624,-0.541948625761
ACH-000627,-0.702999425543
ACH-000630,-0.949879351863
ACH-000632,-0.983153562322
ACH-000633,-0.7803683148530001
ACH-000637,-0.615047557506
ACH-000638,-1.15243416982
ACH-000646,-0.8569472297830001
ACH-000647,-1.0634764285
ACH-000648,-0.8141611241769999
ACH-000649,-0.673893846331
ACH-000651,-0.9359091224609999
ACH-000652,-1.16997298838
ACH-000653,-0.463080116849
ACH-000657,-0.743091245159
ACH-000658,-0.9626474205779999
ACH-000661,-0.402932358516
ACH-000662,-0.865886410986
ACH-000663,-0.760623926291
ACH-000665,-0.7604525693970001
ACH-000671,-0.6670630552369999
ACH-000673,-0.320308974771
ACH-000676,-0.688430752641
ACH-000677,-0.860006398575
ACH-000681,-0.9197156354330001
ACH-000682,-0.6717779502850001
ACH-000683,-0.585455889614
ACH-000684,-0.7361483639949999
ACH-000688,-0.934652979039
ACH-000693,-1.15737284736
ACH-000694,-0.9732478755689999
ACH-000695,-0.689630136129
ACH-000696,-0.732610996557
ACH-000697,-0.667157047799
ACH-000699,-0.639439951831
ACH-000701,-1.00896807175
ACH-000706,-0.670572200459
ACH-000711,-0.824534884845
ACH-000713,-0.697374733115
ACH-000714,-0.824145293214
ACH-000718,-1.4362121492500002
ACH-000720,-0.6756212793170001
ACH-000721,-0.898696104839
ACH-000724,-0.7700116025020001
ACH-000725,-1.35741551022
ACH-000732,-0.639997279776
ACH-000734,-0.533817553175
ACH-000735,-0.9172217789820001
ACH-000736,-0.641083023208
ACH-000738,-0.744983409841
ACH-000746,-0.676948358597
ACH-000747,-0.7637226318189999
ACH-000748,-0.740157410768
ACH-000753,-0.930446758126
ACH-000756,-0.377354810776
ACH-000757,-0.9537166331550001
ACH-000758,-0.992236970553
ACH-000760,-0.830791497821
ACH-000763,-0.812164665635
ACH-000764,-0.5944687276439999
ACH-000765,-0.7397637050370001
ACH-000766,-0.8860438199330001
ACH-000767,-0.773071164762
ACH-000768,-0.667406245382
ACH-000769,-0.891394290112
ACH-000770,-0.8436462335860001
ACH-000771,-0.7838284205570001
ACH-000773,-0.9215680788670001
ACH-000776,-0.590624956311
ACH-000777,-0.827122771346
ACH-000778,-0.927238837683
ACH-000781,-0.913099887933
ACH-000782,-0.519524381304
ACH-000783,-0.8156080591320001
ACH-000784,-0.8871160657639999
ACH-000785,-0.825103130915
ACH-000787,-0.998747394648
ACH-000788,-0.634954777427
ACH-000791,-0.64351748104
ACH-000792,-0.7584120179100001
ACH-000794,-0.510875999459
ACH-000796,-0.401749465124
ACH-000799,-0.73435346475
ACH-000800,-0.408034918399
ACH-000802,-0.981126034384
ACH-000804,-0.723182117331
ACH-000805,-0.8305588436820001
ACH-000809,-1.04157674298
ACH-000810,-0.149278771611
ACH-000811,-0.619376064232
ACH-000817,-0.78957997428
ACH-000819,-1.19504003205
ACH-000820,-0.8510778002
ACH-000821,-0.715287395193
ACH-000822,-0.282294966865
ACH-000823,-0.991985463166
ACH-000824,-0.923674111533
ACH-000827,-0.705275294696
ACH-000829,-0.6770244311399999
ACH-000831,-1.12657477956
ACH-000832,-0.9672588828120001
ACH-000833,-0.991699824031
ACH-000834,-0.770341532825
ACH-000835,-0.778914357261
ACH-000836,-0.784821032894
ACH-000837,-0.885228202484
ACH-000838,-0.962109770085
ACH-000839,-0.779649475387
ACH-000840,-0.686466252414
ACH-000841,-0.5430523454680001
ACH-000843,-0.757655687813
ACH-000846,-1.07259065261
ACH-000847,-0.928737565344
ACH-000848,-0.8672259516680001
ACH-000849,-0.962289000315
ACH-000851,-0.57903248014
ACH-000855,-1.0120263936799998
ACH-000856,-0.722910250861
ACH-000858,-0.627241169968
ACH-000859,-1.02093362143
ACH-000861,-0.720765554311
ACH-000862,-1.0344893017499999
ACH-000865,-0.736705436028
ACH-000866,-0.7356979657870001
ACH-000867,-1.0303333419399998
ACH-000869,-0.9575522084520001
ACH-000872,-0.915252086931
ACH-000873,-0.783107735872
ACH-000876,-0.7426229203139999
ACH-000878,-0.697099778919
ACH-000880,-0.37235139648599996
ACH-000881,-0.7106037515770001
ACH-000882,-0.739608733598
ACH-000884,-0.8443619728730001
ACH-000885,-0.8066651535510001
ACH-000887,-0.7497899191930001
ACH-000888,-1.3201778679
ACH-000889,-0.8552578330339999
ACH-000890,-0.802568411074
ACH-000896,-0.449221857009
ACH-000898,-0.708870618565
ACH-000900,-0.861902822859
ACH-000901,-0.7169490140189999
ACH-000905,-0.951736075391
ACH-000906,-0.808516634954
ACH-000907,-0.64865976151
ACH-000910,-0.840426063237
ACH-000911,-0.548704895557
ACH-000912,-0.635219492353
ACH-000913,-0.8587096373980001
ACH-000915,-0.7834783911640001
ACH-000916,-0.5707387547339999
ACH-000917,-0.634730699662
ACH-000921,-0.8555026669410001
ACH-000924,-1.22840155021
ACH-000926,-0.528045754294
ACH-000928,-0.638964713473
ACH-000929,-1.17497780558
ACH-000932,-0.7060583722210001
ACH-000935,-0.962843789859
ACH-000936,-0.42412689224100003
ACH-000937,-0.42067417134199997
ACH-000938,-0.48004274752899995
ACH-000939,-0.9186140912690001
ACH-000941,-0.88034535441
ACH-000943,-0.5808430322899999
ACH-000946,-0.764492947147
ACH-000947,-0.855226257478
ACH-000948,-0.591038558269
ACH-000950,-0.789698131717
ACH-000953,-0.47423319608900005
ACH-000957,-0.8504108607649999
ACH-000958,-0.616779268525
ACH-000960,-0.872018160435
ACH-000963,-0.7811934652670001
ACH-000968,-0.8169717037890001
ACH-000969,-0.530662782383
ACH-000973,-0.5504027272950001
ACH-000974,-0.577766999286
ACH-000975,-0.8025743292640001
ACH-000976,-0.733012147227
ACH-000978,-0.810083610521
ACH-000980,-0.8987948818829999
ACH-000984,-0.915182872266
ACH-000986,-0.717820590597
ACH-000988,-0.612867595243
ACH-000993,-0.397852640089
ACH-000994,-0.784461303147
ACH-000996,-0.546771124153
ACH-001001,-0.7188091419529999
ACH-001020,-0.81688222103
ACH-001028,-1.1151227407700002
ACH-001031,-0.6980390748459999
ACH-001038,-0.745335719024
ACH-001048,-0.804425556339
ACH-001050,-0.5224212070800001
ACH-001053,-0.921990754524
ACH-001054,-1.1028700582700002
ACH-001061,-1.0435972983
ACH-001067,-0.668032203112
ACH-001075,-1.06016139755
ACH-001096,-0.745192359681
ACH-001128,-0.44114646447300004
ACH-001134,-0.354648043313
ACH-001151,-0.652307062734
ACH-001163,-0.623790414725
ACH-001164,-0.716054084297
ACH-001173,-0.924979908702
ACH-001183,-1.01349315594
ACH-001184,-0.41184610528099996
ACH-001190,-0.50479618227
ACH-001192,-0.7352405762469999
ACH-001193,-0.861305363776
ACH-001196,-0.768726722442
ACH-001197,-1.06530911862
ACH-001205,-0.505207899226
ACH-001211,-0.822781788989
ACH-001212,-0.8622491695469999
ACH-001228,-0.524025909588
ACH-001232,-0.6062153640519999
ACH-001239,-0.949940568616
ACH-001274,-0.674664727223
ACH-001275,-0.342686467547
ACH-001277,-0.67644548503
ACH-001278,-0.819319106408
ACH-001280,-0.706124932629
ACH-001283,-0.6197315784849999
ACH-001289,-0.438910955312
ACH-001295,-0.705691504077
ACH-001300,-0.822458700576
ACH-001301,-0.498008283899
ACH-001302,-0.610316151529
ACH-001303,-0.48142976081
ACH-001306,-0.591459159859
ACH-001318,-1.04312876968
ACH-001322,-0.644051681562
ACH-001328,-0.6011478667979999
ACH-001332,-1.12697139331
ACH-001333,-0.543903670794
ACH-001336,-0.555707131407
ACH-001340,-0.161789233341
ACH-001346,-0.49922427931
ACH-001353,-0.294515996732
ACH-001354,-0.605253126021
ACH-001367,-0.905658603334
ACH-001368,-0.735664217942
ACH-001374,-1.3946881594
ACH-001375,-0.318645010293
ACH-001377,-0.770089445022
ACH-001380,-0.6750975944609999
ACH-001391,-0.554373339607
ACH-001407,-0.8298922344320001
ACH-001408,-0.542039165753
ACH-001413,-0.7274188724160001
ACH-001430,-0.442878050178
ACH-001431,-0.5520602909100001
ACH-001450,-0.729963029654
ACH-001496,-0.638419662422
ACH-001500,-0.971649902547
ACH-001521,-0.729704875452
ACH-001523,-0.8840460727889999
ACH-001532,-0.8161555577259999
ACH-001536,-0.9835634387569999
ACH-001550,-1.09235890678
ACH-001552,-0.782446060212
ACH-001554,-0.7917163959569999
ACH-001645,-0.41731603937
ACH-001654,-0.893266814932
ACH-001715,-1.03329222525
ACH-001735,-0.746306037816
ACH-001736,-0.724203422728
ACH-001737,-0.394614181936
ACH-001740,-0.427847750356
ACH-001745,-0.375034777961
ACH-001750,-0.913094245025
ACH-001765,-0.749779340682
ACH-001956,-0.696188577375
ACH-001957,-0.6166895433649999
