,GLUD1 (2746)
ACH-000004,-0.015502869195999998
ACH-000007,-0.254909635042
ACH-000009,-0.046121281121300005
ACH-000011,-0.164576755757
ACH-000012,-0.153847214879
ACH-000013,0.021663322478800002
ACH-000014,-0.114575186983
ACH-000015,-0.12598125814000002
ACH-000017,0.0257231861798
ACH-000018,-0.233669762734
ACH-000019,-0.139356473727
ACH-000021,-0.16459319609200002
ACH-000022,-0.0163294777431
ACH-000025,-0.206878866117
ACH-000028,0.15699058196
ACH-000030,-0.10875687012
ACH-000035,-0.222286642162
ACH-000036,-0.08936474651580001
ACH-000037,-0.134692510322
ACH-000039,-0.180684290321
ACH-000040,-0.14984187797700002
ACH-000041,-0.26367997081
ACH-000042,-0.0274350878656
ACH-000045,-0.0843283636165
ACH-000047,-0.165318063285
ACH-000052,0.0994186167717
ACH-000053,-0.034773190650199994
ACH-000054,-0.10240812375700001
ACH-000055,-0.13618175266899998
ACH-000060,0.021124848456
ACH-000067,-0.114005517182
ACH-000070,0.147136787727
ACH-000075,-0.207697081767
ACH-000078,-0.087844806599
ACH-000082,0.028874481950300002
ACH-000085,-0.053326944148199995
ACH-000086,-0.134556238791
ACH-000087,-0.0187692049353
ACH-000092,-0.10319051729800001
ACH-000095,-0.18494810215799998
ACH-000097,-0.07011038713449999
ACH-000098,-0.141253932221
ACH-000099,-0.0203038227853
ACH-000108,-0.10459791741499999
ACH-000113,-0.004208967001389999
ACH-000115,-0.187379697501
ACH-000116,0.163073999577
ACH-000118,-0.07288412834319999
ACH-000120,-0.07705516567250001
ACH-000123,-0.142895471036
ACH-000127,-0.194874631229
ACH-000128,-0.323365493124
ACH-000132,-0.159723497292
ACH-000133,-0.0370584516289
ACH-000137,-0.278818176833
ACH-000138,0.09260881318769999
ACH-000142,-0.08111216988030001
ACH-000143,-0.207863497361
ACH-000146,-0.024770166498599998
ACH-000148,-0.10437286543400001
ACH-000150,0.0653854660452
ACH-000152,-0.18061335351900001
ACH-000153,-0.036617644872
ACH-000159,-0.204700363794
ACH-000160,0.10060556063
ACH-000163,-0.00635039827621
ACH-000167,0.37763447844400005
ACH-000168,-0.183240625469
ACH-000169,-0.13271608986300001
ACH-000178,-0.17731187794
ACH-000182,-0.0317157982
ACH-000183,0.046932185797300005
ACH-000188,-0.169996380187
ACH-000189,-0.13202814424
ACH-000190,0.0193170346048
ACH-000198,0.08163650686980001
ACH-000204,-0.273789710732
ACH-000206,-0.337598566233
ACH-000207,-0.185885838887
ACH-000211,-0.10529351441500001
ACH-000215,-0.052862978299
ACH-000221,0.244462558154
ACH-000222,0.0587549777328
ACH-000223,-0.135956773285
ACH-000226,-0.199309083741
ACH-000227,0.0360646706218
ACH-000228,-0.210224321468
ACH-000231,-0.174740242352
ACH-000232,-0.0199209386087
ACH-000233,0.20916111219900002
ACH-000234,-0.11342758737299999
ACH-000235,-0.0860960231589
ACH-000237,-0.220930609908
ACH-000238,0.0780317493777
ACH-000243,0.0631478888571
ACH-000244,0.160880843906
ACH-000246,-0.0211139688259
ACH-000248,-0.0718303137774
ACH-000250,-0.205627589492
ACH-000251,-0.381853359019
ACH-000253,-0.0817716236725
ACH-000255,-0.044090986529599994
ACH-000256,-0.271769630124
ACH-000257,-0.035975290861699996
ACH-000258,0.29793648966999997
ACH-000259,-0.13137163360999998
ACH-000260,-0.14148367382000002
ACH-000261,-0.00335880187387
ACH-000262,-0.08646046030639999
ACH-000263,-0.460972044389
ACH-000264,0.10028690052000001
ACH-000265,-0.22773283931
ACH-000266,-0.11605513161699998
ACH-000272,-0.030905986494
ACH-000273,-0.257307679221
ACH-000274,-0.21895605034600002
ACH-000277,-0.0699045806702
ACH-000278,-0.07099599875660001
ACH-000279,-0.0630009457422
ACH-000280,-0.10067938862600001
ACH-000281,-0.123720335428
ACH-000288,-0.076946544114
ACH-000291,-0.00612558863565
ACH-000293,-0.34134728272299997
ACH-000294,-0.065127422303
ACH-000295,0.0485522314016
ACH-000296,-0.0172625726299
ACH-000302,-0.110921077896
ACH-000304,-0.0773306087598
ACH-000307,-0.157726425318
ACH-000308,0.0666066734332
ACH-000310,-0.264567084555
ACH-000311,-0.023874058648299997
ACH-000312,0.00689769610609
ACH-000315,0.0254184830989
ACH-000316,-0.0667624185401
ACH-000317,0.000361645841118
ACH-000318,-0.105255492784
ACH-000319,0.026773125410599997
ACH-000320,-0.159763936552
ACH-000322,-0.0831768916721
ACH-000323,-0.0901798845991
ACH-000324,-0.215670420649
ACH-000329,-0.11992244759500001
ACH-000330,-0.0941472058729
ACH-000331,-0.261475593708
ACH-000332,0.0526797593124
ACH-000334,0.0321625718946
ACH-000335,-0.10132809340900001
ACH-000336,0.04470308281449999
ACH-000337,-0.572715187362
ACH-000339,-0.23976450170000002
ACH-000341,0.00546398501376
ACH-000348,-0.127338017124
ACH-000350,-0.21981287684599998
ACH-000352,-0.0192183324741
ACH-000356,-0.510971020941
ACH-000361,0.108495023729
ACH-000362,-0.0805481343166
ACH-000363,0.0129135883505
ACH-000364,-0.0784429555737
ACH-000365,0.0183108539979
ACH-000366,-0.00239623235547
ACH-000368,0.0377719434514
ACH-000374,-0.044026556637900005
ACH-000375,-0.117083840348
ACH-000376,-0.131001238646
ACH-000381,-0.22849144761300003
ACH-000383,0.0762504943385
ACH-000387,-0.0171575162934
ACH-000389,-0.09810394536260002
ACH-000390,0.051687395504099995
ACH-000393,-0.111206473874
ACH-000395,-0.17753160724599998
ACH-000397,-0.052909987839400006
ACH-000401,-0.179073498937
ACH-000402,-0.206437436725
ACH-000403,-0.139290545966
ACH-000404,0.056847261149500006
ACH-000406,-0.110435427761
ACH-000407,-0.189291607557
ACH-000408,0.0872459167705
ACH-000410,0.013254211526600002
ACH-000411,0.015679407125999998
ACH-000414,-0.12384316072000001
ACH-000415,-0.0823021844317
ACH-000416,-0.0381575608908
ACH-000420,-0.17828091337299998
ACH-000421,-0.13597244584
ACH-000424,-0.026664633086799998
ACH-000425,-0.11702478281999999
