,MGAM (8972)
ACH-000004,-0.044248399452
ACH-000007,0.154266947667
ACH-000009,0.10249467113399999
ACH-000011,0.06933313929330001
ACH-000012,0.150970531298
ACH-000013,0.198594077628
ACH-000014,-0.304511600274
ACH-000015,0.26814156211999995
ACH-000017,0.160307854573
ACH-000018,0.22128107311099998
ACH-000019,0.111192332023
ACH-000021,0.101820984312
ACH-000022,0.206639155305
ACH-000025,0.16991502463
ACH-000028,0.0839804433708
ACH-000030,0.196232345084
ACH-000035,-0.00399461514755
ACH-000036,-0.0483730892127
ACH-000037,-0.098041607029
ACH-000039,0.007394847127160001
ACH-000040,0.06148908314780001
ACH-000041,0.148182953261
ACH-000042,-0.113979348547
ACH-000045,0.09203681586130001
ACH-000047,0.12656152306
ACH-000052,0.270344523118
ACH-000053,0.143108714335
ACH-000054,0.0459325207139
ACH-000055,-0.185524257628
ACH-000060,0.0708554230926
ACH-000067,0.246845846012
ACH-000070,0.230182936959
ACH-000075,0.213158938349
ACH-000078,0.27955277276900004
ACH-000082,0.28970492394499997
ACH-000085,0.241091544901
ACH-000086,0.407217389299
ACH-000087,-0.00152835359286
ACH-000092,0.249424059591
ACH-000095,0.157427190754
ACH-000097,0.032494291667
ACH-000098,0.31995367809999997
ACH-000099,-0.019019499794400003
ACH-000108,0.23367932170000003
ACH-000113,0.22936284028099999
ACH-000115,0.400169118817
ACH-000116,0.07124348813350001
ACH-000118,-0.035480380990400004
ACH-000120,0.238130007201
ACH-000123,0.025980103722799998
ACH-000127,0.135102659088
ACH-000128,0.124368481431
ACH-000132,0.052385037527599994
ACH-000133,0.330812709953
ACH-000137,0.161059151094
ACH-000138,0.169528083419
ACH-000142,0.23879665095600003
ACH-000143,0.15040705437000002
ACH-000146,0.0695030305164
ACH-000148,0.143425198473
ACH-000150,0.19117283782800001
ACH-000152,0.0794130034252
ACH-000153,0.359234047015
ACH-000159,0.28615382980099996
ACH-000160,0.36388713192100003
ACH-000163,0.286076676026
ACH-000167,0.466223091912
ACH-000168,0.181432153991
ACH-000169,0.34522778795599995
ACH-000178,0.20828714474100002
ACH-000182,0.0747697946406
ACH-000183,0.22340747091200003
ACH-000188,0.28894143034200004
ACH-000189,0.18742333918200002
ACH-000190,0.007118740198199999
ACH-000198,0.07777424672389999
ACH-000204,0.423983864825
ACH-000206,0.528021748272
ACH-000207,0.45846364699299996
ACH-000211,0.318433228926
ACH-000215,0.247588319234
ACH-000221,0.24887842096299997
ACH-000222,0.08744528428
ACH-000223,0.292172981807
ACH-000226,0.131226650577
ACH-000227,0.132954195392
ACH-000228,0.123160999969
ACH-000231,0.322179058837
ACH-000232,0.158867976366
ACH-000233,0.325769075624
ACH-000234,0.17179014494699998
ACH-000235,0.05471520011850001
ACH-000237,0.186942452241
ACH-000238,0.161066392505
ACH-000243,0.239543147178
ACH-000244,-0.082201788425
ACH-000246,0.0550315996241
ACH-000248,0.0371372282795
ACH-000250,0.328753658506
ACH-000251,0.07971961181630001
ACH-000253,0.00548971293584
ACH-000255,0.176078747814
ACH-000256,0.0919315394523
ACH-000257,0.229905264102
ACH-000258,-0.22624668274700002
ACH-000259,0.18089428147999997
ACH-000260,0.0336014987845
ACH-000261,0.0562018428123
ACH-000262,-0.145241871877
ACH-000263,0.10535074141300001
ACH-000264,0.131309910658
ACH-000265,0.170102426891
ACH-000266,0.0777561302275
