,CKAP5 (9793)
ACH-000335,-1.2981235110200002
ACH-000336,-1.06406991396
ACH-000337,-0.8883463579649999
ACH-000339,-1.3925165017200003
ACH-000341,-1.07635566634
ACH-000348,-1.35708313745
ACH-000350,-1.18771776385
ACH-000352,-1.24743320482
ACH-000356,-1.29031054359
ACH-000361,-1.29677528831
ACH-000362,-1.29118132037
ACH-000363,-1.41447830341
ACH-000364,-1.34901885821
ACH-000365,-1.2374828674299998
ACH-000366,-1.46074856169
ACH-000368,-1.04299973582
ACH-000374,-1.2615505574099999
ACH-000375,-1.22322362622
ACH-000376,-1.4661264849700002
ACH-000381,-1.18786486329
ACH-000383,-1.3811894658700001
ACH-000387,-1.19014350051
ACH-000389,-1.44925555347
ACH-000390,-1.6039502739200002
ACH-000393,-1.52848117964
ACH-000395,-1.40480337889
ACH-000397,-1.4430598313499998
ACH-000401,-1.22070953448
ACH-000402,-1.25524246305
ACH-000403,-1.6955598270899999
ACH-000404,-1.31630033999
ACH-000406,-1.33521627034
ACH-000407,-1.63457628627
ACH-000408,-1.30116294456
ACH-000410,-1.11162555058
ACH-000411,-1.23418515914
ACH-000414,-1.09188939597
ACH-000415,-1.18508239307
ACH-000416,-1.2571924700200001
ACH-000420,-1.36401386
ACH-000421,-1.2386622888299998
ACH-000424,-1.4179386613
ACH-000425,-1.4203407208
ACH-000426,-1.05616406434
ACH-000427,-1.33725728759
ACH-000433,-1.44958327204
ACH-000436,-1.5429514059
ACH-000444,-1.3716263465
ACH-000445,-1.05837232069
ACH-000448,-1.2335998973
ACH-000450,-1.2075229724299998
ACH-000452,-1.38515193705
ACH-000454,-1.2933012151899999
ACH-000458,-1.31140823456
ACH-000459,-0.858141177925
ACH-000460,-1.50835530768
ACH-000461,-1.35007364994
ACH-000463,-1.13236907602
ACH-000464,-1.12136613219
ACH-000466,-1.0559857101
ACH-000467,-0.823070617922
ACH-000468,-2.03405689281
ACH-000469,-1.3114227943999999
ACH-000470,-1.2442812212799998
ACH-000471,-1.36406057979
ACH-000472,-1.7342053256599999
ACH-000473,-0.999665473644
ACH-000475,-1.6687760243399998
ACH-000476,-1.63668755746
ACH-000477,-1.39776622771
ACH-000480,-1.32163590941
ACH-000481,-1.30454924985
ACH-000483,-1.50214576139
ACH-000484,-1.45498607208
ACH-000485,-1.51726672002
ACH-000486,-1.4309917322799999
ACH-000487,-1.19015436445
ACH-000488,-1.35846136239
ACH-000490,-1.3589994645399999
ACH-000491,-1.37841667065
ACH-000495,-1.5591214176800001
ACH-000496,-1.4442562027099999
ACH-000499,-1.3751120098899998
ACH-000500,-2.09129292773
ACH-000502,-1.47468218089
ACH-000503,-1.2914170682200001
ACH-000505,-1.31582311017
ACH-000507,-1.4412166316100001
ACH-000510,-1.59955184533
ACH-000511,-1.1880148664599999
ACH-000512,-1.45641694227
ACH-000516,-1.44042791428
ACH-000517,-1.27596070871
ACH-000518,-0.887934492852
ACH-000520,-1.3183961385
ACH-000521,-1.49336267564
ACH-000522,-1.2630516701999999
ACH-000524,-1.30445195753
ACH-000527,-1.43009147748
ACH-000528,-1.29659630913
ACH-000537,-1.01702108635
ACH-000541,-1.47271860565
ACH-000542,-1.42926503938
ACH-000544,-1.3371941436299999
ACH-000545,-1.3966033555200001
ACH-000547,-1.5578961309200001
ACH-000548,-1.21186422479
ACH-000549,-1.3737391222400002
ACH-000550,-1.65586795317
ACH-000552,-1.15453020325
ACH-000556,-1.30124139926
ACH-000557,-1.7521734492400003
ACH-000570,-1.56682359475
ACH-000571,-1.86128316417
ACH-000573,-1.21932461675
ACH-000576,-1.2091777602299998
ACH-000580,-1.24589168049
ACH-000584,-1.4923440654700002
ACH-000585,-1.46800798058
ACH-000588,-1.26506291504
ACH-000589,-1.2665739837299999
ACH-000591,-1.2816428481
ACH-000593,-1.5213717622999998
ACH-000600,-1.51798076826
ACH-000601,-1.53389397706
ACH-000604,-1.61828262683
ACH-000605,-0.985857374647
ACH-000606,-1.41033760727
ACH-000608,-1.4554004597499999
ACH-000614,-1.0972408719600002
ACH-000616,-1.4135787447
ACH-000618,-1.3081195964899999
ACH-000619,-1.63816157607
ACH-000620,-1.60486337878
ACH-000621,-1.4700584211899999
ACH-000622,-1.3516569497600002
ACH-000623,-1.1899425373799999
ACH-000624,-1.43608062981
ACH-000627,-1.7262658405900002
ACH-000630,-1.16300041971
ACH-000632,-1.06684620623
ACH-000633,-1.56967749581
ACH-000637,-1.06301593407
ACH-000638,-1.19257952324
ACH-000646,-1.42196744713
ACH-000647,-1.47348917501
ACH-000648,-1.43352828695
ACH-000649,-1.03892505339
ACH-000651,-1.10869817612
ACH-000652,-1.08297555989
ACH-000653,-1.35747550213
ACH-000657,-1.3618000011700002
ACH-000658,-1.5125854217599999
ACH-000661,-1.07351104745
ACH-000662,-1.62884241119
ACH-000663,-1.08970595543
ACH-000665,-1.31411192359
ACH-000671,-0.908436354246
ACH-000673,-1.32540348584
ACH-000676,-1.1195534059
ACH-000677,-1.40539574043
ACH-000681,-1.17623332354
ACH-000682,-1.3993400862399998
ACH-000683,-1.46941450624
ACH-000684,-1.29073499907
ACH-000688,-1.6621644645700002
ACH-000693,-1.12016728764
ACH-000694,-1.5850018582299998
ACH-000695,-1.46034963438
ACH-000696,-1.45564622863
ACH-000697,-1.3406131147700002
ACH-000699,-1.55800473166
ACH-000701,-1.43933803934
ACH-000706,-1.23181306331
ACH-000711,-1.4562782999200001
ACH-000713,-1.5327817655200002
ACH-000714,-1.31246948495
ACH-000718,-1.67149353505
ACH-000720,-1.51927953574
ACH-000721,-1.27060648114
ACH-000724,-1.61574998757
ACH-000725,-1.91298977918
ACH-000732,-1.2842331931200002
ACH-000734,-1.56926204542
ACH-000735,-1.3444786866799998
ACH-000736,-1.50304766743
ACH-000738,-1.4896686739700002
ACH-000746,-1.0740655428599999
ACH-000747,-1.14074665986
ACH-000748,-1.21172813013
ACH-000753,-1.1397572202200001
ACH-000756,-1.52934964749
ACH-000757,-1.5608689433399998
ACH-000758,-1.4688328466299998
ACH-000760,-1.3564028596899997
ACH-000763,-1.27966835283
ACH-000764,-1.20764710549
ACH-000765,-0.884991586742
ACH-000766,-1.31505060874
ACH-000767,-1.42402491402
ACH-000768,-1.2092647782200001
ACH-000769,-1.6139084212099999
ACH-000770,-1.26804089042
ACH-000771,-1.25892331264
ACH-000773,-1.87035055793
ACH-000776,-1.3776481884399998
ACH-000777,-1.15610145082
ACH-000778,-1.36764887121
ACH-000781,-1.39266191225
ACH-000782,-1.3251248766200001
ACH-000783,-1.7853017720400002
ACH-000784,-1.33166793293
ACH-000785,-1.70215468019
ACH-000787,-1.11247689884
ACH-000788,-1.0801945995
ACH-000791,-1.24830104323
ACH-000792,-1.14155899455
ACH-000794,-1.16572938437
ACH-000796,-1.64614517949
ACH-000799,-1.30593717051
ACH-000800,-1.51986553257
ACH-000802,-1.3783273798500002
ACH-000804,-1.4131235327
ACH-000805,-1.48824869692
ACH-000809,-1.5429869708200001
ACH-000810,-1.47069888154
ACH-000811,-1.3636370160100002
ACH-000817,-1.0112296821
ACH-000819,-1.2640997375
ACH-000820,-1.3220462224
ACH-000821,-1.2675145805799999
ACH-000822,-1.65759032911
ACH-000823,-1.3918483719299999
ACH-000824,-1.4754968203299998
ACH-000827,-1.23029495631
ACH-000829,-1.3511663948700001
ACH-000831,-1.2746142041
ACH-000832,-1.31993210635
ACH-000833,-0.847194928654
ACH-000834,-1.27078160656
ACH-000835,-1.3770600227
ACH-000836,-1.4781311404700002
ACH-000837,-1.01891893846
ACH-000838,-1.53297084433
ACH-000839,-1.4563647421099999
ACH-000840,-0.7633092806399999
ACH-000841,-1.2778014737899999
ACH-000843,-0.983185318797
ACH-000846,-1.5056520367700001
ACH-000847,-1.31393607586
ACH-000848,-1.5295471775799998
ACH-000849,-1.02320336411
ACH-000851,-1.35412429544
ACH-000855,-0.8098114205589999
ACH-000856,-1.33430331263
ACH-000858,-1.7137367360799998
ACH-000859,-1.17206074143
ACH-000861,-1.39318159616
ACH-000862,-1.2251577730399998
ACH-000865,-0.995766105177
ACH-000866,-1.3675132177
ACH-000867,-1.59276028103
ACH-000869,-1.22981973458
ACH-000872,-1.29606160441
ACH-000873,-1.13184978627
ACH-000876,-1.0931801941200001
ACH-000878,-0.561742861438
ACH-000880,-1.32624135791
ACH-000881,-1.27609755632
ACH-000882,-1.25848888882
ACH-000884,-1.36010514895
ACH-000885,-1.3033504565
ACH-000887,-1.24728472279
ACH-000888,-1.64552136185
ACH-000889,-1.03414441037
ACH-000890,-1.37559823775
ACH-000896,-1.2074068721
ACH-000898,-1.4026878495700001
ACH-000900,-1.46389173384
ACH-000901,-1.476023065
ACH-000905,-1.3195640278
ACH-000906,-1.31008342009
ACH-000907,-1.42278557697
ACH-000910,-1.5945695499099999
ACH-000911,-1.61428224878
ACH-000912,-1.22567232344
ACH-000913,-0.942881756432
ACH-000915,-1.28057523326
ACH-000916,-1.71233935007
ACH-000917,-1.10561743334
ACH-000921,-1.32113399317
ACH-000924,-1.5212401306099999
ACH-000926,-0.9966734128799999
ACH-000928,-1.17641378921
ACH-000929,-1.31408141531
ACH-000932,-1.3588822791
ACH-000935,-1.2619136702
ACH-000936,-1.2734418483
ACH-000937,-1.1928133994399999
ACH-000938,-1.15621869055
ACH-000939,-1.55829528199
ACH-000941,-1.7931290279299998
ACH-000943,-1.06756988978
ACH-000946,-1.38991396869
ACH-000947,-1.2056508563
ACH-000948,-1.31669948098
ACH-000950,-1.14530261008
ACH-000953,-1.70166084932
ACH-000957,-1.22925347529
ACH-000958,-1.1749740144499998
ACH-000960,-1.1503454218200002
ACH-000963,-2.00466843932
ACH-000968,-1.2576603818799998
ACH-000969,-1.40735748879
ACH-000973,-1.31406038885
ACH-000974,-1.51866294988
ACH-000975,-1.3768297384000001
ACH-000976,-1.29805886352
ACH-000978,-2.19588881147
ACH-000980,-1.51616385267
ACH-000984,-1.17181039437
ACH-000986,-1.27793749807
ACH-000988,-1.0573408417299999
ACH-000993,-1.3944826104299999
ACH-000994,-1.3398940538
ACH-000996,-1.3254329658
ACH-001001,-1.44436931586
ACH-001020,-1.33996003169
ACH-001028,-1.49701520602
ACH-001031,-1.4479076872299999
ACH-001038,-1.31416115076
ACH-001048,-1.44405661185
ACH-001050,-1.5308369144100002
ACH-001053,-1.27219271667
ACH-001054,-1.50380737924
ACH-001061,-1.30582410564
ACH-001067,-1.3309949857799999
ACH-001075,-1.12563741979
ACH-001096,-0.988225210747
ACH-001128,-2.1364804999
ACH-001134,-1.47614273222
ACH-001151,-1.03527119784
ACH-001163,-1.55944392492
ACH-001164,-1.18543263205
ACH-001173,-1.32390513841
ACH-001183,-1.3252364398799998
ACH-001184,-1.27773333912
ACH-001190,-1.2525647205
ACH-001192,-1.3760244336899998
ACH-001193,-1.15913016187
ACH-001196,-1.20219627642
ACH-001197,-1.6698266906700001
ACH-001205,-1.29554763565
ACH-001211,-1.44913548588
ACH-001212,-1.58383056236
ACH-001228,-1.4968969255899998
ACH-001232,-1.2386376073799998
ACH-001239,-1.1373775464700002
ACH-001274,-1.4726347257799999
ACH-001275,-1.39913426037
ACH-001277,-1.35921775966
ACH-001278,-1.1711954068600001
ACH-001280,-1.23761714798
ACH-001283,-1.15021230003
ACH-001289,-1.2667397481799998
ACH-001295,-1.24975886791
ACH-001300,-1.2286561460299998
ACH-001301,-1.2440995984999998
ACH-001302,-1.4460365745700001
ACH-001303,-1.3889459665700001
ACH-001306,-1.42184449276
ACH-001318,-0.974957198452
ACH-001322,-1.20725052673
ACH-001328,-1.31923916669
ACH-001332,-1.27160466192
ACH-001333,-1.30060087269
ACH-001336,-1.47331413322
ACH-001340,-1.2544472369
ACH-001346,-1.1957114506200002
ACH-001353,-1.30828377421
ACH-001354,-1.05770547817
ACH-001367,-1.22652477702
ACH-001368,-1.2454389879
ACH-001374,-1.34336848764
ACH-001375,-1.0245147144600002
ACH-001377,-1.3963141973299997
ACH-001380,-1.48418606635
ACH-001391,-0.8558686296670001
ACH-001407,-1.2501626936
ACH-001408,-1.24271496421
ACH-001413,-1.3944153272
ACH-001430,-1.60259273484
ACH-001431,-1.0716160779600001
ACH-001450,-0.498065094825
ACH-001496,-1.31421482091
ACH-001500,-1.37777444052
ACH-001521,-1.7411341708599999
ACH-001523,-1.18230832692
ACH-001532,-1.30984867292
ACH-001536,-1.45957881949
ACH-001550,-1.60883485463
ACH-001552,-1.2999869742
ACH-001554,-1.18904467153
ACH-001645,-1.58001040303
ACH-001654,-1.30101439051
ACH-001715,-1.14237535906
ACH-001735,-1.1384716483600001
ACH-001736,-1.38313901064
ACH-001737,-1.58913226033
ACH-001740,-1.27051304455
ACH-001745,-1.5778446346000001
ACH-001750,-1.13871842843
ACH-001765,-1.29683209751
ACH-001956,-1.14142974654
ACH-001957,-1.48379725833
