,CDC23 (8697)
ACH-000004,-1.78977975768
ACH-000007,-1.4460615763799998
ACH-000009,-1.5039082629799998
ACH-000011,-1.5463033609799999
ACH-000012,-1.65302445625
ACH-000013,-1.59736182628
ACH-000014,-1.8103405816999998
ACH-000015,-1.74186667305
ACH-000017,-1.4299109165900001
ACH-000018,-1.47951787782
ACH-000019,-1.39873051434
ACH-000021,-1.3557172523199998
ACH-000022,-1.8807998405700002
ACH-000025,-1.5051267770399999
ACH-000028,-1.3563949748800002
ACH-000030,-1.53017934419
ACH-000035,-1.32125967119
ACH-000036,-1.63401852371
ACH-000037,-1.87819247295
ACH-000039,-1.68531289215
ACH-000040,-1.5974584969699999
ACH-000041,-1.76077368118
ACH-000042,-1.5887964105599999
ACH-000045,-1.60543411743
ACH-000047,-1.40746564194
ACH-000052,-1.86072491768
ACH-000053,-1.4697527232799998
ACH-000054,-1.72092335219
ACH-000055,-1.86742790148
ACH-000060,-1.6571879600100001
ACH-000067,-1.61085366016
ACH-000070,-1.91911355093
ACH-000075,-1.7868613396000002
ACH-000078,-1.6888619563499998
ACH-000082,-1.93191352895
ACH-000085,-1.62970833395
ACH-000086,-1.70335646707
ACH-000087,-1.66395327528
ACH-000092,-1.68437178391
ACH-000095,-1.7441163363900003
ACH-000097,-1.4556605676499998
ACH-000098,-1.69657755081
ACH-000099,-1.55296802539
ACH-000108,-1.64417069037
ACH-000113,-1.6983168263400001
ACH-000115,-1.26408311733
ACH-000116,-1.79477239268
ACH-000118,-1.48947069174
ACH-000120,-1.4560171956099999
ACH-000123,-1.36212894421
ACH-000127,-1.4653431280000002
ACH-000128,-2.08739480366
ACH-000132,-1.6646096542299997
ACH-000133,-1.3136927831
ACH-000137,-1.6289571943799999
ACH-000138,-1.43721065696
ACH-000142,-1.7222276794
ACH-000143,-1.4488668716799997
ACH-000146,-1.72360433843
ACH-000148,-1.79444355728
ACH-000150,-1.6312821774500001
ACH-000152,-1.56632911817
ACH-000153,-1.44425552722
ACH-000159,-1.57505323405
ACH-000160,-1.6970152185799998
ACH-000163,-1.53714093429
ACH-000167,-2.0229991385900004
ACH-000168,-1.97536779595
ACH-000169,-1.74073670007
ACH-000178,-1.5123206631600001
ACH-000182,-1.67770251595
ACH-000183,-1.5508755379299999
ACH-000188,-1.5910028070299997
ACH-000189,-1.55189262146
ACH-000190,-1.8013594225999998
ACH-000198,-1.67487520332
ACH-000204,-1.50563519922
ACH-000206,-1.67623143591
ACH-000207,-1.7741948945500001
ACH-000211,-1.6119687276899999
ACH-000215,-1.66275622205
ACH-000221,-1.69797151421
ACH-000222,-1.31697006984
ACH-000223,-1.46509953899
ACH-000226,-1.6518881928799998
ACH-000227,-1.72917322692
ACH-000228,-1.76868859133
ACH-000231,-1.69720532785
ACH-000232,-1.6794105872299998
ACH-000233,-1.47651140912
ACH-000234,-1.95629588853
ACH-000235,-1.53881781956
ACH-000237,-1.34106936623
ACH-000238,-1.6629515609099998
ACH-000243,-1.47423206967
ACH-000244,-1.74316685012
ACH-000246,-1.4428137220800001
ACH-000248,-1.30464814759
ACH-000250,-1.7178741143399998
ACH-000251,-1.64090387637
ACH-000253,-1.5371184682899999
ACH-000255,-1.36276675518
ACH-000256,-1.9297932830000002
ACH-000257,-1.8599146264300002
ACH-000258,-1.8357785320500002
ACH-000259,-1.68714563723
ACH-000260,-1.7701004283099997
ACH-000261,-1.80970162415
ACH-000262,-1.4234376145299998
ACH-000263,-1.69560087658
ACH-000264,-1.74425681843
ACH-000265,-1.55050564183
ACH-000266,-1.49501947956
ACH-000272,-1.46017881514
ACH-000273,-1.6315742951499999
ACH-000274,-2.03709346339
