,PCNX (22990)
ACH-000234,-0.13620678158299998
ACH-000235,-0.17367147286200002
ACH-000237,-0.0147434990992
ACH-000238,-0.39581027533299995
ACH-000243,-0.323894879008
ACH-000244,-0.632761101834
ACH-000246,-0.241763101851
ACH-000248,0.052698856782900004
ACH-000250,-0.028893763721300002
ACH-000251,-0.119723010197
ACH-000253,-0.16989416390700002
ACH-000255,0.060360006718699996
ACH-000256,-0.00708003122509
ACH-000257,-0.598500373948
ACH-000258,-0.142249090926
ACH-000259,-0.179180029115
ACH-000260,0.0317320443019
ACH-000261,-0.121956759268
ACH-000262,0.0475363676187
ACH-000263,0.08988059869239999
ACH-000264,-0.08143564483789999
ACH-000265,-0.123545962952
ACH-000266,-0.168861096775
ACH-000272,-0.160475055371
ACH-000273,-0.016083931426299998
ACH-000274,-0.146130289612
ACH-000277,-0.08282766163460001
ACH-000278,0.018084078793500002
ACH-000279,-0.159498940006
ACH-000280,-0.219328142744
ACH-000281,-0.228792658004
ACH-000288,-0.100338182826
ACH-000291,-0.022778700063
ACH-000293,0.018567221337500002
ACH-000294,-0.103852821221
ACH-000295,-0.11225707138
ACH-000296,-0.199747914852
ACH-000302,-0.12862426562100002
ACH-000304,-0.342139795159
ACH-000307,0.0255196761717
ACH-000308,0.0231672267814
ACH-000310,-0.160844768265
ACH-000311,-0.25393948818000006
ACH-000312,-0.13529157546700002
ACH-000315,-0.23017641301999997
ACH-000316,-0.010416468100499999
ACH-000317,-0.286945661587
ACH-000318,0.122550694379
ACH-000319,-0.009216778307600001
ACH-000320,-0.287126130174
ACH-000322,-0.0603002279999
ACH-000323,-0.191040612391
ACH-000324,-0.16150990199100002
ACH-000329,-0.0484376431256
ACH-000330,-0.19186526949299998
ACH-000331,0.100897170642
ACH-000332,-0.18922431565099998
ACH-000334,-0.08415182300560001
ACH-000335,-0.0074185271140600004
ACH-000336,0.101963420869
ACH-000337,0.13825787770700002
ACH-000339,-0.162696039012
ACH-000341,-0.17193415539700002
ACH-000348,-0.009225877290129999
ACH-000350,0.008149327812319999
ACH-000352,-0.0327919730177
ACH-000356,0.011064348648
ACH-000361,-0.0635392721859
ACH-000362,-0.0665526167341
ACH-000363,-0.0244353549572
ACH-000364,-0.115365507366
ACH-000365,-0.0736398482013
ACH-000366,-0.107346980886
ACH-000368,-0.39426252855300004
ACH-000374,0.057788467799300004
ACH-000375,0.123623255169
ACH-000376,-0.0835908244604
ACH-000381,-0.07050087507069999
ACH-000383,-0.147723746111
ACH-000387,-0.05018465134269999
ACH-000389,-0.0888153239404
ACH-000390,-0.24038037145100002
ACH-000393,-0.140331981017
ACH-000395,-0.333520279816
ACH-000397,-0.189415898887
ACH-000401,-0.0198236236723
ACH-000402,-0.422296990946
ACH-000403,-0.118011616478
ACH-000404,-0.164608751238
ACH-000406,-0.0846104848687
ACH-000407,0.00552135343412
ACH-000408,-0.476454111112
ACH-000410,0.0263517512594
ACH-000411,-0.152942601869
ACH-000414,-0.05997651794099999
ACH-000415,-0.159962994464
ACH-000416,-0.11680834315500001
ACH-000420,-0.0202511845854
ACH-000421,-0.0901594867506
ACH-000424,0.014014887643799998
ACH-000425,-0.22084551054
ACH-000426,0.2708585517
ACH-000427,-0.447913100691
ACH-000433,-0.27958889376999996
ACH-000436,0.0327365702012
ACH-000444,-0.106656156229
ACH-000445,0.11090136247099999
ACH-000448,-0.0747491040258
ACH-000450,-0.00693184712067
ACH-000452,0.0509178786544
ACH-000454,-0.217797562048
ACH-000458,-0.00393384338973
ACH-000459,0.215419729672
ACH-000460,-0.251441356194
ACH-000461,-0.135316541319
ACH-000463,-0.0259080930499
ACH-000464,-0.10436257579399999
ACH-000466,-0.026364597309300002
ACH-000467,-0.020026782280400002
ACH-000468,0.0184589417885
ACH-000469,-0.2019920465
ACH-000470,-0.0037855088487399997
ACH-000471,-0.26464693773200004
ACH-000472,-0.21572325283399998
ACH-000473,0.00321090745345
ACH-000475,-0.00770383554762
ACH-000476,-0.180954990189
ACH-000477,-0.0892051613102
ACH-000480,-0.021622299434000004
ACH-000481,-0.0524967778072
ACH-000483,-0.256664129505
ACH-000484,-0.0568419800024
ACH-000485,-0.269160917091
ACH-000486,-0.140930793501
ACH-000487,-0.0925479047438
ACH-000488,-0.036981886153
ACH-000490,-0.054784712957499995
ACH-000491,-0.038770652580900004
ACH-000495,-0.0302636383134
ACH-000496,-0.203702923222
ACH-000499,-0.0717975704851
ACH-000500,0.350973868491
ACH-000502,-0.09190740973110001
ACH-000503,0.313485287498
ACH-000505,-0.17263318540199998
ACH-000507,-0.22818614747699997
ACH-000510,-0.0680229870739
ACH-000511,-0.0210332174736
ACH-000512,-0.45036312756499997
ACH-000516,-0.00035926760913599997
ACH-000517,-0.10728614547399999
ACH-000518,-0.11932308397500001
ACH-000520,-0.028164137875599998
ACH-000521,-0.138951436468
ACH-000522,-0.297988374825
ACH-000524,0.007943134047470001
ACH-000527,-0.0270670343995
ACH-000528,-0.08759286166869999
ACH-000537,-0.22652078185400001
ACH-000541,-0.0650249967327
ACH-000542,-0.0550848160923
ACH-000544,0.0642402978851
ACH-000545,-0.23833828845
ACH-000547,-0.293434663617
ACH-000548,-0.218534781604
ACH-000549,0.152228417857
ACH-000550,-0.197119469995
ACH-000552,-0.08707288125839999
ACH-000556,-0.24139888028200002
ACH-000557,-0.0234175149607
ACH-000570,-0.0419370969185
ACH-000571,-0.205901748813
ACH-000573,-0.17419080158300002
ACH-000576,0.0473015398644
ACH-000580,-0.171987560451
ACH-000584,-0.0818445066943
ACH-000585,-0.16571998344799999
ACH-000588,0.0294523984105
ACH-000589,-0.12120007454399999
ACH-000591,-0.147724862536
ACH-000593,0.0813304951012
ACH-000600,-0.0736110633096
ACH-000601,-0.080449544861
ACH-000604,0.0646292547089
ACH-000605,-0.117357946653
ACH-000606,-0.165042726961
ACH-000608,-0.0024448485801
ACH-000614,-0.027129686156299997
ACH-000616,-0.0977809884272
ACH-000618,-0.0683530467486
ACH-000619,-0.18365091776599998
ACH-000620,0.00208750301761
ACH-000621,-0.134629395985
ACH-000622,-0.0193833089033
ACH-000623,-0.19239880264000003
ACH-000624,-0.0719249611971
ACH-000627,-0.132219947725
ACH-000630,-0.41365100809600003
ACH-000632,-0.068563705368
ACH-000633,-0.00488695467498
ACH-000637,0.059780947659599994
ACH-000638,-0.07262321092469999
ACH-000646,-0.141152673363
ACH-000647,-0.05075468501680001
ACH-000648,-0.197718507756
ACH-000649,-0.09520350568430001
ACH-000651,-0.028199360739700002
ACH-000652,0.09245378930189999
ACH-000653,-0.0626551808016
ACH-000657,0.0358171842746
ACH-000658,0.11227464893200001
ACH-000661,-0.114916350259
ACH-000662,0.120536184482
ACH-000663,-0.0243734009454
ACH-000665,-0.054020982752800005
ACH-000671,0.0972618518881
ACH-000673,-0.215305199003
ACH-000676,0.0205734025176
ACH-000677,-0.050913389224199995
ACH-000681,-0.0991274907223
ACH-000682,-0.182001307089
ACH-000683,-0.0505325081449
ACH-000684,-0.165713858071
ACH-000688,0.0062804722326
ACH-000693,-0.0489179914886
ACH-000694,-0.176869265951
ACH-000695,-0.19367542961
ACH-000696,0.0762004989745
ACH-000697,-0.0318732517602
ACH-000699,-0.11191263545399999
ACH-000701,-0.211122410993
ACH-000706,0.08788396394619999
ACH-000711,-0.128983318987
ACH-000713,0.10195092798800001
ACH-000714,-0.0808714064115
ACH-000718,-0.197245482225
ACH-000720,-0.173035853899
ACH-000721,-0.178103767581
ACH-000724,0.0860265657542
ACH-000725,-0.28548764801800003
ACH-000732,-0.185817183493
ACH-000734,0.0515210721696
ACH-000735,-0.161554428246
ACH-000736,-0.08970379314169999
ACH-000738,-0.18206149256999998
ACH-000746,0.0723203603676
ACH-000747,-0.012796908684200001
ACH-000748,-0.00950698061926
ACH-000753,-0.19303494543400002
ACH-000756,-0.08832413369610001
ACH-000757,0.07809875108610001
ACH-000758,0.0318056064825
ACH-000760,-0.142327979674
ACH-000763,-0.0634119164764
ACH-000764,-0.010565417310899999
ACH-000765,0.0238994455575
ACH-000766,0.041923306175500004
ACH-000767,0.0974261196251
ACH-000768,-0.042424660939800005
ACH-000769,-0.12967648625
ACH-000770,-0.131005357859
ACH-000771,-0.0440924256838
ACH-000773,0.0752844371358
ACH-000776,-0.0669158497927
ACH-000777,-0.124348760589
ACH-000778,-0.12233965441400001
ACH-000781,-0.021596855929200003
ACH-000782,-0.122419705233
ACH-000783,-0.114425014689
ACH-000784,0.0361658168976
ACH-000785,-0.175014052054
ACH-000787,-0.220543604782
ACH-000788,-0.0250120314242
ACH-000791,-0.31573714956099996
ACH-000792,-0.012319536566399999
ACH-000794,-0.0317211253413
ACH-000796,-0.278219285848
ACH-000799,-0.10294479029300001
ACH-000800,-0.133459555352
ACH-000802,0.0286604966175
ACH-000804,-0.191816641044
ACH-000805,-0.338129007997
ACH-000809,-0.0727666386718
ACH-000810,0.278492997295
ACH-000811,-0.14427709886700002
ACH-000817,-0.0936446686087
ACH-000819,-0.050850471044699995
ACH-000820,0.012728148048
ACH-000821,0.0155735722555
ACH-000822,-0.261128388531
ACH-000823,-0.00457361982093
ACH-000824,-0.046615679020999994
ACH-000827,-0.0609406341193
ACH-000829,-0.189808330005
ACH-000831,-0.046515517967600006
ACH-000832,0.0471972669544
ACH-000833,-0.07579819423510001
ACH-000834,0.0212226368517
ACH-000835,-0.0213281598621
ACH-000836,-0.051022261521800005
ACH-000837,-0.165645938842
ACH-000838,-0.274586497975
ACH-000839,-0.06717913077000001
ACH-000840,-0.20872390400899998
ACH-000841,-0.0582261558228
ACH-000843,-0.00771634169462
ACH-000846,-0.0687081590139
ACH-000847,-0.291329421454
ACH-000848,-0.263985204481
ACH-000849,-0.16453718774
ACH-000851,-0.158905566997
ACH-000855,0.0886689483227
ACH-000856,-0.143302735382
ACH-000858,-0.0928235720273
ACH-000859,-0.028227385484599996
ACH-000861,-0.0709685543973
ACH-000862,-0.179801514332
ACH-000865,-0.0651542227513
ACH-000866,-0.0657481994507
ACH-000867,-0.0165763711367
ACH-000869,-0.12185420980699999
ACH-000872,0.0974111104885
ACH-000873,-0.14886671431
ACH-000876,-0.00882220623156
ACH-000878,-0.0191157315881
ACH-000880,0.050775037054500004
ACH-000881,-0.186159574869
ACH-000882,0.0561492827539
ACH-000884,0.0988465006846
ACH-000885,-0.194971345531
ACH-000887,-0.0633474337459
ACH-000888,-0.138992448584
ACH-000889,-0.175928240376
ACH-000890,-0.23696279639899998
ACH-000896,-0.038041121269699996
ACH-000898,0.20974639987500002
ACH-000900,-0.551171958
ACH-000901,-0.0299116256539
ACH-000905,-0.0682961394466
ACH-000906,-0.09278738486600001
ACH-000907,-0.12574526099000002
ACH-000910,-0.0270985252523
ACH-000911,0.0117569184005
ACH-000912,0.047905966579599994
ACH-000913,-0.143604054732
ACH-000915,-0.165345711059
ACH-000916,0.241435261039
ACH-000917,-0.07171555611260001
ACH-000921,-0.17192361232
ACH-000924,-0.0618157414715
ACH-000926,-0.020920409290599996
ACH-000928,-0.09325214374739998
ACH-000929,0.178055913506
ACH-000932,-0.153441959584
ACH-000935,-0.25378797250999996
ACH-000936,-0.274950281694
ACH-000937,-0.0854151041344
ACH-000938,-0.104186406531
ACH-000939,-0.0829034896215
ACH-000941,-0.295722346378
ACH-000943,-0.0410125601133
ACH-000946,-0.134434115669
ACH-000947,-0.06909417389150001
ACH-000948,-0.08531373372639998
ACH-000950,0.136495418136
ACH-000953,-0.111202712525
ACH-000957,-0.172729810626
ACH-000958,-0.211116753869
ACH-000960,-0.114284446177
ACH-000963,0.0199554273222
ACH-000968,0.05997246920490001
ACH-000969,-0.17568617701499997
ACH-000973,-0.08475099627669999
ACH-000974,-0.202618513878
ACH-000975,0.09072428534560001
ACH-000976,-0.218151379373
ACH-000978,0.27896464497900003
ACH-000980,-0.0233993554041
ACH-000984,-0.251023798429
ACH-000986,0.0741294963222
ACH-000988,-0.28002378713599996
ACH-000993,-0.109223837234
ACH-000994,0.134615845467
ACH-000996,0.09625895144760001
ACH-001001,-0.516100419381
ACH-001020,-0.0594702124495
ACH-001028,-0.17720943243
ACH-001031,-0.23484266083900002
ACH-001038,-0.019526143353900002
ACH-001048,-0.00814748520685
ACH-001050,-0.31327896698
ACH-001053,-0.223581124584
ACH-001054,-0.0905111157106
ACH-001061,-0.181695793161
ACH-001067,0.0706676005349
ACH-001075,-0.017722241663299998
ACH-001096,-0.0643417812265
ACH-001128,-0.002979935407
ACH-001134,0.0545193857715
ACH-001151,0.0074640789699
ACH-001163,-0.13805132432199999
ACH-001164,-0.24466701871899998
ACH-001173,-0.145196056888
ACH-001183,-0.227517457772
ACH-001184,-0.20390518353599998
ACH-001190,-0.23411687533199999
ACH-001192,-0.151603252083
ACH-001193,-0.344763589118
ACH-001196,-0.23226846889000002
ACH-001197,-0.0777289347642
ACH-001205,-0.34095968773900004
ACH-001211,-0.0711571673139
ACH-001212,-0.10644324841700001
ACH-001228,0.0426452588101
ACH-001232,-0.221873615366
ACH-001239,-0.033107722097
ACH-001274,0.00146239301736
ACH-001275,-0.202290541579
ACH-001277,0.0414500218534
ACH-001278,0.0752470815456
ACH-001280,-0.161906459233
ACH-001283,-0.124354201689
ACH-001289,0.174989769888
ACH-001295,-0.0222733816657
ACH-001300,-0.0811392316276
ACH-001301,0.086075943695
ACH-001302,-0.101808006745
ACH-001303,-0.343434605309
ACH-001306,-0.0823950208628
ACH-001318,-0.246431018292
ACH-001322,0.116470567018
ACH-001328,-0.122309655526
ACH-001332,-0.0504594144225
ACH-001333,-0.109931495393
ACH-001336,-0.0449036825235
ACH-001340,-0.0902917562562
ACH-001346,0.0949558477465
ACH-001353,-0.159219916528
ACH-001354,-0.216204170484
ACH-001367,-0.05546323027030001
ACH-001368,-0.12624319948899998
ACH-001374,0.0646758414397
ACH-001375,-0.101830287172
ACH-001377,0.08750529417929999
ACH-001380,-0.149969835331
ACH-001391,-0.188603976923
ACH-001407,-0.158670069157
ACH-001408,-0.024606377664
ACH-001413,-0.1486009896
ACH-001430,-0.0909759920529
ACH-001431,0.24144634529599998
ACH-001450,-0.333810770283
ACH-001496,0.027751955408700003
ACH-001500,-0.04599148412330001
ACH-001521,-0.341838710223
ACH-001523,-0.117875660261
ACH-001532,-0.0037253683042199996
ACH-001536,-0.0310643897823
ACH-001550,-0.26047132765000003
ACH-001552,-0.477438506888
ACH-001554,-0.14021886628
ACH-001645,-0.0384229778791
ACH-001654,-0.0315605168101
ACH-001715,0.050657992571
ACH-001735,-0.0373330636505
ACH-001736,-0.100661954057
ACH-001737,-0.08707268399939999
ACH-001740,-0.09499995224680001
ACH-001745,0.03913004029059999
ACH-001750,-0.10563898298499999
ACH-001765,-0.0830734144285
ACH-001956,-0.08766517912939999
ACH-001957,-0.155287384541
