,APOBR (55911)
ACH-000485,-0.149941135631
ACH-000486,-0.11501712795499999
ACH-000487,0.0216110386285
ACH-000488,-0.11136931249500001
ACH-000490,-0.183731459022
ACH-000491,-0.175123401313
ACH-000495,-0.140746673987
ACH-000496,-0.19493224790199998
ACH-000499,-0.25274803403900004
ACH-000500,0.42852658227799995
ACH-000502,0.04583376716799999
ACH-000503,0.0828181372606
ACH-000505,-0.058732745196799996
ACH-000507,-0.026902435636299998
ACH-000510,-0.155561112167
ACH-000511,-0.0178954505184
ACH-000512,0.18080018945
ACH-000516,-0.125984753747
ACH-000517,-0.050600258497
ACH-000518,-0.193447975505
ACH-000520,-0.203650560041
ACH-000521,0.2820386917
ACH-000522,-0.217567177775
ACH-000524,0.0220537994772
ACH-000527,-0.138978346228
ACH-000528,0.009428496856680001
ACH-000537,-0.139034981425
ACH-000541,-0.1112711576
ACH-000542,-0.10351220329399999
ACH-000544,-0.13972815465500002
ACH-000545,-0.0336559327869
ACH-000547,0.11106552313200001
ACH-000548,-0.159913951236
ACH-000549,-0.0761521867042
ACH-000550,0.038192337410699995
ACH-000552,0.140479289554
ACH-000556,-0.209619390928
ACH-000557,0.149590397433
ACH-000570,0.0359225698315
ACH-000571,0.0168774097909
ACH-000573,0.006205460476039999
ACH-000576,0.0256291538582
ACH-000580,-0.147144361928
ACH-000584,-0.0257340911327
ACH-000585,-0.12440210643100001
ACH-000588,-0.05765345736190001
ACH-000589,-0.107699567663
ACH-000591,0.0516106611283
ACH-000593,-0.105340922554
ACH-000600,-0.16479810079399998
ACH-000601,-0.04807615470380001
ACH-000604,-0.365484765404
ACH-000605,-0.114982214194
ACH-000606,-0.0026764111728299995
ACH-000608,-0.0184845934385
ACH-000614,-0.142246248871
ACH-000616,-0.10953402138
ACH-000618,-0.0354716137972
ACH-000619,0.22754266551199998
ACH-000620,0.015565001840299998
ACH-000621,-0.07246812259289999
ACH-000622,0.270650997983
ACH-000623,-0.070974828244
ACH-000624,-0.125924321112
ACH-000627,0.218500011909
ACH-000630,-0.11441630494100001
ACH-000632,-0.09759346321830001
ACH-000633,-0.0464968653925
ACH-000637,-0.285679517941
ACH-000638,-0.0424294024939
ACH-000646,-0.0034129353201399998
ACH-000647,0.136107476388
ACH-000648,-0.169755151189
ACH-000649,0.0240089375385
ACH-000651,-0.0276771613855
ACH-000652,0.08634780821900001
ACH-000653,-0.039252852479
ACH-000657,-0.0406402563241
ACH-000658,-0.0407262322403
ACH-000661,-0.0540958018547
ACH-000662,0.027281588538199997
ACH-000663,-0.143760503704
ACH-000665,-0.021127949204700004
ACH-000671,-0.146237557288
ACH-000673,-0.06827320665440001
ACH-000676,-0.16518378217399998
ACH-000677,-0.0010861071138199999
ACH-000681,-0.13590061594699998
ACH-000682,-0.07242526879760001
ACH-000683,-0.243475198374
ACH-000684,-0.142134756306
ACH-000688,0.0442391038696
ACH-000693,0.0832328479873
ACH-000694,0.06419662529
ACH-000695,0.11268754853499999
ACH-000696,0.0165586895863
ACH-000697,-0.089928922336
ACH-000699,-0.210223947852
ACH-000701,-0.14797038805600002
ACH-000706,-0.16312980974000002
ACH-000711,-0.10971385920700001
ACH-000713,-0.19353713365400002
ACH-000714,-0.027854183559
ACH-000718,-0.09993149239980001
ACH-000720,0.10920709756699999
ACH-000721,-0.0156517448339
ACH-000724,-0.193732560262
ACH-000725,-0.0832448836587
ACH-000732,-0.19670439320799998
ACH-000734,-0.0245132577654
ACH-000735,0.0239237348868
ACH-000736,-0.0960133678765
ACH-000738,0.00312822979704
ACH-000746,-0.020820012938
ACH-000747,-0.155491369647
ACH-000748,-0.231754769625
ACH-000753,-0.187933088211
ACH-000756,-0.087143025591
ACH-000757,-0.149724816072
ACH-000758,-0.12580986199799998
ACH-000760,-0.170186606798
ACH-000763,-0.21363618114500002
ACH-000764,-0.121473772009
ACH-000765,-0.221481655896
ACH-000766,-0.27992806854200003
ACH-000767,-0.394066853817
ACH-000768,-0.0618218046951
ACH-000769,-0.20764933804900002
ACH-000770,-0.007804459738160001
ACH-000771,0.0347906400279
ACH-000773,-0.004347031329630001
ACH-000776,0.0316920654272
ACH-000777,0.0338263433113
ACH-000778,-0.367318085347
ACH-000781,-0.07703308378320001
ACH-000782,0.00720142386435
ACH-000783,-0.0778753801327
ACH-000784,-0.205195206693
ACH-000785,-0.0800518962121
ACH-000787,0.137677938979
ACH-000788,-0.077633151798
ACH-000791,0.006509130852859999
ACH-000792,-0.032124655709
ACH-000794,-0.06189967289969999
ACH-000796,0.036363073939800004
ACH-000799,-0.12791265540400001
ACH-000800,-0.0202075192955
ACH-000802,0.0764610569995
ACH-000804,-0.13694345908299999
ACH-000805,-0.007352865742640001
ACH-000809,-0.07154214562580001
ACH-000810,0.07592265203660001
ACH-000811,-0.139497707735
ACH-000817,0.10981933572899999
ACH-000819,-0.0466861284571
ACH-000820,-0.112370269836
ACH-000821,-0.0915894314604
ACH-000822,0.0202870239685
ACH-000823,0.05993330533340001
ACH-000824,0.07597123500689999
ACH-000827,-0.052977957689300005
ACH-000829,0.260164565606
ACH-000831,0.10399614343000001
ACH-000832,-0.128451853664
ACH-000833,-0.0607623743846
ACH-000834,0.0234671471793
ACH-000835,-0.0890845402098
ACH-000836,-0.017970602186
ACH-000837,-0.173908315575
ACH-000838,-0.255957645472
ACH-000839,0.00881075091765
ACH-000840,-0.0321227226519
ACH-000841,-0.22150380471099998
ACH-000843,0.07669122356000001
ACH-000846,-0.197318631503
ACH-000847,0.0023934951493499996
ACH-000848,-0.205130225346
ACH-000849,0.000463024476266
ACH-000851,0.060532721437300006
ACH-000855,-0.023282236759200003
ACH-000856,-0.0873626584062
ACH-000858,0.0416980527823
ACH-000859,0.0878363833398
ACH-000861,-0.08623703912910001
ACH-000862,0.0715986725515
ACH-000865,0.0403964296692
ACH-000866,-0.0537251287981
ACH-000867,-0.0997927743254
ACH-000869,-0.42654114212800004
ACH-000872,-0.114489661661
ACH-000873,-0.279149488281
ACH-000876,-0.040077798506199996
ACH-000878,0.0543931586991
ACH-000880,0.257649156378
ACH-000881,0.0271185442368
ACH-000882,-0.0940302484087
ACH-000884,-0.0936495496681
ACH-000885,-0.0261647592234
ACH-000887,0.00979980974298
ACH-000888,-0.0462127144864
ACH-000889,-0.021312480507400002
ACH-000890,-0.019071556741
ACH-000896,0.014789893045700001
ACH-000898,-0.13105725156099998
ACH-000900,-0.014324813431200002
ACH-000901,-0.122808958619
ACH-000905,-0.200920441364
ACH-000906,-0.0838374958615
ACH-000907,0.014404623872799999
ACH-000910,-0.0143539336919
ACH-000911,0.000802448756026
ACH-000912,-0.0564898630674
ACH-000913,-0.0619933367339
ACH-000915,0.034912904376599996
ACH-000916,0.65976870343
ACH-000917,-0.15869528670299998
ACH-000921,0.019519160536299998
ACH-000924,-0.0574167095537
ACH-000926,-0.00790058169847
ACH-000928,-0.112630453316
ACH-000929,-0.386026526312
ACH-000932,-0.0542120141356
ACH-000935,-0.245428592972
ACH-000936,-0.0131052548351
ACH-000937,-0.047686533640800007
ACH-000938,0.0976078772642
ACH-000939,-0.328040087009
ACH-000941,0.00477585487695
ACH-000943,-0.128760256863
ACH-000946,0.0160796585112
ACH-000947,0.068779991624
ACH-000948,-0.0897445843517
ACH-000950,-0.0306143059295
ACH-000953,-0.12028323361300002
ACH-000957,-0.161946546429
ACH-000958,-0.0705516207225
ACH-000960,-0.0650432960614
ACH-000963,-0.07683265937099999
ACH-000968,-0.126503957127
ACH-000969,-0.125802002913
ACH-000973,-0.0144356851608
ACH-000974,-0.120197297839
ACH-000975,-0.08394320205869998
ACH-000976,-0.155624283146
ACH-000978,-0.250178028394
ACH-000980,-0.0480322723617
ACH-000984,-0.139228390623
ACH-000986,-0.103344975086
ACH-000988,-0.139434021517
ACH-000993,0.022872614307499997
ACH-000994,-0.11300323772399999
ACH-000996,-0.102189181207
ACH-001001,-0.012753604407899998
ACH-001020,-0.03608966318680001
ACH-001028,-0.017503150308
ACH-001031,-0.0247035463282
ACH-001038,-0.025044818088500002
ACH-001048,0.0523183054073
ACH-001050,-0.09422685545600001
ACH-001053,0.00268513118642
ACH-001054,-0.0186355595222
ACH-001061,0.0355836982652
ACH-001067,0.020073868038700003
ACH-001075,-0.30037604659600003
ACH-001096,-0.0625752756945
ACH-001128,-0.339200535883
ACH-001134,0.10200927497000001
ACH-001151,0.105159331298
ACH-001163,0.0558267362056
ACH-001164,-0.0353676576309
ACH-001173,-0.08035671422089999
ACH-001183,-0.0157377109552
ACH-001184,-0.137732980939
ACH-001190,0.10315668625
ACH-001192,-0.308676190217
ACH-001193,-0.219400419003
ACH-001196,-0.137670630932
ACH-001197,-0.0405605391685
ACH-001205,-0.033947208708099995
ACH-001211,0.160752949339
ACH-001212,0.181408558924
ACH-001228,0.0775611960454
ACH-001232,0.0529877467337
ACH-001239,-0.126146752726
ACH-001274,-0.0130175372339
ACH-001275,-0.0566493950332
ACH-001277,-0.0211189635118
ACH-001278,-0.219672532013
ACH-001280,0.0694372796617
ACH-001283,-0.09255016610089999
ACH-001289,-0.19849040402600002
ACH-001295,-0.160278610745
ACH-001300,0.138645439552
ACH-001301,-0.24496769356999998
ACH-001302,0.287511080181
ACH-001303,-0.165711849758
ACH-001306,0.05913513229259999
ACH-001318,-0.123879830555
ACH-001322,-0.0944100804064
ACH-001328,-0.0275347994005
ACH-001332,-0.192213584346
ACH-001333,0.0114801401783
ACH-001336,-0.135743136477
ACH-001340,-0.0640576388081
ACH-001346,-0.222799631932
ACH-001353,-0.0161137727254
ACH-001354,0.20063205855799998
ACH-001367,0.22380976684599999
ACH-001368,-0.154725457813
ACH-001374,-0.0484211282645
ACH-001375,-0.21081014155400002
ACH-001377,-0.10044773876900001
ACH-001380,-0.0053333346897599995
ACH-001391,-0.24496748447099997
ACH-001407,0.010967257440599999
ACH-001408,0.11342025412000001
ACH-001413,-0.0931985045126
ACH-001430,-0.297214363449
ACH-001431,-0.1970611942
ACH-001450,0.052282876154899995
ACH-001496,-0.103894402046
ACH-001500,-0.008982945380950002
ACH-001521,-0.18528411625900001
ACH-001523,-0.0396965936874
ACH-001532,-0.0679415626547
ACH-001536,-0.16786738939100002
ACH-001550,-0.00244201086086
ACH-001552,0.22170459496
ACH-001554,-0.141043294772
ACH-001645,-0.0405809250853
ACH-001654,-0.0720709079413
ACH-001715,0.172736831064
ACH-001735,-0.11898902519200001
ACH-001736,-0.142451197786
ACH-001737,-0.447916928309
ACH-001740,-0.07041957879430001
ACH-001745,-0.04339988019859999
ACH-001750,-0.171733190273
ACH-001765,-0.0447418854804
ACH-001956,-0.039936342201
ACH-001957,-0.38977554227399996
