,IER5L (389792)
ACH-000256,0.0617503784745
ACH-000257,0.052855167153599995
ACH-000258,-0.0118857581804
ACH-000259,-0.0203204968488
ACH-000260,0.06532984284530001
ACH-000261,-0.0363297627764
ACH-000262,0.119926222657
ACH-000263,0.266425545642
ACH-000264,-0.200046937544
ACH-000265,-0.0217650825699
ACH-000266,-0.0143816760915
ACH-000272,0.133708800219
ACH-000273,0.0646398951261
ACH-000274,0.0107162691307
ACH-000277,-0.20749762069299998
ACH-000278,-0.268749720566
ACH-000279,0.0168691413909
ACH-000280,0.261045233664
ACH-000281,0.204444420604
ACH-000288,0.0436982873906
ACH-000291,0.059715582475100004
ACH-000293,0.0264750967939
ACH-000294,0.27147646035399997
ACH-000295,0.145715352335
ACH-000296,0.108098777927
ACH-000302,0.006563093020779999
ACH-000304,-0.11947044525699999
ACH-000307,0.0810243465943
ACH-000308,0.0438918739209
ACH-000310,-0.042358987916099995
ACH-000311,0.0128646642368
ACH-000312,0.0803054634603
ACH-000315,0.048731323378
ACH-000316,0.0379749420167
ACH-000317,-0.310551305237
ACH-000318,-0.006913459420939999
ACH-000319,0.137733295479
ACH-000320,0.0175668304632
ACH-000322,0.22537107925500002
ACH-000323,-0.0197890116415
ACH-000324,-0.0450384753322
ACH-000329,-0.00182712561388
ACH-000330,-0.00630013691901
ACH-000331,-0.0359513186726
ACH-000332,0.051931702248400005
ACH-000334,0.16866052424699998
ACH-000335,-0.052065106957
ACH-000336,-0.113947394156
ACH-000337,0.0829086157485
ACH-000339,0.07383255242680001
ACH-000341,-0.018557626801700002
ACH-000348,-0.105222067951
ACH-000350,-0.080220776667
ACH-000352,0.00818870181871
ACH-000356,0.10066700006000001
ACH-000361,0.05560126087259999
ACH-000362,0.012951193501
ACH-000363,0.0864725971971
ACH-000364,0.158031955143
ACH-000365,0.165589638777
ACH-000366,-0.181227492023
ACH-000368,0.06738510586219999
ACH-000374,-0.157300757887
ACH-000375,0.284344083677
ACH-000376,0.149948014464
ACH-000381,-0.09674266444110001
ACH-000383,0.080748769475
ACH-000387,0.044256762981500004
ACH-000389,-0.125855172255
ACH-000390,0.0102007075196
ACH-000393,0.007626157245340001
ACH-000395,-0.0319534212377
ACH-000397,-0.0280954795837
ACH-000401,0.160407977392
ACH-000402,0.00782668554449
ACH-000403,-0.139691924428
ACH-000404,0.0912935240394
ACH-000406,-0.0290657795844
ACH-000407,-0.029742520846
ACH-000408,0.153671773921
ACH-000410,0.20349766876400002
ACH-000411,0.265155475047
ACH-000414,-0.133858029561
ACH-000415,0.120009266134
ACH-000416,-0.04061626619369999
ACH-000420,-0.24838691078800001
ACH-000421,0.013007901726500001
ACH-000424,0.21357551429299998
ACH-000425,-0.030811547505399998
ACH-000426,0.21578961339000002
ACH-000427,0.09838197426449999
ACH-000433,0.438265186806
ACH-000436,-0.0435005180415
ACH-000444,-0.018212587081099997
ACH-000445,0.04504130067980001
ACH-000448,-0.00493832140156
ACH-000450,-0.04818126968999999
ACH-000452,0.116602715098
ACH-000454,0.083033637771
ACH-000458,-0.0214289542389
ACH-000459,0.09000945449200001
ACH-000460,0.0402232537527
ACH-000461,-0.1645123507
ACH-000463,-0.0689149554786
ACH-000464,0.0143885757642
ACH-000466,0.25357532957400003
ACH-000467,-0.0343071117518
ACH-000468,0.0323656187702
ACH-000469,0.0317144404802
ACH-000470,-0.03713918044819999
ACH-000471,-0.133251619575
ACH-000472,0.0655816545016
ACH-000473,-0.08887350089689999
ACH-000475,0.0075789878709
ACH-000476,0.0125977310812
ACH-000477,-0.245897751974
ACH-000480,-0.08637080136080001
ACH-000481,-0.102167309443
ACH-000483,-0.515777137026
ACH-000484,0.00766101581202
ACH-000485,-0.014206677431900001
ACH-000486,0.0579815526686
ACH-000487,0.00685270523303
ACH-000488,0.0162188414775
ACH-000490,-0.10269815294199999
ACH-000491,-0.137592542551
ACH-000495,0.172849638642
ACH-000496,0.009272906323839999
ACH-000499,0.184775341171
ACH-000500,-0.121342931777
ACH-000502,0.0779403747467
ACH-000503,0.392342538345
ACH-000505,-0.0542503315529
ACH-000507,-0.40627191488700004
ACH-000510,0.0103354511757
ACH-000511,0.0359983419719
ACH-000512,0.122268399805
ACH-000516,0.218641296582
ACH-000517,-0.141464816187
ACH-000518,-0.036259323477800004
ACH-000520,-0.12555673824400002
ACH-000521,0.21843057213000003
ACH-000522,0.15933273208100002
ACH-000524,0.130078920431
ACH-000527,-0.005369234902069999
ACH-000528,0.0423931628402
ACH-000537,-0.0200486569377
ACH-000541,-0.0512699816518
ACH-000542,0.10137488881000001
ACH-000544,0.211828147525
ACH-000545,0.17656093190299998
ACH-000547,-0.346245918062
ACH-000548,-0.231145327352
ACH-000549,0.281996983887
ACH-000550,-0.169228538861
ACH-000552,0.0595005312428
ACH-000556,-0.0776525916132
ACH-000557,-0.0639814376221
ACH-000570,-0.139031407464
ACH-000571,-0.029638135976200002
ACH-000573,0.0441831963342
ACH-000576,-0.0239319843695
ACH-000580,0.128530602113
ACH-000584,-0.0689145311659
ACH-000585,-0.0255631750753
ACH-000588,-0.10174083646
ACH-000589,-0.156371991831
ACH-000591,0.0192116542424
ACH-000593,-0.270144438458
ACH-000600,-0.0712389381845
ACH-000601,0.0787760056294
ACH-000604,0.0878959310602
ACH-000605,-0.0373755651791
ACH-000606,-0.0325652313626
ACH-000608,-0.0745201923741
ACH-000614,0.145102455286
ACH-000616,-0.014662278539
ACH-000618,0.00327503224482
ACH-000619,-0.005878601900020001
ACH-000620,0.114251655892
ACH-000621,0.00456657529894
ACH-000622,-0.134974765051
ACH-000623,-0.292051788686
ACH-000624,0.012252590167300001
ACH-000627,0.15759323349
ACH-000630,-0.138906453595
ACH-000632,-0.0657536260368
ACH-000633,0.149851001368
ACH-000637,-0.19443254612799998
ACH-000638,0.0657858624113
ACH-000646,0.0150772969625
ACH-000647,-0.030528038816299997
ACH-000648,-0.322094329256
ACH-000649,0.155937537405
ACH-000651,-0.052145974292099995
ACH-000652,0.11983411645099999
ACH-000653,0.022410729563599997
ACH-000657,-0.00500728738858
ACH-000658,-0.172123155427
ACH-000661,-0.012246453125200002
ACH-000662,-0.150523359636
ACH-000663,-0.0501962564482
ACH-000665,0.014013865173200002
ACH-000671,0.190960993121
ACH-000673,0.127718184958
ACH-000676,0.0787547895095
ACH-000677,0.014328189083
ACH-000681,0.136693819173
ACH-000682,0.0303181111325
ACH-000683,-0.013969534742700001
ACH-000684,0.050841588189
ACH-000688,-0.157345451434
ACH-000693,0.08690244439889999
ACH-000694,-0.059494993749000004
ACH-000695,0.0364948107298
ACH-000696,0.0208617054678
ACH-000697,0.0760861336219
ACH-000699,-0.0323403213496
ACH-000701,0.106935025872
ACH-000706,0.0931079414918
ACH-000711,-0.0554478622298
ACH-000713,0.05419318486290001
ACH-000714,0.0616934024187
ACH-000718,-0.09113603707360002
ACH-000720,0.0759997909712
ACH-000721,-0.07071974245339999
ACH-000724,-0.200176911266
ACH-000725,-0.25168510240499997
ACH-000732,0.204164582196
ACH-000734,0.10995140436300001
ACH-000735,0.326034670949
ACH-000736,-0.18014610507399997
ACH-000738,-0.19044313827999998
ACH-000746,0.11749377132500001
ACH-000747,0.0184518425242
ACH-000748,-0.0386253151733
ACH-000753,0.0867420889255
ACH-000756,0.027879232232800002
ACH-000757,-0.08927963880130001
ACH-000758,-0.057314205906
ACH-000760,-0.0157826258883
ACH-000763,0.0854214196434
ACH-000764,-0.214563114386
ACH-000765,-0.12232993090999998
ACH-000766,0.108502128161
ACH-000767,-0.238792110606
ACH-000768,-0.0125796056452
ACH-000769,0.0341851505691
ACH-000770,-0.044999543763
ACH-000771,0.120183978269
ACH-000773,0.36239286289300005
ACH-000776,-0.200143675383
ACH-000777,0.04640092409799999
ACH-000778,0.215506534543
ACH-000781,-0.129873181648
ACH-000782,-0.053698521942
ACH-000783,-0.13707094165300002
ACH-000784,-0.0309322241304
ACH-000785,-0.423166278814
ACH-000787,0.039240936524699996
ACH-000788,0.0038045845333000007
ACH-000791,-0.098414360306
ACH-000792,0.00928423182434
ACH-000794,0.168931540461
ACH-000796,-0.0177686008693
ACH-000799,0.0480382224469
ACH-000800,0.031251874487900004
ACH-000802,0.20224429680199998
ACH-000804,-0.258009320639
ACH-000805,0.0422825540864
ACH-000809,0.071018238893
ACH-000810,0.252767742806
ACH-000811,0.09027728140889998
ACH-000817,0.260682768159
ACH-000819,-0.037011699272199994
ACH-000820,0.257950403453
ACH-000821,0.211605545908
ACH-000822,-0.00954618002361
ACH-000823,0.0828724787124
ACH-000824,-0.008381970897069999
ACH-000827,-0.0691106071648
ACH-000829,0.13867293917999998
ACH-000831,0.0425402248062
ACH-000832,0.143324535648
ACH-000833,-0.055278348774100004
ACH-000834,0.212936591358
ACH-000835,-0.0302806072749
ACH-000836,0.19179286813700003
ACH-000837,0.013175675304299998
ACH-000838,0.19592551893899998
ACH-000839,0.07043127356460001
ACH-000840,-0.0131285172647
ACH-000841,0.09610083751779999
ACH-000843,0.00252366541541
ACH-000846,0.015087564638200001
ACH-000847,0.208985661835
ACH-000848,0.084450861197
ACH-000849,-0.06830377305430001
ACH-000851,0.056119186599599996
ACH-000855,0.04536077365130001
ACH-000856,-0.521582485904
ACH-000858,-0.00621213736753
ACH-000859,-0.0721410725137
ACH-000861,-0.0619793706898
ACH-000862,0.0774254060128
ACH-000865,-0.000293864401244
ACH-000866,0.021859123256900002
ACH-000867,-0.0225264690973
ACH-000869,0.035704610042
ACH-000872,-0.18562003184099998
ACH-000873,-0.024352263383
ACH-000876,-0.16148083558
ACH-000878,0.0183600656144
ACH-000880,-0.0504679871531
ACH-000881,-0.000463809231558
ACH-000882,-0.049414160036699996
ACH-000884,-0.0545884610407
ACH-000885,-0.0976941343683
ACH-000887,-0.0841483121344
ACH-000888,-0.257767690963
ACH-000889,-0.0838549533176
ACH-000890,0.152020566256
ACH-000896,0.109534695891
ACH-000898,0.159151604698
ACH-000900,-0.106219576733
ACH-000901,-0.024308393831799998
ACH-000905,0.265711885105
ACH-000906,0.07575125259030001
ACH-000907,-0.0655519109501
ACH-000910,0.168726110622
ACH-000911,-0.1158262977
ACH-000912,-0.07389330804830001
ACH-000913,0.209740788049
ACH-000915,-0.035885000822199996
ACH-000916,0.0489932842418
ACH-000917,0.11228482920600001
ACH-000921,0.0601356330379
ACH-000924,0.07177266321560001
ACH-000926,0.0289461918694
ACH-000928,-0.5772257388600001
ACH-000929,-0.09224033503189999
ACH-000932,-0.0663898914512
ACH-000935,0.015087440227299999
ACH-000936,-0.152790130656
ACH-000937,0.0261704824707
ACH-000938,-0.12792809225500001
ACH-000939,-0.017246221486500003
ACH-000941,-0.124796753608
ACH-000943,0.017896857476299998
ACH-000946,-0.0571875829584
ACH-000947,0.10783563657600001
ACH-000948,-0.164944136466
ACH-000950,-0.10977200828
ACH-000953,0.103331876355
ACH-000957,-0.149261553301
ACH-000958,-0.025764438498299996
ACH-000960,-0.111963463783
ACH-000963,0.10851830840999999
ACH-000968,0.144857284494
ACH-000969,0.10775394422000001
ACH-000973,0.0826403150742
ACH-000974,-0.0962990827977
ACH-000975,0.18146297572200001
ACH-000976,-0.0762675818626
ACH-000978,0.00858757682135
ACH-000980,-0.0723599037867
ACH-000984,-0.018183942384
ACH-000986,0.0467457571269
ACH-000988,0.0035741774965300003
ACH-000993,0.0347379979473
ACH-000994,0.140133060406
ACH-000996,-0.166664488469
ACH-001001,-0.0371896209536
ACH-001020,0.07607462879160001
ACH-001028,-0.0377561784711
ACH-001031,-0.036657620180199996
ACH-001038,-0.050084329243800005
ACH-001048,-0.22423038226599998
ACH-001050,0.316045880469
ACH-001053,0.230151616463
ACH-001054,0.052111762495
ACH-001061,0.007121840221799999
ACH-001067,-0.126598279722
ACH-001075,0.204065086286
ACH-001096,-0.0471436645992
ACH-001128,-0.34185892031599996
ACH-001134,-0.032081145501399996
ACH-001151,-0.0185229377854
ACH-001163,-0.138553126769
ACH-001164,-0.030333565143400004
ACH-001173,0.0942923842997
ACH-001183,0.103394293605
ACH-001184,0.19867069375799998
ACH-001190,0.117628677079
ACH-001192,0.12295844318600001
ACH-001193,-0.0233959701315
ACH-001196,0.112865156893
ACH-001197,0.154074923523
ACH-001205,0.11436423716800001
ACH-001211,0.0523283984711
ACH-001212,-0.368777979588
ACH-001228,0.17082461825599998
ACH-001232,0.20166921103399998
ACH-001239,-0.08302246058639999
ACH-001274,0.0886425545613
ACH-001275,0.0385840522465
ACH-001277,-0.223453125652
ACH-001278,0.09625052824580001
ACH-001280,0.172259472155
ACH-001283,-0.017725724494799998
ACH-001289,0.0439233087892
ACH-001295,-0.014958440037400001
ACH-001300,-0.269353042128
ACH-001301,0.0241077808299
ACH-001302,-0.252586559792
ACH-001303,-0.00140614729001
ACH-001306,-0.197648970454
ACH-001318,-0.140163214532
ACH-001322,-0.0376941621273
ACH-001328,0.0209069805441
ACH-001332,-0.020965695481900002
ACH-001333,0.0467036794103
ACH-001336,0.0398288523989
ACH-001340,-0.350710368596
ACH-001346,0.162159525493
ACH-001353,0.04987926151119999
ACH-001354,-0.308559417643
ACH-001367,-0.160262411404
ACH-001368,0.00831579157469
ACH-001374,0.138535629486
ACH-001375,-0.123362094324
ACH-001377,-0.008261335465619999
ACH-001380,-0.0177220418391
ACH-001391,0.0263212584361
ACH-001407,0.038042697687699994
ACH-001408,-0.038237140279800005
ACH-001413,0.130086374242
ACH-001430,-0.053901989653000006
ACH-001431,0.0544087968995
ACH-001450,0.0945143671699
ACH-001496,0.0378975841869
ACH-001500,-0.129146146923
ACH-001521,0.07196812596180001
ACH-001523,-0.05308398121019999
ACH-001532,-0.101300389419
ACH-001536,-0.42586541446000004
ACH-001550,-0.04262986193419999
ACH-001552,-0.0526224439921
ACH-001554,-0.156219136003
ACH-001645,0.00944308619699
ACH-001654,-0.021582773306999998
ACH-001715,0.190163061373
ACH-001735,0.0897252449157
ACH-001736,0.095156042786
ACH-001737,-0.11051694796700001
ACH-001740,0.0281000382499
ACH-001745,-0.0016589364218599998
ACH-001750,0.10408133737099999
ACH-001765,0.0849340145667
ACH-001956,0.0335008669922
ACH-001957,-0.0808931096371
