,ZNF385D (79750)
ACH-000004,0.07854056368819999
ACH-000007,0.385873748428
ACH-000009,0.194199922967
ACH-000011,0.259864823814
ACH-000012,0.197649526318
ACH-000013,0.24475209626400002
ACH-000014,0.294405262645
ACH-000015,0.172346860424
ACH-000017,0.108412152843
ACH-000018,0.21127970021899997
ACH-000019,0.046040974745800003
ACH-000021,0.26877110956300004
ACH-000022,0.30536150946199997
ACH-000025,0.10096262124500001
ACH-000028,0.157337096906
ACH-000030,0.283711028393
ACH-000035,0.215926645566
ACH-000036,0.33482228473299996
ACH-000037,0.252189159591
ACH-000039,0.12379124642799999
ACH-000040,0.175331631054
ACH-000041,0.243829643057
ACH-000042,0.0314249820959
ACH-000045,0.218730962848
ACH-000047,0.0731590294057
ACH-000052,0.39329187145000005
ACH-000053,0.33362240160100004
ACH-000054,0.272573261546
ACH-000055,0.441530150077
ACH-000060,0.147713795667
ACH-000067,0.22350235846299998
ACH-000070,0.311377823207
ACH-000075,0.0342943456903
ACH-000078,0.329716409727
ACH-000082,0.252313718571
ACH-000085,0.41983394251999995
ACH-000086,0.218410222858
ACH-000087,0.21793717466499998
ACH-000092,0.11824655464000002
ACH-000095,0.126181321436
ACH-000097,0.20796291260299998
ACH-000098,0.20201942666099998
ACH-000099,0.24781875067499998
ACH-000108,0.25682548485
ACH-000113,0.28183837052099997
ACH-000115,0.22258841888099998
ACH-000116,0.267703602121
ACH-000118,0.221348879943
ACH-000120,0.31231966766999997
ACH-000123,0.137958100139
ACH-000127,0.17727788974800002
ACH-000128,0.192712761807
ACH-000132,0.258639282597
ACH-000133,0.25085569134
ACH-000137,0.279409093116
ACH-000138,0.31186672165999996
ACH-000142,0.18304842401500002
ACH-000143,0.125671145034
ACH-000146,0.234910776353
ACH-000148,0.266922211651
ACH-000150,0.125304892624
ACH-000152,0.230069362188
ACH-000153,0.263554695949
ACH-000159,0.18583999872600002
ACH-000160,0.349609496783
ACH-000163,0.36251314884400004
ACH-000167,0.23150387227299998
ACH-000168,0.07614572302730001
ACH-000169,0.220924727644
ACH-000178,0.26875932645
ACH-000182,0.168460630156
ACH-000183,0.267804056173
ACH-000188,0.24014774566999997
ACH-000189,0.19248834824299998
ACH-000190,0.051969182046499994
ACH-000198,0.253050657377
ACH-000204,0.168278229639
ACH-000206,0.339284675291
ACH-000207,0.127789655121
ACH-000211,0.136542618304
ACH-000215,0.25820347769900004
ACH-000221,0.209725787507
ACH-000222,0.21953395976999998
ACH-000223,0.218169990303
ACH-000226,0.109497633249
ACH-000227,0.290908693298
ACH-000228,0.216641554372
ACH-000231,0.193899501102
ACH-000232,0.250888232684
ACH-000233,0.267087821058
ACH-000234,0.274908501385
ACH-000235,0.215020292339
ACH-000237,0.08825569217639999
ACH-000238,0.09018330777979999
ACH-000243,0.139611265332
ACH-000244,0.459965752275
ACH-000246,0.10878331834300001
ACH-000248,0.146921251118
ACH-000250,0.193388420881
ACH-000251,0.159390251763
ACH-000253,0.21123736357
ACH-000255,0.22190658007800002
ACH-000256,0.216496931965
ACH-000257,0.06769586189349999
ACH-000258,0.42492296248499994
ACH-000259,0.269532827075
ACH-000260,0.151528325147
ACH-000261,0.15576729419399998
ACH-000262,0.276198155259
ACH-000263,0.00407524998021
ACH-000264,0.12914262422199999
ACH-000265,0.162099442406
ACH-000266,0.174429337097
ACH-000272,0.288883088738
ACH-000273,0.198480388979
ACH-000274,0.200466409202
ACH-000277,0.194025504507
ACH-000278,0.055400931444399996
ACH-000279,0.221043173373
ACH-000280,0.390707341469
ACH-000281,0.143031413992
ACH-000288,0.27438949126
ACH-000291,0.256081974991
ACH-000293,0.35161619113700004
ACH-000294,0.159671200243
ACH-000295,0.09820588425219999
ACH-000296,0.14796186527799998
ACH-000302,0.0856069576966
ACH-000304,0.108598610845
ACH-000307,0.225074246252
ACH-000308,0.26864597321600003
ACH-000310,0.359367584876
ACH-000311,0.305858522939
ACH-000312,0.22848637232400001
ACH-000315,0.275612869219
ACH-000316,0.103363799211
ACH-000317,0.18498364970199999
ACH-000318,0.244064200745
ACH-000319,0.189655075418
ACH-000320,0.343610676906
ACH-000322,0.37494751893899997
ACH-000323,0.226300436443
ACH-000324,0.2867360768
ACH-000329,0.284388030045
ACH-000330,0.394815341191
ACH-000331,0.16473161250499999
ACH-000332,0.15761621330199999
ACH-000334,0.188031679237
ACH-000335,0.264223622032
ACH-000336,0.47066641890199995
ACH-000337,0.6779796212720001
ACH-000339,0.185464839714
ACH-000341,0.216070329495
ACH-000348,0.28180781150199996
ACH-000350,0.337156167473
ACH-000352,0.236872852727
ACH-000356,0.34368087433899996
