,CAMLG (819)
ACH-000469,-0.582155299977
ACH-000470,-0.820521762578
ACH-000471,-0.6320753742490001
ACH-000472,-0.517017099661
ACH-000473,-0.871351931863
ACH-000475,-0.485638529506
ACH-000476,-0.62116849853
ACH-000477,-0.7396439172849999
ACH-000480,-0.803652138589
ACH-000481,-0.553615711414
ACH-000483,-0.36154426363799996
ACH-000484,-0.868560717167
ACH-000485,-0.325563785692
ACH-000486,-0.657793259627
ACH-000487,-0.466431021559
ACH-000488,-0.60977790805
ACH-000490,-0.521997427164
ACH-000491,-0.7897373533550001
ACH-000495,-0.483524315767
ACH-000496,-0.493648262637
ACH-000499,-0.528075032262
ACH-000500,-0.0465218465719
ACH-000502,-0.315912872884
ACH-000503,-0.721338763771
ACH-000505,-0.311244345977
ACH-000507,-0.495366266378
ACH-000510,-0.5660704524360001
ACH-000511,-0.289697744971
ACH-000512,-0.603111765771
ACH-000516,-0.217808567918
ACH-000517,-0.499206131134
ACH-000518,-0.35886577831600003
ACH-000520,-0.509618443409
ACH-000521,-0.719182706759
ACH-000522,-0.46175191293300005
ACH-000524,-0.269903607738
ACH-000527,-0.8265745300480001
ACH-000528,-0.78286367603
ACH-000537,-1.04135901859
ACH-000541,-0.906750710677
ACH-000542,-0.328502688225
ACH-000544,-0.453384036382
ACH-000545,-0.519979953832
ACH-000547,-0.5999243485419999
ACH-000548,-0.497937690536
ACH-000549,-0.56618802005
ACH-000550,-0.436209389736
ACH-000552,-0.5964232893270001
ACH-000556,-0.174357376417
ACH-000557,-0.837329711523
ACH-000570,-0.515815446288
ACH-000571,-0.313511454003
ACH-000573,-0.9467287744230001
ACH-000576,-0.39650152490199997
ACH-000580,-0.42221784407799995
ACH-000584,-0.7266882475030001
ACH-000585,-0.585327079544
ACH-000588,-0.35019159838799996
ACH-000589,-0.22132698454500002
ACH-000591,-0.450917212297
ACH-000593,-0.463392306138
ACH-000600,-0.7150935437929999
ACH-000601,-0.39654329903499996
ACH-000604,-0.26837385788
ACH-000605,-0.444747057457
ACH-000606,-0.723294654204
ACH-000608,-0.955253875803
ACH-000614,-0.462864132202
ACH-000616,-0.415639587069
ACH-000618,-0.8591367512129999
ACH-000619,-0.271273168965
ACH-000620,-0.6290654773659999
ACH-000621,-0.0317879414617
ACH-000622,-0.992512501841
ACH-000623,-0.414554050112
ACH-000624,-0.552002354018
ACH-000627,-0.409291278098
ACH-000630,-0.651117159598
ACH-000632,-0.463032374749
ACH-000633,-0.41080219345200003
ACH-000637,-0.55778822266
ACH-000638,-0.539888691583
ACH-000646,-1.04356127634
ACH-000647,-0.755321917074
ACH-000648,-0.5136744465399999
ACH-000649,-0.646970128311
ACH-000651,-0.46367668460199996
ACH-000652,-0.379319099999
ACH-000653,-0.650929065876
ACH-000657,-0.545256930239
ACH-000658,-0.7066420833339999
ACH-000661,-0.7340472055399999
ACH-000662,-0.835132019849
ACH-000663,-0.309964013293
ACH-000665,-0.43076392783600004
ACH-000671,-0.7976108542720001
ACH-000673,-0.6278752316089999
ACH-000676,-0.350980457365
ACH-000677,-0.532655584876
ACH-000681,-0.419135892747
ACH-000682,-0.43395512256200003
ACH-000683,-0.7170763573469999
ACH-000684,-0.7077563636049999
ACH-000688,-0.293083900178
ACH-000693,-0.747503807771
ACH-000694,-0.5012620941870001
ACH-000695,-0.36859846524000006
ACH-000696,-0.286489421013
ACH-000697,-0.642629059546
ACH-000699,-0.583881515145
ACH-000701,-0.47396517785
ACH-000706,-0.558139594933
ACH-000711,-0.6782670136740001
ACH-000713,-0.519407757699
ACH-000714,-0.599423974235
ACH-000718,-0.797381451469
ACH-000720,-0.534230368924
ACH-000721,-0.517678686723
ACH-000724,-0.615916414592
ACH-000725,-0.5889546919049999
ACH-000732,-0.6995521903569999
ACH-000734,-0.296141773261
ACH-000735,-0.557385272059
ACH-000736,-0.523567756234
ACH-000738,-0.521600501497
ACH-000746,-0.910037646485
ACH-000747,-0.722308595073
ACH-000748,-0.236848649438
ACH-000753,-0.576519432699
ACH-000756,-0.31886759009
ACH-000757,-0.347786459083
ACH-000758,-0.5731828653459999
ACH-000760,-0.628269366634
ACH-000763,-0.424396239643
ACH-000764,-0.021750151143
ACH-000765,-0.288170244868
ACH-000766,-0.54627581323
ACH-000767,-0.311206935387
ACH-000768,-0.427073950816
ACH-000769,-0.602792534041
ACH-000770,-0.485822498081
ACH-000771,-0.631940163453
ACH-000773,-0.370127722397
ACH-000776,-0.350766634349
ACH-000777,-0.46058994065700004
ACH-000778,-0.48230096722099997
ACH-000781,-0.678222552489
ACH-000782,-0.577794994732
ACH-000783,-0.336389405089
ACH-000784,-0.577138832148
ACH-000785,-0.6919438796259999
ACH-000787,-0.509849549843
ACH-000788,-0.564095758237
ACH-000791,-0.57292568625
ACH-000792,-0.38925153666400003
ACH-000794,-0.644680424798
ACH-000796,-0.764902564996
ACH-000799,-0.444785744928
ACH-000800,-0.546596113334
ACH-000802,-0.73395072486
ACH-000804,-0.408940277069
ACH-000805,-0.5748678076129999
ACH-000809,-0.41929835862099996
ACH-000810,-0.23935504007
ACH-000811,-0.265381348063
ACH-000817,-0.355074751581
ACH-000819,-0.542592178774
ACH-000820,-0.320451282653
ACH-000821,-0.7871451631
ACH-000822,-0.392542819157
ACH-000823,-0.519200091847
ACH-000824,-0.582759139234
ACH-000827,-0.69994677551
ACH-000829,-0.488071998805
ACH-000831,-0.347633792156
ACH-000832,-0.6625132971600001
ACH-000833,-0.321503146628
ACH-000834,-0.45032880602700004
ACH-000835,-0.13883753459
ACH-000836,-0.5232476568100001
ACH-000837,-0.785604451394
ACH-000838,-0.670494733624
ACH-000839,-0.505930383473
ACH-000840,-0.503687363417
ACH-000841,-0.534132629136
ACH-000843,-0.50621909841
ACH-000846,-0.620005611054
ACH-000847,-0.5738510890990001
ACH-000848,-0.590374375047
ACH-000849,-0.48692606453299997
ACH-000851,-0.574000520094
ACH-000855,-0.475353297398
ACH-000856,-0.413786727409
ACH-000858,-0.8694615597059999
ACH-000859,-0.622056381856
ACH-000861,-0.527575949123
ACH-000862,-0.444803351254
ACH-000865,-0.545854137151
ACH-000866,-0.524332842811
ACH-000867,-0.392929114306
ACH-000869,-0.677586087616
ACH-000872,-0.390864626586
ACH-000873,-0.7254867118680001
ACH-000876,-0.42556168244900006
ACH-000878,-0.48464527351000003
ACH-000880,-0.557129422498
ACH-000881,-0.6007284825779999
ACH-000882,-0.497964384248
ACH-000884,-0.603914719177
ACH-000885,-0.457974878702
ACH-000887,-0.731789964601
ACH-000888,-0.457157516066
ACH-000889,-0.510119858344
ACH-000890,-0.47787462499600003
ACH-000896,-0.892365559576
ACH-000898,-0.977368435346
ACH-000900,-0.573944765326
ACH-000901,-0.352399478074
ACH-000905,-0.621298500268
ACH-000906,-0.195928343349
ACH-000907,-0.584173827013
ACH-000910,-0.6041217332559999
ACH-000911,-0.320074678534
ACH-000912,-0.543041325333
ACH-000913,-0.5001559922209999
ACH-000915,-0.5746105814810001
ACH-000916,-0.6334322701489999
ACH-000917,-0.700092744219
ACH-000921,-0.66837949458
ACH-000924,-0.522534576476
ACH-000926,-0.7330373346979999
ACH-000928,-0.366897367547
ACH-000929,-0.402590421472
ACH-000932,-0.52160345733
ACH-000935,-0.68772246775
ACH-000936,-0.6068497444150001
ACH-000937,-0.46595716104199997
ACH-000938,-0.421685957994
ACH-000939,-0.14414796642799999
ACH-000941,-0.783025524109
ACH-000943,-0.860344193313
ACH-000946,-0.41795472626900004
ACH-000947,-0.702869833847
ACH-000948,-0.5354915077
ACH-000950,-0.277495824422
ACH-000953,-0.291877182417
ACH-000957,-0.277180190629
ACH-000958,-0.667905689511
ACH-000960,-0.429474301188
ACH-000963,-0.321956633531
ACH-000968,-0.671095631158
ACH-000969,-0.390336318111
ACH-000973,-0.398054716417
ACH-000974,-0.38978917729199997
ACH-000975,-0.639220982426
ACH-000976,-0.7255155615469999
ACH-000978,-0.59890821107
ACH-000980,-0.584495395321
ACH-000984,-0.473593511339
ACH-000986,-0.429883791739
ACH-000988,-0.229812582352
ACH-000993,-0.8605024940479999
ACH-000994,-0.396664506598
ACH-000996,-0.66859915868
ACH-001001,-0.307571736042
ACH-001020,-0.559833785213
ACH-001028,-0.430586593804
ACH-001031,-0.68917937738
ACH-001038,-0.728082433991
ACH-001048,-0.584321664856
ACH-001050,-0.578951238939
ACH-001053,-0.7149362605390001
ACH-001054,-0.889919234367
ACH-001061,-0.746725967852
ACH-001067,-0.783115561118
ACH-001075,-0.45290792554700005
ACH-001096,-0.546983940202
ACH-001128,-0.442305388302
ACH-001134,-0.803154983192
ACH-001151,-0.452325598534
ACH-001163,-0.507357271239
ACH-001164,-0.575832977743
ACH-001173,-0.24553231301
ACH-001183,-0.644927769568
ACH-001184,-0.279888827401
ACH-001190,-0.264011964161
ACH-001192,-0.470367416902
ACH-001193,-0.526642003533
ACH-001196,-0.711790799132
ACH-001197,-0.477898846123
ACH-001205,-0.51357533986
ACH-001211,-0.395720134043
ACH-001212,-0.28037663276999997
ACH-001228,-0.605297428698
ACH-001232,-0.786742660759
ACH-001239,-0.402402304912
ACH-001274,-0.560969534686
ACH-001275,-0.536985962946
ACH-001277,-0.732734079526
ACH-001278,-0.838037527287
ACH-001280,-0.5454138531989999
ACH-001283,-0.34519884623999997
ACH-001289,-0.606186504223
ACH-001295,-0.6267361055439999
ACH-001300,-0.813996266172
ACH-001301,-0.614166377816
ACH-001302,-0.6077428946
ACH-001303,-0.18739853200999998
ACH-001306,-0.45119493803599997
ACH-001318,-0.8835788506569999
ACH-001322,-0.322817223621
ACH-001328,-0.393596694616
ACH-001332,-0.38230352409400004
ACH-001333,-0.5626336722749999
ACH-001336,-0.7052596987299999
ACH-001340,-0.663086806385
ACH-001346,-0.5396648481449999
ACH-001353,-0.829176033105
ACH-001354,-0.594857590205
ACH-001367,-0.799962257882
ACH-001368,-0.313144205219
ACH-001374,-0.621622776206
ACH-001375,-0.359304020548
ACH-001377,-0.58622671623
ACH-001380,-0.49737277506800004
ACH-001391,-0.6162129470300001
ACH-001407,-0.484439057966
ACH-001408,-0.16038252862
ACH-001413,-0.407410596532
ACH-001430,-0.498609520269
ACH-001431,-0.606593432362
ACH-001450,-0.622161822842
ACH-001496,-0.29675850502900003
ACH-001500,-0.5920705205879999
ACH-001521,-0.604647398431
ACH-001523,-0.54079895733
ACH-001532,-0.596145960698
ACH-001536,-0.829453083248
ACH-001550,-0.565140391646
ACH-001552,-0.570312064425
ACH-001554,-0.561583043968
ACH-001645,-0.19223025854200002
ACH-001654,-0.290344405972
ACH-001715,-0.34680899774999996
ACH-001735,-0.36173063073600004
ACH-001736,-0.46641362830899996
ACH-001737,-0.355123339497
ACH-001740,-0.582394167702
ACH-001745,-0.464143903455
ACH-001750,-0.59559147301
ACH-001765,-0.270922121698
ACH-001956,-0.600354393084
ACH-001957,-0.47526405979900005
