,OR5I1 (10798)
ACH-000004,0.16245162046599998
ACH-000007,0.22035402037500001
ACH-000009,0.162113274808
ACH-000011,0.148568936274
ACH-000012,0.126663562771
ACH-000013,0.20305552661899998
ACH-000014,0.143344673111
ACH-000015,0.26843669210099996
ACH-000017,0.10034553236400001
ACH-000018,0.297833046293
ACH-000019,0.155224628945
ACH-000021,0.116967793015
ACH-000022,0.170469060076
ACH-000025,0.285033691622
ACH-000028,0.175609717366
ACH-000030,0.0153237000096
ACH-000035,0.152948544548
ACH-000036,0.313017107669
ACH-000037,0.04749152214959999
ACH-000039,0.212675737014
ACH-000040,0.168301924012
ACH-000041,0.264064746719
ACH-000042,0.167525874426
ACH-000045,0.35844105123099995
ACH-000047,0.266962058633
ACH-000052,-0.0321530309544
ACH-000053,0.021723338527599997
ACH-000054,0.259699487923
ACH-000055,0.48373284118
ACH-000060,0.128729529457
ACH-000067,0.17376843393599997
ACH-000070,0.163980516507
ACH-000075,0.234322485591
ACH-000078,0.0777956143324
ACH-000082,-0.0499734499885
ACH-000085,0.264933166911
ACH-000086,0.297324151992
ACH-000087,0.332926383987
ACH-000092,0.149823084188
ACH-000095,0.121442151274
ACH-000097,0.100823026229
ACH-000098,0.264256881366
ACH-000099,0.137614088765
ACH-000108,0.18995274061200002
ACH-000113,0.155928751285
ACH-000115,0.260672216828
ACH-000116,0.215001395813
ACH-000118,-0.023350694860900002
ACH-000120,0.23816043431699999
ACH-000123,0.034860227449400004
ACH-000127,0.28312479086
ACH-000128,0.319750647873
ACH-000132,0.121734337061
ACH-000133,0.10567833938400001
ACH-000137,0.25153705954100003
ACH-000138,0.220487847658
ACH-000142,0.29000737694699996
ACH-000143,0.393320750877
ACH-000146,0.178726178522
ACH-000148,0.218240164915
ACH-000150,0.08196686726010001
ACH-000152,0.177201624105
ACH-000153,0.413470209044
ACH-000159,0.0705138463718
ACH-000160,0.005918418373680001
ACH-000163,0.350553676165
ACH-000167,0.16255165771
ACH-000168,0.100219417059
ACH-000169,0.05335110101369999
ACH-000178,0.17589038337299998
ACH-000182,0.149935872127
ACH-000183,0.196242096893
ACH-000188,0.110157619526
ACH-000189,0.727912983083
ACH-000190,0.129643638806
ACH-000198,0.20843015220199998
ACH-000204,0.214822405731
ACH-000206,-0.00382969056828
ACH-000207,0.327374780435
ACH-000211,0.161001507408
ACH-000215,0.245814362839
ACH-000221,0.275052713177
ACH-000222,0.140836162377
ACH-000223,0.11281724667500001
ACH-000226,0.035158897577800004
ACH-000227,0.0444390214181
ACH-000228,-0.070683857307
ACH-000231,0.10456271951400001
ACH-000232,0.183272237072
ACH-000233,0.0618404947954
ACH-000234,-0.0785756024038
ACH-000235,0.10225953957699999
ACH-000237,0.183002567554
ACH-000238,0.153327017358
ACH-000243,0.09777442770549999
ACH-000244,0.12453463943
ACH-000246,0.0535889692078
ACH-000248,0.197792236851
ACH-000250,0.173168129584
ACH-000251,0.0786900563473
ACH-000253,0.279730567137
ACH-000255,0.36618987892899996
ACH-000256,0.0336815797784
ACH-000257,0.301474557688
ACH-000258,-0.0402399546076
ACH-000259,0.24065848968000003
