,CNPY4 (245812)
ACH-000004,-0.161222864022
ACH-000007,-0.0491899991938
ACH-000009,-0.16876863133699999
ACH-000011,-0.34454744761399997
ACH-000012,-0.198594992572
ACH-000013,-0.05627056212690001
ACH-000014,-0.317433580584
ACH-000015,-0.0297214015916
ACH-000017,-0.270021273773
ACH-000018,-0.147893170698
ACH-000019,-0.233788977029
ACH-000021,-0.414512508504
ACH-000022,-0.17056034443799997
ACH-000025,-0.128077105872
ACH-000028,-0.137037633419
ACH-000030,-0.17772598178399998
ACH-000035,-0.275333325598
ACH-000036,-0.315944111239
ACH-000037,-0.06437792250260001
ACH-000039,-0.43669613889700004
ACH-000040,-0.10283527331299999
ACH-000041,-0.0713608407362
ACH-000042,-0.163050951468
ACH-000045,-0.21946311624899997
ACH-000047,-0.0563296224229
ACH-000052,-0.189698263361
ACH-000053,-0.235623800285
ACH-000054,-0.13113426638599998
ACH-000055,0.0556395009117
ACH-000060,-0.353942884883
ACH-000067,-0.254597658858
ACH-000070,-0.07156111927789999
ACH-000075,-0.168418288312
ACH-000078,-0.379422596502
ACH-000082,-0.229582341494
ACH-000085,-0.156918380571
ACH-000086,0.009989508428
ACH-000087,-0.0662784011577
ACH-000092,0.06252265938490001
ACH-000095,-0.102731099961
ACH-000097,-0.146123498627
ACH-000098,-0.243551140856
ACH-000099,-0.0913912578052
ACH-000108,-0.152151080249
ACH-000113,-0.0159125426376
ACH-000115,0.128212680404
ACH-000116,-0.11241527840299999
ACH-000118,-0.301030016671
ACH-000120,-0.21889693694899998
ACH-000123,-0.200226403455
ACH-000127,-0.165844914051
ACH-000128,-0.281687083871
ACH-000132,-0.136370954873
ACH-000133,-0.18659564454100003
ACH-000137,-0.0443626371169
ACH-000138,-0.243062968435
ACH-000142,-0.202163587271
ACH-000143,-0.229165346288
ACH-000146,-0.276731743562
ACH-000148,-0.2178026593
ACH-000150,-0.222517454835
ACH-000152,-0.215729230537
ACH-000153,-0.26808776482200003
ACH-000159,-0.17537597634
ACH-000160,-0.256917141533
ACH-000163,-0.19606890436500002
ACH-000167,-0.559483500527
ACH-000168,-0.29994878238
ACH-000169,-0.108404920251
ACH-000178,-0.11207631251700001
ACH-000182,-0.17111392385899998
ACH-000183,-0.201524691575
ACH-000188,-0.160999554509
ACH-000189,-0.142462314974
ACH-000190,-0.0947747476718
ACH-000198,-0.051294637114199994
ACH-000204,-0.0489466325138
ACH-000206,-0.252079265778
ACH-000207,-0.174813367923
ACH-000211,-0.17384113088300002
ACH-000215,-0.14360862430500002
ACH-000221,-0.212909613993
ACH-000222,-0.29119481094
ACH-000223,-0.21886330945000002
ACH-000226,-0.13527235590199999
ACH-000227,-0.24388668442800002
ACH-000228,-0.0371933000856
ACH-000231,-0.209303835478
ACH-000232,-0.227166456638
ACH-000233,-0.0167023905062
ACH-000234,-0.18315611752900002
ACH-000235,-0.245820356041
